nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
38320 (01.21.810.1),BN038320,Borgartún 25,Innrétting 1.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til breytinga á innréttingum á 1. hæð atvinnuhúss á lóð nr. 25 við Borgartún.  Gjald kr. 7.300
37434 (04.30.960.1),BN037434,"Bæjarháls, Réttarháls",reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er leyfi fyrir reyndarteikningum af þeim breytingum, sem gerðar hafa verið af Norðurhúsi Orkuveitu Reykjavíkur (verkstæði og skrifstofur). á lóð nr. 1  við Bæjarháls. (áður lóð nr. 2 við Réttarháls).  Jafnframt er erindi BN029627 dregið til baka.  Meðfylgjandi er A) Bréf frá arkitekt dags. 19.2.2008.  B) Skýringamyndir á A-3 blaði sem sýnir bygginguna fyrir og eftir breytingar. C) Brunahönnun dags. 22.8.2005, ásamt staðfestingu vegna breytinga dags. 18.2.2008.  D) Teikningar á A-3 frá 2004, sem voru nánast samþykktar, en strönduðu á ófrágengnum málum á lóðamörkum.  Stækkun:  524,4 ferm., 1995,5 rúmm.  Gjald kr. 6.800 + 145.379"
38173 (01.41.000.9),BN038173,Efstasund 82,þakgarður ofan á bílgeymslu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að nota þak bílgeymslu sem þakgarð tengdan garðpalli við norðvesturhorn einbýlishússins á lóð nr. 82 við Efstasund.  Meðfylgjandi er samþykki aðliggandi lóðarhafa dags. 13. nóvember 2007.  Gjald kr. 7.300
37996 (01.41.200.3),BN037996,Efstasund 90,kvistir og reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til fyrir þremur kvistum og reyndarteikningu af grunnmynd kjallara og fyrstu hæðar einbýlishússins á lóð nr. 90 við Efstasund. Ástandslýsing dags. 1. mars 2008 fylgir erindinu.  Stærðir:  5,6 ferm. yfir 1,8 m. 15,3 rúmm.  Gjald kr. 7.300 + 1.117"
37919 (04.35.110.7),BN037919,Fagribær 2,"stækkun, viðbygging og bílskúr",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi og stækka íbúð inn í áður bílgeymslu, til að byggja bílskúr og sólskála og koma fyrir auka bílastæði við einbýlishúsið á lóðinni nr. 2 við Fagrabæ.  Stækkun 51,9 ferm., 163,7 rúmm.  Gjald kr. 7.300 + 11.950"
37968 (01.55.421.3),BN037968,Fálkagata 9,íbúðir  á 2 og 3 hæð er breytt í 2 íbúðir.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta áður skráðu herbergi/geymslu, eining 0303 í eignarhaldi íbúðar 0202 í íbúð í séreign í fjöleignarhúsinu á lóð nr. 9 A við Fálkagötu.  Íbúðarskoðun byggingarfulltrúa dags. 16. maí 2008 fylgir erindinu.  Meðfylgandi er samþykki meðeiganda á dagsettum uppdrætti 17. mars 2008.   Greiða ber fyrir eitt bílastæði í gjaldflokki nr. III.  Gjald kr. 7.300 +  1.604.728."
38344 (01.08.910.1),BN038344,Fiskislóð 31,flutningur inntaksherbergis,Frestað. Lagfæra skráningartöflu.,Sótt er um leyfi til að breyta minnháttar innra skipulagi miðað við nýlega samþykkt erindi nr. BN37631 þannig að inntaksrými verði fært frá vesturhlið yfir á austurhlið atvinnuhúsnæðins á lóð 31 við Fiskislóð.  Meðfylgjandi er staðfesting brunahönnuðar dags. 20. mai 2008.  Gjald kr. 7.300
38260 (01.08.730.2),BN038260,Fiskislóð 38,stækka áður samþykkt fiskverkunarhús,Frestað. Vantar yfirlýsingu brunahönnuðar vegna stækkunar.,"Sótt er um leyfi til að stækka fiskverkunarhús til austurs miðað við nýlega samþykkt erindi nr. BN37809 þar sem sótt var um leyfi til að byggja nýtt fiskverkunarhús ásamt skrifstofum úr forsteyptum einingum á einni hæð sbr. jákvæða fyrirspurn BN37685 á lóðinni nr. 38 við Fiskislóð.  Stærð stækkunar 425,9 ferm., 3177,2 rúmm.  Gjald kr. 7.300 + 231.935"
37766 (02.46.740.1),BN037766,Fossaleynir 16,aðskilið byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um aðskilið byggingaleyfi fyrir einingu 0106 í atvinnuhúsnæðinu á lóð nr. 16 við Fossaleyni.  Gjald kr. 7.300
37651 (02.69.350.4),BN037651,Friggjarbrunnur 17-19,parhús,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til að byggja parhús byggt úr forsteyptum einingum. Byggingin er á tveimur hæðum auk  kjallara  og lagnakjallara að hluta með  innbyggðri bílgeymslu á 1. hæð á lóðinni nr. 17 og 19 við Friggjarbrunn.  Meðfylgandi er vottun eininga dags. 27. september 2007.  Stærðir 485,2 ferm., 1425,5 rúmm.  Gjald kr. 7.300 + 104.061"
38266 (05.05.610.6),BN038266,Gerðarbrunnur 15,breyting á áður samþ teikningum 37804,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Athygli umsækjanda er vakin á athugasemdum Orkuveitu Reykjavíkur vegna inntaka.,"Sótt er um leyfi til breytinga á innra skipulagi og útliti nýsamþykkts einbýlishúss, BN037804, dags. 1. apríl 2008 á lóð nr. 15 við Gerðarbrunn.  Stærðir voru 371,9 ferm., og 1104,4 rúmm.  Stærðir verða 368,1 ferm., 1104,4 rúmm.  Minnkun 3,8 ferm.  Gjald kr. 7.300"
38198 (05.05.610.7),BN038198,Gerðarbrunnur 17-19,parhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja steinsteypt parhús á tveimur hæðum með innbyggðum bílgeymslum á lóðinni nr. 17-19 við Gerðarbrunn.  Stærð húss nr. 17:  1. hæð íbúð 93,5 ferm., bílgeymsla 22,5 ferm., 2. hæð íbúð 113,1 ferm.  Hús nr. 19:  1. hæð íbúð 99,8 ferm., bílgeymsla 23,3 ferm., 2. hæð íbúð 119,7 ferm.  Samtals 471,9 ferm., 1571,3 rúmm.  Gjald kr. 7.300 + 114.705"
38186 (01.11.410.1),BN038186,Grandagarður 101,reyndaruppdr v/starfsleyfis,Frestað. Lagfæra skráningu.,"Sótt er um leyfi fyrir reyndarteikningum þar sem búið er að byggja létta viðbyggingu við suðurhlið, minnháttar breytingar á innra fyrirkomulagi og komið fyrir timburpalli með skjólveggum að norðanverðu við húsið á lóð nr. 101 við Grandagarð.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 23. maí 2008 fylgir erindinu.  Stærðir stækkunar 52,2 ferm. 183,4 rúmm.  Gjald kr. 7.300 + 13.388"
38357 (01.17.313.5),BN038357,Grettisgata 29,ofanábygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að hækka um eina hæð, byggja kvist á bakhlið og svalir á götuhlið tvíbýlishússins (Mhl. 2) á lóð nr. 29 við Grettisgötu.  Stækkun 67,9 ferm., 233,2 rúmm.  Gjald kr. 7.300 + 17.024"
38252 (01.17.313.2),BN038252,Grettisgata 33B,"opnanaleg gluggafög ,stækka glugga",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að stækka opnanleg fög svo úr verði björgunarop á aðalhæð og í kjallara á suðurhlið og stækka þakglugga í geymslu á rishæð í húsi á lóð nr. 33 B við Grettisgötu.  Gjald kr. 7.300
38315 (04.30.240.1),BN038315,Grjótháls  1-3,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir reyndarteikningum vegna brunamála og lokaúttektar sbr. erindi BN030473 samþykkt 30.8.2005  Gjald kr. 7.300
38002 (01.54.210.1),BN038002,Hagamelur 1,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta staðsetningu eldhúss í mötuneyti Melaskóla ásamt endurbótum á hljóðvist í mötuneyti og tengigangi milli eldri og nýrri hluta skólahússins á lóð nr. 1 við Hagamel.  Meðfylgandi á uppdrætti er undirritun burðarvirkishönnuðar vegna breytinganna.  Gjald kr. 7.300
38226 (01.80.240.3),BN038226,Heiðargerði 106,"br. þak, gluggar, veggir ofl.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðri stækkun í kjallara, til að hækka þak og portveggi um 50cm, að einangra og múrhúða hús að utan, gera dyr út í garð á 1. hæð og í kjallara og til minni háttar breytinga á innra skipulagi og útliti einbýlishússins á lóð nr. 106 við Heiðargerði.  Erindi fylgir umsögn burðarvirkishönnuðar dags. 7. maí 2008.  Áður gerð stækkun í kjallara 6 ferm., 13,2 rúmm.  Stækkun:  11,3 ferm., 18,3 rúmm.  Gjald kr. 7.300 + 2.230"
38225 (01.80.200.3),BN038225,Heiðargerði 16,viðbygging og breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir staðsteypta viðbyggingu hæð og ris auk kjallara með tilheyrandi breytingu á innra fyrirkomulagi á einbýlishúsinu á lóð nr. 16 við Heiðargerði.  Stærð viðbyggingar kjallari 14,7 ferm., 1. hæð 27,9 ferm., 2. hæð 13,7 ferm. Samtals 56,3 ferm. 175,2 rúmm. Niðurrif 16,9 ferm., 49,0 rúmm.  Gjald kr. 7.300 + 12.775"
38185 (04.32.300.1),BN038185,Hestháls 2-4,"lagerpallur, lyftarageymsla",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir léttri viðbyggingu á suðurgafl og millilofti með burðarvirki úr stáli í lagerrými. Einnig er sótt um að breyta bílastæðiskröfu fyrir lagerrými mhl. 04 úr 1 stæði pr. 50 ferm. í 1 stæði pr. 150 ferm. á lóð nr. 2-4 við Hestháls.  Bréf lóðarhafa fylgir erindinu dags. 22. apríl 2008 ásamt bréfi borgarráðs dags. 22. maí 2008.  Stærðir: xxx ferm.  xx rúmm.  Gjald kr. 7.3000 + xxx
37733 (04.97.421.1),BN037733,Hnjúkasel 9,stækka svalir,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að stækka svalir til vesturs sbr. jákvæða fyrirspurn mál BN36894 og færa sorptunnugeymslu austur fyrir einbýlishúsið á lóð nr. 9 við Hnjúkasel.  Stærðir stækkunar B-rýmis undir svölum 33,8 ferm., 84,5 rúmm.Gjald kr. 7.300 + 2.467"
34458 (01.81.810.8),BN034458,Hólmgarður 19,endurn. byggingarl.og viðbyggingu,Frestað. Sérstök umsókn skal gerð fyrir hvora lóð fyrir sig og skilyrt verður við útgáfu byggingarleyfis að  framkvæmdir verði á báðum lóðum í einu.,"Sótt er um endurnýjun á byggingarleyfum frá 13. október 1994 BN7156 og BN7157 þar sem sótt er um leyfi til að hækka þak, að því viðbættu er sótt um leyfi fyrir staðsteyptri tveggja hæða viðbyggingu við suðurhlið og einnar hæða viðbyggingu við norðurhlið ásamt staðsteyptum útigeymslum á norðurenda lóðar  fjölbýlishússins á lóð nr. 17-19 við Hólmgarð.  Bréf lóðarhafa dagsett móttekið 31. júlí 2006. Samþykki meðlóðarhafa dags. 7. maí 2008.  Stærð útigeymsla hús nr. 17:  22,8 ferm, 68,2 rúmm. hús nr. 19: 22,8 ferm. 68,2 rúmm. Stækkun íbúðar nr. 17: 1. hæð 25,1 ferm. 2. hæð 12,6 ferm.  Samtals 37,7 ferm. 102,6 rúmm. Stækkun íbúðar nr. 19: 1. hæð 25,1 ferm. 2. hæð 12,6 ferm. 3. hæð 38,4 ferm. (yfir 1,8m) Samtals 76,1 ferm. 204,9 rúmm. Samtals hús nr. 17 og 19 eru 113,8 ferm. 307,5 rúmm.   Gjald kr. 6.100 + 22.447"
38336 (08.2-.--9.9),BN038336,Hólmsland,"niðurrif, nýbygging",Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að rífa sumarhús og byggja nýtt úr timbri á lóðinni Hólmsland.  Niðurrif:  Fastanr. 205-7694, mhl. 12 merkt 0101 sumarbústaður H9 og mhl. 13 merkt 0101 geymsla H9.  Stærð:  101,3 ferm., 330,5 rúmm.  Gjald kr. 7.300 + 24.166"
38329 (04.33.420.1),BN038329,Hraunbær   2-34,30 - breyting - íbúð 0001,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi íbúðar 0001 og skipta eignahaldi á geymslum 0001 og 0002 í fjölbýlishúsi á lóð nr. 30 við Hraunbæ.  Gjald kr. 7.300
38216 (04.33.320.1),BN038216,"Hraunbær 111, 111A-G",glerskermun á svalir,Frestað. Vísað til fyrri athugasemda.,Sótt er um leyfi til að setja glerskermun á svalaganga í fjölbýlishúsi á lóð nr. 111 og 111 A við Hraunbæ.  Gjald kr. 7.300
38037 (02.69.370.1),BN038037,Iðunnarbrunnur 2-4,minni háttar breytingar á aðaluppdr.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til minni háttar breytinga á nýsamþykktu parhúsi, BN037427, á lóðinni nr. 2-4 við Iðunnarbrunn.  Stækkun:  9,2 ferm., 24,6 rúmm.  Gjald kr. 7.300 + 1.796  304,1 ferm., 950,1 rúmm"
38347 (01.88.900.8),BN038347,Jöldugróf 16,"br á bílskúr, fella brunavegg",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta utanhússklæðningu á bílgeymslu þannig að í stað samþykktrar timburklæðningar sbr. erindi nr. BN35483 þá er bílgeymslan múrhúðuð einnig er sótt um að  brunaskilgreining á útvegg við lóðarmörk til austurs verði felld niður á lóð nr. 16 við Jöldugróf.  Gjald kr. 7.300
38349 (34.53.340.1),BN038349,Kistumelur 11,skipt í eignahluta,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að skipta eigninni í þrjá eignarhluta A, B og C og byggingu milligólfs í hluta C í atvinnuhúsinu á lóð nr. 11 við Kistumel.  Stækkun 56 ferm.  Gjald kr. 7.300"
38352 (01.35.850.1),BN038352,Kleppsvegur 150-152,breyting á útliti hússins,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breyttu útliti á norður- og suðurhlið og skiltum á atvinnuhúsi á lóð nr. 150 - 152 við Kleppsveg.  Samþykki meðlóðarhafa fylgir  Gjald kr. 7.300
38355 (01.72.100.1),BN038355,Kringlan  4-12,skipta ein. S-289 í 2 ein. Valmikli,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta einingu S-289 í 2 einingar og breyta verslunarfronti í verslunarhúsi Kringlunnar á lóð nr. 4-12 við Kringluna.  Meðfylgjandi er bréf varðandi brunatæknilega hönnun í byggingunni dags. 20.5.2008  Gjald kr. 7.300
38196 (01.86.310.2),BN038196,Kvistaland 10-16,nr.12 einbýlishús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Loftræsa skal lokuð sökkulrými.,"Sótt er um leyfi til að byggja steinsteypt einbýlishús á einni hæð með kjallara á lóð nr. 12 við Kvistaland.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 9. maí 2008 fylgir erindinu ásamt minnisblaði skipulagsstjóra dags. 19. maí 2008.  Stærðir: Kjallari 161,2 ferm., jarðhæð 289,5 ferm., íbúð samtals 450,7 ferm., bílgeymsla 40,6 ferm., samtals 491,3 ferm., 1.610,7 rúmm.  Gjald kr. 7.300 + 117.581"
38316 (04.99.810.5),BN038316,Lambasel 10,reyndarteikningar v/lokaúttektar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að samræma teikningar í verklok á einbýlishúsi á lóð nr. 10 við Lambasel.  Gjald kr. 7.300
38358 (02.68.410.1),BN038358,Lambhagavegur 23,nýbygging gróðurhús,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja gróðurhús úr stáli, áli og gleri á lóð nr. 23 við Lambhagaveg.  Stækkun:  1.689,4 ferm., 9.189 rúmm.  Gjald kr. 7.300 + 670.797"
38340 (01.83.311.0),BN038340,Langagerði 122,breyting úti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að minnka glugga í starfsmannarými og í íbúð 0104 í sambýlishúsi á lóð nr. 122 við Langagerði.  Gjald kr. 7.300
38328 (01.83.300.8),BN038328,Langagerði 98,þak bílageymslu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta þaki bílgeymslu við einbýlishúsið á lóð nr. 98 við Langagerði.  Málinu fylgir samþykki lóðarhafa aðliggjandi lóða áritað á uppdrátt og umboð lóðarhafa Langagerðis 98, dags. 26. júní 2007.  Gjald kr. 7.300"
37984 (01.35.721.1),BN037984,Langholtsvegur 49,rífa og byggja nýtt hús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Vakin er athygli umsækjanda að loftræsa þarf eldri kjallara.,"Sótt er um leyfi til að rífa eldra hús og byggja nýtt einbýlishús úr timbri á steyptum sökklum á lóðinni nr. 49  við Langholtsveg.  Erindi fylgir yfirlýsing Jóns Kristjánssonar vegna burðarþols plötu dags. 14. apríl 2008.  Niðurrif:  Fastanr. 201-8373 merkt 01 0101, einbýlishús 105,3 ferm.  Nýbygging íbúðarhús:  Kjallari 18,9 ferm., 1. hæð íbúð 93,8 ferm., 2. hæð íbúð 75,4 ferm.  Samtals 188,1 ferm., 678,4 rúmm.  Gjald kr. 7.300 +49.523."
38342 (01.18.300.8),BN038342,Laufásvegur 6,"sólpallur, sorpgeymsla",Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi fyrir sólpalli með handriði og sorpgeymslu undir við suðurgafl íbúðarhúss á lóð nr. 6 við Laufásveg.  Gjald kr. 7.300
38262 (01.17.220.3),BN038262,Laugavegur 24,br. undirg. í skrifst.,Synjað. Samræmist ekki deiliskipulagi sbr. umsögn skipulagsstjóra,"Sótt er um leyfi til að breyta undirgangi í lokað rými með skrifstofum í húsi Hótel Fróns á lóð nr. 24 við Laugaveg.Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 23. maí 2008 fylgir erindinu.  Stækkun 31,4 ferm., 113 rúmm.  Gjald kr. 7.300 + 8.249"
38346 (01.17.101.4),BN038346,Laugavegur 3,breyting úti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að færa glugga 4. hæðar til upphaflegrar gerðar með nýjum póstum og römmum eftir gömlu sniði í húsi á lóð nr. 3 við Laugaveg.  Gjald kr. 7.300
38371 (01.17.130.2),BN038371,Laugavegur 4-6,fellt úr gildi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Framkvæmda- og eignasvið Reykjavíkurborgar óskar eftir því að samþykktir aðaluppdrætti frá 28. ágúst 2007 á lóðinni Laugavegur 4-6, Skólavörðustíg 1A verði felldir úr gildi og byggingarleyfi ógilt.  Málinu fylgir bréf umsækjanda dags. 22. maí 2008."
