nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
39177,BN039177,Gufuneshöfði,innsiglingarmerki,Frestað. Ekki er gerð athugasemd við að umsækjandi láti vinna tillögu að breyttu deiliskipulagi sem grenndarkynnt verður berist hún.,"Sótt er um leyfi til þess að hliðra siglingarlínu Sundahafnar á Gufuneshöfða um 105 m til norðurs. Jafnframt verði reist tvö möstur annað 19,6 m hátt og hitt 13 m hátt. Bil milli mastra er um 170 m. Eldri siglingarlína verður aflögð.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 31. október 2008 fylgir erindinu."
39128 (01.14.000.5),BN039128,Hafnarstræti  1-3,endurnýjun á byggl 37261,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um endurnýjun á byggingarleyfi B022776, síðast endurnýjað 20. nóvember 2007 sem erindi BN037261, þar sem sótt var um leyfi til þess að innrétta veitingastað á 1. hæð í austurenda Fálkahússins og fjölga gluggum á  viðbyggingu á norðurhlið hússins á lóð nr. 1-3 við Hafnarstræti.  Gjald kr. 7.300"
39096 (01.23.400.2),BN039096,Hátún 14,"viðbygging, áhaldageymsla bogfimivöllur",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að reisa áhaldageymslu og bogfimivöll með fjögurra metra hárri öryggisgirðingu við enda vallar og tveim á hliðum á lóð nr. 14 við Hátún.  Meðfylgjandi er bréf frá arkitekt dags. 4. nóvember 2008 með vísan í erlendar reglur.  Stærð:  17,6 ferm., 45,7 rúmm.  Gjöld kr. 7.300 + 3.336"
38774 (01.80.211.5),BN038774,Heiðargerði 62,"hækkun á risi, nýr kvistur, nýr gluggi",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að hækka þak, byggja kvist á norðvesturhlið og breyta gluggum á norðausturgafli einbýlishússins á lóð nr. 62 við Heiðargerði.  Meðfylgjandi er  bréf hönnuðar dags. 11.8.2008  Stækkun: 19,4 rúmm.  Gjald kr. 7.300 + 7.300 + 1.416"
37733 (04.97.421.1),BN037733,Hnjúkasel 9,stækka svalir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka svalir til vesturs sbr. jákvæða fyrirspurn mál BN36894 og færa sorptunnugeymslu austur fyrir einbýlishúsið á lóð nr. 9 við Hnjúkasel.  Stærðir stækkunar B-rýmis undir svölum 33,8 ferm., 84,5 rúmm.  Gjald kr. 7.300 + 7.300 + 2.467"
28051 (04.33.150.2),BN028051,Hraunbær 85-99,nr. 93 viðb. við stofu,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til þess að byggja viðbyggingu úr timbri sem stækkun á stofu að suðurhlið hússins nr. 93 á lóðinni nr. 85-99 við Hraunbæ.  Samþykki húseigenda liggur fyrir fyrir.   Stærð: Viðbygging 16,3 ferm. og 48,9 rúmm.  Gjald kr. 7.300 + 3.570"
39056 (01.36.051.3),BN039056,Kirkjuteigur 17,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta kvistum og fyrir áður gerðum breytingum á innra skipulagi og áður gerðri stækkun  anddyris og bílskúrs vegna gerðar eignaskiptasamnings í tvíbýlishúsinu á lóð nr. 17 við Kirkjuteig.  Erindi fylgir fsp. BN031835 dags 2. júlí 2005, virðingargjörð dags. 1. maí 1943 og íbúðarskoðun byggingafulltrúa dags. 8. júlí 2005 og 7. febrúar 2008  ásamt  útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 7. nóvember og umsögn dags. 7. nóvember 2008.  Stækkun húss:  xx ferm., xx rúmm.  Stækkun bílskúrs:  xx ferm., xx rúmm.  Gjald kr. 7.300 + xx"
39138 (01.44.130.6),BN039138,Langholtsvegur 164,br. svalir,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að rífa núverandi steyptar svalir og byggja svalir úr timbri á tvíbýlishúsi á lóð nr. 164 við Langholtsveg.  Gjald kr. 7.300
34016 (01.19.730.2),BN034016,Laufásvegur 74,sólstofa,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja sólstofu úr timbri og gleri við einbýlishúsið á lóðinni nr. 74 við Laufásveg. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa  frá 16. júní 2006 fylgir erindinu.  Stærð:  Stækkun 17,6 ferm., 48 rúmm.  Gjald kr. 6.100 + 2.928"
39135 (01.17.111.0),BN039135,Laugavegur  19-19B,"bókabúð, kaffihús",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er leyfi til að opna kaffihús án vínveitinga með smá breytingum á afgreiðsluborði og í eldhúsi í húsi á lóð nr. 19 við Laugaveg.  Fyrirspurn nr. BN039088 dags. 4. nóvember 2008 fylgir málinu. Húsaleigusamningur fyrir Laugaveg 19 fylgir erindinu.  Gjald kr.7.300
39124 (01.17.311.5),BN039124,Laugavegur 60,opna veitingastað sem framreiðir indverskan og nepalskan mat,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um  leyft  að innrétta indverskan veitingastað  á þremur hæðum í atvinnuhúsinu á lóð nr. 60 við Laugaveg.  Með erindinu fylgir fyrirspurn BN0 38986.   Samþykki eiganda húseignarinnar fylgir.  Gjald kr. 7.300
39046 (01.22.300.5),BN039046,Miðtún 10,sótt um samþ. kjallaraíbúðar,Frestað. Sækja skal um íbúðarskoðun byggingarfulltrúa til að unnt sé að taka afstöðu til málsins.,Sótt er um samþykki fyrir íbúð í kjallara fjölbýlishússins á lóð nr. 10 við Miðtún.  Erindi fylgir þinglýst eignaskiptayfirlýsing dags. 21. september 1978 og samþykki meðeigenda dags. 5. september 2008.  Gjald kr. 7.300
39007 (01.24.110.4),BN039007,Mjölnisholt 12-14,breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að stækka hótelhluta í B-álmu, jafnframt er innra skipulagi breytt, einkum á 1. hæð í A-álmu í húsi á lóð nr. 12-14 við Mjölnisholt.  Stækkun 106 ferm., 301 rúmm.  Gjald kr. 7.300 + 7.300 + 21.973"
39148 (01.18.220.4),BN039148,Njálsgata 4B,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að gera stúdíóíbúð og breyta 1.hæð og 2. hæð í eina íbúð í húsi á lóð nr. 4B við Njálsgötu.  Gjald kr. 7.300
39089 (01.35.240.1),BN039089,Norðurbrún 1,hækka hús ofl.,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að byggja eina hæð ofan á núverandi hús, klæða allt húsið með málmklæðningu og einangra eldri hlutann undir klæðningu, stækka gluggaop á norður- og suðurhlið í kjallara, setja svalir yfir innganga á 2. og 3. hæð austurhlið, setja neyðarstiga í suðvesturálmu, bæta við lyftu, breyta fjórum íbúðum á 1. og 2. hæð í tvær, og á 2. hæð í suðvesturhorni hússins verði íbúð á 2. hæð breytt í salerni og búningsaðstöðu í fjölbýlishúsi á lóð nr. 1 við Norðurbrún.  Stærðir fyrir stækkun: 3.975,3 ferm., 12.633,1 rúmm.  Stækkun: 1.576,4 ferm., 4.345,3 rúmm.  Eftir stækkun: 5.551,7 ferm., 16.978,4 rúmm.  Gjald kr. 7.300 + 317.207"
39142 (34.53.510.1),BN039142,Norðurgrafarvegur 2,iðnaðarhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits. Skila skal vottun eininga fyrir úttekt á botnplötu.,"Sótt er um leyfi til að byggja iðnaðarhús á tveimur hæðum að hluta, með burðarvirki úr stáli, klætt litaðri stálklæðningu á lóðinni nr. 2 við Norðurgrafarveg.  Jafnframt er erindi BN037317 samþ. 12. febrúar 2008 fellt úr gildi.  Stærðir: 1. hæð 1000,7 ferm., 2. hæð 49,6 ferm. Samtals 1050,3 ferm., 6876,6 rúmm.  Gjald kr. 6.800 + 501.992"
39140 (01.78.--9.0),BN039140,Reykjanesbr Rauða Hús,niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um að rífa og fjarlægja rauða íbúðarhúsið við Reykjanesbraut (Kringlumýrarbraut).  Stærð niðurrifs: Fastanúmer 203-2839 mhl. 01 merkt 0101 íbúð 76,4 ferm., 304 rúmm.  Gjald kr. 7.300"
39139 (01.78.--9.1),BN039139,Reykjanesbr Sólbakki,niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að rífa og fjarlægja íbúðarhúsið Sólbakka við Reykjanesbraut (Kringlumýrarbraut).  Niðurrif: Fastanúmer 203-2840 mhl. 01 merkt 0101 íbúð 65,5 ferm. og fastanúmer 203-2841 mhl. 01 merkt 0201 íbúð 80,2 ferm.  Samtals niðurrif 145,7 ferm., 405 rúmm.  Gjald kr. 7.300"
39040 (01.37.210.1),BN039040,Reykjavegur 15,reyndarteikningar,Frestað. Enn er vísað til fyrri athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir breytingum sem gerðar hafa verið á byggingartíma stúkubyggingars sbr. BN033182 samþ. 1. mars 2006,  á lóð nr. 15 við Reykjaveg.  Erindi fylgir bréf hönnuðar v/ eldhúss á 2. hæð dags. 21. október 2008.  Gjald kr. 7.300"
39065 (01.24.360.3),BN039065,Skeggjagata 6,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um leyfi fyrir reyndarteikningu vegna nýs eignaskiptasamnings í fjölbýlishúsi á lóð nr. 6 við Skeggjagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 7. nóvember 2008 fylgir erindinu.  Stækkun:   Sólstofa 3,8 ferm. og 10,5 rúmm.  Gjöld kr. 7.300 + 767"
39147 (01.83.710.9),BN039147,Skógargerði 9,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til breytinga á fyrirkomulagi innanhúss og til að skipta í tvær eignir einbýlishúsinu á lóð nr. 9 við Skógargerði.  Gjald kr. 7.300
39143 (01.19.721.5),BN039143,Smáragata 3,viðbygging,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að breyta innra skipulagi og til að byggja einnar hæðar viðbyggingu við bílskúr og tveggja hæða viðbyggingu við fjölbýlishúsið á lóð nr. 3 við Smáragötu.  Stækkun:  103,9 ferm., 358,6 rúmm.  Gjald kr. 7.300 + 26.178"
39145 (02.37.850.1),BN039145,Spöngin 43,nýbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypt þjónustu- og menningarhús á tveim hæðum með kjallara með léttri miðbyggingu, tengt þjónustu- og öryggisíbúðum við Fróðengi 1-11. Í kjallara er félagsstarf aldraðra, starfsmannaaðstaða, geymslur, tæknirými og sorp. Á 1. hæð er móttaka, veitingasalur með eldhúsi, borgarbókasafn, lögregla, samkomusalir, kapella ásamt aðstöðu og félagsstarf aldraðra.  Á 2. hæð er félagsþjónusta, öldrunarþjónusta og sjúkraþjálfun.  Allt í húsi á lóð nr. 43 við Spöngina.  Stærðir:  Kjallari 639,5 ferm., 1. hæð 2971,9 ferm., 2. hæð 1740,1 ferm., bílakjallari 3722,9 ferm., sorpgeymslur (B-rými) 33,4 ferm.  Samtals 5.351,5 ferm., 23.960,7 rúmm.  Gjald kr. 7.300 + 1.749.131"
39144 (02.37.520.1),BN039144,Spöngin 9-31,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi í borðsal og eldhúsi í atvinnuhúsinu nr. 21, Mhl. 03 merkt 0106, á lóð nr. 9-31 við Spöngina.  Gjald kr. 7.300"
39146 (01.14.130.3),BN039146,Tjarnargata 16,breyta 1. hæð hússins,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta fyrirkomulagi og notkun úr atvinnuhúsnæði í íbúð á 1. hæð fjölbýlishússins á lóð nr. 16 við Tjarnargötu.  Gjald kr. 7.300
39105 (05.05.430.4),BN039105,Urðarbrunnur 94,einbýlishús,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til að byggja tveggja hæða einbýlishús með innbyggðri bílgeymslu úr forsteyptum einingum á lóð nr. 94 við Urðarbrunn.  Stærð:  1. hæð íbúð 103,9 ferm., bílgeymsla 30,6 ferm., 2. hæð íbúð 136,1 ferm.  Samtals:  270,6 ferm., 814,8 rúmm.  Gjald kr. 7.300 + 59,480"
39129 (05.86.630.1),BN039129,Vegbrekkur 25-31,hesthús nr 27 og 29,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Samband skal haft við OR vegna heimlagna. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að byggja tvö hesthús, fyrir 24 hesta hvort um sig, úr steinsteypu og einangruð að utan og klædd með lituðu bárustáli, á 2. hæð er kaffistofa, á lóð nr. 27 og 29 við Vegbrekku, Almannadal.  Stærð: Matshluti 02, 370,4 ferm. og 1126,9 rúmm. Matshluti 03 370,4 ferm. og 1126,9 rúmm. Samt. 740,8 ferm. 2253,8 rúmm.  Gjöld kr. 7.300 + 164.527"
39133 (01.17.020.5),BN039133,Þingholtsstræti 2-4,dýpka kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að dýpka vesturhluta kjallara frá nýsamþykktu erindi BN038778 dags. 7. október 2008 í atvinnuhúsinu á lóð nr. 2-4 við Þingholtsstræti.  Stækkun:  23,8 ferm., 23,1 rúmm.  Gjald kr. 7.300 + 1.686"
39073 (01.18.360.4),BN039073,Þingholtsstræti 31,nýjar reyndarteikningar,Frestað. Lagfæra skráningartöflu.,"Sótt er um samþykki fyrir reyndarteikningum og nýrri skráningartöflu á grunni þeirra fyrir einbýlishús á lóð nr. 31 við Þingholtsstræti.  Meðfylgjandi er ódagsett bréf húseiganda.  Stærðir 275,2 ferm., 802,3 rúmm.  Gjald kr. 7.300"
39004 (01.13.121.3),BN039004,Ægisgata 10,breyting inni -0102 og 0103,Frestað. Málinu vísað til umsagnar skrifstofu gatna- og eignaumsýslu vegna  ljósakassa í gangstétt.,Sótt er um leyfi til að breyta innra skiplagi íbúða 0102 og 0103 á 1. hæð  svo og innrétta þrjár geymslur í staðinn fyrir tvær í kjallara í fjölbýlishúsi á lóð nr. 10 við Ægisgötu.  Gjald kr. 7.300
39179 (01.79.050.1),BN039179,Sléttuvegur  1-3,mæliblað,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Óskað er eftir samþykki byggingarfulltrúa til að breyta mörkum lóðarinnar Sléttuvegur 1-3 eins og sýnt er á meðsendum uppdrætti dags. 7. október 2008. Við breytinguna minnkar lóðin Sléttuvegur 3 úr 11453 ferm í 8843 ferm. Deiliskipulagsbreyingin var samþykkt í borgarráði 12. júlí 2007. Auglýsing um breytt deiliskipulag birtist í B-deild Stjónartíðinda 12. september 2007.
39126 (01.81.521.8),BN039126,Háagerði 35,(fsp) sameina tvær eignir í eina,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi.,Spurt er hvort leyfi fengist til að sameina íbúð á 1. hæð við íbúð á rishæð í raðhús á lóð nr. 35 við Háagerði.
39115 (04.35.140.3),BN039115,Heiðarbær 17,(fsp) niðurrif og uppbygging,Jákvætt. Að fyrirspyrjandi láti vinna breytingu á deiliskipulagi á eigin kostnað og í samræmi við þau skilyrði sem fram koma í umsögn skipulagsstjóra. Berist tillaga af deiliskipulagsbreytingu verður hún grenndarkynnt.,Spurt er hvort leyft yrði að rífa timburviðbyggingu og byggja stærri viðbyggingu á sama stað sem hýsa myndi bílgeymslu og svefnherbergi einbýlishússins á lóð nr. 17 við Heiðarbæ.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 7. nóvember 2008 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 6. nóvember 2008.
39130 (01.15.242.3),BN039130,Hverfisgata 39,(fsp) áðurg íbúðir samþ,Frestað. Vísað til athugasemda á fyrirspurnarblaði.,"Spurt er hvort samþykki fengist fyrir tveimur áður gerðum íbúðum í rishæð, fimmtu hæð,  fjölbýlishússins á lóð nr. 39 við Hverfisgötu."
39074 (01.53.100.1),BN039074,Nesvegur 67,(fsp) gera port á þakhæð,"Jákvætt. Að teknu tilliti til umsagnar skipulagsstjóra enda verði sótt um byggingarleyfi sem grenndarkynnt verður, berist umsókn.","Spurt er hvort leyfi fengist til að gera port á þakhæð, breyta þakformi og bæta við kvistum í fjölbýlishúsi á lóð nr. 67 við Nesveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 31. október 2008 og 7. nóvember 2008 fylgja erindinu ásamt umsögn skipulagsstjóra dags. 5. nóv. 2008."
39156 (01.29.500.1),BN039156,Síðumúli 24-26,(fsp) merkingar,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi.,"Spurt er hvort leyft yrði að koma fyrir skiltum eins og sýnt er á meðfylgjandi myndefni af verslunar- og skrifstofuhúsinu á lóð nr, 24-26 við Síðumúla."
39111 (01.28.300.1),BN039111,Starmýri 2,"(fsp) 2A -afgreiðsla vegna vínveitingaleyfis, sjá fylgiskjal",Nei. Með vísan til umsagnar skipulagsstjóra.,Spurt er hvort leyfi fengist til að breyta atvinnuhúsnæði í litla hverfiskrá sem mun hýsa að hámarki 30 til 40 manns. á lóð nr. 2A við Starmýri  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 7. nóvember 2008 fylgir erindinu.
39107 (04.92.320.4),BN039107,Stuðlasel 7,(fsp) nýbygging,Nei. Með vísan til umsagnar skipulagsstjóra.,Spurt er hvort leyft yrði að byggja einnar hæðar hús við hlið tveggja hæða einbýlishúss á lóð nr. 7 við Stuðlasel.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 7. nóvember 2008 ásamt umsögn skipulagsstjóra dags. 6. nóvember 2008.
39141 (04.38.740.4 03),BN039141,Viðarás 63,(fsp)  gluggi á hlíðarvegg  bílskýlis húsins,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi og því fylgi samþykki meðeigenda.,"Spurt er hvort leyfi fengist  til að setja glugga á bílskýli raðhúsins nr. 63 sem er 3,0 metra fá lóðarmörkum á lóð nr. 59-63 við Viðarás."
