nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
37974 (01.08.920.3),BN037974,Fiskislóð 27,atvinnuhúsnæði,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Greiða verður fyrir tvö bílastæði í flokki III kr. 3.272.644.,"Sótt er um leyfi til að byggja stálgrindarhús fyrir atvinnustarfsemi, klætt að utan með láréttri silfurgrárri stálklæðningu, sem skiptist í fjóra sjálfstæða eignarhluta, að hluta til á tveim hæðum á lóðinni nr. 27 við Fiskislóð.  Erindi fylgir brunahönnun frá Línuhönnun dags. 28. september 2007, uppfærð 10. mars 2008, ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 4. apríl 2008.  Stærð:  1. hæð iðnaður 1285,3 ferm., 2. hæð skrifstofur 268 ferm.  Samtals 1506,2 ferm., og 10.224,3 rúmm.  Gjald kr. 7.300 + 7.300 + 746.374"
38392 (05.05.610.4),BN038392,Gerðarbrunnur 11,breyting á áður samþ. aðaluppdr.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta berandi innvegg, stækka bílskúr, minnka geymslu og breikka gang í nýsamþykktu einbýlishúsi sbr. erindi nr. BN038149 dags. 6.5.2008 á lóð nr. 11 við Gerðarbrunn.  Gjald kr. 7.300"
37353 (05.05.630.2),BN037353,Gerðarbrunnur 32-34,parhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja tvílyft steinsteypt parhús með innbyggðri bílgeymslu á lóðinni nr. 32-34 við Gerðarbrunn.  Málinu fylgja samþykki árituð á uppdrátt.  Stærð húss nr. 32:  Kjallari íbúð 123 ferm., 1. hæð íbúð 91,3 ferm., bílgeymsla 25 ferm.  Samtals 239,3 ferm., 830,3 rúmm.  Hús nr. 34:  Sömu stærðir.  Gerðarbrunnur 32-34:    478,6 ferm., 1660,6 rúmm.  Gjald kr. 6.800 + 112.921"
38186 (01.11.410.1),BN038186,Grandagarður 101,reyndaruppdr v/starfsleyfis,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir reyndarteikningum þar sem búið er að byggja létta viðbyggingu við suðurhlið, minnháttar breytingar á innra fyrirkomulagi og komið fyrir timburpalli með skjólveggum að norðanverðu við húsið á lóð nr. 101 við Grandagarð.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 23. maí 2008 fylgir erindinu.  Stærðir stækkunar 52,2 ferm. 183,4 rúmm.  Gjald kr. 7.300 + 13.388"
38395,BN038395,Grandagarður 20,klæðning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að klæða húsið Grandagarð 20 að utan með málmklæðningu.  Gjald kr. 7.300
38370 (01.46.100.1),BN038370,Grensásvegur  3-7,klæðning,Frestað. Leggja fram samþykki meðeigenda.,Sótt er um leyfi til að klæða húsið Grensásvegur 3-5 utan með sléttri álklæðningu og breyta þakklæðningu úr bárujárni í þakpappa.   Gjald kr. 7.300.
38384 (01.46.500.1),BN038384,Grensásvegur 13,"setja bílastæði, fylla tröppur",Frestað. Framsett lausn óásættanleg vegna þrengsla.,Sótt er um leyfi til að fylla upp í tröppur og koma fyrir tveim nýjum bílastæðum sbr. fyrirspurn nr. BN036775 dags. 8.1.2008.  Gjald kr. 7.300
37997 (01.46.110.1),BN037997,Grensásvegur 9,breyting á innréttingu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi skrifstofu í suðurenda fyrstu hæðar í atvinnuhúsnæðinu á lóð nr. 9 við Grensásveg.  Gjald kr. 7.300
38404 (00.00.000.0),BN038404,Hafnarstræti 20,gestastofa á 4. hæð,Frestað. Skila fullnægjandi byggingarnefndaruppdráttum.,"Sótt er um leyfi til að innrétta gestastofu vegna Tónlistar- og ráðstefnuhúss á 4. hæð, setja svalir og flóttastiga frá þeim og glugga í norður, allt tímabundið til 2011 í húsi á lóð nr. 20 við Hafnarstræti.  Meðfylgjandi: Bréf dags. 8.2.2008. Svar við fyrirspurn nr. BN037745 dags. 13.2.2008. Bréf 17.3.2008. Svar 19.3.2008. Bréf til byggingafulltrúa dags. 26.5.2008. Úttekt varðandi brunavarnir dags. 27.5.2008. Hönnun, teikningar og ljósmyndir dags. 27.5.2008, ásamt bréfi Framkvæmdasviðs dags. 25. febrúar 2008.  Gjald kr. 7.300"
38185 (04.32.300.1),BN038185,Hestháls 2-4,"lagerpallur, lyftarageymsla",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits. Þinglýsa skal yfirlýsingu vegna breyttrar bílastæðakröfu fyrir matshl. 04.,"Sótt er um leyfi fyrir léttri viðbyggingu á suðurgafl og millilofti með burðarvirki úr stáli í lagerrými. Einnig er sótt um að breyta bílastæðiskröfu fyrir lagerrými mhl. 04 úr 1 stæði pr. 50 ferm. í 1 stæði pr. 150 ferm. á lóð nr. 2-4 við Hestháls.  Bréf lóðarhafa fylgir erindinu dags. 22. apríl 2008 ásamt bréfi borgarráðs dags. 22. maí 2008.  Stærðir stækkunar: 28,3 ferm.  94,9 rúmm. milliloft 331,0 ferm.  Gjald kr. 7.3000 + 6.927"
37733 (04.97.421.1),BN037733,Hnjúkasel 9,stækka svalir,Frestað. Með vísan til útskriftar skipulagsstjóra eru ekki gerðar athugasemdir við að umsækjandi láti vinna á eigin kostnað breytingu á deiliskipulagi sem síðar verður grenndarkynnt.,"Sótt er um leyfi til að stækka svalir til vesturs sbr. jákvæða fyrirspurn mál BN36894 og færa sorptunnugeymslu austur fyrir einbýlishúsið á lóð nr. 9 við Hnjúkasel.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 30. maí 2008 fylgir erindinu.  Stærðir stækkunar B-rýmis undir svölum 33,8 ferm., 84,5 rúmm.  Gjald kr. 7.300 + 2.467"
38261 (01.40.810.1),BN038261,Holtavegur 8-10,"hurð, innr.br.",Frestað. Vantar yfirlýsing brunahönnuðar.,"Sótt er um nýja gönguhurð í viðbyggingu til norðurs, einnig ýmsar innréttingabreytingar og leiðréttingu skráningartöflu í verslunarhúsnæði við Holtagarða á lóð nr. 10 við Holtaveg.  Meðfylgjandi er bréf frá arkitekt, dags. 27.5.2008 þar sem allar breytingar eru taldar upp  Gjald kr. 7.300"
38176 (01.16.031.0),BN038176,Hólatorg 2,"stækka rishæð, svalir ofl.",Frestað. Með vísan til útskriftar skipulagsstjóra eru ekki gerðar athugasemdir við að umsækjendur láti vinna á eigin kostnað breytingu á deiliskipulagi sem síðar verður grenndarkynnt.,"Sótt er um leyfi til að stækka rishæð með því að hækka þak viðbyggingar og breyta í mænisþak, byggja tvennar svalir á vesturhlið, koma fyrir hurð og tröppum út í garð á vesturhlið og endurbyggja skúr við tvíbýlishúsið á lóðinni nr. 2 við Hólatorg.  Erindi fylgir greinargerð eiganda, ódagsett og tíu númeruð fylgiskjöl ásamt umsögn Húsafriðunarnefndar ríkisins dags. 9. maí 2008 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 30. maí 2008.  Minnkun á geymsluskúr:  12,2 ferm.  Stækkun rishæðar:  20,8 ferm., 38 rúmm.  Gjald kr. 7.300 + 2.774"
34458 (01.81.810.8),BN034458,Hólmgarður 19,endurn. byggingarl.og viðbyggingu,Frestað.,"Sótt er um endurnýjun á byggingarleyfi frá 13. október 1994 BN007156 og BN007157 þar sem sótt er um leyfi til að hækka þak, að því viðbættu er sótt um leyfi fyrir staðsteyptri tveggja hæða viðbyggingu við suðurhlið og einnar hæða viðbyggingu við norðurhlið ásamt staðsteyptum útigeymslum á norðurenda lóðar  fjölbýlishússins á lóð nr. 17-19 við Hólmgarð.  Bréf lóðarhafa dagsett móttekið 31. júlí 2006. Samþykki meðlóðarhafa dags. 7. maí 2008.  Stærð útigeymsla hús nr. 17:  22,8 ferm, 68,2 rúmm. hús nr. 19: 22,8 ferm. 68,2 rúmm. Stækkun íbúðar nr. 17: 1. hæð 25,1 ferm. 2. hæð 12,6 ferm.  Samtals 37,7 ferm. 102,6 rúmm. Stækkun íbúðar nr. 19: 1. hæð 25,1 ferm. 2. hæð 12,6 ferm. 3. hæð 38,4 ferm. (yfir 1,8m) Samtals 76,1 ferm. 204,9 rúmm. Samtals hús nr. 17 og 19 eru 113,8 ferm. 307,5 rúmm.   Gjald kr. 6.100 + 22.447"
38195 (01.19.890.1),BN038195,Hringbraut Landsp.,skrifst- og geymsluhúsnæði,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að byggja skrifstofu- og geymsluhúsnæði á tveim hæðum úr stáli, timbri og steinsteypu ofan á núverandi kjallara í kverk við vesturhlið norðan elsta hluta Landspítalans.  Meðfylgjandi er bréf Húsafriðunarnefndar dags. 4. febrúar 2008  og annað bréf frá Húsafriðunarnefnd dags. 19.5.2008  Stærðir: neðri hæð 117,3 ferm., efri hæð 117,3 ferm., samtals 234,6 ferm., 841 rúmm.  Gjald kr. 7.300 + 17.126"
38263 (02.86.250.9),BN038263,Hverafold 94,garðskáli,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja garðskála sbr. fyrirspurn nr. BN038197 við einbýlishús á lóð nr. 94 við Hverafold  Stærðir: Stækkun garðskáli 10 ferm., 26 rúmm.  Íbúð 158,4 ferm., bílskúr 36,5 ferm. garðskáli 10 ferm.,  Samtals 201,3 ferm., 730,3 rúmm.  Gjald kr. 7.300 + 1.898"
38362 (01.17.030.8),BN038362,Ingólfsstræti 8,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Loftræsa skal ræstiskáp. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innréttingum, bæta við salerni, í kjallara húss á lóð nr. 8 við Ingólfsstræti.  Gjald kr. 7.300"
38398 (01.51.711.5),BN038398,Kaplaskjólsvegur 60,"viðbygging, tröppum breytt",Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til  skipulagsstjóra til ákvörðunar um grenndakynningu. Vísað er til uppdrátta  A01 - A03  dags. 26. maí 2007.,"Sótt er um leyfi til að byggja við einbýlishús, steypa tröppur og kjallara og smíða efri hæð úr timbri, á lóð nr. 60 við Kaplaskjólsveg.  Stærðir: Kjallari 86,6 ferm., efri hæð 91,1 ferm.,  samtals 177,7 ferm., 480,7 rúmm.  Stækkun xx ferm., xxx rúmm.  Gjald kr. 7.300 + xxxx"
35230 (01.24.330.5),BN035230,Karlagata 12,pallur og brunastigi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja upp brunastiga og svalahurð á 1. hæð suðurhliðar íbúðarhússins á lóð nr. 12 við Karlagötu.  Meðfylgjandi er samþykki eigenda og bréf frá umsækjanda dags. 15.5.2008  Gjald kr. 6.800
38249 (04.67.730.2),BN038249,Keilufell 16,"bílgeymsla,kvistur o.fl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fjarlægja núverandi bílskýli, byggja úr timbri bílgeymslu og geymslu, auk þess stofu út úr suðurhlið, stofu, kvist og svalir á 2. hæð og kvist á norðurþak við einbýlishús á lóð nr. 16 við Keilufell.  Meðfylgjandi er fyrirspurn BN037667, sem svarað var jákvætt 5.2.2008  Stækkun: Íbúðarhús 33,1 ferm., 72,3 rúmm., bílskúr 56 ferm., 169,4 rúmm.  Samtals stækkun 79,5 ferm., 217,7 rúmm.  Samtals allt húsið eftir stækkun: 222,3 ferm., 641,9 rúmm.  Gjald kr. 7.300 + 15.892"
38349 (34.53.340.1),BN038349,Kistumelur 11,skipt í eignahluta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að skipta eigninni í þrjá eignarhluta A, B og C og byggingu milligólfs í hluta C í atvinnuhúsinu á lóð nr. 11 við Kistumel.  Stækkun 56 ferm.  Gjald kr. 7.300"
38411 (01.38.011.1),BN038411,Kleifarvegur 8,breyting á eignarhaldi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi fyrir breyttu eignarhaldi á þvottahúsi 0007 í kjallara íbúðarhúss á lóð nr. 8 við Kleifarveg.  Eigendur hússins sækja allir um  Gjald kr. 7.300
38355 (01.72.100.1),BN038355,Kringlan  4-12,skipta ein. S-289 í 2 ein. Valmikli,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að skipta einingu S-289 í 2 einingar og breyta verslunarfronti í verslunarhúsi Kringlunnar á lóð nr. 4-12 við Kringluna.  Meðfylgjandi er bréf varðandi brunatæknilega hönnun í byggingunni dags. 20.5.2008  Gjald kr. 7.300
38416 (04.32.420.2),BN038416,Krókháls 10,leiðrétting á áður samþ. teikn BN37681,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi.,"Sótt er um leyfi fyrir breyttu fyrirkomulagi á bílastæðum við atvinnuhúsið á lóð nr. 10 við Krókháls, breyting á áður samþ. BN037681.  Gjald kr. 7.300"
38340 (01.83.311.0),BN038340,Langagerði 122,breyting úti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að minnka glugga í starfsmannarými og í íbúð 0104 í sambýlishúsi  BN033227 á lóð nr. 122 við Langagerði.  Gjald kr. 7.300
38328 (01.83.300.8),BN038328,Langagerði 98,þak bílageymslu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta þaki bílgeymslu við einbýlishúsið á lóð nr. 98 við Langagerði.  Málinu fylgir samþykki lóðarhafa aðliggjandi lóða áritað á uppdrátt og umboð lóðarhafa Langagerðis 98, dags. 26. júní 2007.  Gjald kr. 7.300"
