nr,url,heimilisfang,tegund,nidurstada,spurning
50967 (01.81.320.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050967,Akurgerði 39,39-41 - Breyta kvisti,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að lengja og breikka kvist á norðurhlið, framlengja þak á suðurhlið yfir svalir og klæða með glerkerfi utan á þær, til að breikka áður samþykkt sólskýli um 1,3 metra og að lokum er sótt um leyfi til að breyta þaki bílsúrs á nr. 39 á og við parhús á lóð nr. 39-41 við Akurgherði. Stækkun:  xx ferm., xx rúmm. Gjald kr. 10.100"
50872 (01.26.410.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050872,Ármúli 21,Breyting inni - vesturendi,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi í rými 0101 í atvinnuhúsi á lóð nr. 21 við Ármúla. Gjald kr. 10.100
51011 (01.17.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051011,Bankastræti 2,Breyting inni - 1.og 2.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi  til að breyta innra fyrirkomulagi 1. og 2. hæðar þannig að stigi á milli hæða í mhl 02 er fjarlægður, koma fyrir eldhúsi í rými 0201 mhl. 02, fjarlægja salerni þar, koma fyrir hjólalyftu í stigagangi mhl. 04 og koma fyrir fjórum salernum fyrir 80 gesti  í húsinu á lóð nr. 2 við Bankastræti. Gjald kr. 10.100"
50948 (01.17.432.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050948,Barónsstígur 19,Lyfta þaki,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.     Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á áður gerðum framkvæmdum vegna lokaúttektar á erindi BN034315 og BN040137 þar sem veitt var leyfi til að lyfta vesturhlið þaks fram á veggbrún við götu á fjölbýlishúsinu nr. 19 við Barónsstíg.  Stærð: 9,4 ferm., 16,9 rúmm. Gjald kr. 10.100"
50969 (01.13.540.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050969,Bárugata 29,Stækka kvisti,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til að stækka kvisti og og hækka lofthæð þar í fjölbýlishúsi á lóð nr. 29 við Bárugötu. Stærð: xxx Gjald kr. 10.100
51020 (01.88.931.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051020,Bleikargróf 6,Fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja tveggja hæða fjölbýlishús með fjórum íbúðum, steinsteypt, einangrað að utan og klætt múr, flísum og timbri á lóð nr. 6 við Bleikargróf. Stærð A-rými:  463,8 ferm., 1.351 rúmm. B-rými:  110,7 ferm., 342,6 rúmm. Gjald kr. 10.100"
50973 (01.24.200.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050973,Brautarholt 7,Pallur stækkaður í bílakjallara o.fl.,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi, BN049574 samþ. 28.7. 2015, breytingarnar felast í að pallur í útitröppum við bílakjallara er stækkaður, bætt er við salerni fyrir hreyfihamlaða í kjallara, sérgeymslur færðar á 1. hæð, bætt við geymslu undir stiga, geymsla/ræsting á 1. hæð minnkar vegna þess, íbúðir 0113, 0217, 0218, 0221 og 0313 fyrir hreyfihamlaða skilgreindar betur í fjölbýlishúsi á lóð nr. 7 við Brautarholt. Gjald kr. 10.100"
50847 (04.30.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050847,Dragháls 28-30/F.....,Fossháls 27-29 - Breytingar inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga og samþykki á þegar gerðum breytingum sem felast í að eignir 0101 og 0102 sameinast, eign 0202 stækkar á kostnað 0201, 0301 verður ný eign, sem og annarra breytinga innanhúss í atvinnuhúsi á lóð nr. 27-29 við Fossháls/nr. 28-30 við Dragháls. Meðfylgjandi er bréf Matvælastofnunar dags. 20.4. 2016. Gjald kr. 10.100"
50869 (04.03.520.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050869,Eldshöfði 9,Innkeyrsluhurð - flóttastigi 2.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að færa innkeyrsluhurð í útbrún á austurgafli í bílakjallara og breyta hringflóttastiga frá 2. hæð í beinan í atvinnuhúsi á lóð nr. 9 við Eldshöfða. Gjald kr. 10.100
50958 (01.70.020.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050958,Eskihlíð 10-10A,10A - Inngangur kjallara - stæði fyrir fatlaða,Synjað. Uppfyllir ekki 30. gr. lög um fjöleignarhús nr. 26/1994.,"Sótt er um leyfi til að gera nýjan inngang í íbúð 0001 á suðurgafli, hurð með rafdrifnum opnunarbúnaði fyrir hreyfihamlaða, lækka jarðveg um 10-30 cm, afmarka bílastæði fyrir fatlaða, eitt við nr. 10 og annað við nr. 10A í fjölbýlishúsi á lóð nr. 10-10A við Eskihlíð. Meðfylgjandi er bréf umsækjanda dags. 16. apríl 2016, umsögn burðarvirkishönnuðar dags. 18. apríl 2016, samþykki allra á nr. 10 fylgir og samþykki allra nema eins á nr. 10A. Gjald kr. 10.100"
