nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
52968 (01.11.520.6),BN052968,Grandagarður 11,Pizzustaður - lokun milli húsa,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta veitingastað í fl. II tegund ?? með 30 gestum í rými 0101 í nr. 11 og loka á milli húsa nr. 9 og 11 á lóð nr. 9- 11 við Grandagarð.  Samþykki eiganda dags. 18 maí 2017 fylgir.   Gjald kr. 11.000
52246 (01.54.140.4),BN052246,Grenimelur 3,Svalir - kvistir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja svalir á suðurhlið rishæðar og kvisti á þaki á húsi á lóð nr. 3 við Grenimel.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. febrúar 2017 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 2. febrúar 2017.  Stækkun:  10,8 ferm., 35,6 rúmm.  Bréf hönnuðar dags. 16. janúar 2017 fylgir erindi ásamt samþykki meðeigenda ritað á teikningu ódags.  Gjald kr. 11.000"
52631 (01.14.000.5),BN052631,Hafnarstræti 1-3,Endurnýjun - BN050841,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta veitingastað í flokki III. teg. A á 1. hæð í austurenda Fálkahússins og fjölga gluggum á viðbyggingu á norðurhlið hússins, sjá erindi BN050841, á lóð nr. 1-3 við Hafnarstræti.  Með erindi BN050841 fylgdi  hljóðvistarskýrsla og umsögn Minjastofnunar Íslands  Gjald kr. 11.000"
52647 (01.52.500.7),BN052647,Hagamelur 67,Breytingar inni,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra skipulagi rýmis 0101 þannig að bókabúð og kaffihúsi er breytt í fiskverslun á lóð nr. 67 við Hagamel.   Gjald kr. 11.000
52807 (01.55.--9.7),BN052807,Hagatorg 1,Breytingar innanhúss - nýr inngangur o.fl.,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að rífa hluta 1. hæðar og byggja nýja viðbyggingu, breyta innra fyrirkomulagi í kjallara og á 1. og 2. hæð, ásamt því að endurnýja hluta glugga á austur og vestur hlið í hóteli á lóð nr. 1 við Hagatorg.  Stærðarbreytingar:   Niðurrif: XX ferm., XX rúmm.  Stækkun: XX ferm., XX rúmm.  Stærðarbreyting: Minnkun A-rýmis 43,1 ferm., 347,9 rúmm.  Gjald kr. 11.000"
52966 (05.11.430.3),BN052966,Haukdælabraut 78-92,Færa útvegg,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um breytingu á erindi BN052251 sem felst í því að útveggur á suðurhlið 2. hæðar færist utar um 63 cm í raðhúsi á lóð nr. 78-92 við Haukdælabraut.  Stækkun A-rými 28,1 ferm., 78,4 rúmm.  Gjald kr. 11.000"
52723 (01.81.571.7),BN052723,Háagerði 73,"Geymsla, þvottahús stækkað - bílskúr breytt í vinnustofu",Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 30. maí 2017.,"Sótt er um leyfi til að breyta bílgeymslu í vinnustofu sem verður séreign, ásamt því að breyta innra skipulagi í kjallara, eignamörkum og eignarhaldi í húsi á lóð nr. 73 við Háagerði.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 2. júní 2017 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 30. maí 2017.   Gjald kr. 11.000"
52646 (04.32.310.1),BN052646,Hestháls 6-8,Stálgrindarhús,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áður en framkvæmd hefst skal hafa samráð við Veitur ohf. vegna mögulegra lagna við lóðamörk. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að reisa tveggja hæða stálgrindarhús á steyptum undirstöðum með milliplötu úr forsteyptum holplötueiningum, mhl. 02,  á lóð nr. 6 - 8 við Hestháls.  Bréf frá hönnuði dags. 28. mars 2017 og bréf frá burðarvirkishönnuði dags. 28. mars. 2017.  Stærðir húss er : 2.766,0 ferm., 11.725,5 rúmm.  Gjald kr. 11.000"
52892 (01.40.810.1),BN052892,Holtavegur 8-10,Golfklúbbur - veitingastaður fl.2 - 2.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta notkun verslunarrýmis og innrétta aðstöðu fyrir golfklúbb með golfhermum og svæðum til golfæfinga ásamt því að innrétta veitingastað í flokki ll - tegund ? í húsi á lóð nr. 8-10 við Holtaveg.  Gjald kr. 11.000
52905 (01.24.730.2),BN052905,Hrefnugata 4,Svalir - 2.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja svalir á 2. hæð fjölbýlishúss á lóð nr. 4 við Hrefnugötu.  Gjald kr. 11.000
52751 (01.19.890.1),BN052751,Hringbraut Landsp.,"Eiríksgata 34A - Viðhald og breytingar 1., 2. og 3.hæð",Frestað. Vísað til athugasemda eldvarnareftirlits á umsóknarblaði.,"Sótt er um leyfi til að innrétta kennslurými og skrifstofur, koma fyrir loftræsikerfi og hefðbundnu ofnakerfi, lagfæra hljóðvist og breyta innra skipulagi í hluta 1. og  2. hæðar og allri  3. hæð í Hjúkrunarskólanum, Eiríksgötu 34A á lóðinni Hringbraut Landssp.  Erindi fylgir bréf hönnuðar varðandi algilda hönnun dags. 18. maí 2017.  Gjald kr. 11.000"
52969 (01.36.050.2),BN052969,Hrísateigur 6,Einbýlishús,Frestað. Vísað til athugasemda eldvarnareftirlits á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt tveggja hæða einbýlishús með innbyggðri bílgeymslu og aukaíbúð á jarðhæð á lóð nr. 6 við Hrísateig.  Stærð:  250,1 ferm., 823,7 rúmm.  Gjald kr. 11.000"
52824 (01.22.200.1),BN052824,Hverfisgata 113-115,Eldvarnargler stigahúsi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN050155 dags 17. nóvember 2015, þannig að komið er fyrir eldvarnagleri í stigahúsi á norðurhlið á lögreglustöð á lóð nr. 113-115 við Hverfisgötu.  Gjald kr. 11.000"
52754 (01.17.000.2),BN052754,Hverfisgata 4,Hverfisgata 4-6 - Breyting inni - tímabundin opnun,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Þinglýsa skal kvöð um tímabundna opnun fyrir útgáfu byggingaleyfis. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra fyrirkomulagi á 2. og 3. hæð og innrétta þar 10 ný gistiherbergi og opna tímabundið yfir í hótel á lóð nr. 8-10  í húsi á lóð nr. 4-6 við Hverfisgötu  Bréf arkitekts ódagsett fylgir erindi og umsögn burðarvirkishönnuðar dags. 06.03.2017 ásamt samþykki meðeigenda sem áritað er á teikningar.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. maí 2017 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 12. maí 2017.  Gjald kr. 11.000
52756 (01.17.000.4),BN052756,Hverfisgata 8-10,Breyting inni 1 og 2 hæð - Opnun milli húsa,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Þinglýsa skal kvöð um tímabundna opnun fyrir útgáfu byggingaleyfis. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta gestaherbergjum á 1. og 2. hæð, fækka þeim um eitt, innrétta tvö þeirra m.v. algilda hönnun og opna tímabundið yfir í hótelrými á 2. og 3. hæð á lóð nr. 4-6 í húsi á lóð nr. 8-10 við Hverfisgötu  Umsögn burðarvirkishönnuðar dags. 06.03.2017 ásamt samþykki meðeigenda á lóð nr. 4-6 sem áritað er á teikningar.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. maí 2017 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 12. maí 2017.  Gjald kr. 11.000"
52287 (04.13.220.1),BN052287,Kirkjustétt 2-6,Innri breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi á 1. og 2. hæð og innrétta sjálfstæðar vinnustofur á efri hæð í mhl. 02 á lóð nr. 2-6 við Kirkjustétt.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. mars fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 3. mars 2017.  Gjald kr. 11.000"
52851 (34.53.350.2),BN052851,Kistumelur 9,Reyndarteikningar,Frestað. Vísað til athugasemda eldvarnareftirlits á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum sem felast í því að opnað er tímabundið milli eignarhluta og flóttaleiðum breytt auk þess sem settir eru nýir gluggar á gaflveggi í húsi á lóð nr. 9 við Kistumel.  Gjald kr. 11.000
52595 (04.32.340.1),BN052595,Krókháls 5-5G,5Dog 5E - Milliloft fjarlægt,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að rífa niður milliloft úr húsum 5D og 5E þannig að einungis eru eftir tæknirýmin og settar eru fjórar vöruhurðir á suðurhlið sömu húsa 5D og 5C á lóð nr. 5-5G við Krókháls.   Minnkun vegna niðurrifs á millipöllum er: 329,5 ferm.   Samþykki meðeigenda í tölvupósti dags. 1. apríl 2017. Samþykki meðeienda Krókháls C , 5F, 5G og 5E neðrihæð   Gjald kr. 11.000"
52840 (01.18.340.8),BN052840,Laufásvegur 22,Fjölga eignum og stækka svalir.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að skipta í tvær eignir þannig að mhl. 03 verður vinnustofa með áður gerðri íbúð á neðri hæð og mhl. 01 verður áfram einbýlishús, einnig er sótt um að deila lóðinni upp í tvo sérafnotareiti og stækka svalir á mhl. 01 til vesturs  á húsi á lóð nr. 22 við Laufásveg.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 2. júní 2017 fylgir erindinu.  Gjald kr. 11.000"
52960 (01.34.601.6),BN052960,Laugarnesvegur 74A,Gististaður - fl.2,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta erindi BN051000, um er að ræða breytingu og fjölgun á snyrtingum, eldhúsi er breytt í setustofu og innréttað nýtt eldhús á jarðhæð í gististað í flokki II, teg. gistiskáli á lóð nr. 74A við Laugarnesveg.  Gjald kr. 11.000"
52964 (01.36.430.4),BN052964,Laugateigur 20,Breyting á eignarhluta - hurð út í garð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum vegna gerðar eignaskiptayfirlýsingar sem felst í breytingu á eignarmörkum íbúðar 0001 og gerð hurðar úr kjallaraíbúð út í garð samhliða því að grafa frá húshlið, auk þess sem matshlutanúmerum á bílskúrum er breytt, í húsi á lóð nr. 20 við Laugateig.  Stærðarbreyting frá eldri skráningu -3,8 ferm., -38,4 rúmm.  Samþykki meðeigenda dags. 23.05.2017 fylgir erindi.  Gjald kr. 11.000"
52973 (01.17.221.9),BN052973,Laugavegur 38,Breyting á skráningu í íbúðargistingu. Erindi BN052669 dregið til baka,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður gerðum íbúðum 0201 og 0301 í gististað í fl. II tegund e í húsi á lóð nr. 38 við Laugaveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. maí 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 19. maí 2917.   Erindi BN052669 er dregið til baka.   Gjald kr. 11.000"
52970 (01.17.222.3),BN052970,Laugavegur 42,Breyting 2.hæð - reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta tveimur skrifstofurýmum á 2. hæð í tvær íbúðir  til útleigu sem gistirými, byggja svalir á 3. hæð, bæta brunavarnir og endurnýja handrið, ásamt áður gerðum breytingum innan íbúða á efri hæðum í húsi á lóð nr. 42 við Laugaveg.  Samþykki eigenda dags. 20.02.2017 fylgir erindi.  Umsögn skipulagsfulltrúa dags. 19.05.2017 við fyrirspurn SN170351 fylgir erindi.  Gjald kr. 11.000"
52941 (01.17.430.3),BN052941,Laugavegur 86-94,Breyting - Subway,Frestað. Erindið er til umfjöllunar hjá skipulagsfulltrúa.,Sótt er um leyfi til að innrétta veitingastað í flokki I tegund C fyrir 15 gesti  í rými 0101 í mhl. 01 á lóð nr. 86-94 við Laugaveg.   Gjald kr. 11.000
52920 (01.79.460.7),BN052920,Lautarvegur 32,Einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja tveggja hæða einbýlishús úr forsmíðuðum timbureiningum á steinsteyptum kjallara með innbyggðri bílgeymslu á lóð nr. 32 við Lautarveg.  Stærð, A-rými:  337,6 ferm., 1.139,8 rúmm.  B-rými:  26,3 ferm.  Gjald kr. 11.000"
52921 (01.79.460.8),BN052921,Lautarvegur 34,Einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja tveggja hæða einbýlishús úr forsmíðuðum timbureiningum á steinsteyptum kjallara með innbyggðri bílgeymslu á lóð nr. 32 við Lautarveg.  Stærð, A-rými:  337,6 ferm., 1.139,8 rúmm.  B-rými:  26,3 ferm.  Gjald kr. 11.000"
52835 (01.18.000.1),BN052835,Lækjargata 5,Breyting inni - Íþaka hús,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til skilyrðis í umsögn samgöngustjóra dags. 10. júní 2014. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta erindi BN047781 sem felst í því að stétt við nýjar útitröppur og rými við hringstiga á efri hæð hefur verið breytt í Íþöku á lóð nr. 5 við Lækjargötu.  Umsögn Minjastofnunar dags. 13.07.2016 fylgir erindi ásamt bréfi hönnuðar dags. 09.05.2017.  Gjald kr. 11.000
52910 (01.81.560.3),BN052910,Melgerði 22,Stækka einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja hæð ofaná einbýlishús á lóð nr. 22 við Melgerði.  Stækkun:  55,,1 ferm., xx rúmm.  Eftir stækkun:  230,2 ferm., xx rúmm.  Gjald kr. 11.000"
52979 (01.13.101.9),BN052979,Mýrargata 21-23,Stöðuleyfi - sölubás,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um stöðuleyfi fyrir smáhýsi sem hýsa mun aðstöðu fyrir starfsmenn við nýbyggingu og sölubás fyrir kirkjuna á lóð  nr. 21-23 við Mýrargötu.  Gjald kr. 11.000
52889 (01.11.530.3),BN052889,Mýrargata 26,Breyting inni á jarðhæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta skrifstofurými á jarðhæð í fjölbýlishúsi á lóð nr. 26 við Mýrargötu.  Gjald kr. 11.000
52792 (01.11.530.3),BN052792,Mýrargata 26,Veitingastaður,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta veitingastað í flokki 1 - teg. e og fjölga salernum í rými 0122 í húsi á lóð nr. 26 við Mýrargötu.  Gjald kr. 11.000
