nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
52368 (02.69.380.3),BN052368,Freyjubrunnur 31,Fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypt sjö íbúða fjölbýlishús á kjallara með bílgeymslu fyrir sex bíla, en efsta hæð er inndregin með álklæddum timbur útveggum á lóð nr. 31 við Freyjubrunn.   Stærðir:  Kjallari 146,3., 1. hæð 253,8 ferm., 2. hæð 253,8 ferm., 3. hæð 178,5 ferm.  Samtals 832,4 ferm., 2.735,1rúmm.  B-rými:  181,9 ferm., XX rúmm.  Gjald kr. 11.000"
52125 (01.11.510.1),BN052125,Grandagarður 8,Breytingar inni og úti,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að setja gler í tvöfalda útihurð, rist í glugga á norð-vesturhlið, stækka skrifstofurými með því að innrétta rými 0104, bæta við snyrtingu, steypa upp í gryfju, koma fyrir stiga við aðkomusal og fata- og munaskápum á 1. hæð, minnka skrifstofu og stækka sýningarsal í húsi á lóð nr. 8 við Grandagarð.   Gjald kr. 10.100"
52318 (01.85.520.1),BN052318,Grundarland 17-23,Einbýlishús,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja einbýlishús með innbyggðri bílgeymslu á lóð nr. 21 við Grundarland.  Stærð A-rými 415,9 ferm., 1.439,5 rúmm.   Lögð er fram umsögn skipulagsfulltrúa dags. 01.12.2016 við fsp. SN1608410 um niðurrif og nýbyggingu.  Gjald kr. 11.000"
52196 (01.14.030.2),BN052196,Hafnarstræti 20,"Endurbætur, breytingar inni",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka veitingastað í fl. II, þannig að  leyfilegur gestafjöldi verður 33, afgreiðsla er færð og stækkuð, snyrting stækkuð og bætt við annarri snyrtingu í húsi á lóð nr. 20 við Hafnarstræti.   Gjald kr. 10.100"
52365 (04.41.170.1),BN052365,Hádegismóar 1,Breyting á BN049417,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta erindi BN049417, aðallega er um að ræða breytingu á brunavörnum ásamt minni háttar breytingum á innra skipulagi sem lýst er í fylgigögnum og orðið hafa á framkvæmdatíma við skrifstofu- og lagerhús á lóð nr. 1 við Hádegismóa.  Gjald kr. 11.000"
52224 (01.23.520.2),BN052224,Hátún 6,Anddyri - breyting,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta anddyri á jarðhæð  í húsi á lóð nr. 6 við Hátún.  Fundargerð húsfélags Hátúns 6 fylgir erindi.  Breyting á stærðum: -3,7 ferm., -10,4 rúmm.   Gjald kr. 10.100"
52319 (01.23.530.2),BN052319,Hátún 6A-6B,Útigeymsla og hólfuð bílastæði,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að hólfa bílastæði B01 og B02 frá öðrum bílastæðum ásamt því að byggja útigeymslu við enda bílastæða í bílgeymslu á lóð nr. 6b við Hátún.  Stærð A-rýma x ferm., x rúmm.  Samþykki meðeigenda í matshluta dags. 20.01.2017 fylgir erindi.  Gjald kr. 11.000"
51333 (01.38.401.5),BN051333,Hjallavegur 64,Sólstofa ofan á svalir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum sem felast í byggingu sólstofu ofan á þaksvalir í parhúsi nr. 64 við Hjallaveg.  A-rými 22,0 ferm., 57,6 rúmm.    Samþykki eigenda aðliggjandi húss nr. 62 er á teikningu dags. 01.02.2017. Gjald kr. 10.100"
52288 (01.13.431.6),BN052288,Holtsgata 16,Svalir og breyting inni,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 01 og 02 dags. 31. janúar 2017.,"Sótt er um leyfi til að byggja timbursvalir á 2. hæð og færa snyrtingu á 1. hæð úr sameign inn í íbúð, sjá erindi BN035589, í fjölbýlishúsi á lóð nr. 16 við Holtsgötu.  Gjald kr. 11.000"
52280 (02.87.420.1),BN052280,Hverafold 1-3,Húðflúrstofa,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta húðflúrstofu í rými 0301 í húsi á lóð nr. 1-5 við Hverafold.  Gjald kr. 11.000
52197 (01.17.400.1),BN052197,Hverfisgata 84,Breyting - 2.hæð og ris,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja tvennar svalir á suðurhlið, breyta innra skipulagi íbúða á 2. hæð og í risi og endurbæta burðar- og brunaþol og hljóðvist í húsi á lóð nr. 84 við Hverfisgötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. janúar 2017 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 19. janúar 2017.  Einnig umsögn Minjastofnunar Íslands dags. 12. janúar 2017 og minnisblað um brunavarnir dags. 8. febrúar 2017.  Gjald kr. 10.100"
52367 (01.15.431.5),BN052367,Hverfisgata 85,"Nr.85-93, Fjölbýlishús",Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er leyfi til að byggja 70 íbúða fjölbýlishús á 5 hæðum auk 2ja hæða bílakjallara á lóð nr. 85 við Hverfisgötu.  Stærð: A-rými x ferm., x rúmm. B-rými x ferm., x rúmm.  Gjald 11.000"
51889 (01.17.400.2),BN051889,Hverfisgata 86,"Breyting inni - kröfur um burðarþol, bruna og hljóðvist","Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja svalir á 3.hæð og breyta innra skipulagi íbúða, ásamt öðrum minni breytingum sem lúta að því að endurbæta burðar- og brunaþol og hljóðvist í húsi á lóð nr. 86 við Hverfisgötu.  Umsögn Minjastofnunar dags. 02.01.2017 fylgir erindi.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. janúar 2017 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 19. janúar 2017.  Gjald kr. 10.100"
52159 (04.34.680.1),BN052159,Klettháls 15,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum, m.a. nýr millipallur í húsi á lóð nr. 15 við Klettháls.  Nýtt milligólf: XX ferm.  10.100"
52261 (04.32.420.2),BN052261,Krókháls 10,Brunastigi og brunamerkingar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að koma fyrir brunastigum frá svölum á austur og vesturgöflum hússins á lóð nr. 10 við Krókháls. sbr. BN037681  Gjald kr. 11.000
52366 (02.68.340.1),BN052366,Lambhagavegur 19,Lækka gólfkóta og hækka hús,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN051044 þannig að gólfkóti lækkar um 20cm, húsið hækkar um 76 cm., milliloft er minnkað og komið er fyrir salernum og aðstöðu fyrir starfsfólk í gróðurhúsi á lóð nr. 19 við Lambhagaveg.   Minnkun á millipalli er: 59,3 ferm og stækkun á rúmm. vegna hækkunar á húsi er: 1.366,5 rúmm.   Gjald kr. 11.000"
52300 (01.35.700.8),BN052300,Langholtsvegur 33,Viðbygging + hækkun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypta viðbyggingu á kjallara á austurhlið og léttbyggða hæð ofaná einbýlishús á lóð nr. 33 við Langholtsveg.  Erindi fylgir fsp. BN052177 dags. 10. janúar 2017 og umsögn skipulagsfulltrúa v/eldri fsp. dags. 26. mars 2015.  Stækkun:  xx ferm., xx rúmm.  Gjald kr. 11.000"
52198 (01.17.200.9),BN052198,Laugavegur 27,Breyta í fl.2 - starfsmannaaðstaða o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta starfsmannaaðstöðu í bakhúsi (mhl. 04-0103) og breyta kaffihúsi (flokkur II, teg. e; kaffihús) í veitingahús í flokki II, teg. a; veitingahús, í kjallara húss á lóð nr. 27 við Laugaveg.  Erindi fylgir bréf með skýringum hönnuðar og minnisblað frá Raf ehf um virkni ósontækja dags. 5. febrúar 2017.  Gjald kr. 10.100"
52317 (01.17.221.6),BN052317,Laugavegur 34A,Innra skipulag,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta fyrirkomulagi á bar og í eldhúsi í veitingastað á 1. hæð í Sandhótel á lóð nr. 34A við Laugaveg.  Gjald kr. 11.000
52117 (01.17.130.2),BN052117,Laugavegur 4,Breyting á staðsetningu sorpgeymslu,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Þinglýsa skal yfirlýsingu um að eignarhald sé ávallt á einni hendi á öllum matshlutum fyrir útgáfu byggingarleyfis.","Sótt er um leyfi til að breyta erindi BN049191, sorpgeymsla er færð til vesturs, stigahúsi breytt og loftræsilúgur á þaki  fjarlægðar í verslunar- og skrifstofuhúsi á lóð nr. 4 við Laugaveg.  Erindi fylgir brunahönnun frá EFLU uppfærð 23. janúar 2017 og álit skrifstofu sviðsstjóra vegna kvaðar dags. 28. nóvember 2016.  Gjald kr. 10.100"
52285 (01.17.302.4),BN052285,Laugavegur 51,Gististaður í fl. II,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta gististað í flokki II fyrir sex gesti í íbúðum 0301 og 0304 í íbúðar- og atvinnuhúsi á lóð nr. 51 við Laugaveg.  Gjald kr. 11.000
52223 (01.17.402.1),BN052223,Laugavegur 77,5.hæð - breytingar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta 5. hæð þannig að eldhús í austurenda er aflagt og innréttuð eru tvö aðskilin skrifstofurými í húsinu á lóð nr. 77 við Laugaveg.   Gjald kr. 10.100
51301 (01.79.410.6),BN051301,Lautarvegur 10,Fjölbýlishús,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja þriggja hæða steinsteypt fjölbýlishús með þremur íbúðum og tvöfaldri bílgeymslu á lóð nr. 10 við Lautarveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 4. ágúst 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 3. ágúst 2016.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 30. september 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 30. september 2016.  Stærðir A-rými: 559,9 ferm., 1844,0 rúmm. B-rými:  52,7 ferm., 1.807,1 rúmm., C-rými: 91,3 ferm.  Gjald kr. 10.100"
52322 (01.79.460.1),BN052322,Lautarvegur 38,Tvíbýli,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja, tveggja hæða tvíbýlishús með bílskúr, steinsteypt, einangrað að utan og klætt málmklæðningu og steinflísum á lóð nr. 38 við Lautarveg.  Stærð:  261 ferm., 849,5 rúmm.  Gjald kr. 11.000"
52323 (01.79.460.2),BN052323,Lautarvegur 40,Tvíbýli,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja, tveggja hæða tvíbýlishús með bílskúr, steinsteypt, einangrað að utan og klætt málmklæðningu og steinflísum á lóð nr. 40 við Lautarveg.  Stærð:  261 ferm., 849,5 rúmm.  Gjald kr. 11.000"
52324 (01.79.460.3),BN052324,Lautarvegur 42,Tvíbýli,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja, tveggja hæða tvíbýlishús með bílskúr, steinsteypt, einangrað að utan og klætt málmklæðningu og steinflísum á lóð nr. 42 við Lautarveg.  Stærð:  261 ferm., 849,5 rúmm.  Gjald kr. 11.000"
52325 (01.79.460.4),BN052325,Lautarvegur 44,Tvíbýli,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja, tveggja hæða tvíbýlishús með bílskúr, steinsteypt, einangrað að utan og klætt málmklæðningu og steinflísum á lóð nr. 44 við Lautarveg.  Stærð:  302,9 ferm., 988,1 rúmm.  Gjald kr. 11.000"
52303 (01.14.050.8),BN052303,Lækjargata 6A,Reyndarteikningar v/lokaútt. (BN050848),Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um breytingu á áður samþykktu erindi BN050848 vegna lokaúttektar sem felst í því að eldhús á 2. hæð og gasgeymsla í porti eru fjarlægð og rými nýtt sem geymslur ásamt frekari uppdráttum af vegg og skýlisþaki í porti í húsi á lóð nr. 6A við Lækjargötu.  Gjald kr. 11.000
50794 (01.11.640.1),BN050794,Mýrargata  2-8,Breytingar 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta erindi BN048502, að breyta brunahólfun í kjallara, breyta fyrirkomulagi á kaffistofu starfsmanna og í uppvaski í hóteli á lóð nr. 2-8 við Mýrargötu.  Tölvupóstur frá Skrifstofu eigna og atvinnuþróunar dags. 23. janúar 2017 fylgir erindi.  Gjald kr. 10.100 + 11.000"
52155 (01.11.670.2),BN052155,Mýrargata 18,Íbúðar- og veitingahúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja 3ja hæða nýbyggingu ásamt kjallara, með veitingastað í flokki ll - tegund a á 1. hæð og í kjallara og 4 íbúðum á efri hæðum, á lóð nr. 18 við Mýrargötu.  Stærð 737,5 ferm., 2.410,9 rúmm.  Gjald kr 10.100"
