nr,url,heimilisfang,tegund,nidurstada,spurning
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016664,Aðalstræti 6,"Klæðning


Klæðning
",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að skipta um glugga og klæða að utan með álklæðningu hluta hússins á lóðinni nr. 6 við Aðalstræti. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016502,Aðalstræti 6,Breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að breyta innréttingum á hluta  2. hæðar hússins (bakhússins)  á lóðinni nr. 6 við Aðalstræti. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016649,Amtmannsstígur 1,Breyting úti,Frestað. Vantar umsagnir Árbæjarsafns og Húsafriðunarnefndar.,Sótt er um leyfi til að setja nýjar útidyr á austurhlið hússins á lóðinni nr. 1 við Amtmannsstíg. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016559,Aragata 16,Br. á skráningu eignarhluta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Þinglýsa skal umferðarkvöð um anddyri.,Sótt er um leyfi fyrir breyttri skráningu eignarhluta 0005 og 0006 í kjallara hússins á lóðinni nr. 16 við  Aragötu. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016631,Álfheimar 74,Ýmsar breytingar,Frestað. Vantar samþykki meðeigenda.,Sótt er um leyfi til að breyta innra fyrirkomulagi í kjallara vestur- og norðurhluta hússins á lóðinni nr. 74 við Álfheima. Gjald kr. 2.500 Bréf hönnuðar dags. 30. mars 1998 fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016671,Ármúli 12,Breyting á þakgluggum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta þakgluggum og að samþykktir verði brunavarnaruppdrættir af húsinu á lóðinni nr. 12 við Ármúla. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016606,Ásgarður 22-24 ,Breyta inngangi íbúðar og svölum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir íbúð á 1. hæð vesturenda Ásgarðs 22, leyfi fyrir svölum, breytingum á gluggum og reisa skjólvegg og skyggni á norðurhlið hússins á lóðinni nr. 22 við Ásgarð. Gjald kr. 2.500 Samþykki meðeigenda ódagsett fylgir erindinu."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016659,Bakkastaðir 1-1B,br. á eignarhaldi bg,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta eignartengingu bílskúrs og íbúða og breyta útihurð hússins á lóðinni nr. 1-1B við Bakkastaði. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016658,Bakkastaðir 3-5A,br. á eignarhaldi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta eignartengingu bílskúra og íbúða og breyta útihurðum hússins á lóðinni nr. 3-5A við Bakkastaði. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016663,Bankastræti 14-14B ,Br. á innrétt. og notkun á mhl 04,Frestað. Málinu vísað til umsagnar skipulags- og umferðarnefndar.,Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi og breyttri notkun á mhl 04 á lóðinnir nr. 2 við Skólavörðustíg. Gjald kr. 2.500 Meðfylgjandi er staðfest en óundirrituð eignaskiptayfirlýsing dags. 19. ágúst 1996 í ljósriti.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016641,Barðastaðir ,Dreifistöð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til að byggja dreifistöð úr steinsteypu á lóð fyrir spennistöð við Barðastaði.  Stærðir: 13,8 ferm., 34,4 rúmm. Gjald kr. 2.500 + 860 Byggingarfulltrúi leggur til að lóðin verði tölusett nr. 5A við Barðastaði."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016605,Barmahlíð 48,endurnýjun á þakkanti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Jafnframt er felld úr gildi samþykkt frá afgreiðslufundi þann 10. mars 1998.,"Sótt er um leyfi til að endurbyggja þakkant hússins á lóðinni nr. 48 við Barmahlíð. Gjald kr. 2.500 Bréf verkt. dags. 23. febrúar 1998, samþykki eigenda Barmahlíðar 46 ódagsett og ljósrit af verksamningi dags. 19. mars 1998 fylgir erindinu."
