nr,url,heimilisfang,tegund,nidurstada,spurning
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016735,Austurstræti 17,Reyndarteikning og eldvarnamerkingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir breytingum vegna eldvarna og að fá samþykktar teikningar af núverandi fyrirkomulagi  í húsinu nr.17 við Austurstræti. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017192,Austurstræti 9,Um er að ræða nýja loftræsistokka utanhúss að norðanverðu og minniháttar breytingar á snyrtingum í kjallara.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Hávaði frá loftræsingu  verði innan  ákvæða byggingarreglugerðar.,Sótt er um leyfi til þess að setja loftræstistokk á húshlið í bakgarði og breyta lítillega snyrtingu í kjallara hússins á lóðinni nr. 9 við Austurstræti.  Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017184,Álakvísl   2-14 - Sambýlishús,Þakgluggi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja þakglugga á þakrými á nr. 10 í sambýlishúsinu Álakvísl 2-14 á lóðinni nr 2-42 við Álakvísl. Gjald kr. 2.500 Samþykki meðeiganda dags. 4. maí 1998 fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017196,Álfheimar 74,Endurinnrétting á handlækningastöð ,Frestað. Höfundur hafi samband við eldvarnaeftirlit Reykjavíkur.,Sótt er um leyfi fyrir innra fyrirkomulagi handlækningastöðvar í norðuhluta annarrar hæðar hússins á lóðinni nr. 74 við Álfheima. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017122,Ármúli 4,Breytingar v. eldvarna,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta brunavarnaruppdráttum lítillega fyrir húsið nr. 4 við Ármúla. Gjald kr. 2.500 Umboð eiganda dags. 12. maí 1998 og bréf hönnuðar dags 18. júní 1998 fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017183,Barmahlíð 27,Íbúð í kjallara hússins,Frestað. Vantar björgunarop.,"Sótt er um leyfi fyrir íbúð í kjallara hússins nr. 27 við Barmahlíð. Gjald kr. 2.500 Meðfylgjandi er samþykki meðeigenda ritað á skráningartöflu dags. 30. júní 1998, óundirritað bréf umsækjanda dags. 4. júní 1998, vottorð Heilbrigðiseftirlits Reykjavíkur um skoðun dags. 2. júlí 1998 og skoðunarskýrsla byggingarfulltrúa dags. 25. maí 1998."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017173,Básbryggja 51,Br. á innra skipulagi og útliti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta burðarveggjum, innra skipulagi íbúða og útliti til samræmis við sérteikningar af húsinu nr. 51  við Básbryggju. Gjald kr. 2.500 Bréf hönnuðar dags. 1. júlí 1998 fylgir erindinu."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016714,Bíldshöfði 10,Breyta útliti og innréttingu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta útliti norðurhliðar, síkka glugga,  setja skyggni yfir aðalinngang og breyta innréttingu 1. hæðar þannig að þar verði tvær bílasölur og áður gerðum breytingum innréttinga á 2. hæð  á lóðinni nr. 10 við Bíldshöfða.  Einnig er sótt um breytingu bílastæða og innkeyrslu inn á lóðina. Stærð: 8,7 ferm., 28,7  rúmm. Gjald kr. 2.500 + 718 Samþykki lóðarhafa Bíldshöfða 8 og 10 dags., 7.  maí 1998, bréf eignahaldsfélagsins Hags ehf. dags. 12. maí 1998 og umsögn umferðadeildar dags. 25. maí 1998 fylgja erindinu Málinu fylgir samþykki lóðarhafa Bíldshöfða 8, dags. 22. júní 1998."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017139,Brautarholt 20,Breytingar á eignaskiptingu ,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta einingum og eignartengingu í húsinu á lóðinni nr. 20 við Brautarholt. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017174,Breiðavík 1-5,Br. sérnotahl. og sráning þakrýmis,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að stækka sérnotahluta íbúða á 1. hæð og að breyta skráningu þakrýmis. Stækkun notarýmis 300 rúmm. Gjald kr. 2.500 Samþykki meðlóðarhafa ódags. fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN016941,Brúnastaðir 27-31,rými í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta óútgröfnu rými í óuppfyllt rými í kjallara hússins nr. 27-31 við Brúnastaði. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017133,Dísaborgir 3,Nr. á bílastæðum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að eignartengja  bílastæði á lóðinni nr. 3 við Dísaborgir. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017193,Dragháls 4,Sótt er um breytingu á innkeyrslu og bílastæðum ásamt nýjum inngangi á austurhlið hússins. Áður samþ. í byggingarn. 9.6.98,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta bílastæðum og bæta við inngangi á austurhlið á nýsamþykktri viðbyggingu á lóðinni nr. 4 við Dragháls. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017172,Dugguvogur 12,Neyðarstiga breytt í hringstiga úr stáli,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að koma fyrir neyðarstiga úr stáli og flóttasvölum við suðurhlið 3. og 4. hæðar hússins á lóðinni nr. 12 við Dugguvog. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017084,Dugguvogur 7,Breyting á 1. hæð fyrir kjötvinnslu.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir matvælavinnslu og breyta innréttingum á 1. hæð hússins á lóðinni nr. 7 við Dugguvog. Gjald kr. 2.500 Með erindinu fylgir samþykki eiganda annarrar hæðar dags. 19. júní 1998.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017162,Engihlíð 16,íbúð í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu nr. 16 við Engihlíð. Gjald kr 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017186,Esjugrund 18,"Endurbygging á húsi sem brann til grunna. Leyfi til að byggja úr steinsteypu nýtt hús í stað timburhússins, sökkull og gólfplata eru fyrir hendi. Grunnmynd er óbreytt",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Er endurbygging án gatnagerðagjalda. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja aftur einbýlishús með innbyggðum bílskúr úr steineiningum frá Loftorku í stað timburhúss sem brann á lóðinni nr. 18 við Esjugrund. Húsið yrði eins og eldra hús og byggt ofan á grunn og gólplötu þess. Stærð: Íbúðarhús 5 ferm., bílskúr 1,4 ferm., samtals 24 rúmm. Gjald kr. 2.500"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017098,Esjumelur 9,Steypustöð fyrir einingarverksm.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin felur ekki í sér leyfi til reksturs steypustöðvar.,Sótt er um leyfi fyrir staðsetningu efnis- og steypustöðvar á lóðinni nr. 9 við Esjumel. Gjald kr. 2.500 Erindinu fylgir ljósrit af samþykkt heilbrigðiseftirlits Kjósarsvæðis dags. 10. mars 1998 og fax sama aðila dags. 2. júlí 1998.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017131,Fálkagata 20A - skúr,Lækka þak,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að minnka þakhalla á geymsluskúr á lóðinni nr. 20 við Fálkagötu, sem samþykktur var á fundi byggingarnefndar hinn 29. ágúst 1996. Gjald kr. 2.500 Jafnframt lagt fram bréf eigenda Fálkagötu 18A  og Smyrilsvegs 28  dags. 6. júlí 1998 og afstöðumæling mælingadeildar dags. 7. júlí 1998."
