nr,url,heimilisfang,tegund,nidurstada,spurning
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017574,"74"">Austurstræti 22",Færa eystri dyra að lóðarmörkum,Frestað. Vantar umsagnir Árbæjarsafns og Húsfriðunarnefndar. Málinu vísað til umsagnar gatnamálastjóra.,Sótt er um leyfi til að færa eystri  aðaldyr  (núv. hljómplötuverslun)  hússins á lóðinni nr. 22 við Austurstræti fram í götulínu. Jafnframt verði komið fyrir þrepi framan við dyr. Gjald kr. 2.500 Erindinu fylgir bréf hönnuðar dags. 15. september 1998.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017311,Bakkasel 18 ,Sólskáli á svalir ,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er umleyfi til þess að byggja sólskála á svalir í suðaustur á endaraðhúsinu nr. 18 á lóðinni nr. 2-18 við Bakkasel. Stærð: Sólskáli 7,8 ferm., 20,4 rúmm. Gjald kr. 2.500 + 510"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017614,Bakkastaðir 67-71,kótar lækkaðir um 30 cm,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að lækka gólfkóta á áður samþykktu húsi um 30 cm á lóðinni nr. 67-71 við Bakkastaði. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017514,Bakkastaðir 7-7B,Br. skráning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um samþykki fyrir breyttri skráningu á fjölbýlishúsinu og geymsluhúsinu á lóðinni nr. 7-7B við Bakkastaði. Stærð:  Leiðrétt stærð íbúðarhúss, minnkar um samtals 0,6 ferm., stækkar um 27,2 rúmm. Gjald kr. 2.500 + 680"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017615,Bankastræti 14-14B ,Pastabar.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta pastabar á 1. hæð í norð-austurhorni hússins nr. 14 á lóðinni nr. 14- 14b við Bankastræti. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015984,Bergþórugata 55,Svalir á bakhlið og fleirra,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að fjarlægja steypta plötu yfir vinnustofu á 3. hæð, setja þakglugga á bakhlið, byggja svalir á 3. hæð garðmegin og setja svaladyr á húsið á lóðinni nr. 55 við Bergþórugötu. Gjald kr. 2.387 Samþykki meðeiganda dags. 22. desember 1997 fylgir erindinu."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017437,Borgargerði 3,Bílskúr og áðurgerðar br.,Frestað. Vísað til athugasemda á umsóknarblaði. Athygli umsækjanda er vakin á því að þetta er í annað skipti  sem erindið er lagt fyrir án þess að frágangur gagna sé fullnægjandi.,"Sótt er um leyfi fyrir áður gerðum breytingum á  útliti og innra fyrirkomulag hússins nr. 3 við Borgargerði.  Jafnframt er sótt um leyfi til að stækka áður samþykkta bílgeymslu úr hlöðnum vikursteini við norðurvegg.  Stækkun: Íbúð  xx ferm.,  xx rúmm. Bílgeymsla 34,7 ferm., 100,6 rúmm. Gjald kr. 2.500 + xx Samþykki lóðarhafa að Borgargerði 5-7 og Rauðagerði 26 dags. 24. og 26 júní 1998 fylgir erindinu."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017451,Bólstaðarhlíð 12 ,Reyndarteikn. og stækka svalir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að fá samþykktar reyndarteikningar af húsinu á lóðinni nr. 12 við Bólstaðarhlíð. Kvistur á þaki og hringstigi milli 2. hæðar og rishæðar sem sýnt er á teikningunum var gert fyrir mörgum árum. Jafnframt er sótt um leyfi til að stækka  svalir  á 2. hæð. Umsækjandi óskar eftir að embætti byggingarfulltrúa  kynni erindið fyrir meðeigendum í húsinu. Gjald kr 2.500 Erindið var kynnt fyrir meðeigendum, engar athugsemdir hafa borist."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017444,Brautarholt 20 ,Br. innra fyrirkl. á  1. og 2. h.,Var samþykkt 18. september 1998. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi á 1. og 2 hæð hússins á lóðinni nr. 20 við Brautarholt. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017410,Brekkuhús 1,Br. á burðarvirki og innr. fyrirk.l,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að nota steyptar holplötur í loft, breyta gluggum á suður- og austurhlið, fækka bílastæðum um 4, breyta skráningu á 2. hæð  ásamt fleiri minniháttar breytingum á  húsinu á lóðinni  nr. 1 við Brekkuhús. Gjald kr. 2.500"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017562,Brúnastaðir 57,Færa hús á byggingarreit,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að færa húsið tveim metrum innar á lóðina á lóðinni nr. 57 við Brúnastaði. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017583,Bústaðavegur 69,"Forstofa, br. svalir",Frestað. Málinu vísað til umsagnar Borgarskipulags. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðri  forstofuviðbyggingu úr timbri við norðurhlið og leyfi til að breyta útfærslu á  svölum á suðurhlið hússins nr. 69 við Bústaðarveg.  Stærðir:  Viðbygging xx Samþykki meðeigenda dags. 15. september 1998 fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017585,Bústaðavegur 71,Áður byggð forstofa og steni klæðning,Frestað. Málinu vísað til umsagnar Borgarskipulags. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðri  forstofuviðbyggingu  úr timbri við norðurhlið,  leyfi fyrir þegar framkvæmdri utanhússklæðningu með steindum plötum og áður gerðu garðhúsi á lóð hússins nr. 71 við Bústaðaveg. jafnframt er sótt um leyfi til að breyta útfærslu á svölum á suðurhlið. Stærðir: Garðhús 9,9 ferm., 22,6 rúmm. Viðbygging xx Gjald kr. 2.500 Samþykki meðeigenda dags. 15. september 1998 fylgir erindinu."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017329,Eirhöfði 16,Girðing og hlið,"Synjað. Vegna mótmæla lóðarhafa nr. 18, en girðing á lóðarmörkum þarf samþykki beggja lóðarhafa sbr. gr. 67.1   byggingarreglugerðar nr. 441/1998.","Sótt er um leyfi til þess að reisa girðingu á lóðamörkum með sex metra breiðu hliði gegnt kvöð um umferð fyrir Eirhöfða 18 og 16 á lóðinni nr. 16 við Eirhöfða. Gjald kr. 2.500  Umsögn gatnamálastjóra dags. 2. september 1998 fylgir erindinu ásamt mótmælum eigenda Eirhöfða 18, dags. 9. september 1998."
