nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
44131 (01.75.120.1),BN044131,Flugvallarvegur 3-3A,Stækkun á húsi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja viðbyggingu til norðurs, niðurgrafna, úr steinsteypu á 1. hæð og eldhúsbyggingu tengda við 2. hæð úr timbur/stálgrindar á húsi Keiluhallarinnar á lóð nr. 3-3A við Flugvallarveg.  Stækkun:  XX ferm., XX rúmm.  Gjald kr. 8.500"
44334 (02.45.610.1),BN044334,Fossaleynir 1,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum með breytingum á samþykktu erindi BN043303 í samræmi við innlagðar vinnuteikningar fyrir Egilshöllina á lóð nr. 1 við Fossaleyni.  Gjald kr. 8500
43427 (02.69.580.2),BN043427,Freyjubrunnur 10-14,nr. 14 breytt fyrirkomulag,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta fyrirkomulagi á 2. hæð þannig að salerni er fært í anddyri og herbergi verður útbúið þar sem salerni og búr var áður í raðhúsi nr. 14 á lóð nr. 10-14 við Freyjubrunn.  Gjald kr. 8.000
44377 (02.69.580.1),BN044377,Freyjubrunnur 2-8,6 - Aðskilið byggingarleyfi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um aðskilið byggingarleyfi vegna byggingarstjóraskipta fyrir hús á lóð nr.  6 við Freyjubrunn.  Gjald kr. 8.500
44331 (01.18.211.3),BN044331,Grettisgata 18A,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja við til norðurs, dýpka kjallara, hækka útveggi færa inngang og gera portbyggt ris á einbýlishús á lóð nr. 18A við Grettisgötu.  Erindi fylgir bréf hönnuðar dags. 28. mars 2012 og umsögn Húsafriðunarnefndar dags. 29. mars 2012.  Stækkun:  Kjallari 9,9 ferm., 1. hæð 9,9 ferm., ris 35,4 ferm.  Samtals:  55,6 ferm., 190,7 rúmm.  Gjald kr. 8.500 + 16.210"
44285 (01.18.330.7),BN044285,Grundarstígur 8,Svalir,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að byggja svalir á 3. hæð suðurhliðar á fjölbýlishúsinu á lóð nr. 8 við Grundarstíg.  Samþykki meðeigenda frá Grundarstíg 10 fylgir á teikningum.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 30. mars 2012 fylgir erindinu.  Gjald kr. 8.500 + 8.500
44324 (05.11.330.2),BN044324,Haukdælabraut 116,Einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til staðsteypa einbýlishús á tveimur hæðum með 60 ferm. aukaíbúð á neðrihæð á lóð nr. 116 við Haukdælabraut.   Stærð: 312.8 fem. 961,5 rúmm.  Gjald kr. 8.500 + 81.728"
44090 (01.24.441.9),BN044090,Háteigsvegur 4,Endurnýjun BN035724,Frestað. Vísað til athugasemda á umsóknarblaði auk umsagnar skipulagsstjóra dags. 23. mars 2012.,"Sótt er um endurnýjun á byggingaleyfi BN035724 sem samþykkt var 6. júní 2007  þar sem sótt er um leyfi til þess að byggja steinsteyptan bílskúr við vesturmörk lóðarinnar nr. 4 við Háteigsveg. Stærð: Bílskúr 36,0 ferm. og 106,2 rúmm.  Grenndarkynning stóð frá  22. febrúar til 21. mars 2012. Eftirtaldir aðilar sendu athugasemdir: Guðmundur Sævar Ólafsson dags. 19. mars 2012.  Stærð: Bílskúr 36,0 ferm. og 106,2  Eignaskiptayfirlýsing dags. 3. okt. 2001 fylgir.  Gjald kr. 8.500 + 9.027"
43974 (01.08.510.1),BN043974,Hólmaslóð olíustöð 2,Gámar - aðstaða fyrir starfsmenn,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Stöðuleyfið gildir í eitt ár frá samþykkt þess.,"Sótt er um stöðuleyfi fyrir tvo aðstöðugáma fyrir snyrtingar, þvottaaðstöðu og fatageymslu starfsmanna innan girðingar við stjórnstöð á lóð olíustöðvar Skeljungs, sjá fyrirspurn BN043845, staðgreinir 01085101, landnúmer 100002, við Hólmaslóð í Örfirisey.  Meðfylgjandi er bréf Faxaflóahafna dags, 5. des. 2011. og jákvæð fyrirspurn BN043845.  Stærðir 51 ferm., 153 rúmm.  Gjald kr. 8.000"
44240 (04.34.330.1),BN044240,Hraunbær 102a,Breytingar inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka veitingastaðinn Blásteinn í verslunarrými 10-11 á 1. hæð í húsi á lóð nr. 102A við Hraunbæ.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 30. mars 2012, ásamt umsögn skipulagsstjóra frá 23.03.2012 fylgja erindinu.  Einnig bréf eiganda Blásteins dags. 27. mars 2012.  Gjald kr. 8.500"
44250 (02.87.420.1),BN044250,Hverafold  1-5,5 - Íbúð 3. hæð,Frestað. Vísað til umsagna lögfræði- og stjórnsýslu.,Sótt er um leyfi til að innrétta íbúð á 3. hæð í hverfismiðstöð í húsi nr. 5 á lóð nr. 1-5 við Hverafold.  Erindi fylgja andmæli stjórnarfundar í húsfélagi dags. 29. og 30. mars 2012.  Einnig bréf frá umsækjanda ódagsett.  Gjald kr. 8.500
44252 (01.15.251.6),BN044252,Hverfisgata 59-59A,59 - Breyting úti/inni,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að lagfæra útlit og færa nær upprunalegu útliti, byggja sjö nýjar svalir á norðurhlið og breyta innra fyrirkomulagi á öllum hæðum og fjölga íbúðum á 2. hæð um eina í fjöleignahúsinu á lóð nr. 59 við Hverfisgötu.  Greiða skal fyrir 1. bílastæði í fl. II .  Gjald kr. 8.500 + 8.500"
44335 (01.34.210.2),BN044335,Kleppsvegur 42,Saga nýtt dyraop,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að saga nýtt dyraop innanverðu inn í eldhús og loka núverandi dyraopi í íbúð 0101 í fjölbýlishúsinu á lóð nr. 42 við Kleppsveg.  Umsögn burðarvirkishönnuðar dags. 2. apríl 2012 fylgir.   Gjald kr. 8.500
44375 (01.32.500.1),BN044375,Klettagarðar 15,Takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi til að hefja jarðvinnu og setja upp aðstöðu á verkstað á lóðinni nr. 15 við Klettagarða sbr. erindi BN044242
44350 (01.32.420.1),BN044350,Klettagarðar 25,"Innri breyting 1.hæð, gluggar og girðing",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi á 1. hæð, koma fyrir tveimur nýjum gluggum á vesturhlið og 2 metra gegnsærri netgirðingu á norðvesturhluta lóðar hússins á á lóð nr. 25 við Klettagarða.  Erindi fylgir brunahönnun frá VSI dags. 10. apríl 2012.  Gjald kr. 8.500"
44351 (02.4-.--9.9),BN044351,Korpúlfsstaðavegur-Go,Göngubrýr yfir Korpu,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að byggja tvær göngubrýr yfir Korpúlfsstaðaá ( Úlfarsá)  við 14. teig á Korpúlfsstaðavelli.  Gjald kr. 8.500
43111 (04.11.540.2),BN043111,Kristnibraut 65-67,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta íbúð fyrir hreyfihamlaða í rými þar sem áður var fundaaðstaða og óútgrafnir sökklar á 1. hæð, að breyta gluggum á suður- og vesturhlið, koma fyrir rennihurð út í garð og breyta hæðarlegu lóðar fjölbýlishúss á lóð nr. 65 við Kristnibraut.  Jafnframt er erindi BN039270 dregið til baka.  Stækkun:  28 ferm., 75,6 rúmm.  Gjald kr. 8.000 + 6.048"
44105 (01.17.150.3),BN044105,Laugavegur  20A,Breyta innra fyrirkomulagi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til breytinga á fyrirkomulagi og lögun barsvæðis innanhúss í veitingastað á 1. hæð í húsi á lóð nr. 20A við Laugaveg.  Gjald kr. 8.500
44004 (01.22.212.2),BN044004,Laugavegur 139,Breytingar inni - úti,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Greiða þarf fyrir eitt bílastæði í flokki A.,"Sótt er um leyfi til að innrétta fimm íbúðir, byggja nýjar svalir á 2. hæð norðurhliðar og gera svalalokun á 1. og 2. hæð, byggja nýjar tröppur á bakhlið fjölbýlishúss á lóð nr. 139 við Laugaveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 3. febrúar 2012, ásamt umsögn skipulagsstjóra dags. 31. janúar 2012 fylgja erindinu.  Gjald kr. 8.500"
44132 (01.17.220.8),BN044132,Laugavegur 28A,Breyting inni - byggja stigahús,Frestað. Vísað til athugasemda á umsóknarblaði og umsagna skipulagsstjóra dags. 13.apríl 2012.,"Sótt er um leyfi til að byggja stigahús við vesturgafl, breyta innra skipulagi og innrétta gistihús í flokki II með fimm gistieiningum í einbýlishúsi á lóð nr. 28A við Laugaveg.  Erindi fylgir umsögn Húsafriðunarnefndar dags. 2. mars 2012 og umsögn Minjasafns Reykjavíkur dags. 22. mars.  Stækkun:  7,3 ferm., xx rúmm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 13. apríl 2012, ásamt umsögn skipulagsstjóra dags. 13.04.2012  fylgja  erindinu.  Gjald kr. 8.500 + xx"
44098 (01.17.101.2),BN044098,Laugavegur 7,Opna milli tveggja rýma,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að opna á milli tveggja rýma 0102 og 0103 tímabundið í húsinu á lóð nr. 7 við Laugaveg.  Gjald kr. 8.500
44290 (01.17.420.7),BN044290,Laugavegur 74,Breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta inngangi sbr. erindi BN042483, sorpgeymslu,  sprinklerklefa, skipulagi í kjallara, legu útveggja til samræmis við reyndarveggi á lóðamörkum og einangrun er víxlað á nokkrum stöðum í húsi á lóð nr. 74 við Laugaveg.  Gjald kr. 8.500"
44226 (01.26.130.2),BN044226,Lágmúli 7,Innri breyting - 10-11,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki Vinnueftirlits ríkisins. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áðurgerðum innri breytingum og að koma fyrir skyndibitastað í flokki I, tegund veitingastofa inn í verslun 10-11 á lóð nr. 7 við Lágmúla.  Bréf frá hönnuði um breytingar dags. 5 mars. 2012 ,  19. mars. 2012 og 2. apríl 2012 fylgir.  Gjald kr. 8.500 + 8.500"
43950 (01.19.520.7),BN043950,Leifsgata 16,"Breytingar inni og á svölum, sólstofa",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja sólstofu, koma fyrir stiga út í garð og að endurskipuleggja kjallararými svo að það verði innangengt upp í íbúð í parhúsi á lóð nr. 16 við Leifsgötu.   Neikvæð fyrirspurn BN043349, samþykki meðeigenda dags. 12 des. 2011 fylgir.    Erindi var grenndarkynnt frá 13. janúar til og með 10. febrúar 2012. Engar athugasemdir bárust.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 17. febrúar 2012 fylgir erindinu.  Stækkun: 8,3 ferm., 25,1 rúmm.   Gjald kr. 8.000 + 8.500 + 2.133"
44349 (01.18.000.1),BN044349,Lækjargata MR,Endurbyggja austur og vestur hlið,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að endurbyggja úr gleri og áli austur- og vesturhlið  raungreinakennslu húsið Þingholtsstræti 18 á lóðinni Lækjargata MR.  Erindi fylgir bréf hönnuðar dags. 10. apríl 2012.  Gjald kr. 8.500
44340 (01.11.640.1),BN044340,Mýrargata  2-8,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum sbr. erindið BN042607 þar sem innri breytingar koma fram og útkast frá eldhúsi er fært til á húsinu á lóð nr. 2-8 við Mýrargötu.  Gjald kr. 8.500
44267 (01.19.012.4),BN044267,Njálsgata 53,Niðurrif og byggja nýtt á nr. 53 og sameina lóð 53 við 55-57,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa tvíbýlishús og byggja í staðinn steinsteypt níu íbúða fjölbýlishús, þrjár hæðir með geymslur og bílgeymslu fyrir sjö bíla í kjallara á lóð nr. 53 við Njálsgötu sem viðbygging við fjölbýlishús á lóð nr. 57&59, en lóðirnar á að sameina.  Niðurrif:  Fastanr. 200-8032 mhl. 01 merkt 0001 íbúð 51 ferm., fastanr. 200-8033 mhl. 01 merkt 0102 íbúð 51 ferm., fastanr. 200-8034 mhl. 02 merkt. 0101 7,2 ferm. geymsla.  Samtals niðurrif:  109,2 ferm., 339,6 rúmm.  Stækkun:  Kjallari geymsla 14,8 ferm., bílageymsla 206 ferm., 1. hæð 172,6 ferm., 2. hæð 192,8 ferm., 3. hæð 192,8 ferm.  Samtals:  779 ferm., 1.587,4 rúmm.  Gjald kr. 8.500 + 134.929"
44179 (01.41.150.3),BN044179,Njörvasund 6,"Kvistur, svalir, skýli o.fl.",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að lengja kvist á austurhlið, byggja svalir á suðurhlið, skýli framan við bílskúr, innrétta íbúðarherbergi í kjallara, koma fyrir setlaug á verönd og gera hurð út í garð einbýlishúss á lóð nr. 6 við Njörvasund.  Erindið var grenndarkynnt frá 8. mars til 11. apríl 2012. Eftirtaldir aðilar sendu athugasemdir: Hafdís Hafliðadóttir og Halldór Guðlaugsson dags. 12. mars 2012.   Erindi fylgja jákv. fsp. BN043276 og BN043363 og samþykki sumra lóðarhafa aðliggjandi lóða árituð á uppdrátt.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 13. apríl 2012 fylgir erindinu.  Stækkun:  5,9 rúmm.  Gjald kr. 8.500 + 502"
44330 (01.11.2-9.5 01),BN044330,Norðurgarður 1,Breyting á BN044012,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta áður samþykktu erindi BN044012 dags. 14. feb. 2012 þannig að breyting verður á texta í byggingarlýsingu á húsinu á lóð nr. 1 við Norðurgarð.  Gjald kr. 8.500
44058 (04.25.260.1),BN044058,Rafstöðvarvegur 9-9A,Breytingar inni og úti,Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi fyrir innri og ytri breytingum og breyttri starfsemi í húsi á lóð nr. 9-9A við Rafstöðvarveg.  Meðfylgjandi er bréf arkitekts dags. 6.3. 2012, yfirlýsing Orkuveitunnar dags. 2. mars 2012 og annað bréf arkitekts dags, 6.3. 2012.  Gjald kr. 8.500 + 8.500"
44355 (04.36.020.1),BN044355,Rofabær 34,Opna á milli fjögurra skólastofa,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að opna á milli fjögurra skólastofa í kjallara og á 1. hæð í Árbæjarskóla á lóð nr. 34 við Rofabæ.   Gjald kr. 8.500
44348 (00.06.400.0),BN044348,Saltvík 125744,Nýtt aligrísahús og tengibygging,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja nýtt aligrísahús ásamt tengibyggingu aligrísahúsi mhl 16 og áðurgerðri viðbygginu og þremur fóðursílóum við hús mhl 16 á lóð 125744 við Saltvík Kjalanesi.  Stækkun mhl 16 : XX ferm og XX rúmm.   Stærðir fóðursílóa: mhl. XX.  XX ferm. og XX rúmm mhl. XX. XXferm., XXrúmm. mhl. XX. XX ferm. XX rúmm.   Gjald kr. 8.500 + XX"
44286 (01.19.650.1),BN044286,Sjafnargata 10,Gluggar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að færa til upprunalegs horfs glugga fjölbýlishúss á lóð nr. 10 við Sjafnargötu.  Erindi fylgir samþykki meðeigenda dags. 5. og 20. mars 2012.  Gjald kr. 8.500
44327 (01.25.520.8),BN044327,Skipholt 70,Breyting úti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja nýja hurð á rými 0105 og klæða núverandi skyggni ásamt því að framlengja honum inná báða endagafla  hússins nr. 70 við Skipholt.  Samþykki sumra eigenda á teikningu fylgir.  Gjald kr. 8.500
44323 (04.38.610.2),BN044323,Skógarás 13-17,13 - Opið skýli - íbúð 02-01,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja opið skýli yfir inngang íbúðar 0201 á norðugafli fjölbýlishúss nr. 13 á lóð nr. 13-17 við Skógarás.  Erindi fylgir fundarboð og fundargerð aðalfundar húsfélagsins í Skógarási 13, 15 og 17 dags. 13. mars 2012 og jákv. fsp. dags. 15. mars 2011.  Gjald kr. 8.500"
44337 (01.42.100.1),BN044337,Skútuvogur 1,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á reyndarteikningum þar sem samnýting lageraðstöðu til stækkunar fyrir fyrirtækið, stækka glugga á austurgafli og brunavarnir lagfærðar í húsinu á lóð nr. 1 við Skútuvog.  Gjald kr. 8.500"
44379 (01.81.0-9.8),BN044379,Sogavegur 3,takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin nær til könnunnar á jarðvegi eingöngu.,Sótt er um takmarkað byggingarleyfi til jarðvegsvinnu og aðstöðusköpunar á lóðinni 3 við Sogaveg sbr. erindi BN044074.
44314 (04.64.820.2 02),BN044314,Spóahólar 10,"Klæðning, svalaskýli og sólskáli",Frestað. Vísað til athugasemda á umsóknarblaði og umsagnar skipulagsstjóra dags. 10. apríl 2012.,"Sótt er um leyfi til að klæða húsið að utan með álklæðningu og að koma fyrir svalalokun á 1, 2, og 3 hæð á húsið á lóð nr. 10 við Spóahóla.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 13. apríl 2012, ásamt umsögn skipulagsstjóra dags. 10. apríl 2012 fylgja erindinu.   Umsögn burðarvirkishönnuðar dags. 21. mars. 2012 fylgir.  Stækkun: XX rúmm.   Gjald kr. 8.500"
44313 (02.37.850.1),BN044313,Spöngin 43,Félagsmiðstöð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypta tveggja hæða byggingu með tengigangi við Fróðengi 11 með fjölnota sölum fyrir félagsstarf aldraðra, móttökueldhús og matsal fyrir íbúa Fróðengis og dagvist fyrir minnissjúka á lóð nr. 43 við Spöngina.  Erindi fylgir brunahönnun frá EFLU dags. 27. mars 2012.  Jafnframt verður erindi BN039145 fellt úr gildi.  Stærð:  1. hæð 924,9 ferm., 2. hæð 476,5 ferm.  Samtals 1.401,4 ferm., 5.961,7 rúmm.  Gjald kr. 8.500 + 506.945"
