nr,url,heimilisfang,tegund,nidurstada,spurning
43951 (01.26.410.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043951,Ármúli 21,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum þar sem fram koma breytingar á innra skipulagi í veitingarstaðnum í flokki II í húsi nr. 21 við Ármúla. Bréf frá hönnuði dags. 13. des. 2011 fylgir. Gjald kr. 8.000
43976 (00.00.000.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043976,"Ármúli 29, Suðurlands",Suðurlansbraut 32 - 1. hæð innrétting,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta verslun á 1. hæð í verslunar- og skrifstofuhúsi á lóð nr. 32 við Suðurlandsbraut. Gjald kr. 8.000
43978 (01.18.450.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043978,Baldursgata 29,breyting kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi í norðvesturhluta kjallara, þar sem gerð er grein fyrir þremur íbúðareiningum, í tvíbýlishúsi á lóð nr. 29 við Baldursgötu. Gjald kr. 8.000"
43948 (01.18.632.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043948,Baldursgata 32,Niðurrif,Frestað. Hönnuður hafi samband við embætti byggingarfulltrúa.,"Sótt er um leyfi til niðurrifs, vegna fyrirhugaðrar uppbyggingar skv. skipulagi frá 2009, einbýlishússins á lóðinni nr. 32 við Baldursgötu. Meðfylgjandi er bréf arkitekts dags. 8. desember 2011.  Einnig bréf byggingarfulltrúa vegna trjágróðurs dags. 29. júní 2011 og minnispunktar frá byggingarfulltrúa ódagsettir. Stærðir á niðurrifi:  xx ferm., xx rúmm. Gjald kr. 8.000"
43949 (01.18.632.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043949,Baldursgata 34,Niðurrif,Frestað. Hönnuður hafi samband við embætti byggingarfulltrúa.,"Sótt er um leyfi til niðurrifs, vegna fyrirhugaðrar uppbyggingar skv. skipulagi frá 2009, einbýlishússins á lóðinni nr. 34 við Baldursgötu. Meðfylgjandi er bréf arkitekts dags. 8.12. 2011 og minnispunktar byggingarfulltrúa ódags. Stærðir niðurrif. xx ferm., xx rúmm. Gjald kr. 8.000"
43924 (01.18.520.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043924,Bergstaðastræti 44,fj. íbúða,Frestað. Vísað til skipulagsstjóra til grenndarkynningar.  Vísað er til uppdrátta nr. 1.01-1.05. síðast breytt 27.12.2011.,"Sótt er um leyfi til að innrétta sjö íbúðir, byggja svalir á suðurhlið 3. hæðar, breyta opnanlegum fögum í gluggum og byggja reiðhjólaskýli í garði fjölbýlishúss á lóð nr. 44 við Bergstaðastræti. Erindi fylgir jákvæð umsögn skipulagsstjóra dags. 6. október 2011. Gjald kr. 8.000"
43900 (01.21.910.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043900,Borgartún 33,"Hækka hús, nýtt stigahús, varaaflstöð",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Skilyrt er að þinglýst verði yfirlýsingu um samruna eigna eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að hækka um eina hæð og byggja einnar hæðar viðbyggingu fyrir varaaflstöð og nýtt stigahús á norðurhlið skrifstofuhúss á lóð nr. 33 við Borgartún. Jafnframt er erindi BN043086 dregið til baka. Stækkun:  1.017,6 ferm., 2.418,8 rúmm. Gjald kr. 8.000 + 273.504"
43977 (01.13.431.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043977,Brekkustígur 14B,Niðurrif,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að rífa einbýlishús á lóð nr. 14B við Brekkustíg. Niðurrif fastanr. 200-1052 mhl. 01 merkt 0101 61,5 ferm. Gjald kr. 8.000"
43967 (01.81.831.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043967,Bústaðavegur 75,geymsluskúr,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010.,"Sótt er um leyfi fyrir áður gerðum geymsluskúr á lóð fjölbýlishúss á lóð nr. 75 við Bústaðaveg. Stærð:  8,9 ferm., 20,7 rúmm. Gjald kr. 8.000 + 1.656"
43957 (01.37.--9.3 02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043957,Engjavegur 6,"Engjavegur 6, reyndarteikningar",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um samþykki á reyndarteikningum vegna viðbyggingar og endurbóta nýs stigahúss í nýbyggingu íþrótta- og Olympíusambands Íslands á lóð nr. 6 við Engjaveg. Meðfylgjandi er bréf arkitekts dags. 15.12. 2011 Stækkun 4,8 ferm., 58,8 rúmm. Gjald kr. 8.000 + 4.704"
