nr,url,heimilisfang,tegund,nidurstada,spurning
44947 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044947,Aðalstræti 6,Breyta veitingaflokki kaffihúss á 1. hæð,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að breyta starfsemi úr flokki I í flokk II, í veitingaverslun á 1. hæð á lóð nr. 6 við Aðalstræti. Gjald kr. 8.500"
44934 (01.81.321.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044934,Akurgerði 21,Skúr og heitur pottur,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áðurgerðum skúr og heitum potti á lóð nr. 21 við Akurgerði. Stærð skúrs er: 6 ferm., 16,5 rúmm. Gjald kr. 8.500 + 1.402"
44935 (01.81.321.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044935,Akurgerði 21,Breyta gluggum - þakgluggi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja 3 þakglugga á norðausturhlið og 1 á suðvestur hlið og breyta gluggum í kvistum á suðvesturhlið parhússins á lóð nr. 21 við Akurgerði . Samþykki eiganda Akurgerðis 23 er á teikningu. Gjald kr. 8.500
44925 (01.38.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044925,Austurbrún 2,"Svalalokun fyrir 11. hæð, íbúð 1104",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að loka svölum á íbúð 1104 með 8 mm öryggisgleri á brautum í fjölbýlishúsi á lóð nr. 2 við Austurbrún. Samþykki sumra fylgir sem tölvupóstur og á undirskriftar blöðum dags. 17. ágúst 2011. Stærð brúttórúmm: 11,3 rúmm. Gjald kr. 8.500 + 960"
44724 (01.17.000.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044724,Bankastræti 7,Farfuglaheimili,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki Vinnueftirlits ríkisins. Áskilið samþykki heilbrigðiseftirlits. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja svalir, brunastiga og geymslur við 4. hæð og innrétta farfuglaheimili á 2. - 4. hæð verslunar- og skrifstofuhúss á lóð nr. 7 við Bankastræti. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 24. ágúst 2012 fylgir erindinu. Grenndarkynning stóð frá 23. júlí til 21. ágúst 2012. Eftirtaldir aðilar sendu athugasemdir: Stefán Baldursson f.h. Húsakaupasjóðs Íslensku Óperunnar dags. 14. ágúst 2012. Einnig er lagt fram samþykki Eikar fasteignafélags hf., eigenda að Bankastræti 5, og Hús málarans ehf., eiganda að Bankastræti 7A, móttekið 21. ágúst 2012. Einnig er lagt fram tölvubréf Stefáns Baldurssonar fh. íslensku Óperunnar dags. 24. ágúst 2012 þar sem hann dregur fyrri athugasemd til baka. Erindi fylgir brunahönnun frá verkfræðistofunni Eflu dags. 22. ágúst 2012. Stækkun 16,4 ferm., 46 rúmm. Gjald kr. 8.500 + 3.910"
43641 (04.76.540.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043641,C-Tröð 1,br. hestasundlaug í hesthús,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta hestabaðsaðstöðu í hesthús með stíum og byggja kaffistofur á efri hæð, með fjórskiptu eignarhaldi í hesthúsi í Víðidal á lóð nr. C-Tröð 1. Stærðir stækkun: 28,7 ferm., 86,3 rúmm. Gjald kr. 8.000 + 8.500 + 7.336"
44943 (01.46.340.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044943,Fákafen 11,Verslun og veitingastaður,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að sameina rými 0101, 0102 og 0105 og innrétta verslun með lífrænan og náttúrulegum mat og veitingastað í flokk I með sæti fyrir 45 gesti í húsinu á lóð nr. 11 við Fákafen. Gjald kr. 8.500"
44728 (01.13.654.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044728,Fischersund 3,"Nýjar svalir, gluggar og fl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja nýjar svalir með björgunaropi á austurstafni í stað blómaskála, breyta innanhúss í kjallara og risi, setja nýjan glugga á norðurhlið og breyta glugga á norðurhlið í hurð/björgunarop á einbýlishúsinu á lóð nr. 3 við Fischersund. Meðfylgjandi er samþykki Húsafriðunarnefndar dags. 5.7. 2012 og samþykki Minjasafns Reykjavíkur dags. 9.7. 2012. Gjald kr. 8.500"
44897 (01.08.940.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044897,Fiskislóð 5-9,Breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja milliloft í bilum 11-17 og C-E á 1. og 2. hæð og breyta innra skipulagi í verksmiðjuhúsi Lýsis á lóð nr. 5-9 við Fiskislóð. Stækkun:  140,8 ferm. Gjald kr. 8.500"
44892 (04.11.250.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044892,"2"">Grænlandsleið 25",Sólskáli - íbúð 0201,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til þess að byggja sólskála yfir þaksvalir á vesturhlið tvíbýlishússins á lóðinni nr. 25 við Grænlandsleið. Samþykki meðeigenda dags. 13. ágúst 2012 fylgir erindinu. Ný skráningartafla fylgir erindinu. Hluti skálans er stækkun á anddyri íbúðarinnar. Stærð: Viðbygging, sólskáli og anddyri 20,4 ferm. og 52,1 rúmm.  Gjald kr. 8.500 + 4.429"
