nr,url,heimilisfang,tegund,nidurstada,spurning
43801 (01.14.021.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN043801,Austurstræti 9,breyting á gasgeymslu og fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til lagfæringar á gasforðageymslu, tilfæringu á sorpi, kæliskápum, matvælavaski og nýrri skábraut við aðalinngang veitingastaðar á lóð nr. 9 við Austurstræti. Meðfylgjandi er samþykki húseigenda dags.28.11. 2011. Gjald kr. 8.000"
44436 (01.13.920.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044436,Ásvallagata 81,Gluggi og hurð bílgeymslu - sólpallur,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að setja glugga og hurð á vesturgafl bílskúrs og gera sólpall úr timbri í lóð nr. 81 við Ásvallagötu. Gjald kr. 8.500
44509 (04.06.410.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044509,Bíldshöfði 14,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og færa leiksvæði barna í veitingahúsi á fyrstu hæð hússins á lóðinni nr. 14 við Bíldshöfða. Gjald kr. 8.500
44578,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044578,Bláfjöll - Eldborg,skilti,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010.,"Sótt er um leyfi til að setja upp 90/120 cm fræðsluskilti, 2 m. á hæð, við náttúruvættið Eldborg í Bláfjöllum. Gjald kr. 8.500"
44505 (01.29.530.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044505,Grensásvegur  8-10,Gluggi í hleraop,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja glugga í hleraop á vesturhlið hússins nr. 8 á lóðinni nr. 8-10 við Grensásveg. Samþykki nokkurra meðeigenda (á teikn.) fylgir erindinu. Gjald kr. 8.500
44559 (01.19.001.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044559,Grettisgata 38B,Svalir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja svalir úr timbri með tröppum út í garð á 1. hæð við suðurhlið  einbýlishússins á lóð nr. 38B við Grettisgötu. Stærð 7,5 ferm. Gjald kr. 8.500"
44480 (02.57.570.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044480,Gylfaflöt 9,Breyting á 1. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til innri breytinga á 1. hæð austurhluta þannig að eldvarnir breytast og lækkun á gólfplötu í húsinu á lóð nr. 9 við Gylfaflöt. Stækkun: 47 rúmm.  Gjald kr. 8.500 + 8.500 + 3.995
44562 (01.71.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044562,Hamrahlíð 17,Gluggar á 2. hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til þess að setja glugga á norðurhlið annarrar hæðar hússins á lóðinni nr. 17 við Hamrahlíð. Gjald kr. 8.500
44538 (02.35.160.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044538,Hamravík 44-52,44 - Milliloft,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010.,"Sótt er um samþykki á áður gerðum millipalli í raðhúsi nr. 44 (mhl. 01) í fimm húsa raðhúsalengju á lóð nr. 44-52 við Hamravík. Stækkun, 61,2 ferm. Samtals: íbúð 115,2 ferm., 479,6 rúmm., milliflötur 61,2 ferm., bílskúr 30,6 ferm., 136,3 rúmm. Gjald kr. 8.500"
44324 (05.11.330.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044324,Haukdælabraut 116,Einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypt einbýlishús á tveimur hæðum með 60 ferm. aukaíbúð á neðri hæð á lóð nr. 116 við Haukdælabraut.  Erindi fylgir umsókn um undanþágu skv. heimild í grein 17.1.2 í lögum um mannvirki nr. 160/2010. dags. 10. maí 2012 og bréf frá hönnuði dags. 24. maí 2012 fylgir. Stærð: 312.8 fem. 982,5 rúmm. B-rými 17,9 ferm. Gjald kr. 8.500 + 8.500 + 83.513"
