nr,url,heimilisfang,tegund,nidurstada,spurning
44793 (01.14.040.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN044793,Austurstræti 6,Veitingafl. III,Frestað. Vísað til athugasemda eldvarnareftirlits á umsóknarblaði.,Sótt er um leyfi til þess að breyta vínveitingaleyfi úr flokki ll í flokk lll og breyta lítillega innra fyrirkomulagi kráar á fyrstu hæð  hússins á lóðinni nr. 6 við Austurstræti. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra dags. 14. maí 2012 (vegna fyrirspurnarerindis BN044439) fylgir erindinu.  Bréf hönnuðar dags. 19. júlí 2012 fylgir erindinu. Gjald kr. 8.500
45030 (01.14.021.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045030,Austurstræti 9,Breytingar 2. hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi í veitingasal og innrétta bar og kaffihús án matsölu í flokki III fyrir 120 gesti á 2. hæð í húsi á lóð nr. 9 við Austurstræti. Gjald kr. 8.500 + 8.500
45138 (01.18.632.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045138,Baldursgata 32,Fjölbýlishús - sjö íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra vegna nýtingarhlutfalls.,"Sótt er um leyfi til að byggja úr steinsteypu, einangrað að innan og með bárujárnsklæddu timburþaki fjögurra hæða og sjö íbúða fjölbýlishús með  kvöð um umferð á baklóð frá húsi á lóð nr. 34 á lóð nr. 32 við Baldursgötu. Sótt er um undanþágu frá nýrri byggingarreglugerð sbr. yfirlitsblað, undanþága veitt. Stærðir: 1. hæð 145 ferm., 2. hæð 140,8 ferm., 3. hæð 111,4 ferm., 4. hæð 55,3 ferm. Samtals 452,6 ferm., 1.363,2 rúmm. Gjald kr. 8.500 + 115.872"
45139 (01.18.632.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045139,Baldursgata 34,Fjölbýlishús - þrjár íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra vegna nýtingarhlutfalls.,"Sótt er um leyfi til að byggja úr steinsteypu, einangrað að innan og með bárujárnsklæddu timburþaki þriggja hæða og þriggja íbúða fjölbýlishús með undirgangi og kvöð um umferð á hús á lóð nr. 32 á 1. hæð á lóð nr. 34 við Baldursgötu. Sótt er um undanþágu frá nýrri byggingarreglugerð sbr. yfirlitsblað, undanþága veitt. Stærðir: 1. hæð 54,3 ferm., 2. hæð 63,4 ferm., 3. hæð 37,6 ferm. Samtals 155,3 ferm., 504,3 rúmm. B-rými 13,4 ferm. Gjald kr. 8.500 + 42.865"
45145 (01.67.300.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045145,Bauganes 25A,Breytingar úti og inni,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að bæta bílskúr við íbúð 1. hæðar, koma fyrir svölum og stækka íbúð á 2. hæðar útyfir þak, endurnýja útveggjaklæðningu, glugga, þakklæðningu, þakpappa og styrkja burðarviði útveggja húss á lóð nr. 25A við Bauganes. Jákvæð fyrirspurn BN044715 fyrir stækkun efri hæðar. Stækkun: XX ferm. XX rúmm. Gjald kr. 8.500 + XXX"
45111 (01.18.431.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045111,Bergstaðastræti 28A,Íbúð jarðhæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er leyfi fyrir áður gerðri íbúð þar sem fyrir 1999 var hárgreiðslu- og snyrtistofa á 1. hæð í húsi á lóð nr. 28A við Bergstaðastræti. Gjald kr. 8.500
32041 (01.18.560.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032041,Bergstaðastræti 56,"svalir, breyting úti","Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til þess að setja svalir á suðvesturhlið 1., 2. og 3. hæðar ásamt samþykki fyrir áður gerðri stækkun íbúðar 2. hæðar um hluta af 3. hæð og fyrir stiga á milli 2. og 3. hæðar fjölbýlishússins á lóð nr. 56 við Bergstaðastræti. Erindið var grenndarkynnt frá 27. júlí til 24. ágúst 2005. Athugasemdir bárust. Erindið var grenndarkynnt frá 6. september - 4. október 2012, tvær athugasemdir bárust. Skipulagsráð gerir ekki athugasemd við erindið með vísan í umsögn skipulagsstjóra dags. 11. október 2012. Samþykki meðeigenda ódags. og samþykki sumra eigenda Bergstaðastrætis 54 dags. í júlí 2005 fylgja erindinu. Samþykki eigenda dags. 23.8. 2012 fylgir. Gjald kr. 5.700 + 5.700"
45135 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045135,Borgartún 8-16,"Bílakjallari, reyndarteikning",Frestað. Gera betur grein fyrir erindinu.,Sótt er um samþykkt á reyndarteikningu af bílakjallara B1 og B2 og sótt um að bílastæða kröfur verði jafnaðar í húsi á lóð nr. 8-16 við Borgartún. Gjald kr. 8.500
45133 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045133,Borgartún 8-16,Fjölga eignum í Höfðatorgi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um að fjölga eignum á Höfðatorgi samkvæmt meðfylgjandi töflu. Eignirnar verða: Eign 01 0101 - B1 - Borgartún 12-14 Eign 03 0101 - H1 - Turninn/Höfðatún 2 Eign 04 0101 - Fyrirhuguð hótelbygging Eign 05 0101 - mhl.05 (Höfðatún 12), mhl. 06 (Höfðatún 12A) og mhl. 07 (Skúlagata 63)"
45113 (04.64.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN045113,Dúfnahólar 2-6,Dúfnahólar 4 - endurnýjun  BN038661,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að endurnýja erindi BN038661 þar sem leyft var að  klæða með áli bílskúra sem tilheyra fjölbýlishúsi nr. 4 á lóð nr. 2-6 við Dúfnahóla. Gjald kr. 8.500
