nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
11983 (01.01.710.103),BN011983,Barmahlíð 38,Áður gerð íbúð,Synjað.,Sótt er um leyfi til að fá samþykkta íbúð í kjallara hússins á  lóðinni nr. 38 við Barmahlíð.  Meðfylgjandi er samþykki meðeigenda dags. 15.05.96.  Gjald kr. 2.250.oo.
12019 (01.01.218.001),BN012019,Borgartún 21,raunteikningar,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir núverandi innra fyrirkomulagi  (raunteikning) á lóðinni nr. 21 við Borgartún.  Gjald kr. 2.250.oo.
12106 (01.04.059.202),BN012106,Bíldshöfði 2a,Fjarlæga skúr+stoðv.br. lóð,Frestað. Vísað til athugasemda á umsóknareyðublaði.,"Sótt er um leyfi til að breyta notkun lóðar, rífa skúr og byggja  stoðvegg úr steinsteypu á lóðinni nr. 2A við Bíldshöfða.  Gjald kr. 2.250.oo."
12028 (01.04.948.303),BN012028,Dalsel 19-35,Tvær íbúðir í kjallara,Frestað. Fá nánari upplýsingar og skoðunarskýrslur.,Sótt er um leyfi til að fá samþykktar tvær  íbúðir á jarðhæð  hússins nr.  35 á lóðinni nr. 19-35 við Dalsel.  Gjald kr.  2.250.oo.
12018 (01.01.087.701),BN012018,Fiskislóð 88-90,gl.á austurhl.2 hæð,Samþykkt.,Sótt er um leyfi til að setja glugga á 2. hæð á vesturhlið  hússins á lóðinni nr. 90 við Fiskislóð.  Gjald kr. 2.250.oo.
12050 (01.01.460.001),BN012050,Grensásvegur 1,Breyta notkun 1. hæðar,Samþykkt.,Sótt er um leyfi til að breyta notkun 1. hæðar á lóðinni nr. 1  við Grensásveg.  Gjald kr. 2.250.oo.
12056 (01.01.855.201),BN012056,Grundarland 17-23,Garðstofa,Samþykkt.,"Sótt er um leyfi til að byggja garðstofu við núverandi íbúðarhús  úr áli og gleri á lóðinni nr. 23 við Grundarland.  Stærð: 15,3 ferm., 38 rúmm.  Gjald kr. 2.250.oo + 855.oo.  Meðfylgjandi er samþykki eigenda Grundarlands 17, 19 og 21, dags  21.04.1996."
12094 (01.01.280.104),BN012094,Háaleitisbraut bp,breyta innréttingu og fleira,Samþykkt.,Sótt er um leyfi til að breyta innréttingu og útliti  norðurhliðar hússins á lóðinni nr. 12 við Háaleitisbraut.  Gjald kr. 2.250.oo.
12044 (01.01.345.101),BN012044,Kirkjusandur 2,br.á innra skipulagi,Frestað. Lagfæra afstöðumynd.,Sótt er um leyfi til að gera breytingar á innra skipulagi  hússins á lóðinni nr. 2 við Kirkjusand.  Gjald kr. 2.250.oo.
10454 (01.01.358.501),BN010454,Kleppsvegur 150-152,breyta innréttingu í kj og 1.h,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innréttingu 1. hæðar og kjallara  í húsinu á lóðinni nr. 150 við Kleppsveg.  Gjald kr.  2.180.oo.
12097 (01.04.323.401),BN012097,Krókháls 5-5f,Brunavarnaruppdrættir,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta brunavarnaruppdráttum af húsinu á  lóðinni nr. 5A við Krókháls.  Gjald kr. 2.250.oo.
12030 (01.01.543.207),BN012030,Kvisthagi 6,Þakgluggi,Samþykkt.,Sótt er um leyfi til að setja tvo þakglugga á húsið á lóðinni  nr. 6 við Kvisthaga.  Gjald kr. 2.250.oo.
12103 (01.01.242.101),BN012103,Laugavegur 164,Gluggar ofl.,Samþykkt.,Sótt er um leyfi til að setja þakglugga á vesturhluta rishæðar  hússins á lóðinni nr. 164 við Laugaveg.  Gjald kr. 2.250.oo.
12098 (01.01.181.416),BN012098,Lokastígur 13,skipta húseign í 2 íbúðir,Samþykkt.,Sótt er um leyfi fyrir áður gerðri íbúð í húsinu á lóðinni nr.  13 við Lokastíg.  Gjald kr. 2.250.oo.
12058 (01.01.140.508),BN012058,Lækjargata 6a,áðurgerðar breytingar,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi fyrir breyttu innra skipulagi og eignamyndun á  lóðinni nr. 6A við Lækjargötu.  Gjald kr. 2.250.oo.
11843 (01.01.460.102),BN011843,Skeifan 5,br.innr,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi til að breyta innréttingu og endurnýja  sprautuklefa í húsinu á lóðinni nr. 5 við Skeifuna.  Gjald kr.  2.250.oo.
12032 (01.01.357.113),BN012032,Skipasund 30,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknareyðublaði.,Sótt er um leyfi til að leggja inn reyndarteikningar á lóðinni  nr. 30 við Skipasund.  Gjald kr. 2.250.oo.
