nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
49640 (01.22.010.7),BN049640,Borgartún 8-16A,BK - 6. áfangi bílakjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja 6. og næstsíðasta áfanga bílakjallara á lóð nr. 8-16 við Borgartún.  Stærð þessa áfanga:  5.417 ferm. br. 23.953 rúmm. br.  Samtals eftir þennan áfanga:  28.698 ferm. br., 108.534 rúmm. br.  Fjöldi stæða í þessum áfanga 217.  Erindi fylgir skýrsla um brunahönnun frá Eflu dags. í júní 2015.  Gjald kr. 9.823"
49763 (01.27.120.1),BN049763,Bólstaðarhlíð 47,Færanlegar kennslustofur,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að setja upp færanlega kennslustofu K-114F og tengja hana við kennslustofu sem er fyrir K-47 við Háteigsskóla á lóð nr. 47 við Bólstaðarhlíð.  Stærðir: K-114-F er: 79,1 ferm., 222,8 rúmm.  Gjald kr. 9.823"
49741 (01.24.120.1),BN049741,Brautarholt 2,Breyting á brunavegg. Br. á BN048262,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta gerð innveggjar, sjá erindi BN048262, í kaffihúsi á lóð nr. 2 við Brautarholt.  Gjald kr. 9.823"
49302 (01.25.010.1),BN049302,Brautarholt 22,Reyndarteikningar,Frestað. Vísað til athugasemda eldvarnareftirlits á umsóknarblaði.,"Sótt er um samþykki á þegar gerðum breytingum sbr. erindi BN020225 dags. 24.2. 2000, breytingarnar felast aðallega í að anddyri hefur verið breytt og þar bætt við skrifstofu í hóteli á lóð nr. 22 við Brautarholt.  Meðfylgjandi er minnisblað dags. 20.3. 2015, úttekt á brunaviðvörunarkerfi 7.1. 2015, yfirlýsing vegna neyðarlýsingar dags. 4.3. 2015.  Gjald kr. 9.823"
49574 (01.24.200.4),BN049574,Brautarholt 7,Fjölbýlishús - Stúdentagarðar,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja stúdentagarða, tvær steinsteyptar þriggja hæða byggingar með 102 íbúðareiningum sem umlykja inngarð á bílakjallara fyrir 19 bíla á lóð nr. 7 við Brautarholt.  Stærð A-rými:  4.858 ferm.,  14.196 rúmm.  Gjald kr. 9.823,-"
49235 (01.16.233.8),BN049235,Brávallagata 26,Svalir - 2.hæð,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að byggja svalir á 2. hæð fjölbýlishúss á lóð nr. 26 við Brávallagötu.  Erindi fylgir jákvæð fsp. BN049007 dags. 17. mars 2015 og samþykki meðeigenda dags. 14. apríl 2015.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. maí 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 13. maí 2015.  Gjald kr. 9.823  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 17. júli 2015 fylgir erindinu.
49724 (01.35.050.2),BN049724,Brúnavegur 3-5,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á innra skipulagi vegna gerðar eignaskiptasamnings í fjölbýlishúsi á lóð nr. 3-5 við Brúnaveg.  Erindi fylgir samþykki eigenda dags. 11. febrúar 2015.  Gjald kr. 9.823
49713 (04.68.300.9),BN049713,Eddufell 2-8,8 - Eldvarnarlýsingu breytt. Br. á BN047326,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta lýsingu á brunavörnum í byggingarlýsingu í erindi BN047326, í fjölbýlishúsi á lóð nr. 2-8 við Eddufell.  Gjald kr. 9.823"
49710 (01.63.4-9.9),BN049710,Eggertsgata 2-34,2-4 - Breytingar á 1. og 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að gera breytingum á 1. og 2. hæð þannig að geymslur verða færðar og endurbyggðar,  afmörkuð verða svæði fyrir kerrur og vagna og anddyri  á 1. hæð verður stækkað í fjölbýlishúsinu hjá Félagsstofnun Stúdenta á lóð nr. 2-4 við Eggertsgötu.   Gjald kr. 9.823"
49610 (01.67.301.5),BN049610,Einarsnes 62,Flutningshús frá Hverfisgötu 58A (Frakkastíg 8),Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að steypa kjallara og koma þar fyrir tveggja hæða timburhúsi, áður Hverfisgata 58A , endurbyggja það og innrétta íbúð og til að byggja steinsteyptan bílskúr á lóð nr. 62 við Einarsnes.  Erindi fylgir umsögn Minjastofnunar Íslands dags. 11. júníí og 6. júlí 2015.  Stærð mhl. 01:  193,4 ferm., 552,4 rúmm.  Stærð mhl. 02:  28 ferm., 79,8 rúmm.  Samtals 221,4 ferm., 637,8 rúmm.  Gjald kr. 9.823"
49613 (01.67.310.3),BN049613,Einarsnes 76,"Ris, anddyri, kjallari og svalir",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja rishæð, stækka útbyggingu á vesturgafli, gera nýjan inngang á norðurhlið og byggja svalir á suðurhlið einbýlishúss á lóð nr. 76 við Einarsnes.  Stækkun:  xx ferm., xx rúmm.  Gjald kr. 9.823"
49416 (01.29.420.1),BN049416,Fellsmúli 13-19,19 - Breytingar jarðhæð - 04-0001,Frestað. Vísað til athugasemda eldvarnareftirlits á umsóknarblaði.,Sótt er um samþykki á þegar gerðum breytingum sem felast í að innréttuð er baðherbergi í íbúð 04-0001 í kjallara fjölbýlishúss nr. 19 á lóð nr. 13 - 19 við Fellsmúla.  Samþykki meðeiganda fyrir salerni fylgir erindinu.   Gjald kr. 9.823
49141 (01.08.920.2),BN049141,Fiskislóð 23-25,Geymslukerfi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja upp geymslukerfi ofan á núverandi geymslur þannig að komið verður fyrir nýju millilofti í húsinu á lóð nr. 23 til 25 við Fiskislóð.  Stækkun millilofts : XX ferm.   Gjald kr. 9.823
49742 (02.45.610.1),BN049742,Fossaleynir 1,Keiluhöll - breyting á innréttingu,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra skipulagi þannig að nýju anddyri er komið fyrir á suðurhlið í rými sem hýsir keilustað í Egilshöll á lóð nr. 1 við Fossaleyni.  Bréf frá hönnuði dags. 14. júlí 2015. Brunaskýrsla dags 16. júlí  2015 fylgir.   Gjald kr. 9.823
49604 (01.18.341.3),BN049604,Fríkirkjuvegur 11,"Breytingar úti og inni, breytt notkun",Frestað. Milli funda.,"Sótt er um leyfi til að innrétta veitinga- og ráðstefnusal fyrir 160 gesti þar sem sótt verður um tækifærisleyfi fyrir hvern viðburð í kjallara og á 1. hæð, lækkuð verður gólfplata í hliðarsal, taka niður svið í sal í sömu hæð og gólfplatan, koma fyrir salernum, koma fyrir matarlyftu/þjónustulyftu við eldhús og fólkslyftu frá kjallara upp á 1. hæð ásamt öðrum breytingum sem nefndar eru í byggingalýsingu á teikningu og sótt er um leyfi til að innréttuð verður íbúð á 2. hæð og í risi, fjarlægður verður stigi á milli 1. og 2 hæðar og hann geymdur, breyta núverandi útitröppum við suðurgafl, koma fyrir lyftu vegna aðkomu hreyfihamlaða og fjölga þakgluggum á austanverðu úr 2 í 6 stykki í húsinu á lóð nr. 11 við Fríkirkjuveg.  Bréf frá hönnuði dags. 16. júní 2015 og aftur 15. júlí 2015, umsögn burðarvirkishönnuðar  dags. 9. júní 2015, bréf frá Forsætisráðuneytinu dags. 12 maí 2015 og Greinargerð hönnuðarstjóra dags. 16. júní 2015 fylgir erindinu.  Umsögn Minjastofnunar Íslands dags.. 9. júlí 2015 fylgir erindinu.  Gjald kr. 9.823"
49620 (02.69.520.1),BN049620,Gefjunarbrunnur 1-3,Parhús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt tveggja hæða parhús með innbyggðri bílgeymslu á lóð nr. 1-3 við Gefjunarbrunn.  Erindi fylgir útreikningur á varmatapi dags. 3. júlí 2015.  Stærð mhl. 01, 230,7 ferm., mhl. 02, 230,7 ferm.  Samtals:  461,4 ferm., 1.565,6 rúmm.  Gjald kr. 9.823"
49627 (01.44.420.6),BN049627,Gnoðarvogur 66,Breytingar í kjallara,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að breyta innra skipulagi í kjallara, íbúð stækkar á kostnað sameignar og inntaksrými er gert aðgengilegt utanfrá í fjölbýlishúsi á lóð nr. 66 við Gnoðarvog.  Erindi fylgir umsögn burðarvirkishönnuðar dags. 22. júní 2015, kaupsamningur dags. 28. mars 2015 og samþykki meðeigenda dags. 17. júní 2015.  Gjald kr. 9.823"
49728 (01.11.250.1),BN049728,Grandagarður 20,Reyndarteikningar.,Frestað. Lágmarksgjald ógreitt.,"Sótt er um samþykki á áður gerðum breytingum sbr. erindi BN048200 þannig að veiðarfæraport verður stækkað til norð-austurs, stoðveggur færður við olíutank vegna legu hans, þykkt stoðveggjar breytt, breytingar á hliðum og hurðum inn á plan og breytingar á gólfkóta í sorpflokkun eftir reyndarmælingum  á mhl. 11 í húsinu á lóð nr. 20 við Grandagarð.  Gjald kr. 9.823"
49240 (01.11.510.1),BN049240,Grandagarður 8,Veitingastaður - brugghús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að bæta við starfsmannainngangi á suðurhlið og innrétta veitingahús í flokki III fyrir 280 gesti og brugghús í skrifstofuhúsi á lóð nr. 8 við Grandagarð.  Erindi fylgir jákvæð umsögn skipulagsfulltrúa vegna fsp. um sams konar erindi dags. 30. janúar 2015, greinargerð um brunavarnir dags. 13. apríl 2015 og samþykki eins eiganda dags. 13. júlí 2015.  Gjald kr. 9.823"
48915 (01.29.540.6),BN048915,Grensásvegur 12,Ofanábygging - mhl.01 - breyting inni mhl.02,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja inndregna hæð ofan á mhl. 01 og innrétta 24 íbúðir og innrétta 6 íbúðir í mhl. 02 á lóð nr. 12 við Grensásveg.  Meðfylgjandi eru skýringar sem sendar voru í tölvupósti 24. júlí 2015.  Stækkun:  717,8 ferm., xx rúmm.  Gjald kr. 9.823"
49754 (01.80.121.4),BN049754,Grensásvegur 24,Reyndarteikningar,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum á erindi BN046421 þar sem koma fram innri breytingar í kjallara, 1. hæð og 2. hæð í húsinu á lóð nr. 24 við Grensásveg.  Gjald kr. 9.823"
49756 (01.18.211.0),BN049756,Grettisgata 16,Breytingar - kvistir,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að sameina og stækka kvisti,sbr. erindi BN049405, á rishæð fjölbýlishúss á lóð nr. 16 við Grettisgötu.  Meðfylgjandi er bréf arkitekts dags. 21.7. 2015.  Stækkun 3,4 rúmm.  Gjald kr. 9.823"
49690 (01.19.000.8),BN049690,Grettisgata 36,Breytingar,Frestað. Vísað til athugasemda eldvarnareftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta erindi BN046987, þannig að viðbygging breikkar og hækkar á einbýlishúsi á lóð nr. 36 við Grettisgötu.  Erindi fylgir umsögn Minjastofnunar Íslands dags. 7. júlí 2015.  Stækkun frá fyrra erindi:  28 ferm., 80,9 rúmm.  Gjald kr. 9.823"
49646 (01.21.630.3),BN049646,Guðrúnartún 8,Breyting á brunatexta,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta brunahólfun í skrifstofuhúsi á lóð nr. 8 við Guðrúnartún sbr. erindi BN048869.  Gjald kr. 9.8238
49632 (01.52.500.7),BN049632,Hagamelur 67,Kaffi- og veitingarekstur í fl. II,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,Sótt er um leyfi til að innrétta kaffi/veitingastað í flokki II í rými sem er með sölu á ritföngum og bókum í húsinu á lóð nr. 67 við Hagamel.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 10. júlí 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 10. júlí 2015.  Umsögn burðarvirkishönnuðar dags. júlí 2015 fylgir.  Gjald kr. 9.823
49744 (04.33.330.1),BN049744,Hraunbær 113,Fjölgun bílastæða,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að fjölga bílastæðum við hús Votta Jehóva á lóð nr. 113 við Hraunbæ.  Meðfylgjandi er bréf rekstrarnefndar dags. 14.7. 2015.  Gjald kr. 9.823
49661 (01.22.200.1),BN049661,Hverfisgata 113-115,"Endurnýja glugga, álklæðning hábyggingu o.fl.",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að endurnýja glugga í hábyggingu og koma fyrir álklæðningu milli glugga sem og byggja skábraut að inngangi lægri byggingar Lögreglustöðvar á lóð nr. 113-115 við Hverfisgötu.  Meðfylgjandi er bréf Minjastofnunar Íslands dags. 2.10. 2014.  Gjald kr. 9.823
49762 (01.15.251.5),BN049762,Hverfisgata 61,Vinnustofa í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta samþykktum teikningum og innrétta geymslur í suðurenda en vinnustofur í norðurenda kjallara fjölbýlishúss á lóð nr. 61 við Hverfisgötu.  Gjald kr. 9.823
49733 (01.17.000.5),BN049733,Ingólfsstræti 2A,Loftnet - Síminn,Frestað. Lágmarksgjald ógreitt.,"Sótt er um leyfi fyrir uppsetningu á loftnetum fyrir Símann hf. á reykháf Gamla Bíós á lóð nr. 2A við Ingólfsstræti.  Meðfylgjandi er bréf arkitekts dags. 14.7. 2015, yfirlýsing húseiganda dags. 26.7. 2015, tölvupóstur frá Minjastofnun Íslands og formanni Húsafriðunarnefndar dags. 18. og 19.5 2015.  Gjald kr. 9.823"
49732 (01.17.110.6),BN049732,Klapparstígur 26,Stækka kjallara,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að stækka kjallara til vesturs að lóðarmörkum og stækka þannig salinn, komið verður fyrir verönd á þaki kjallaraviðbyggingar og komið er fyrir sorpgeymslu í rými 0104 sem er undirgöng með kvöð um gönguleið í húsinu á lóð nr. 26 við Klapparstíg.  Óundirritað samþykki lóðahafa fyrir breytingu á gönguleiðum í undirgangi Klapparstígs 26 dags. 10. júlí 2015 fylgir.   Stækkun húss er: XX ferm., XX rúmm.   Gjald kr. 9.823"
49577 (01.17.110.8),BN049577,Klapparstígur 30,"Breytingar, fjölgun íbúða. Br. á BN048637",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að fjölga íbúðum í nýsamþykktu fjölbýlishúsi, sjá erindi BN048637, á lóð nr. 30 við Klapparstíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. júlí 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 3. júlí 2015.  Gjald kr. 9.823"
49701 (01.35.300.3),BN049701,Kleppsvegur 92,Fjölgun eigna - 0102,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðum breytingum, þar sem gerð er grein fyrir íbúð 0102 í mhl. 01 þannig að þar verða tvær íbúðir í parhúsi á lóð nr. 92 við Kleppsveg.  Meðfylgjandi er bréf arkitekts dags. 7.7. 2015 og umsögn skipulagsfulltrúa með fyrirspurn dags. 21.7. 2014.  Gjald kr. 9.823"
49753 (01.32.230.1),BN049753,Klettagarðar 6,Breyting úti og inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta áður samþykktu erindi BN049635 þannig að komið verður fyrir frysti í lagerhlutanum millipallur stækkaður og komið er fyrir skrifstofurými og flóttaleið frá millilofti út á hringstiga komið fyrir á norðurhlið á húsinu á lóð nr. 6 við Klettagarða.  Bréf frá eigendum húss ódags. og umsögn burðarvirkishönnuðar dags. 17. júlí 2015 fylgir.  Gjald kr. 9.823
49702 (01.72.100.1),BN049702,Kringlan  4-12,Eining 108 - Innréttingabreyting,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi í einingu 108 í Kringlunni á lóð nr. 4-12 við Kringluna.  Gjald kr. 9.823
49730 (04.12.250.1),BN049730,Kristnibraut 2-12,2 - Þakbreytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta uppbyggingu á þaki, einangrun, þakhalla, pappalögn og niðurföllum sbr. erindi BN021538 samþ. 9.12. 2000, á fjölbýlishúsi á lóð nr. 2-12 við Kristnibraut,  Gjald kr. 9.923"
49760 (01.83.220.2),BN049760,Langagerði 64,Breyting - BN049301,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN049301 þannig að leiðréttar eru stærðir og stækkun hússins á lóð nr. 64 við Langagerði.   Stækkunin er : 19,9 ferm., 88,9 rúmm.   Gjald kr. 9.823"
49575 (01.36.510.5),BN049575,Laugateigur 32,"Breytingar - Þak, kvistir, innra skipulag",Frestað. Vísað til athugasemda eldvarnareftirlits á umsóknarblaði.,"Sótt er um leyfi til að fjarlægja núverandi þak og kvist og byggja nýtt þak og fjölga kvistum, breyta innra skipulagi íbúðar á 2. og 1. hæð og samþykki fyrir íbúð í kjallara í húsinu á lóð nr. 32 við Laugateig.  Umsögn skipulagsfulltrúa frá 6. júlí 2015 fylgir. Íbúðarskoðun dags.24. júní 2015 fylgir Matsvottorð frá 31 des. 2000 fylgir Ljósritt frá fasteingarskrá Ísland um leigusamning af íbúð. Yfirlýsing frá Þorvaldi Björnssyni að Sigurður Einarsson er aðalhönnuður dags. 23. júlí 2015  Stækkun: 22,5 ferm., 39,6 rúmm.   Gjald kr. 9.823"
49757 (01.25.020.1),BN049757,Laugavegur 170-174,174 - Inngangsdyr 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta fyrirkomulagi í söludeild á 1. hæð og setja nýjar inngangsdyr á norðurhlið húss Heklu hf. nr. 174  á lóð nr. 170-174 við Laugaveg.  Gjald kr. 9.823
