nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
23606 (01.73.810.1),BN023606,Bústaðavegur 9,30 bílastæði,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að gera 30 bílastæði vestan við bráðabirgðahús á lóð Veðurstofu Íslands nr. 9 við Bústaðaveg.  Gjald kr. 4.100
23614 (02.84.120.1),BN023614,Dalhús 2,Girðing,Frestað. Málinu vísað til umsagnar garðyrkjustjóra og gatnamálastjóra.,"Sótt er um leyfi til að girða lóð Ungmennafélagsins Fjölnis við Dalhús 2 með tveggja til þriggja metra hárri girðingu.  Erindinu fylgir bréf hönnuða dags. 21. ágúst 2001, umsögn garðyrkjustjóra dags. 4. september 2001.  Gjald kr. 4.100"
23760 (02.34.400.4),BN023760,Dofraborgir 23,stækkun,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að taka í notkun óuppfyllt rými og stækka íbúð á fyrstu hæð tvíbýlishússins á lóðinni  nr. 23 við Dofraborgir.  Samþykki meðeigenda dags. 14. september 2001 fylgir erindinu.  Stærð: Stækkun xx  Gjald kr. 4.100 + xx
23772 (01.63.4-9.9),BN023772,Eggertsgata 2-34,(nr 24) kóti og svalir austurhl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að afsetja húsið nr. 24 á lóðinni nr. 2-34 við Eggertsgötu 20 cm lægra en samþykkt var 28. júlí 2001. Jafnframt verði gerðar minniháttar leiðréttingar á teikningum (99) 1.02-08 og 1.10-11 og skráningu hússins.  Stærðir: Kjallari var 1086,5 ferm. verður 1102,5 ferm., samtals var hús 5609,4 ferm. verður 5625,4 ferm., var 17105,4 rúmm. verður 17153,4 rúmm.  Gjald kr. 4.100 + 1.968"
23754 (01.46.200.1),BN023754,Faxafen 8-14,nr.12 v/ eignaskiptasamn.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum af húsinu nr. 12 á lóðinni nr. 8-14 við Faxafen vegna gerðar eignaskiptayfirlýsingar. Innra fyrirkomulagi og eignaafmörkun er breytt á öllum hæðum hússins.   Gjald kr. 4.100
23770 (01.24.531.1),BN023770,Flókagata 41,"Rífa skúr, byggja nýjan",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að rífa gamlan bílskúr og byggja nýjan á lóðinni nr. 41 við Flókagötu.  Yfirlýsing um kvöð dags. 20. júní 2001 og samþykkt af eigendum Flókagötu 39 og Háteigsvegar 26 fylgir erindinu.  Gjald kr. 4.100
23757 (01.24.531.3),BN023757,Flókagata 45,Verönd,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að útbúa verönd við suðurhlið húss, stækka glugga og koma fyrir dyrum á suðurhlið kjallaraíbúðar hússins nr. 45 við Flókagötu.  Samþykki meðeigenda í húsi dags. 28. ágúst 2001 fylgir erindinu.   Gjald kr. 4.100"
18650 (04.93.370.5),BN018650,Gljúfrasel 9,"""Sólskáli"" á svalir o.fl.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri stækkun 1. hæðar  íbúðarhúss og fyrir áður gerðri geymslu undir bílskúr ásamt leyfi til þess að byggja sólstofu  yfir svalir 3. hæðar íbúðarhússins á lóðinni nr. 9 við Gljúfrasel.  Samþykki sumra eigenda húsa nr. 8, 12, 14, 7, 11 og 13 við Gljúfrasel, og  nr. 10 við Grjótasel fylgir erindinu  Stærð: Áður gerð stækkun (matshluti 01) 1. hæð 31,5  ferm., 85,2 rúmm., sólstofa 3. hæð 44 ferm., 115,7 rúmm., áður gerð stækkun (matshluti 03) geymsla undir bílgeymslu 26,7 ferm., 72,1 rúmm.  Gjald kr. 2.500 + 6.825"
23762 (01.43.201.1),BN023762,Goðheimar 8,sólstofa,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja sólstofu á hluta bílskúrsþaks og nýta hinn hlutann sem svalir á lóðinni nr. 8  við Goðheima.  Samþykki meðeigenda og samþykki nágranna, Goðheimum 6 (ódags.) fylgir erindinu.  Stærð: Sólstofa xx  Gjald kr. 4.100 + xx"
23633 (01.46.100.1 03),BN023633,Grensásvegur 7,Br. hjólbarðaverkst.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin tekur ekki til útfærslu á bílastæðum en fjöldi bílastæða er fullnægjandi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að innrétta hjólbarðaverkstæði á 1. hæð og breyta útliti austurhliðar einingar 0102 húss nr. 7 á lóð nr. 3-7 við Grensásveg.  Samþykki sumra meðlóðarhafa (á teikningu) fylgir erindinu.   Gjald kr. 4.100
23746 (01.19.100.3),BN023746,Grettisgata 68,kvistgluggar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að koma fyrir gluggum á hliðum kvists á þakhæð hússins á lóðinni nr. 68 við Grettisgötu.  Gjald kr. 4.100
23367 (01.14.010.7),BN023367,Hafnarstræti 9,"Br á 2.,  3. og 4 hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og skráningu á annarri, þriðju og fjórðu (rishæð)  hæð hússins nr. 9 við Hafnarstræti.  Gjald kr. 4.100"
23714 (04.93.760.3 07),BN023714,Hálsasel 34,sólstofa,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja garðskála við suðurhlið hússins nr. 34 við Hálsasel á lóðinni nr. 15-17 við Hjallasel.  Erindinu fylgir samþykki meðlóðarhafa dags. í  ágúst 2001 og umsögn Borgarskipulags dags. 20. september 2001.  Stærð: Stækkun garðskáli xx  Gjald kr. 4.100 + xx
23665 (01.24.530.5),BN023665,Háteigsvegur 30,Br reyndarteikn,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir breytingum á reyndarteikningum sem samþykktar voru 24. júlí 2001 og breytingar á skráningu hússins nr. 30 við Háteigsveg.  Gjald kr. 4.100
23765 (01.80.201.1),BN023765,Heiðargerði 30,Innra fyriromulag og sólstofa.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að endurnýja og breyta útliti sólstofu og breyta innra fyrirkomulagi fyrstu hæðar hússins á lóðinni nr. 30 við Heiðargerði.  Bréf hönnuðar dags. 17. september 2001 fylgir erindinu. Undirritaðar teikningar burðarvirkishönnuðar fylgja erindinu.    Gjald kr. 4.100
21622 (01.35.430.6),BN021622,Hjallavegur 15,anddyri fyrir 1.hæð og svalir fyrir 2.hæð. Klæðning að utan,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja anddyri úr timbri að norðurhlið húss, koma fyrir svölum á suðurhlið annarrar hæðar og einangra og klæða að utan með hvítum stálpanel húsið á lóðinni nr. 15 við Hjallaveg.  Málið var í kynningu frá 13. september til 12. október 2000. Engar athugasemdir bárust.  Bréf hönnuðar dags. 1. ágúst 2000 og samþykki meðeigenda dags. 20. ágúst 2000 fylgja erindinu.   Stærð: Stækkun anddyri 8,53 ferm. og 20,7 rúmm.  Gjald kr 4.100 + 849"
23768 (52.00.007.0),BN023768,"Hvammur , Kjalarnesi",hundaræktunarhús og tengig.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja ræktunarhús úr steinsteyptum einingum og tengigang við eldra hús á lóð Hvamms á Kjalarnesi.  Stærðir: xx  Gjald kr. 4.100 + xx
23340 (01.17.000.4),BN023340,Hverfisgata  8-10,Viðbygging og hótelinnr.,Frestað. Vantar samþykki hluta eigenda að Hverfisgötu 6 þar sem fyrirhugað er að byggja í lóðarmörk. Sigurður Pálmi Ásbergsson vék af fundi við afgreiðslu málsins.,"Sótt er um leyfi til þess að byggja yfir port á 1. hæð og innrétta hótel með 40 gistirýmum ásamt veitingastað í húsinu á lóð nr. 8-10 við Hverfisgötu.  Greinagerð VSÓ um brunahönnun dags. 10. júlí 2001, umsögn Árbæjarsafns dags. 9. júlí og 17. júlí 2001 og umsögn gatnamálastjóra dags. 24. júlí 2001 fylgja erindinu ásamt samþykki Íslensku Óperunnar dags. 15. júlí 2001 og bréfi frá húsfélagi Hverfisgötu 6 dags. 14. ágúst 2001.   Stærð: Viðbygging 58,2 ferm., 183,9 rúmm.  Gjald kr. 4.100 + 7.540"
23735 (04.37.550.1),BN023735,Kleifarás 2,endurnýjun á byggingaleyfi - sólstofa,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um endurnýjun á byggingarleyfi frá 9. ágúst 2000 þar sem sótt var um ""leyfi til þess að byggja sólskála við húsið á lóðinni nr. 2 við Kleifarás.""  Stærð: Sólskáli 14,1 ferm., 36,3 rúmm.  Umsögn Borgarskipulags dags. 2. ágúst 2000 fylgir erindinu.  Gjald kr. 4.100 + 1.488"
23795 (04.11.450.2),BN023795,Kristnibraut 37-41,breyting úti og inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir breyttu útliti og innra fyrirkomulagi hússins á lóðinni nr. 37-41 við Kristnibraut. Helstu breytingar eru þær að íbúðum fækkar um eina í húshluta nr. 41 en fjölgar þess í stað um eina í nr. 37 sem hefur í för með sér að útlit vesturhliðar breytist. Fyrsta hæð í húshluta nr. 41 breytist og þar eru nú eingöngu geymslur. Bílgeymslur næst götu (matshl. 02) eru teknar út af teikningum og í þeirra stað er bætt við þremur bílgeymslum í húsi. Í húsinu verða því 13 innbyggðar bílgeymslur. Innra fyirkomulag kjallarageymsla breytist.   Áfram eru 19 íbúðir í húsinu.  Leiðréttar stærðir: xx  Gjald kr. 4.100 + xx
23759 (01.38.320.5),BN023759,Laugarásvegur 47,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áorðnum breytingum á innra fyrirkomulagi og skráningu hússins nr. 47 við Laugarásveg.  Gjald kr. 4.100
23761 (01.38.320.8),BN023761,Laugarásvegur 53,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningum af húsi og bílskúr á lóðinni nr. 53 við Laugarásveg. Breytingar varða einungis eignarhald, engar breytingar verða á útliti og innra fyrirkomulagi hússins.  Samþykki meðeigenda dags. í september 2001 fylgir erindinu.  Gjald kr. 4.100"
23774 (01.24.210.2),BN023774,Laugavegur 166,opið bílageymsluhús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja opið bílageymsluhús úr steinsteypu fyrir 40 bíla á tveimur hæðum á baklóð hússins nr. 166 við Laugaveg.  Erindinu fylgir bréf hönnuðar dags. 18. sept. 2001.  Stærð: 1. hæð 449,9 ferm., 2. hæð 478,6 ferm., samtals 1304,5 rúmm. (ath. skiptarúmmál)  Gjald kr. 4.100 + 53.484"
23442 (01.25.200.1),BN023442,Laugavegur 180,tilfærsla á áfyllingarstað,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að koma fyrir áfyllingarbúnaði og steyptu plani á norðvesturhluta lóðarinnar nr. 180 við Laugaveg. Jafnframt verði horfið frá uppsetningu samskonar búnaðar samkvæmt samþykkt frá 24. apríl 2001. Jafnframt verði staðsetningu neðanjarðargeyma og fyrirkomulagi bílastæða á lóðinni breytt.  Gjald kr. 4.100
23719 (04.12.510.1),BN023719,Maríubaugur 5-11,breyting á girðingu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta girðingu sem afmarkar sérnotaflöt keðjuhúsa á lóð nr. 5-11 við Maríubaug.  Umsögn Borgarskipulags dags. 20. september 2001 fylgir erindinu.  Gjald kr. 4.100
23678 (01.71.011.8),BN023678,Mávahlíð 35,Reyndarteikn. áður gerðar íb.,Frestað. Ekki er hægt að samþykkja íbúð í risi og skal miða frágang  umsóknar við það.,Sótt er um samþykki fyrir reyndarteikningum og áður gerðum íbúðum í kjallara og á rishæð hússins á lóðinni nr. 35 við Mávahlíð.  Virðingargjörð dags. 20. janúar 1948 fylgir erindinu. Samþykki meðeigenda dags. 3. september 2001 fylgir erindinu. Skoðunarskýrslur byggingarfulltrúa (v. kjallara og rishæðar) dags. 10. september 2001 fylgir erindinu.  Gjald kr. 4.100
23540 (04.12.620.8),BN023540,Ólafsgeisli 91,Einbýlishús m. innb.bílg.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt einbýlishús með innbyggðri bílgeymslu á lóð nr. 91 við Ólafsgeisla.  Bréf hönnuðar dags. 3. ágúst 2001 fylgir erindinu.  Stærð: Íbúð 1. hæð 60,2 ferm., 2. hæð 104,6 ferm., bílgeymsla 39,3 ferm., samtals 204,1 ferm., 643,4 rúmm.  Gjald kr. 4.100 + 26.379"
23767 (01.35.040.2),BN023767,Selvogsgrunn 17,breyting á bílskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að breyta suðurhlið og minnka bílskúr (matshl. 02) á lóðinni nr. 17 við Selvogsgrunn.  Bílskúr var áður skráður 37,0 ferm. en skráist nú 35,9 ferm.  Gjald kr. 4.100"
23416 (01.24.221.2),BN023416,Skipholt 17,Breyting úti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að koma fyrir tveimur gluggum á norðurhlið annarrar hæðar hússins á lóðinni nr. 17 við Skipholt.  Samþykki meðeigenda dags. í júní 2001 fylgir erindinu. Samþykki eigenda Skipholts 19 dags. í júní 2001 fylgir erindinu.  Gjald kr. 4.100
23766 (04.06.120.1),BN023766,Smiðshöfði 7,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði. Helga Guðmundsdóttir vék af fundi við afgreiðslu málsins.,"Sótt er um leyfi til þess að breyta innra skipulagi hússins á lóðinni nr. 7 við Smiðshöfða. Sýnd er ný starfsemi í nokkrum eignarhlutum og milligólf yfir annarri hæð hússins. Einnig er útliti að Stórhöfða breytt lítillega.  Stærð: Stækkun milligólf 337,6 ferm.   Gjald kr. 4.100"
23771 (01.81.090.1),BN023771,Sogavegur 69,breytt innra frkl o.fl,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til gatnamálastjóra vegna breytinga á innkeyrslum frá samþykktu mæliblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi í austurhluta neðri hæðar í matshluta 01 á lóðinni nr. 69 við Sogaveg. Jafnframt verði gerðir tveir nýjir gluggar á neðri hluta austurhliðar og nýjar útitröppur norðan við matshluta 02. Ennfremur er sótt um leyfi fyrir áður gerðum breytingum sem m.a. fela í sér breytta innkeyrsklu og breytt skipulag á lóð og lítilsháttar breytt fyrirkomulag á gluggum á norðurhlið.  Gjald kr. 4.100
23792 (02.37.530.1),BN023792,Spöngin 33-41,"Rými 0104,  lyfjaverslun",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Sigurður Pálmi Ásbergsson vék af fundi við afgreiðslu málsins.,Sótt er um leyfi til þess að innrétta lyfjaverslun í rými 0104 í suðurenda Heilsugæslu á lóð nr. 33-41 við Spöngina.  Gjald kr. 4.100
23791 (02.37.530.1),BN023791,Spöngin 33-41,"Rými 0204, sjúkraþjálfun",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Sigurður Pálmi Ásbergsson vék af fundi við afgreiðslu málsins.,Sótt er um leyfi til þess að innrétta sjúkraþjálfun í rými 0204 í suðurenda Heilsugæslu á lóð nr. 33-41 við Spöngina.  Gjald kr. 4.100
23777 (02.37.530.1),BN023777,Spöngin 33-41,"Rými 0103 og 0205, gleraugu",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Sigurður Pálmi Ásbergsson vék af fundi við afgreiðslu málsins.,Sótt er um leyfi til þess að breyta innra skipulagi suðurenda 1. og 2. hæðar Heilsugæslu og innrétta gleraugnaverslun í einingu 0103 og augnlæknastöð í einingu 0205 ásamt fyrirtækinu Hljóðvist á lóð nr. 33-41 við Spöngina.  Gjald kr. 4.100
23749,BN023749,Stóragerði - Álmgerði,dælu- og dreifistöð,Frestað. Málinu vísað til Borgarskipulags vegna afmörkun á lóð og til skipulagsmeðferðar. Helga Guðmundsdóttir vék af fundi við afgreiðslu málsins.,"Sótt er um leyfi til þess að byggja dælu- og dreifistöð OR á óafmarkaðri lóð við Stóragerði.  Stærð: Dælu- og dreifistöð 36,4 ferm. og 132,1 rúmm.  Gjald kr. 4.100 + 5.416"
23737 (01.26.200.1),BN023737,Suðurlandsbr. 4-4A,br á innra fyrirkomul. 1. h.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að breyta eignaafmörkun og skráningu á fyrstu hæð hússins nr. 4 (matshl. 01) á lóðinni nr. 4-4A við Suðurlandsbraut frá því sem samþykkt var á afgreiðslufundi byggingarfulltrúa 9. jan. 2001.  Gjald kr. 4.100
23750 (01.55.420.2),BN023750,Tómasarhagi 13,Svaladyr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Helga Guðmundsdóttir vék af fundi við afgreiðslu málsins.,Sótt er um leyfi til að koma fyrir svaladyrum sem opnast úr stofu að garði á neðstu hæð hússins nr. 13 við Tómasarhaga. Jafnframt verði gerð niðurtekin hellulögð verönd utan hurðarinnar.  Erindinu fylgir samþykki meðlóðarhafa áritað á teikningu.  Gjald kr. 4.100
23462 (04.60.310.3),BN023462,Þönglabakki 4,Br skráning og innra frkl,Frestað. Ófullnægjandi gögn.,Sótt er um leyfi til að breyta eignaafmörkun og skráningu hússins nr. 4 við Þönglabakka. Jafnframt er sótt um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi.  Gjald kr. 4.100)
23810 (00.02.000.0),BN023810,Dalsmynni,Framkvæmdir á jörð,Frestað. Málinu vísað til meðferðar Borgarskipulags.,Lagt fram bréf dags. 24. september 2001 og einn uppdráttur frá eiganda jarðarinnar Dalsmynni þar sem lýst er fyrirhuguðum framkvæmdum á jörðinni.
23773 (01.19.521.5),BN023773,Eiríksgata 15,(fsp) íbúð 1.hæð,Frestað. Áður en hægt er að taka afstöðu til erindisins þurfa frekari gögn að liggja fyrir svo sem virðingagjörð og skoðunarskýrsla byggingarfulltrúa.,Spurt er hvort samþykki fengist fyrir íbúð á fyrstu hæð hússins á lóðinni nr. 15 við Eiríksgötu.
23713 (02.42.710.1),BN023713,Garðsstaðir 44,fsp. sólstofa,Nei. Með vísan til þess að sólstofa er að hluta utan byggingarreits.,Spurt er hvort leyft yrði að byggja sólstofu að suðurhlið hússins á lóðinni nr. 44 við Garðsstaði.  Umsögn Borgarskipulags dags. 21. september 2001 fylgir eirndinu.
23755 (01.36.500.8),BN023755,Hofteigur 38,fsp. risíbúð,Nei. Samræmist ekki reglum um áður gerðar íbúðir.,Spurt er hvort samþykki fengist fyrir áður gerðri íbúð á rishæð hússins á lóðinni nr. 38 við Hofteig.  Skoðunarskýrsla byggingarfulltrúa dags. 22. ágúst 2001 fylgir erindinu. Bréf umsækjenda dags. 17. september 2001 fylgir erindinu.
23782 (04.11.350.2),BN023782,Jónsgeisli 13,(fsp) túlkun á skilmálum,Jákvætt. Að uppfylltum skilyrðum.,Spurt er hvernig hvort leyft yrði að koma fyrir bílskúr að mestu í samræmi við meðfylgjandi skissur á lóðinni nr. 13 við Jónsgeisla.
23733 (01.52.300.1),BN023733,Meistaravellir 15-17,(fsp) nr.15 - leyfi f. bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði.,Spurt er hvort leyft yrði að byggja bílskúr fyrir sex bíla á lóðinni nr. 15-17 við Meistaravelli.
23769 (01.22.000.5),BN023769,Skúlatún 6,(fsp) Byggja í skarð við Skúlagötu,Frestað. Málinu vísað til umsagnar Borgarskipulags.,Spurt er hvort leyft yrði að byggja eina hæð og aðra inndregna ofan á aðra hæð suðurhluta hússins nr. 6 við Skúlatún. Jafnframt yrði húsið tengt húsinu Skúlagata 57 með glerbyggingu á fjórðu (efstu) hæð. Samsvarandi erindi fékk jákvæða afgreiðslu á afgreiðslufundi byggingarfulltrúa 21. mars 2000.
23660 (01.71.530.6),BN023660,Stigahlíð 48,(fsp.) tvö bílast.,Nei. Með vísan til umsagnar gatnamálastjóra.,Spurt er hvort leyft yrði að koma fyrir tveimur viðbótarbílastæðum á vesturhlið lóðarinnar nr. 48 við Stigahlíð.  Umsögn gatnamálastjóra dags. 17. september 2001 fylgir erindinu.
