nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
22495 (00.00.000.0),BN022495,Eggertsgata 26,(26) leiðrétting á eldvörnum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að leiðréttingum á eldvarnarkröfum fyrir útihurðir íbúðanna í kjallara hússins nr. 26 á lóðinni nr. 2-34 við Eggertsgötu.  Gjald kr. 4.100
22508 (01.29.710.1),BN022508,Fellsmúli 24-30,Br. í kjallara á nr. 28,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir breytingum á bifreiðarþjónustu Hreyfils í kjallara hússins nr. 28 á lóð nr. 24-30 við Fellsmúla.  Gjald kr. 4.100
22254 (02.85.530.1),BN022254,Fjallkonuvegur 1,viðbygging við olíuafgreiðslu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Frárennsli tengist núverandi frárennsli frá lóð.,"Sótt er um leyfi til að stækka þjónustubyggingu bensínstöðvarinnar á lóðinni nr. 1 við Gullinbrú. Stækkunin verði til meðfram endilangri suðurhlið og til austurs. Burðarvirki verið úr stáli.  Umsögn Borgarskipulags dags. 12. janúar 2001 fylgir erindinu.  Stækkun: 40,6 ferm., 146,2 rúmm.  Gjald kr. 4.100 +5.994"
22460 (04.30.230.1),BN022460,Grjótháls 5,Stækkun í suður,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja einlyfta steinsteypta viðbyggingu við suðurhlið hússins undir núverandi bílaplan á lóð nr. 5 við Grjótháls.  Stærð: Viðbygging 1644,6 ferm., 6859,3 rúmm.  Gjald kr. 4.100 + 281.231"
22371 (01.14.030.2),BN022371,Hafnarstræti 20,"Br. innanhúss, skyggni",Frestað.,"Sótt er um leyfi til þess að breyta innra skipulagi allra hæða , breyta útliti suður- og norðurhliðar, byggja skyggni yfir inngangi í suður, breyta stiga á 1. hæð, loka stigahúsi og bæta eldvarnir í húsinu á lóð nr. 20 við Hafnarstræti.  Jafnframt er erindi 21004 dregið til baka.  Ljósrit af fundargerð húsfélagsins Hafnarstræti 20 dags. 20. nóvember 2000, samþykki SVR vegna skyggnis dags. 21. desember 2000, umsögn gatnamálastjóra dags. 20. desember 2000 og umsögn Borgarskipulags dags. 12. janúar 2001 fylgja erindinu.  Gjald kr. 4.100"
22200 (01.35.421.4),BN022200,Hjallavegur 42-44,Þakhæð,Frestað. Málinu vísað til Borgarskipulags til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að breyta og hækka þakhæð hússins á lóðinni nr. 42-44 við Hjallaveg. Ofanábygging hússins verður léttbyggð og klædd sléttum Steni plötum.  Umsögn Borgarskipulags dags. 16. október 2000 fylgir erindinu. Bréf eigenda dags. 9. janúar 2001 fylgir erindinu. Samþykki meðeigenda dags. 21. nóvember 2000 og 28. janúar 2001 fylgir  erindinu.  Stærð: Ofanábygging 64,2 ferm. og 176,2 rúmm.   Gjald kr. 4.100 + 7224"
22332 (01.13.730.5),BN022332,Hrannarstígur 3,áður gerðar íbúð á 1. hæð,Frestað. Skoðist á staðnum.,"Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi hússins nr. 3 við Hrannarstíg. Breytingarnar fela m.a. í sér að afmörkuð verður sjálfstæð íbúð á fyrstu hæð hússins.  Erindinu fylgir bréf Snorra Kristinssonar dags. 12. des. 2000, ljósrit af virðingargjörð frá 1. sept. 1942, skoðunarskýrsla byggingarfulltrúa dags. 17. nóvember 2000.  Gjald. kr. 4.100"
22512 (01.16.240.1),BN022512,Hringbraut 50,Merkja Grund við götu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að setja upp merkingu fyrir Grund (ca 1,6 ferm.) á suðausturhorni lóðar nr. 50 við Hringbraut.  Bréf umsækjanda dags. 29. janúar 2001fylgir erindinu.  Gjald kr. 4.100"
22523 (01.17.200.5),BN022523,Hverfisgata 50,leiðréttingar og ljósmyndastofa,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að innrétta ljósmyndastofu á 1. hæð og samþykki fyrir leiðréttingu uppdrátta matshluta 02 til samræmis við eignaskiptayfirlýsingu á lóð nr. 50 við Hverfisgötu.  Gjald kr. 4.100
22532 (49.75.204 03),BN022532,Kambasel 36,Nýta þakrými,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt e um leyfi til þess að nýta þakrými og setja glugga á þak og á norðvesturgafl hússins nr. 36 á lóð nr. 32-36 við Kambasel.  Samþykki meðlóðarhafa dags. 23. janúar 2001 fylgir erindinu.  Stærð: Þakhæð 50,9 ferm.  Gjald kr. 4.100"
22497 (01.32.230.1),BN022497,Klettagarðar 6,Breyting á skiltum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta skyggni og skilti vegna breytts rekstraraðila að eldsneytisafgreiðslu á lóðinni nr. 6 við Klettagarða.  Gjald kr. 4.100
22539 (00.04.000.0 04),BN022539,Kollafjörður,endurbætur á einbýlishúsi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi á neðri hæð í íbúðarhúsinu Pétursborg (matshl. 04) við Kollafjörð á Kjalarnesi. Einnig er sótt um samþykki fyrir reyndarteikningum af áður gerðu hesthúsi (matshl. 4a) vestan við húsið.  Stærð: Hesthús 46,0 ferm. og 132,7 rúmm.  Gjald kr. 4.100 + 5.441"
18174 (04.63.420.1),BN018174,Kóngsbakki 1-15,"Raunteikn, v/ eignaskipta",Frestað. Vísað til fyrri athugasemda.,Sótt er um samþykki fyrir teikningum af núverandi fyrirkomulagi í kjallara sem meðal annars fela í sér notkun á áður aflokuðu rými í húsinu á lóðinni nr. 1-15 við Kóngsbakka.  Stærð: xxx  Gjald kr. 2.500 + xxx
22537 (01.72.100.1),BN022537,Kringlan  4-12,Breyting á einingu 248,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi verslunareiningar 248, setja millipall yfir hluta lagers og stækka einingu út í sameiginlegan gang 2. hæðar Kringlunnar á lóð nr. 4-12 við Kringluna.  Samþykki Rekstrarfélags Kringlunnar (á teikningu) ásamt samantekt vegna brunamála dags. 30. janúar 2001 fylgja erindinu.  Gjald kr. 4.100"
22538 (01.72.100.1),BN022538,Kringlan  4-12,Breyting á einingu 237,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi verslunareiningar 237 og breyta afmökun einingar að sameignargangi 2. hæðar Kringlunnar á lóð nr. 4-12 við Kringluna.  Samþykki Rekstrarfélags Kringlunnar (á teikningu) ásamt samantekt vegna brunamála dags. 30. janúar 2001 fylgja erindinu.  Gjald kr. 4.100
22485 (17.21.001),BN022485,Kringlan  8-12,Sameina 221-3 og 221-4 í rými 221-3,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að fella niður rými 221-4 og sameina það rými 221-3 í eigu Landssímans á 2. hæð syðrihluta Kringlunnar á lóð nr. 4-12 við Kringluna.   Samantekt vegna brunamála dags. 23. janúar 2001 fylgir erindinu.  Gjald kr. 4.100
22540 (01.35.321.1),BN022540,Langholtsvegur 6,Bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málið sent Borgarskipulagi til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að byggja steinsteyptann bílskúr á norðvesturhorni lóðar nr. 6 við Langhotsveg.  Stærð: Bílskúr 53 ferm., 164,3 rúmm.  Gjald kr. 4.100 + 6.736"
22520 (01.38.211.4),BN022520,Laugarásvegur 37,Br. klæðning og lóð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og klæða norðurhluta hússins á lóðinni nr. 37 við Laugarásveg að utan og breyta fyrirkomulagi á lóð.  Gjald kr. 4.100
22141 (01.17.302.7),BN022141,Laugavegur 49A,Br. á innra frkl og skráningu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir núverandi innra fyrirkomulagi í vesturhluta hússins nr. 49A við Laugaveg. Á  fyrstu hæð er íbúð sem tilheyra herbergi í kjallara og á annarri hæð er íbúð sem sameignarými skipt,í tvo hluta.   Bréf hönnuðar dags. 8. nóvember 2000 og annað dags. 16. jan.2001, skoðunarskýrslur byggingarfulltrúa dags. 2. nóv. 2000, tvö veðbókarvottorð fyrir íbúðir 0101 og 0201 dags. 27. okt. 2000, greinargerð dags. 12. júní 1984  fylgir erindinu.  Gjald kr. 4.100"
22528 (04.12.230.1),BN022528,Maríubaugur 125-143,Breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að breyta dyrum að geymslum á 1. hæð fjölbýlishússins á lóð nr. 125-143 við Maríubaug.  Gjald kr. 4.100
18389 (01.47.110.2),BN018389,Mörkin 4,Br. á innra skip. og skráningu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi hússins á lóðinni nr. 4 við Mörkina. Breytingarnar fela m.a. í sér milliloft.  Stækkun: Milliloft 103,5 ferm.  Gjald kr. 2.500  Bréf hönnuðar dags. 1. febrúar 1999 og 20. apríl 1999 fylgir erindinu."
22525 (04.02.320.3),BN022525,Naustabryggja 35-53,Raðhús nr. 43,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja raðhús nr. 43 á lóðinni nr. 35-53 við Naustabryggju. Húsið verði þriggja hæða og  steinsteypt. Bílgeymsla er innbyggð að hluta og húsið einangrað að utan og múrað á fyrstu hæð en efri hæðir klæddar lituðum málmplötum.  Jafnframt verði umsókn nr. 21376 dregin til baka.   Erindinu fylgir yfirlýsing umsækjanda dags. 17. maí 2000.  Stærðir: 1. hæð íbúð 38,6 ferm., 1. hæð bílgeymsla 41,7 ferm., 2. hæð 59,4 ferm., 3. hæð 59,4 ferm., samtals 199,1 ferm. og 603,3 rúmm.  Gjald kr. 4.100 + 24.735"
22527 (04.02.320.3),BN022527,Naustabryggja 35-53,Raðhús nr. 45,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja raðhús nr. 45 á lóðinni nr. 35-53 við Naustabryggju. Húsið verði þriggja hæða og  steinsteypt. Bílgeymsla er innbyggð að hluta og húsið einangrað að utan og múrað á fyrstu hæð en efri hæðir klæddar lituðum málmplötum. Jafnframt verði umsókn nr. 21377 dregin til baka.   Erindinu fylgir yfirlýsing umsækjanda dags. 17. maí 2000.  Stærðir: 1. hæð íbúð 38,6 ferm., 1. hæð bílgeymsla 41,7 ferm., 2. hæð 59,4 ferm., 3. hæð 59,4 ferm., samtals 199,1 ferm. og 603,3 rúmm.  Gjald kr. 4.100 + 24.735"
22489 (01.19.110.3),BN022489,Njálsgata 74,gistiheimili,Frestað. Málinu vísað til umsagnar Borgarskipulags þar sem sótt er um innréttingu á gistiheimili. Vísað til athugasemda á umsóknarblaði. Húsnæðið skoðist á staðnum.,Sótt er um leyfi til þess að breyta innra skipulagi á öllum hæðum og innrétta gistiheimili með 20 gistirýmum í húsinu á lóðinni nr. 74 við Njálsgötu.  Í húsinu voru áður samþykktar þrjár íbúðir.  Gjald kr. 4.100
22398 (01.19.101.7),BN022398,Njálsgata 83,Reyndart. kj. (ós. íb.),Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðum breytingum á kjallara vegna gerðar eignaskiptayfirlýsingar á lóð nr. 83 við Njálsgötu.  Ljósrit af þinglesnu afsali fyrir eign 0003 dags. 13. júní 1986 fylgir erindinu.  Gjald kr. 4.100
22515 (04.12.610.9),BN022515,Ólafsgeisli 75,Breyting á þakkanti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta þakbrún hússins á lóðinni nr. 75 við Ólafsgeisla þannig að hún fari u.þ.b. 50 cm fram fyrir útveggi.  Gjald kr. 4.100
22359 (22.95.001 02),BN022359,Rauðhamrar 10,Loftnet,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja loftnet upp úr þaki og koma fyrir tengistöðvarskáp vegna GSM fjarskipta í hjóla- og vagnageymslu í kjallara húss nr. 10 á lóð nr. 8-10 við Rauðhamra.  Samþykki meðlóðarhafa dags. 18. janúar 2001 fylgir erindinu.  Gjald kr. 4.100
22362 (47.3-.-91 01),BN022362,Selásblettur 12A*,V. eignaskipta,Synjað. Samræmist ekki aðalskipulagi Reykjavíkur þar sem gert er ráð fyrir íbúðarhverfi á svæðinu.,"Sótt er um samþykki fyrir áður gerðu hesthúsi (matshl. 04 byggður 1946 skv. skrám Fasteignamats) á lóðinni nr. 12A* við Selásblett.  Samþykki meðeigenda (vantar samþykki Félagsbústaða hf.) dags. 15. janúar 2001 fylgir erindinu. Bréf umsækjanda dags. 28. janúar 2001 og umsögn Borgarskipulags dags. 6. febrúar 2001  fylgir erindinu.  Stærð: Hesthús 91,5 ferm. og 273, 6 rúmm.  Gjald kr. 4.100 + 11.193"
22518 (04.38.590.1),BN022518,Selásbraut 98,sameina notaein á 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að sameina notaeiningar á fyrstu hæð hússins nr. 98 við Selásbraut. Jafnframt er sótt um samþykki fyrir áður gerðum breytingum á útliti.  Erindinu fylgir fyrirspurn frá 31.jan. 2001.  Gjald kr. 4.100
22529 (01.29.500.1),BN022529,Síðumúli 24-26,innrétta skrifstofuhúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi og innrétta skrifstofur á annarri, þriðju og fjórðu hæð hússins á lóðinni nr. 24-26 við Síðumúla.  Gjald kr. 4.100"
22281 (01.46.010.2),BN022281,Skeifan 5,"br úti og inni, verslun",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa. Samþykktin tekur ekki til þeirra hugmynda að skiltum sem sýnd er á aðalteikningum. Umsækjandi skal sækja um stærð og útliti skilta ef hann hyggst setja þau upp. Sigurður Pálmi Ásbergsson vék af fundi við afgreiðslu málsins.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og skráningu í suðurenda hússins nr. 5 við Skeifuna til að koma þar fyrir matvöruverslun. Jafnframt verði útliti hússins breytt komið fyrir sorppgámi við vestanvert hús og  sett upp skilti sem samanlagt gæti orðið allt að 25 ferm.  Erindinu fylgir umboð eiganda til handa umsækjanda dags. 2. jan. 2001, yfirlýsing nokkurra meðeigenda vegna sorpgáms, leigusamningur dags. 25. okt. 2000, leigusamningur dags. 27. okt. 2000 og samþykki meðeigenda dags. janúar 2001.  Gjald kr. 4.100"
22509 (01.25.410.2),BN022509,Skipholt 50D,br. á eignarhlutum,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta eignaafmörkun á fyrstu hæð hússins nr. 50D við Skipholt.  Gjald kr. 4.100
22470 (01.15.410.2),BN022470,Skúlagata 17,Fjölga um 4 bílast.,"Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykki vegna greiðslu bílastæða dags. 19. desember 2000 fellur úr gildi. Greiða skal fyrir 0,4 bílastæði í flokki IV kr. 396.793",Sótt er um leyfi til þess að breyta og fjölga bílastæðum um 4 bílastæði við austurlóðamörk lóðar nr. 17 við Skúlagötu.  Bréf hönnuðar dags. 18. janúar 2001 fylgir erindinu.  Samþykki nágranna að Skúlagötu 19 dags. 5. febrúar 2001 fylgir erindinu.  Gjald kr. 4.100
22337 (04.06.120.6),BN022337,Smiðshöfði 17,Breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að setja tvo glugga á austurgafl hússins nr. 17 við Smiðshöfða, breyta gluggum og dyrum á norðurhlið, klæða húsið að utan með loftaðri málmklæðningu og koma fyrir bárujárnsgirðingu á lóðarmörkum. Einnig er sótt um leyfi til þess að koma fyrir upplýstu skilti á austurgafli hússins. Stærð skiltis er 3,36 ferm. (4,2 x 0,8 ferm.)  Samþykki meðeigenda og nágranna, Smiðshöfða 15, (á teikn.) fylgir erindinu.  Umsögn gatnamálastjóra dags. 6. janúar 2001 fylgir erindinu. Umsögn burðarvirkishönnuðar dags. 3. janúar 2001 fylgir erindinu. Umsögn Borgarskipulags dags. 25. janúar 2001 fylgir erindinu.  Gjald kr. 4.100"
22494 (01.43.510.6),BN022494,Sólheimar 36,viðbygging,Frestað. Málinu vísað til Borgarskipulags til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að byggja tvílyfta steinsteypta viðbyggingu við suðausturhlið og breyta lítilega innra skipulagi eldri hluta einbýlishússins á lóð nr. 36 við Sólheima.  Bréf hönnuðar dags. 25. janúar 2001 og umsögn Árbæjarsafns dags. 25. janúar 2001 fylgja erindinu.  Stærð: Viðbygging kjallari xxx ferm., 1. hæð xxx ferm., samtals 66,5 ferm., 223 rúmm.  Gjald kr. 4.100 + 9.143"
22536 (01.26.500.3),BN022536,Suðurlandsbr. 30,Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta útliti og aðkomu að norðurhlið og innra skipulagi fyrstu hæðar hússins (matshl. 02) á lóðinni nr. 30 við Suðurlandsbraut.  Gjald kr. 4.100
22517 (01.53.221.3),BN022517,Sörlaskjól 12,Bílskúr og breytingar,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum er málinu vísað til Borgarskipulags til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi í kjallara og á fyrstu hæð húss og byggja steinsteypta bílgeymslu á lóðinni nr. 12 við Sörlaskjól.  Bílgeymsla af svipaðri stærð var samþykkt á lóðinni þ. 11. júní 1953.  Bréf garðyrkjustjóra dags. 26. janúar 2001 og samþykki nágranna Sörlaskjóli 8, 10 og 14 (vantar einn) fylgja erindinu.  Stærð: Bílgeymsla 42,2 ferm. og 109,9 rúmm.  Gjald kr. 4.100 + 4.506"
22513 (02.34.000.3),BN022513,"13"">Tröllaborgir 16",Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja hlera á vesturhlið og nýta óuppfyllt lagnarými á fyrstu hæð sem geymslur í húsinu á lóðinni nr. 16 við Tröllaborgir.  Samþykki meðeiganda dags. 30. janúar 2001 fylgir erindinu.  Stærð: Stækkun 1. hæð xx  Gjald kr. 4.100 + xx
22511 (01.13.610.2),BN022511,Vesturgata 3,Leiðréttingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir smávægilegum breytingum á staðsetningu snyrtingar á 1. hæð og fyrir breyttum kjallaratröppum við Hlaðvarpann á lóð nr. 3 við Vesturgötu.  Gjald kr. 4.100
22493,BN022493,Vesturlandsv. Lambhagi,Kj. undir gróðurhús og leiðr.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frárennsli tengist rotþró.,"Sótt er um endurnýjun á byggingarleyfi frá 26. ágúst 1999  fyrir gróðurhús (0103), samþykki fyrir leiðréttum stærðum og leyfi til þess að hafa kjallara undir hluta gróðurhúss á lóð gróðrarstöðarinnar Lambhaga við Vesturlandsveg.  Stærð: Kjallari 105,8 ferm., 317,4 rúmm. Leiðrétting gróðurhús 0103 var bókað 1454 ferm., verður 1439,5 ferm., rúmmál var bókað 7270 rúmm., verður 7305,5 rúmm.  Gjald kr. 4.100 + 312.539"
22454 (04.07.750.1),BN022454,Viðarhöfði 2,gistiheimili,Frestað. Lagfæra afstöðumynd.,"Sótt er um leyfi til þess að innrétta 13 útleiguherbergi með eldunaraðstöðu í hverju herbergi og sameiginlegri þvotta- og salernisaðstöðu í núverandi skrifstofuhúsnæði á 3. hæð atvinnuhússins nr. 2A á lóðinni nr. 2 við Viðarhöfða.  Álit kærunefndar fjöleignahúsa dags. 14. desember 2000 fylgir erindinu.   Einnig fylgja erindinu bréf umsækjanda dags. 18. september 2000, útskrift úr gerðabók skipulags- og umferðarnefndar dags. 10. júlí 2000 og umsögn Borgarskipulags dags. 7. júlí 2000.  Gjald kr. 4.100"
22549 (02.34.5--.1),BN022549,Vættaborgir 9,uppsetning GSM loftnets,Frestað. Vegna umsóknarinnar skal hafa samráð við aðalhönnuð hússins.,Sótt er um leyfi til þess að færa nýsamþykkt loftnet á Borgarskóla á lóð nr. 9 við Vættarborgir.  Gjald kr. 4.100
22530 (01.22.010.1),BN022530,Höfðatún 2,niðurrif,Samþykkt. Með skilyrði um að byggingarstjóri vegna niðrrifs fái skoðun heilbrigðiseftirlits Reykjavíkur á húseigninni með tilliti til spilliefna. Sérstaklega skal skoða hvort um geti verið að ræða PBC í rafbúnaði og kvikasilfur í stjórntækjum hitakerfa. Sé um spilliefni að ræða skal þeim fargað á viðeigandi hátt. Haft skal samráð við byggingarfulltrúa um förgun á byggingarefnum. Yfirborð lóðar skal gert hættulaust með fyllingum í samráði við byggingarfulltrúa.,Sótt er um leyfi til að rífa húsið á lóðinni nr. 2 við Höfðatún. Húsið er 1772 ferm samkvæmt fasteignamati.  Gjald kr. 4.100
22564 (04.32.900.1),BN022564,Lyngháls 13,Breytt tölusetning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Ofangreint fyrirtæki óskar eftir því að lóðin Lyngháls 13 verði tölusett Lyngháls 13 / Krókháls 14.
