nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
42899 (01.22.100.1),BN042899,Borgartún 18,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um samþykki á reyndarteikningum þar sem inngangi á norðurhlið er breytt sbr. erindið BN042478 í atvinnuhúsnæðinu á lóð nr. 18 við Borgartún.  Gjald kr. 8.000
42943 (01.08.940.1),BN042943,Fiskislóð  5-9,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að reisa steinsteypta viðbyggingu, mhl.25, austan við verksmiðjuhúsið á lóð nr. 5-9 við Fiskislóð.  Erindi fylgir brunahönnun frá VSI dags. 26. apríl 2011.  Stækkun:  1. hæð 2.473 ferm., 2. hæð 827,7 ferm., 3. hæð 629,8 ferm.  Samtals 3.894,5 ferm., 23.624,7 rúmm.  Gjald kr. 8.000 + 1.889.976"
42830 (02.46.810.1),BN042830,Fossaleynir 19-23,breytingar inni 1. og 2. áfangi,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta innandyra í 1. áfanga 1. hæðar og í 2. áfanga 2. hæð, breytingar felast í að færa til fundarherbergi og komið verður fyrir nýjum vegg í atvinnuhúsnæðinu nr. 21 á lóð nr. 19-23 við Fossaleyni.  Gjald kr. 8.000"
42935 (01.11.730.7),BN042935,Geirsgata 7B-7C,lausir skjólveggir,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um leyfi til að koma fyrir lausum skjólveggjum við suðurhlið veitingahússins á lóð nr. 7B+7C við Geirsgötu.  Gjald kr. 8.000
42924 (01.11.520.8),BN042924,Grandagarður 1,viðbygging 1. áfangi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja tveggja hæða steinsteypta viðbyggingu til vesturs við atvinnuhúsið á lóð nr. 1 við Grandagarð.  Jafnframt er lagt til að erindi BN040679 verði fellt úr gildi.  Stækkun:  1. hæð 157,2 ferm., 2. hæð 128,1 ferm.  Samtals:  285,6 ferm., 1.343,1 rúmm.  Gjald kr. 8.000 + 107.448"
42926 (01.81.410.6),BN042926,Grundargerði 12,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til  skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta 10-01og 10-02 síðast breytt 26. apríl 2011,"Sótt er um leyfi til að byggja tvær einnar hæðar viðbyggingar á suðurhlið einbýlishússins á lóð nr. 12 við Grundargerði.  Erindi fylgja jákv. fsp. BN042852 dags. 22. febrúar og 12. apríl 2011.  Stækkun:  17,9 ferm., 54,6 rúmm.  Gjald kr. 8.000 + 4.368"
42959 (02.22.000.1),BN042959,Gufunes Áburðarverksm,reyndarteikning mhl. 05 br. skráningartafla,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningu þar sem gerð er grein fyrir núverandi fyrirkomulagi þar sem búið er að innrétta breytingaverkstæði fyrir metanbíla, dekkjaverkstæði og bílgeymslu og sótt er um leyfi til að sameina mhl.05 og 06 í atvinnuhúsi á lóð Áburðarverksmiðjunnar í Gufunesi.  Gjald kr. 8.000"
40857 (01.19.420.1),BN040857,Hallgrímstorg 3,reyndarteikning,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir samþykki á uppfærðum aðaluppdráttum af Hnitbjörgum, Listasafni Einars Jónssonar, á lóð nr. 3 við Hallgrímstorg.  Gjald kr. 7.700"
42952 (05.11.350.2),BN042952,Haukdælabraut 104,breyta glugga og þakskyggni,Frestað. Málinu vísað til umsagnar skipulagsstjóra vegna ákvæða um byggingarreiti.,Sótt er um leyfi til minni háttar breytinga á innra fyrirkomulagi og gluggum og til að byggja 80 cm. skyggni framan við bílgeymslu einbýlishússins á lóð nr. 104 við Haukdælabraut.  Gjald kr. 8.000
42829 (05.11.480.1),BN042829,Haukdælabraut 64,einbýlishús,Frestað. Málinu vísað til umsagnar skipulagsstjóra vegna nýtingarhlutfalls. Bygging fer ekki út fyrir byggingareit.,"Sótt er um leyfi til að byggja staðsteypt einbýlishús á tveimur hæðum með innbyggðri bílgeymslu á lóð nr. 64 við Haukdælabraut.  Erindi fylgir samþykki framkvæmda- og eignasviðs vegna veggjar á lóðamörkum ódagsett.  Stærð: 1. hæð íbúð 207,5 ferm., 2. hæð íbúð 151,3 ferm., bílgeymsla 53,4 ferm.  B-rými ?? ferm.  Samtals 412,2 ferm., 1451,8 rúmm.   Gjald kr. 8.000 + 116.144"
42215 (01.80.221.8),BN042215,Heiðargerði 98,"bílskúr, hækkun á þaki, bislag",Frestað. Vísað til athugasemda á umsóknarblaði og umsagnar skipulagsstjóra.,"Sótt er um leyfi til að hækka þak um 50 sm, koma fyrir anddyri og byggja steinsteyptan bílskúr á lóð nr. 98 við Heiðargerði.  Erindi fylgir fsp. BN041221.  Stækkun: 15,0 ferm., 42,7 rúmm.   Stærð bílskúrs: 28,1 ferm., 82,0 rúmm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 29. apríl 2011 fylgir erindinu.  Gjald kr. 7.700 + 7.700 + 3.370"
42888 (01.13.340.6),BN042888,Holtsgata 39,svalir,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að byggja svalir úr stáli á bakhlið 2. og 3. hæðar fjölbýlishússins á lóð nr. 39 við Holtsgötu.  Erindi fylgir samþykki eiganda 0101 dags. 5. apríl 2011 og eigenda Holtsgötu 41 dags. í apríl 2011.  Gjald kr. 8.000
42713 (04.67.440.2),BN042713,Hólaberg 84,fjölbýlishús 49 íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt fjölbýlishús með 49 þjónustuíbúðum fyrir aldraða, þrjár til fjórar hæðir með bílgeymslu á jarðhæð fyrir 37 bíla á lóð nr. 84 við Hólaberg.  Meðfylgjandi er bréf arkitekts dags. 7.4. 2011.  Stærð  mhl. 02:  Bílgeymsla 1.174 ferm., 3.646,3 rúmm.  Mhl. 01 íbúðir:  1. hæð 919,3 ferm., 2. hæð 1.676,7 ferm., 3. hæð 1.213,2 ferm., 4. hæð 421,6 ferm.  B-rými 1.419,3 ferm.  Mhl. 01 samtals:  4.229,8 ferm., 13.328,1 rúmm.  Gjald kr. 8.000 + 1.066.248"
42916 (01.81.911.5),BN042916,Hólmgarður 53,breyta bílskúr í íbúð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innbyggðum bílskúr, geymslu og húsbóndaherbergi í hluta af almennri íbúð 0101 á 1. hæð í húsi á lóð nr. 53 við Hólmgarð.   Umsögn burðarvirkishönnuðar fylgir dags. 11. apríl. 2011 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 29. apríl 2011.  Gjald kr. 7.700 + 8.000"
42948 (01.24.730.2),BN042948,Hrefnugata 4,svalir (áframhald á erindi BN039861),"Frestað. Vantar samþykki meðeigenda, að því fengnu verður málið sent skipulagstjóra til ákvörðunar um grenndarkynningu.","Sótt er um leyfi til að byggja svalir á rishæð og gerð er grein fyrir stækkun á kvisti á suðurhlið fjölbýlishússins á lóð nr. 4 við Hrefnugötu.  Erindi fylgir fsp. dags. 10. febrúar 2009. Jafnframt er erindi BN039861 dregið til baka.  Áður gerð stækkun:   xx ferm., xx rúmm.  Gjald kr. 8.000 + xx"
42343 (04.34.670.1),BN042343,Klettháls 13,reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um samþykki á reyndarteikningum þar sem gerð er grein fyrir millilofti/kerfisgeymslulofti, nýjum milliveggjum sem skipta rými 0101 í tvennt, ásamt öðrum smávægilegum breytingum innanhúss, einnig að óleyfisgeymslugámar að austan og vestan verði fjarlægðir af lóð atvinnuhússins á lóð nr. 13 við Klettháls.   Bréf frá fundi sem haldinn var vegna millilofts og sprinklerlagna dags. 12. nóv. 2010. og bréf frá hönnuði dags. 1. des. 2010 fylgir erindi.  Einnig brunahönnun frá VSI dags. 22. mars 2011.  Gjald kr. 7.700"
42792 (04.34.230.1),BN042792,Klettháls 3,reyndarteikning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningu vegna uppsetningar á klefa fyrir sprinklerkerfi í atvinnuhúsnæðinu á lóð nr. 3 við Klettháls.  Bréf frá eigenda fylgir dags. 19. mars 2011.  Brunaskýrsla brunahönnuðar fylgir uppfærð 22. ágúst 2005  Gjald kr. 8.000
42384 (00.03.800.1),BN042384,Kollagrund 2,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum á fyrsta áfanga sbr. erindið BN021351 samþykkt 29. júní 2000 vegna innanhúss breytinga og bílastæðum fækkað við Klébergsskóla á lóð nr. 2 við Kollagrund.  Bréf frá hönnuði dags. 29. nóv. 2010 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 17. desember 2010 fylgja erindinu.  Gjald kr. 7.700
42837 (01.72.350.1),BN042837,Kringlan 1,breyting á skólahúsnæði,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að breyta samþykktu skólahúsnæði í skrifstofur í matshluta  02  á 1. og 2. hæð fyrrverandi Morgunblaðshúss  á lóð nr. 1 við Kringluna.  Erindi fylgir brunahönnun frá Eflu dags. 29. mars 2011.  Gjald kr. 8.000
42931 (01.86.330.1),BN042931,Kvistaland  1-7,"nr. 3 viðbygging, fjalægja sólskála",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa ónýtan sólskála og byggja steinsteypta viðbyggingu í hans stað við suðurhlið einbýlishússins nr. 3 á lóð nr. 1-7 við Kvistaland.  Niðurrif:  27 ferm., 70 rúmm.  Viðbygging:  30,8 ferm., 95,5 rúmm.  Gjald kr. 8.000 + 7.640"
42941 (01.19.701.0),BN042941,Laufásvegur 65,síkka glugga,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að síkka kjallaraglugga og grafa frá hluta framhliðar tvíbýlishússins á lóð nr. 65 við Laufásveg.  Gjald kr. 8.000
42957 (01.24.210.2),BN042957,Laugavegur 166,4. hæð breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi á 4. hæð, m. a. innrétta fyrirlestrarsal og nýtt mötuneyti í skrifstofuhúsi á lóð nr. 166 við Laugaveg.  Gjald kr. 8.000"
42770 (01.17.310.3),BN042770,Laugavegur 46A,"rífa skúra, byggja íbúð",Synjað. Samræmist ekki gildandi deiliskipulagi.,"Sótt er um leyfi til að rífa skúra, byggja í þeirra stað litla íbúð, byggja geymslur á lóð, setja kvisti og svalir á íbúðarhúsið og breyta skipulagi hússins á lóð nr. 46A við Laugaveg.  Erindi fylgir umsögn Minjasafns Reykjavíkur dags. 1. apríl 2011, lóðamerkjalýsing frá 17. júní 1926, Lóðablað frá lóðaskrárritara, þinglýst afsal dags. 24. desember 1932, samkomulag um umferðarrétt dags. 10. maí 1958, eigendaskrá lóðarinnar og umsögn Húsafriðunarnefndar ríkisins dags. 23. mars 2011.  Ennfremur samþykki eigenda Laugavegs 46, Frakkastígs 11, Laugavegs 44 og 46B og útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 29. apríl 2011.  Niðurrif:  33,5 ferm., 79,7 rúmm.  Stækkun:  61,2 ferm., 182,8 rúmm.  Stærðir eftir stækkun: 181 ferm., 511 rúmm.  Gjald kr. 8.000 + 14.624"
42732 (01.17.302.0),BN042732,Laugavegur 55,breyting á áður samþykktu erindi BN042332,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN042332 dags. 14. des. 2010 þannig að bætt verður við salerni, veggur undir stiga er felldur út og innréttingu með tveimur vöskum bætt inn í veitingahúsnæðinu á lóð nr. 55 við Laugaveg.  Gjald kr. 8.000."
42940 (01.16.231.1),BN042940,Ljósvallagata 10,svalir 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynning. Vísað er til uppdráttar nr. 1.02.01 dags. 18. mars 2011,Sótt er um leyfi til að byggja stálsvalir á bakhlið 2. hæðar fjölbýlishússins á lóð nr. 10 við Ljósvallagötu.  Erindi fylgir samþykki meðeigenda dags. 15. júlí 2010.  Gjald kr. 8.000
42955 (01.14.051.0),BN042955,Lækjargata 8,"kvistir, gluggar o.fl.",Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta kvistum, útveggjaklæðingu og gluggum til upprunalegs horfs og sameina í einn matshluta veitingahúsin á lóð nr. 8 við Lækjargötu.  Erindi fylgir umsögn Húsafriðunarnefndar dags. 28. apríl 2011 og umsögn Minjasafns Reykjavíkur dags. 3. maí 2011.  Stækkun:  9,5 rúmm.  Gjald kr. 8.000 + 760"
42932 (01.70.100.9),BN042932,Miklabraut 32,glerskáli,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja glerskála við suðurenda bílskúrs við raðhúsið nr. 32 við Miklubraut.  Stærð:  26,7 ferm., 92,3 rúmm.  Gjald kr. 8.000 + 7.384"
42951 (01.29.230.1),BN042951,Síðumúli 10,innri breyting 1. og 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka efri hæð með því að byggja milliloft í suðurhluta húss, innrétta verkstæði á neðri hæð suðurhluta, skrifstofur í norðurhluta og á efri hæð, og til að koma fyrir lyftu í stigahúsi atvinnuhúss á lóð nr. 10 við Síðumúla.  Jafnframt er erindi BN038393 fellt úr gildi.  Stækkun:  xx ferm.  Gjald kr. 8.000"
42937 (01.32.150.1),BN042937,Skarfagarðar 4,eldvarnir lagfærðar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningu þar sem lagfærðar eru athugasemdir um eldvarnir sem fram komu við lokaúttekt á atvinnuhúsi á lóð nr. 4 við Skarfagarða.  Erindi fylgir brunahönnun frá VSI uppfærð 12. apríl 2011.  Gjald kr. 8.000
42795 (01.46.210.1),BN042795,Skeifan 11,nr. 11D innri breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innréttingum í mhl. 04 þar sem komið er fyrir kælum og veggir settir upp í verslunarhúsnæðinu nr. 11D á lóð nr. 11 við Skeifuna.   Gjald kr. 8.000
42874 (01.83.001.0),BN042874,Sogavegur 130,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum vegna lokaúttektar á parhúsinu á lóð nr. 130 við Sogaveg.   Gjald kr. 8.000
42942 (02.53.450.1),BN042942,Sóleyjarimi 6,skáli fyrir matstofu - rífa millibyggingu,Frestað. Vísað til athugasemda á umsóknarblaði. Eftir er að skoða hvort umsóknin samræmist skipulagsskilmálum.,"Sótt er um leyfi til að rífa millibyggingu og reisa nýja úr gleri sem hýsa á matsal við fjarskiptastöðina á lóð nr. 6 við Sóleyjarima.  Niðurrif:  38,1 ferm., xx rúmm.  Nýbygging:  95,9 ferm., xx rúmm.  Gjald kr. 8.000 + xx"
42922 (01.23.000.3),BN042922,Sóltún 1,"M 3-5, aðsk. byggingarleyfi fyrir bílageymslu",Frestað. Gera skal grein fyrir málinu á uppdrætti.,Sótt er um aðskilið byggingarleyfi fyrir bílageymslu við fjölbýlishúsið á lóð nr. 1 við Sóltún.  Gjald kr. 8.000
42747 (01.78.810.1),BN042747,"7"">Suðurhlíð 35",nr. 35D reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum þar sem lítilsháttar breyting er á innréttingum og fyrirkomulagi brunavarna í húsnæðinu nr. 35D á lóð nr. 35 við Suðurhlíð.  Gjald kr. 8.000
42925 (01.26.310.2),BN042925,Suðurlandsbraut 16,endurnýjun BN039498,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um endurnýjun á byggingarleyfi BN039498, þar sem veitt var leyfi til að breyta innra skipulagi með því að byggja milliloft fyrir kaffistofu og búningsherbergi í atvinnuhúsi á lóð nr. 16 við Suðurlandsbraut.  Niðurrif milliloft:  105,5 ferm  Nýtt milliloft:  101,6 ferm.   Samtals minnkun 3,9 ferm.  Gjald kr. 8.000"
42861 (01.33.200.1),BN042861,Sundabakki 2,"kæligeymsla, vélarhús o.fl.",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að koma fyrir kæligeymslu inni í lagerrými, breyta skrifstofurýmum, loka opnu gati í gólfi og koma fyrir vélarhúsi við suðurhlið vöruhótelsins mhl 09 á lóð nr. 2-4 við Sundabakka.  Stækkun: Að loka gati í gólfi 14,5 ferm., Vélarhús 14,5 ferm., 52,8 rúmm. Hringhurð: 2,3 ferm., 5,8 rúmm.  Samtals stækkun: 31.3 ferm. og 61,4 rúmm.  Gjald kr. 8.000 + 4.224"
42923 (01.37.-10.1),BN042923,Sundlaugavegur 30,nr. 30A breytt merking flóttaleið,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta merkingu flóttaleiða vegna ábendinga eldvarnaeftirlitsins í heilsuræktarstöðin Laugum í húsi á lóð nr. 30A við Sundlaugaveg.  Erindi fylgir bréf með skýringum hönnuðar dags. 13. apríl 2011.  Gjald kr. 8.000
42954 (01.38.000.2),BN042954,Sundlaugavegur 34,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningum, þar sem tveimur skrifstofum í austurhluta er breytt í gistiherbergi fyrir 10-13 gesti og gestafjöldi aukinn í farfuglaheimili á lóð nr. 34 við Sundlaugaveg.  Gjald kr. 8.000"
42928 (01.45.210.1),BN042928,Súðarvogur 6,reyndarteikningar,Frestað. Umsækjanda er leiðbeint um að tvær umsóknir eru til umfjöllunar og þarf að samræma þær.,"Sótt er um samþykki fyrir reyndarteikningu sem sýna breytt innra fyrirkomulag og ytra útlit, sem og endurbættar brunavarnir í atvinnuhúsi (mhl.01) á lóð nr. 6 við Súðarvog.  Gjald kr. 8.000"
41558 (01.45.210.1),BN041558,Súðarvogur 6,breyta innra skipulagi,Frestað. Vísað til athugasemda á umsóknarblaði. Umsækjanda er leiðbeint um að tvær umsóknir eru til umfjöllunar og þarf að samræma þær.,Sótt er um leyfi til að innrétta húsnæði fyrir matvælaframleiðslu í Mhl. 01 í iðnaðarhúsinu á lóð nr. 6 við Súðarvog.  Gjald kr. 7.700
42958 (01.60.320.1),BN042958,Sæmundargata 2,breyta kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og innrétta smureldhús í suðurhluta kjallara þar sem áður voru skrifstofur í aðalbyggingu Háskóla Íslands á lóð nr. 2 við Sæmundargötu.  Gjald kr. 8.000
42768 (01.14.300.6),BN042768,Tjarnargata 46,breytingar inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi einbýlishússins á lóð nr. 46 við Tjarnargötu.  Erindi fylgir fsp. BN042680 dags. 8. mars 2011.  Gjald kr. 8.000
42798 (01.11.740.1),BN042798,Tryggvagata 11,breyting inni 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að endurinnrétta og breyta í kaffihús í fl. II,  kvikmyndasal, minjagripasölu og sýningarsvæði allt fyrir 150 gesti 1. hæð Hafnarhvols á lóð nr. 11 við Tryggvagötu.  Gjald kr. 8.000"
42915 (01.14.000.4),BN042915,Tryggvagata 22,breyta inni og gera verönd,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi, fækka gestum úr 430 í 310 og til að gera inndregna verönd, sem lokað yrði með hurðum og járnhliði þegar staðurinn er lokaður, fyrir framan inngang veitingahúss á lóð nr. 22 við Tryggvagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 29. apríl 2011 fylgir erindinu.  Gjald kr. 8.000"
42953 (05.05.570.1),BN042953,Úlfarsbraut 122-124,færanlegar kennslustofur,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að flytja tólf kennslustofur frá Sæmundarskóla og eina kennslustofu frá Norðlingaskóla á lóð Dalskóla á lóð nr. 122-124 við Úlfarsbraut.  Gjald kr. 8.000
42934 (02.67.--7.2),BN042934,Vesturlandsv. Hhl. B2,vélageymsla fisfélag Reykjavíkur,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja færanlegt stálgrindarhús sem hýsa á vélageymslu Fisfélags Reykjavíkur á lóðinni Hbl. B2 við Vesturlandsveg.  Stærð:  608,4 ferm., 3.273,2 rúmm.  Gjald kr. 8.000 + 261.526"
42760 (01.18.131.9),BN042760,Þórsgata 17,þakgluggar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að setja 4 nýja þakglugga og endurnýja og stækka tvo aðra sem fyrir eru á norðausturhlið fjölbýlishússins á lóð nr. 17 við Þórsgötu.  Erindi fylgir umsögn Minjasafns Reykjavíkur dags. 1. apríl, umsögn Húsafriðunarnefndar dags. 12. apríl og umsögn burðarvirkishönnuðar dags. 11. apríl 2011, svo og samþykki meðlóðarhafa áritað á uppdrátt ódagsett.  Gjald kr. 8.000"
