nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
42671 (01.14.041.5),BN042671,Aðalstræti 7,borð utandyra,Frestað. Leiðrétta texta á uppdráttum í samræmi við þann fjölda borða og stóla sem sýndur er.,Sótt er um leyfi fyrir útiveitingum fyrir 30 gesti á Aðalstræti og Vallarstræti við hús á lóð nr. 7 við Aðalstræti.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 11. mars 2011 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 7. mars 2011 og umsögn Framkvæmda- og eignasviðs dags. 8. mars 2011  Gjald kr. 8.000
42695 (01.29.530.6),BN042695,Ármúli 44,þvottahús,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um samþykki fyrir núverandi innra fyrirkomulagi v/ reksturs þvottahúss í norðurenda 2. hæðar atvinnuhússins á lóð nr. 44 við Ármúla.  Gjald kr. 8.000
42698 (01.19.522.1),BN042698,Barónsstígur 61,geymslur í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um samþykki á reyndarteikningum og að lagfæra skráningartöflu vegna eignaskiptasamnings og geymsla í kjallara fjölbýlishússins á lóð nr. 61 við Barónsstíg.   Gjald kr. 8.000
42759 (01.18.440.7),BN042759,Bergstaðastræti 37,endunýjun á eldra máli með breytingum,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um endurnýjun á erindi BN039795 dags. 8. desember 2009, þar sem veitt var leyfi til að breyta brunavörnum og innihurðum, ásamt minni háttar breytingum frá því erindi á brunavörnum 1. hæðar í hótelbyggingu á lóð nr. 37 við Bergstaðarstræti.  Erindi fylgir skýrsla og verkáætlun um brunavarnir frá Hnit verkfræðistofu dags. 14. mars 2011  Gjald kr. 8.000"
42758 (01.22.110.1),BN042758,Borgartún 24,hurð á suðurhlið,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt erum leyfi til að koma fyrir hurð á suðurhlið mhl 01 í húsnæðinu á lóð nr. 24 við Borgartún.   Umsögn burðarvirkishönnuðar fylgir dags. 10. mars. 2011.   Gjald kr. 8.000
42733 (01.18.311.0),BN042733,Bókhlöðustígur 6A,dýpka kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að dýpka kjallara um 70 cm, steypa nýjar undirstöður á fastan botn og endurnýja grunnlagnir undir einbýlishúsinu á lóð nr. 6A við Bókhlöðustíg.  Umsögn burðarvirkishönnuðar dags. 15. mars 2011 og tölvupóstur frá hönnuði dags. 16. mars. 2011 fylgir.  Stækkun: 86,6 rúmm.   Gjald kr. 8.000 + 6.928"
42762 (04.94.870.1),BN042762,Dalsel  6-22,nr. 22 sólskáli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja svalaskýli úr PVC prófílum styrktum með galvaniseruðu járni á 2. hæð raðhúss nr. 22 í lengju nr. 14 - 22 á lóð nr. 6 - 22 við Dalsel.  Meðfylgjandi er samþykki meðeigenda í raðhúsinu ódags. fylgir  Stærðir svalaskýli: 9,5 ferm., 23.8 rúmm.  Gjald kr. 8.000 + 1.904"
42653 (01.45.440.9),BN042653,Dugguvogur 23,svalir á 3. hæð,Frestað. Lagfæra skráningartöflu. Grenndarkynningu ólokið.,Sótt er um leyfi til að byggja svalir úr járni við rými 0304 sbr. fyrirspurn BN042178 á 3. hæð í húsi á lóð nr. 23 við Dugguvog.  Meðfylgjandi er svar skipulagsstjóra dags. 25. október 2010 og samþykki meðeigenda.  Gjald kr. 8.000.
42763 (01.19.340.4),BN042763,Egilsgata 3,breyting á gluggum og hurðum,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta gluggum og hurðum á austurhlið, og að koma fyrir nýrri eldvarnarhurð á milli brunahólfa á 1. hæð í verslunarhúsnæðinu á lóð nr. 3 við Egilsgötu.  Gjald kr. 8.000"
42743 (02.37.850.2),BN042743,Fróðengi 1-11,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki á reyndarteikningum á byggingum B og C þar sem rými í mhl. 04 0015 og 0016 verða að einu rými 0015 og eldvörn á milli tæknirýmis og inntaka í kjallara mhl. 05 verði fellt burt í hjúkrunarheimili Eir á lóð nr. 1-11 við Fróðengi.  Gjald kr. 8.000
