nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
43317 (04.41.230.1),BN043317,Hádegismóar 2,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að skipta skrifstofuhúsnæði á 1. hæð upp með glervegg, fyrir tvo óskilda aðila með sameiginlegri kaffiaðstöðu, snyrtingum og anddyri í húsnæðinu á lóð nr. 2 við Hádegismóa.  Gjald kr. 8.000"
43242 (01.35.421.0),BN043242,Hjallavegur 34-36,bæta við anddyri,Frestað. Lagfæra skráningatöflu.,"Sótt er um leyfi til að byggja viðbyggingu úr timbri á steyptum sökkli með anddyri og þvottahúsi við aðalinngang hússins nr. 36 á lóð nr. 34-36 við Hjallaveg.  Stækkun: 12,5 ferm., 37,5 rúmm.  Stærðir eftir stækkun: 305,7 ferm., 971 rúmm.  Gjald kr. 8.000 + 3.000"
43315 (01.17.201.6),BN043315,Klapparstígur 25-27,breytingar í eldhúsi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á  eldhúsi í veitingastað í flokki III  í húsnæðinu á lóð nr. 25-27 við Klapparstíg.   Gjald kr. 8.000
43264 (01.72.100.1),BN043264,Kringlan  4-12,"S-202, S-203 - breyta innra fyrirkonulagi",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi einingar 202-203 á annari hæð í Kringlunnar á lóð nr. 4-12 við Kringluna.  Meðfylgjandi á teikningu er uppáskrift Rekstrarfélags og Brunavarnaeftirlits Kringlunnar og meðfylgjandi einnig umsögn bygginga- og brunaöryggisverkfræðings dags. 1. júlí 2011  Gjald kr. 8.000
43313 (04.32.330.1),BN043313,Krókháls 1,stækka skrifstofu og þjónustuhluta,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja til suðausturs þannig að skrifstofu og sýningarsalur stækki við húsnæðið á lóð nr. 1 við Krókháls.  Jákvæð fyrirspurn BN042579 fylgir.   Stækkun: 66,0 ferm., 215,5 rúmm.   Gjald kr. 8.000 + 17.240"
43186 (01.83.221.0),BN043186,Langagerði 78,breyting úti,Frestað. Vísað til athugasemda á umsóknarblaði. Að uppdráttum lagfærðum verður málið sent skipulagsstjóra með beiðni um grenndarkynningu.,"Sótt er um leyfi til að byggja kvisti á báðar hliðar og nýja steinsteypta forstofu við aðalinngang einbýlishússins á lóð nr. 78 við Langagerði.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. júlí 2011 fylgir erindinu.  Meðfylgjandi er bréf hönnuðar dags. 20.6. 2011  Stækkun: 40,4 ferm., 109 rúmm.  Gjald kr. 8.000 + 8.000 + 8.720"
43152 (01.83.221.2),BN043152,Langagerði 82,"anddyri, kvistir og þak hækkað",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja nýtt anddyri, byggja tvo nýja kvisti, hækka þak suðurálmu og breyta lítillega fyrirkomulagi innanhúss í einbýlishúsi á lóð nr. 82 við Langagerði.  Meðfylgjandi er útskrift úr gerðabók skipulagsstjóra dags. 8. júlí 2011. Málið var grenndarkynnt frá 29. júní til 27. júlí 2011. Samþykki hagsmunaaðila barst 4. júlí 2011. Engar athugasemdir bárust.  Stækkun: 11,5 ferm., 54,6 rúmm.  Gjald kr. 8.000 + 8.000 + 4.368"
43238 (04.32.640.2),BN043238,Lyngháls 4,br. úr veitingaleyfi 2 í leyfi 3,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að auka mögulegan gestafjölda, lengja opnunartíma og breyta flokkun veitingarstaðar úr fl. II í fl. III á Take away Thai matstofu í húsi á lóð nr. 4 við Lyngháls.  Gjald kr. 8.000 + 8.000"
43194 (01.61.960.1),BN043194,Nauthólsvegur 50,reyndarteikningar  breyting innr BN042298,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki á reyndarteikningum sbr. erindið BN042298 dags. 30. nóvember 2010 vegna lokaúttektar á Hótel  Loftleiðum á lóð nr. 50 við Nauthólsveg.  Gjald kr. 8.000 + 8.000
43327 (01.51.701.8),BN043327,Nesvegur 68,bílskýli endn. bn040955,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að endurnýja samþykkt erindi BN040955 dags. 4. maí 2010 þar sem sótt var um leyfi til að byggja opið bílskýli úr stáli og timbri á norðurhluta lóðar nr. 68 við Nesveg.  Gjald kr. 8.000
43030 (01.13.620.1),BN043030,Ránargata 15,breytingar á risíbúð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja gluggakvist á norðvesturhlið, koma fyrir þakglugga á mæni, endurnýja eldri þakglugga og byggja svalir á suðurgafl fjölbýlishússins á lóð nr. 15 við Ránargötu.  Stækkun:  xx rúmm.  Gjald kr. 8.000 + 8.000 + ??"
43282 (01.13.620.6),BN043282,Ránargata 7A,byggja svalir,"Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað er til uppdráttar 1.01, dags. 30. júní 2011.",Sótt er um leyfi til að byggja svalir á 2. hæð og á 3. hæð sem snúa í suður að baklóð fjölbýlishússins á lóð nr. 7A við Ránargötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. júlí 2011 fylgir erindinu.   Samþykki meðeigenda á teikningum fylgir.  Gjald kr. 8.000
43257 (01.13.010.5),BN043257,Seljavegur 2,"hurðir, gluggar og breyting inni",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi að breyta innra skipulagi á 1. hæð mhl. 03, setja iðnaðarhurðir og glugga á gafla  mhl. 03 og 04 sem eru á lóðarmörkum við  Vesturgötu 64 og  tryggja aðkomu yfir þá lóð að  húsi á lóð nr. 2 við Seljaveg.  Gjald kr. 8.000"
42796 (01.36.600.1),BN042796,Sigtún 38,byggja við kaffistofu,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Skilyrt er að eignaskiptayfirlýsing vegna breytinga á eignarhlutfalli í húsinu liggi fyrir eigi síðar en við fokheldi.,"Sótt er um leyfi til að byggja viðbyggingu á 1. hæð ofan á þak kjallara við vesturhorn 1. hæðar Grand Hótels á lóð nr. 38 við Sigtún.  Bréf frá hönnuði dags. 25. maí 2011 fylgir.  Stækkun: 57 ferm., 211,5 rúmm.  Gjald kr. 8.000 + 8.000 + 16.920"
43322 (01.29.230.1),BN043322,Síðumúli 10,breyting á bn042951,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN042951 þar sem skyggni verður endursteypt, stiga á milli hæða verður breytt og innra fyrirkomulagi verður breytt í húsnæðinu á lóð nr. 10 við Síðumúla.  Gjald kr. 8.000"
43261 (01.17.111.7),BN043261,Smiðjustígur 6,breyging inni og úti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innréttingum þannig að eldhús færist á 1. hæð og starfsmannaðstaða á 2. hæð og opnað verður yfir á lóð nr. 30 við Hverfisgötu og þar verði komið fyrir útiveitingaaðstöðu í fl. II fyrir 50 gesti sbr. fyrirspurn BN042973 fyrir hús á lóð nr. 6 við Smiðjustíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. júlí 2011 fylgir erindinu.   Gjald kr. 8.000
43321 (02.53.610.6),BN043321,Sóleyjarimi 19-23,svalalokun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að setja svalalokun á allar einkasvalir og undir svalir  á jarðhæð fjölbýlishússins á lóð nr. 19 -23 við Sóleyjarima.  Fundargerð húsfélagsins sem haldin var 19. apríl 2010, Samþykki 39 íbúða af 45 fylgja erindinu dags. 31 maí 2011.  Stækkun: XX rúmm.   Gjald kr. 8.000 + XX"
43314 (04.60.220.1),BN043314,Stekkjarbakki  4-6,stækka vínbúð,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að stækka mhl. 02 vínbúð til norðurs úr ? og stækka anddyri á austurhlið húsnæðissins á lóð nr. 4-6 við Stekkjarbakka.  Neikvæð fyrirspurn BN037650 dags. 4. mars. 2008 fylgir.   Stækkun: 112 ferm., 459,4 rúmm.  Gjald kr. 8.000 + 36.752"
43208 (00.00.000.0),BN043208,Sturlugata 3,Oddi - skilveggur 3. hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að koma fyrir skilvegg úr ? gleri í norðurhluta 3. hæðar til hólfunar á rannsóknarými og fundaherbergi í húsinu á lóð nr. 3 við Sturlugötu.  Gjald kr. 8.000
43193 (01.14.121.0),BN043193,Templarasund 3,breytingar úti og inni,Samþykkt. Með vísan til bókana Minjasafns Reykjavíkur í umsögn. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um breytingar á skipulagi innanhúss og útliti húss á lóð nr. 3 við Templarasund og nr. 4 við Kirkjutorg.  Umsagnir Húsafriðunarnefndar og Minjasafns Reykjavíkur fylgir erindinu ásamt bréf frá arkitekt.  Gjald kr. 8.000 + 8.000
43018 (01.78.260.7),BN043018,Víðihlíð 16-22,nr. 16 breyting á svölum,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt eru leyfi til að breyta seinni tíma þaksvölum og byggja þar aftur þakkvist eins og var upphaflega og fá samþykki fyrir kjallararými undir bílskúr sem er þar frá byggingu hússins en ekki sýnt á teikningu fyrr í einingu 16 í raðhúsi nr. 16, 18, 20 og 22 við Víðihlíð.  Meðfylgjandi er samþykki meðeigenda dags. 10. júní 2011 og bréf hönnuðar dags. 7. júlí 2011  Stærðarbreyting 59,6 ferm., 160 rúmm.  Gjald kr. 8.000 + 12.800"
43323 (01.11.730.3),BN043323,Ægisgarður 2,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á reyndarteikningum sem felast í að stækka millipall, færa sorp- og útigeymslu, breyta útisvæði, flytja útkast frá eldhúsi, uppfæra eldhúsfyrirkomulag og borðaskipan, byggja skyggni yfir inngangi og reisa flaggstangir við og í húsi á lóð nr. 2 við Ægisgarð.  Gjald kr. 8.000"
43339 (05.11.480.5),BN043339,Haukdælabraut 72,takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Þetta takmarkaða byggingarleyfi fellur sjálfkrafa úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi til að girða framkvæmdarsvæðið af og jarðvegsskipta undir byggingu á lóð nr. 72 við Haukdælabraut sbr. erindi BN043192.
43326 (01.44.300.1),BN043326,Barðavogur 1-7,(fsp) nr.1 bílskúr,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Spurt er hvort leyfi fengist til að byggja viðbóta bílageymslu og geymslu við einbýlishúsið á lóð nr. 1 við Barðavog.  Samþykki húsa nr. 3, 5 og 7 sem eru aðliggjandi lóðir fylgir á teikningu."
43312 (01.19.201.2),BN043312,Bergþórugata 8,(fsp.) svalir,Neikvætt. Eins og málið er kynnt. Sjá athugasemdir á fyrirspurnarblaði.,Spurt er hvort byggja megi svalir á suðurhlið íbúðarhússins á lóð nr. 8 við Bergþórugötu.
43234 (01.70.421.6),BN043234,Blönduhlíð 9,"(fsp) bílskúr, endurbyggja svalir",Jákvætt. Með þeim takmörkunum sem fram koma í umsögn skipulagsstjóra. Enda verði sótt um byggingarleyfi sem fylgi samþykki meðeigenda. Berist byggingarleyfisumsókn verður hún grenndarkynnt.,"Spurt er hvort leyfi fengist til að byggja 30 ferm bílskúr á baklóð sem fer lítillega út fyrir byggingareit, brjóta niður svalir og byggja þær 30 cm breiðari og að hafa handrið úr hertu gleri á fjölbýlishúsinu á lóð nr. 9 við Blönduhlíð.  Jákvæð fyrirspurn BN39742 dags. 12. maí 2009 um bílskúr og jákvæð fyrirspurn BN040455 um að breikka svalir en neikvæð um að breyta handriði fylgir. Ljósmyndir af handriði úr hertu gleri fylgir.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. júlí 2011 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 11. júlí 2011"
43306 (01.13.653.5),BN043306,Brattagata 3B,(fsp) skrá 0103 bílageymslu sem herbergi,Neikvætt. Vísað til athugasemda á fyrirspurnablaði.,"Spurt er hvort leyfi fengist til að skrá bílageymslu, rými 0103 sem herbergi fyrir hús á lóð nr. 3B við Brattagötu.  Bréf frá hönnuði dags. 7. júlí 2011 fylgir."
43236 (01.24.770.4),BN043236,Guðrúnargata 8,(fsp) stækka svalir 2. hæð,Neikvætt. Vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyfi fengist til að lengja og breikka svalir á 2. hæð og byggja sólskála í fjölbýlishúsinu á lóð nr. 8 við Guðrúnargötu.  Jákvætt erindi BN042819 dags. 5. apríl 2011 þar sem fjallað var um svalapall á 1.hæð fylgir.   Útskrift úr gerðabók embættisafgreiðslufundi skipulagsstjóra frá 15. júlí 2011 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 12. júlí 2011
43301 (01.13.432.0),BN043301,Holtsgata 24,(fsp) lyfta þaki,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Spurt er hvort lyfta megi þaki og innrétta þar vinnuherbergi, sbr. fyrirspurn BN043187, í norðurhluta húss á lóð nr. 24 við Holtsgötu."
43285 (01.18.300.5),BN043285,Laufásvegur 2,(fsp) skyndibitastaður,Jákvætt Ekki eru gerðar skipulagslegar athugasemdir við fyrirspurnina en bent er á að athuga verður hvort húsnæðið uppfylli ákvæði byggingar-og heilbrigðisreglugerða.,Spurt er hvort leyfi fengist til að innrétta skyndibitastað/kaffihús í flokki I í kjallara hússins á lóð nr. 2 við Laufásveg.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. júlí 2011 fylgir erindinu
43304 (01.38.040.9),BN043304,Laugarásvegur 25,(fsp) viðbygging,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Spurt er hvort fjarlægja megi núverandi áfastan timburskúr og byggja í staðinn við timburhúsið frá 1932 tveggja hæða viðbyggingu úr steinsteypu á þrem pöllum sem stendur á lóð nr. 25 við Laugarásveg.  Fyrir breytingu 98,6 ferm. - 19 + 200,9 = 280,7 ferm. br.,  lóð 1.101 ferm., nýtingarhlutfall  0,25, rúmmál eftir breytingu 905,6 rúmm. br."
43305 (01.22.141.0),BN043305,Samtún 38,(fsp) svalarpallur,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyfi fengist til að byggja svala pall sem notað verður sem stækkun við stigapall á fjölbýlishúsinu á lóð nr. 38 við Samtún.
43311 (01.27.301.4),BN043311,Skaftahlíð 13,(fsp) stækkun í kjallara,Jákvætt. Með vísun til umsagnar á fyrirspurnarblaði.,Spurt er hvort stækka megi kjallaraíbúð með því að bæta við hana öðrum kjallararýmum í fjölbýlishúsinu á lóð nr. 13 við Skaftahlíð.
43319 (01.19.741.6),BN043319,Sóleyjargata 27,(fsp.) innri breytingar,Frestað. Málinu vísað til umsagnar skipulagsstjóra. Ekki verður samþykkt að gera ný íbúðarherbergi í kjallara.,Spurt er hvort innrétta megi 8 gistiherbergi og eina íbúð í einbýlishúsi  á lóð nr. 27 við Sóleyjargötu.
43308 (02.84.240.4),BN043308,Vallarhús 57-67,(fsp) byggja skúr,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyfi fengist til að byggja garðskúr fyrir garðáhöld og fl. sem ekki er upphitaður og þakefni í samræmi við raðhúsið nr. 67 á lóð nr. 57-67 við Vallarhús.
43300 (02.52.880.1),BN043300,Viðarrimi 1-17A,(fps) 13 - bæta við glugga á norðurhlið,Jákvætt. Enda verði sótt um byggingarleyfi sem fylgi samþykki meðlóðarhafa.,Spurt er hvort leyfi fengist til að saga gat á norðurhlið til að koma fyrir glugga á innbyggða bílageymslu í húsinu nr. 13 á lóð nr.1 - 17A við Viðarrima.
43299 (01.18.110.7),BN043299,Þórsgata 15,(fsp) svalir,Nei. Með vísun til umsagnar skipulagsstjóra,Spurt er hvort leyft yrði að koma fyrir svölum á suðurhlið 3. hæðar íbúðarhússins á lóð nr. 15 við Þórsgötu. Neikvæð afgreidd fyrirspurn fylgir BN039914.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. júlí 2011 fylgir erindinu.
