nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
43288 (01.14.040.3),BN043288,Austurstræti 6,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Þinglýsa skal yfirlýsingu um samruna eigna til að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um samþykki á reyndarteikningum vegna lokaúttektar og breytingum þar sem sett er lyftuhús sem fer 105 cm upp fyrir þak og aðrar breytingar á húsinu á lóð nr. 6 við Austurstræti. Sbr. BN042438.  Stækkun: 1,5 rúmm.   Gjald kr. 8.000 + 8.000 + 120"
43492 (01.28.000.3),BN043492,Álftamýri  2-6,nr. 6 leiðrétta skráningu á geymslum,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Þinglýsa skal nýrri eignaskiptayfirlýsingu til að samþykktin öðlist gildi.,"Sótt er um að leiðrétta skráningu á geymslum, 0002, 0003 og 0004 sbr. BN042739 í kjallara fjölbýlishússins nr. 6 á lóð nr. 2-6 við Álftamýri.  [Gjald kr. 8.000"
43516 (00.00.000.0),BN043516,"Ármúli 29, Suðurlands","br. 2. hæð, mhl.01 Suðurlandsbraut 32",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og innrétta kennsluhúsnæði á 2. hæð og gera nýjan útgang á 1. hlið suðurgafls Suðurlandsbrautar 32 , mhl.01 á lóðinni Ármúli29, Suðurlands.  Gjald kr. 8.000"
43537 (04.73.110.1),BN043537,Árvað 5,boltagerði,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að koma fyrir boltagerði á lóð Norðlingaskóla á lóð nr. 5 við Árvað.   Gjald kr. 8.000
43503 (01.16.230.1),BN043503,Ásvallagata 17,stálsvalir,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að setja upp stálsvalir við íbúðir 0302 og 0402, en 5. apríl 2011 voru sams konar svalir samþykktar fyrir aðrar íbúðir hússins á lóð nr. 17 við Ásvallagötu.  Gjald kr. 8.000"
43517 (01.52.620.2),BN043517,Einimelur 18,"breyting inni, nýir gluggar ofl.",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra fyrirkomulagi, gera nýjan glugga á austurhlið og breyta svalahurð á vesturhlið einbýlishúss á lóð nr. 18 við Einimel.  Gjald kr. 8.000"
43535 (04.79.160.2),BN043535,Elliðavað 7-11,breyting inni,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að breyta innra fyrirkomulagi 1. og 2. hæðar í íbúðum nr. 7 og 9 í raðhúsinu á lóð nr. 7 til 11 við Elliðavað.  Gjald kr. 8.000
43544 (01.18.631.2),BN043544,Freyjugata 27,einangra þak,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að einangra þak á glerskála rými 0501 með yleiningum á húsinu á lóð nr. 27 við Freyjugötu.  Gjald kr. 8.000
43541 (05.11.480.5),BN043541,Haukdælabraut 72,breyting inni,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta áður samþykktu erindi BN043192 dags. 5. júlí 2011 þannig að minnkuð verður gryfja undir bílskúr í einbýlishúsinu á lóð nr. 72 við Haukdælabraut.  Minnkun: 29 rúmm.   Gjald kr. 8.000
43527 (01.23.400.1),BN043527,Hátún 10-12,nr. 10 skilti,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að koma fyrir skilti sem verður forsteyptur veggur 1800 mm hár X 1600 mm breiður vestan megin á lóð nr. 10 -12 við Hátún.  Gjald kr. 8.000
43534 (01.13.432.0),BN043534,Holtsgata 24,bæta við kvistum,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja tvo kvisti á bakhlið og innrétta þar vinnuherbergi í fjölbýlishúsi á lóð nr. 24 við Holtsgötu.  Erindi fylgir samþykki meðlóðarhafa dags. 11. september 2011.  Stækkun:  24,5 ferm., 29,7 rúmm.  Gjald kr. 8.000"
43536 (01.72.100.1),BN043536,Kringlan  4-12,br. inni 2. hæð,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og stækka einingu 273 um 33 ferm. og breyta sömu leiðis fyrirkomulagi einingar 275 og minnka hana um 33 ferm. en starfsfólk þeirrar einingar hefur aðgang að snyrtingu, ræstingu og kaffiaðstöðu í rými 376 í eigu sömu rekstraraðila í verslunarhúsinu Kringlunni á lóð nr. 4-12 við Kringluna.  Meðfylgjandi er umsögn brunavarnahönnuðar dags. 13.9. 2011  Gjald kr. 8.000"
43313 (04.32.330.1),BN043313,Krókháls 1,stækka skrifstofu og þjónustuhluta,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til að byggja til suðausturs þannig að skrifstofu- og sýningarsalur stækki í húsi á lóð nr. 1 við Krókháls.  Jákvæð fyrirspurn BN042579 fylgir erindi.   Stækkun: 66,0 ferm., 215,5 rúmm.   Gjald kr. 8.000 + 8.000 + 17.240"
43540 (01.17.310.2),BN043540,"40"">Laugavegur 46",reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykkt á reyndarteikningum þar sem fimm íbúðum á 2. hæð og í risi er breytt í gistirými í flokki ?? og komið fyrir aðstöðu fyrir vaktmann í húsi á lóð nr. 46 við Laugaveg.  Gjald kr. 8.000
43528 (01.17.302.6),BN043528,Laugavegur 49,hárgreiðslustofa,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að koma fyrir hárgreiðsluaðstöðu innan verslunar í rými 0102 og með starfsmannaaðstöðu í rými 0002 í verslunarhúsnæðinu á lóð nr. 49 við Laugaveg.  Gjald kr. 8.000
43538 (01.79.450.1),BN043538,Lautarvegur 18,nýbygging sambýli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja úr steinsteypu, einangrað og klætt að utan, á einni hæð sex íbúða sambýli með starfsmannaaðstöðu á lóð nr. 18 við Lautarveg.  Stærðir: 485,4 ferm., 1.757,6 rúmm. Lóðarstærð 1.332 ferm. nhl. 0,36  Gjald kr 8.000 + 140.608"
43550 (04.32.910.1),BN043550,Lyngháls 12,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum sem áður var samþykkt sem erindi BN041649 dags. 12. apríl 2011 í atvinnuhúsnæðinu á lóð nr. 12 við Lyngháls.  Bréf frá hönnuði dags. 14. sept. 2011.  Gjald kr. 8.000
43542 (01.70.120.2),BN043542,Mjóahlíð 4,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum þar sem breytt notkun herbergja í kjallara kemur fram í fjölbýlishúsi á lóð nr. 4 við Mjóuhlíð.  Gjald kr. 8.000
43467 (01.24.110.4),BN043467,Mjölnisholt 12-14,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja úr steinsteypu þrjár hæðir með 31 gistiherbergi ofan á kjallara B-álmu og eina hæð ofan á útbyggingu hótels á lóð nr. 12-14 við Mjölnisholt.  Meðfylgjandi er bréf arkitekts dags. 1. apríl 2008 og annað dags. 25. ágúst 2011.  Stærðir stækkun samtals. 923,1 ferm., 3.338,4 ferm.  Bílgeymsla minnkar um 32 ferm., 89,6 rúmm.  Annað húsrými stækkar um 955,1 ferm., 3.428 rúmm.  Greiða skal fyrir 16 bílastæði í flokki III  Gjald kr. 8.000 + 8.000 + 274.240"
43543 (01.68.880.1),BN043543,Nauthólsvegur 102,eimbað,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að byggja staðsteypt eimbað vestanmegin, innan byggingarreits ylstrandarinnar í Nauthólsvík á lóð nr. 102 við Nauthólsveg.  Bréf frá hönnuði dags. 13. sept. 2011  og skýringarmyndir ódags.   Stærð: 35,8 ferm., 82,8 rúmm.   Gjald kr. 8.000 + 6.624"
42681 (01.19.002.9),BN042681,Njálsgata 33,"reyndarteikn, sameina 33 og 33A",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að opna milli rýma á 2. hæð og í risi og sameina lóðirnar nr. 33 og 33A við Njálsgötu.  Gjald kr. 8.000 + 8.000
43282 (01.13.620.6),BN043282,Ránargata 7A,byggja svalir,Frestað. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað er til uppdráttar nr. 1.01B dags. 12. september 2011.,Sótt er um leyfi til að byggja svalir á 2. hæð og á 3. hæð sem snúa í suður að baklóð fjölbýlishússins á lóð nr. 7A við Ránargötu.  Útskriftir úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. júlí 2011 og frá  22. júlí 2011 fylgja erindinu.  Samþykki meðeigenda á teikningum fylgir. Bréf frá hönnuði dags. 16. sept. 2011 fylgir.  Gjald kr. 8.000 + 8.000
43510 (00.00.000.0),BN043510,Lin29-33Vat13-21Skú12,"Vatnsstígur 21, endurnýjun á bn034887",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um endurnýjun á leyfi BN034887 sem felst í að setja upp svalalokun á svalir íbúðar 1101 á 11. hæð hússins Vatnsstígur 21 (matshluta 07) á lóð nr. 29-33 við Lindargötu, 13-21 við Vatnsstíg og 12 við Skúlagötu.  Stærð: Svalaskýli 16,4 ferm., 48,5 rúmm.  Gjald kr. 8.000 + 3.880"
43371 (01.15.420.2),BN043371,Skúlagata 21,br. brunaskilum,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi og brunaskilum á 2. hæð skrifstofuhúss nr. 21 við Skúlagötu.  Erindi fylgir samþykki eiganda dags. 17. ágúst 2011.  Gjald kr. 8.000
43548 (01.24.030.1),BN043548,Snorrabraut 37,veitingastaður flokkur 2,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta tveim kvikmyndasölum aftur í veitingastað eins og var í tíð Silfurtunglsins, sbr. fyrirspurn BN043002 dags. 17.5. 2011, á 2. hæð í húsi Austurbæjarbíós á lóð nr. 37 við Snorrabraut.  Umsögn skipulagsstjóra dags. 18. maí 2011 fylgir.  Gjald kr. 8.000"
43529 (01.45.440.5),BN043529,Súðarvogur 44-48,breyting á innra skipulagi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi eignar 0304 í iðnaðar/íbúðarhúsi á lóð nr. 44-48 við Súðarvog.  Meðfylgjandi er umsögn skipulagsstjóra sem fylgdi synjuðu máli BN043445  Gjald kr. 8.000
