nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
43645 (04.60.350.3),BN043645,Álfab. 12-16/Þönglab.,Þönglabakki 1 - stækka anddyri,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til að rífa núverandi anddyri og byggja nýtt á steyptum undirstöðum úr stálgrind og klætt með plötum, áli og gleri við Nettóverslun  á 1. hæð í húsi nr. 1 við Þönglabakka á lóðinni  Álfab. 12-16/Þönglabakka.  Stærðir: Niðurrif; 28 ferm., 106,4 rúmm.  Nýbygging; 79 ferm., 3432,9 rúmm.  Gjald kr. 8.000 + 26.632"
43723 (01.26.130.4),BN043723,Ármúli 1,innri breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi á 2. hæð til að innrétta snyrtistofu og hársnyrtistofu í húsnæðinu á lóð nr. 1 við Ármúla.  Gjald kr. 8.000
43735 (01.26.410.5),BN043735,Ármúli 21,br. úr flokki 1 í flokk 2,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um að breyta veitingasölu í rými 0102 úr flokki I í flokk II, á 1. hæð í húsi á lóð nr. 21 við Ármúla.  Fylgiskjal er grunnmynd samþykkt 17.2. 2011.  Gjald kr. 8.000"
43663 (01.29.000.3),BN043663,Ármúli 8,breyting á stiga,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að rífa niður járnstiga á milli 1. og 2. hæðar og koma fyrir steyptum stiga í staðinn í atvinnuhúsi á lóð nr. 8 við Ármúla.  Gjald kr. 8.000
43698 (01.45.400.2),BN043698,Dugguvogur 8-10,breyta hluta á 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um endursamþykki á íbúðum á annari hæð mhl. 02 sbr. erindi BN039024 samþ. 11.11. 2008 og leyfi til að innrétta hluta efri hæðar mhl. 02 sem skrifstofur í húsi á lóð nr. 8-10 við Dugguvog.  Meðfylgjandi eru minnispunktar/skilyrði skráð af G.G. dags 15.12. 2010  Gjald kr. 8.000
43726 (02.85.060.2),BN043726,Fannafold 42,opið skýli,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að byggja opið skýli úr timbri á suðvestur hluta á lóð nr. 42 við Fannafold.   Samþykki Eiganda aðliggjandi lóðar nr. 40 við Fannafold fylgir.  Stækkun: B- rými XX ferm og rúmm.   Gjald kr. 8.000 + XX
43640 (04.36.410.1),BN043640,Fylkisvegur 6,loftnet,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um leyfi til að staðsetja farsímaloftnet á gafl og fjarskiptabúnað í kjallara þróttarhúss Fylkis nr. 6 við Fylkisveg.   Samþykki eiganda dags. 20 sept. 2011 fylgir.  Gjald kr. 8.000
43644 (01.46.110.2),BN043644,Grensásvegur 11,breyta innra skipulagi,Frestað. Lagfæra skráningu.,Sótt eru leyfi fyrir breytingum á innra skipulagi á 3. hæð og uppfæra skráningartöflu í atvinnuhúsinu á lóð nr. 11 við Grensásveg.  Gjald kr. 8.000
43740 (01.18.210.1),BN043740,Grettisgata 2A,reyndarteikningar,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um samþykki á reyndarteikningum sbr. áður samþykkt erindi BN043156 sem felast í breytingum innanhúss í móttöku, rými 0102 og á 4. hæð í gistiheimili á lóð nr. 2A við Grettisgötu.  Gjald kr. 8.000"
43704 (01.72.730.1),BN043704,Háaleitisbraut 68,br. á innréttingum og reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta kjallara, 1. hæð og fyrir reyndarteikningum á 2. hæð sbr. erindið BN035648 í húsnæðinu á lóð nr. 68 við Háaleitisbraut.  Gjald kr. 8.000"
43556 (04.73.330.1),BN043556,Helluvað 1-5,svalalokun íbúð 0401,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að loka með viðurkenndu glerbrautakerfi svölum íbúðar 0401 í fjölbýlishúsinu á lóð nr. 1-5 við Helluvað.  Erindi fylgir samþykki stjórnar húsfélags dags. 15 des. 2010  Svalalokun: 42,6 rúmm.  Gjald kr. 8.000 + 3.408"
43675 (01.52.020.2),BN043675,Hringbraut 121,breyting á stiga,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um breytingu þar sem komið er fyrir handriði og yfirborð bárujárns styrkt þar sem er flóttaleið yfir þak sbr. erindi BN043297 í húsi á lóð nr. 121 við Hringbraut.  Bréf frá hönnuði dags. 11. október 2011 fylgir erindi.  Gjald kr. 8.000
43721 (01.17.200.5),BN043721,Hverfisgata 50,breyting á framhlið mhl 01,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er umleyfi til að rífa núverandi framhlið sem er að hruni komin sökum fúa og byggja nýja og breytta úr áli, engar aðrar breytingar eru gerðar á mhl. 01 hússins á lóðinni nr. 50 við Hverfisgötu.  Meðfylgjandi er fundargerð húsfundar dags. 26. september 2011 og samþykki eigenda á teikningu dags. 20.9. 2011  Gjald kr. 8.000"
