nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
42955 (01.14.051.0),BN042955,Lækjargata 8,"kvistir, gluggar o.fl.",Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta kvistum, útveggjaklæðingu og gluggum til upprunalegs horfs og sameina í einn matshluta veitingahúsin á lóð nr. 8 við Lækjargötu.  Erindi fylgir umsögn Húsafriðunarnefndar dags. 28. apríl 2011 og umsögn Minjasafns Reykjavíkur dags. 3. maí 2011.  Stækkun:  9,5 rúmm.  Gjald kr. 8.000 + 760"
42932 (01.70.100.9),BN042932,Miklabraut 32,glerskáli,Synjað. Með vísan til umsagnar skipulagsstjóra frá 6. maí 2011.,"Sótt er um leyfi til að byggja glerskála við suðurenda bílskúrs við raðhúsið nr. 32 við Miklubraut.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. maí 2011 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 6. maí 2011.  Stærð:  26,7 ferm., 92,3 rúmm.  Gjald kr. 8.000 + 7.384"
42960 (01.67.600.5),BN042960,Skildinganes 44,reyndarteikningar jarðhæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningu neðri hæðar, þar sem breytt er inntaksrými, sjá erindi BN035664, einbýlishússins á lóð nr. 44 við Skildinganes.  Jafnframt er erindi BN041957 dregið til baka.  Hús minnkar um 8,3 ferm?  Gjald kr. 8.000"
42976 (01.25.120.4),BN042976,Skipholt 37,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum vegna úrbætum á brunavörunum  í húsinu á lóð nr. 37 við Skipholt.  Gjald kr. 8.000
41469 (01.42.020.1),BN041469,Skútuvogur 4,leikjasalur,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir leikjasal fyrir börn, ásamt tilheyrandi veitingaaðstöðu í flokki 1 á 1. og 2. hæð í eystri hluta mhl 01 í atvinnuhúsnæðinu á lóð nr. 4 við Skútuvog.  Vottun leiktækja dags. 7. mars 2007  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 7. maí 2010 fylgir erindinu.  Gjald kr. 7.700 + 7.700"
42898 (01.24.010.5),BN042898,Snorrabraut 35,klæða austurgafl,Synjað. Steniklæðning fer húsinu illa. Leiðbeint er um að gera megi við gaflinn með múrkerfi og steiningu sem fellur að húsinu enda þarfnast húsið heildarviðgerðar.,"Sótt er um leyfi til að klæða austurgafl með loftræstri Steni-klæðningu í ljósgráum lit á 50 mm timburgrind, einangruð  með 50 mm steinull fjölbýlishússins á lóð nr. 35 við Snorrabraut.   Bréf frá húsfélagsfundi ódagsett fylgir erindi.   Gjald kr. 8.000"
42942 (02.53.450.1),BN042942,Sóleyjarimi 6,skáli fyrir matstofu - rífa millibyggingu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa millibyggingu og reisa nýja úr gleri sem hýsa á matsal við fjarskiptastöðina á lóð nr. 6 við Sóleyjarima.  Niðurrif:  38,1 ferm., xx rúmm.  Nýbygging:  95,9 ferm., xx rúmm.  Gjald kr. 8.000 + xx"
42983 (01.13.810.1),BN042983,Sólvallagata 79,póstflokkunarstöð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innréttingum, koma fyrir veggjum og salernum til að koma fyrir aðstöðu fyrir póstflokkunarstöð í atvinnuhúsnæðinu á lóð nr. 79 við Sólvallagötu.  Gjald kr. 8.000"
42981 (01.89.--9.9),BN042981,Stjörnugróf 9,klórkassi v/kjallaratröppur,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til steypa klórkassa fyrir sundlaug 110 X 190 og  100 cm á hæð við kjallaratröppur á suðurhlið á húsinu á lóð nr. 9 við Stjörnugróf.  Stærð: Brúttó 2,1 fem. 100 cm hæð. 2,1 rúmm.  Gjald kr. 8.000 + 168"
42747 (01.78.810.1),BN042747,Suðurhlíð 35,nr. 35D reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki á reyndarteikningum þar sem lítilsháttar breyting er á innréttingum og fyrirkomulagi brunavarna í húsnæðinu nr. 35D á lóð nr. 35 við Suðurhlíð.  Gjald kr. 8.000 + 8.000
42674 (01.33.530.3),BN042674,Sundagarðar 2B,"viðbygging, anddyri ofl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt anddyri einangrað að utan og klætt með álplötum við veitingaskála á lóð nr. 2B við Sundagarða.  Meðfylgjandi er samþykki meðeiganda á lóð dags. 22. febrúar 2011 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 1. apríl 2011 og umsögn skipulagsstjóra dags. 1. apríl 2011.  Stækkun: 31,2 ferm., 124 rúmm.  Gjald kr. 8.000 + 9.920"
42791 (01.45.440.5),BN042791,Súðarvogur 44-48,breyta vinnustofu í íbúð,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eftirfarandi yfirlýsingu sé þinglýst. Í samþykkt byggingarfulltrúa felst ekki nein breyting á gildandi deiliskipulagi eða aðalskipulagi en samkvæmt þeim er svæðið aðvinnusvæði. Íbúar í þeim íbúðum sem hér eru samþykktar geta því ekki vænst þeirrar þjónustu borgaryfirvalda sem veitt er á skipulögðum íbúðarsvæðum, né þess að njóta þeirrar kyrrðar og umhverfis sem almennt er á íbúðarsvæðum, heldur sitja hagsmunir atvinnustarfsemi í fyrirrúmi. Þinglýsa skal skilyrtu samkomulagi  meðlóðarhafa. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að breyta eign 0302 í vinnustofu með íbúð og breyta áður gerðum gluggum á framhlið í vinnustofu/íbúðarhúsi á lóð nr. 44-48 við Súðarvog.  Erindi fylgir samþykki meðeigenda vegna breytinga á útliti og eign 0302 dags. 4. maí 2011.  Gjald kr. 8.000
42928 (01.45.210.1),BN042928,Súðarvogur 6,reyndarteikningar,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningu sem sýna breytt innra fyrirkomulag og ytra útlit, sem og endurbættar brunavarnir í atvinnuhúsi (mhl.01) á lóð nr. 6 við Súðarvog.  Jafnframt er erindi BN041558 dregið til baka.  Gjald kr. 8.000"
42914 (01.21.630.3),BN042914,Sætún 8,breytingar BN042601 í kjallara og 1 hæð.,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta brunahólfun og reyklosun neðri kjallara, sjá erindi BN042601, og breyta innra fyrirkomulagi kjallara og 1. hæðar í skrifstofuhúsi á lóð nr. 8 við Sætún.  Erindi fylgir umsögn brunahönnuðar dags. 7. apríl 2011.  Gjald kr. 8.000"
42768 (01.14.300.6),BN042768,Tjarnargata 46,breytingar inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi einbýlishússins á lóð nr. 46 við Tjarnargötu.  Erindi fylgir fsp. BN042680 dags. 8. mars 2011.  Gjald kr. 8.000
42953 (05.05.570.1),BN042953,Úlfarsbraut 122-124,færanlegar kennslustofur,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að flytja tólf kennslustofur frá Sæmundarskóla og eina kennslustofu frá Norðlingaskóla á lóð Dalskóla á lóð nr. 122-124 við Úlfarsbraut.  Gjald kr. 8.000
42963 (02.29.640.1),BN042963,Vegghamrar 12-49,nr. 18 endurnýjun - BN040523,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að endurnýja erindið BN040523 dags. 13. okt.2007 þar sem sótt var um að  stækka forstofu austan megin á 2. hæð fjölbýlishússins nr. 12-18 á lóð nr. 12-49 við Vegghamra.  Stækkun:   4,2 ferm., 11,7 rúmm.  Gjald kr. 8.000"
42934 (02.67.--7.2),BN042934,Vesturlandsv. Hhl. B2,vélageymsla - Fisfélag Reykjavíkur,Frestað. Vísað til athugasemda á umsóknarblaði og umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja færanlegt stálgrindarhús sem hýsa á vélageymslu Fisfélags Reykjavíkur á lóðinni Hbl. B2 við Vesturlandsveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. maí 2011 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 6. maí 2011.  Ennfremur brunahönnun frá Eflu dags. 5. maí 2011.  Stærð:  608,4 ferm., 3.273,2 rúmm.  Gjald kr. 8.000 + 261.526"
42978 (01.11.610.2),BN042978,Ægisgarður 7,söluskýli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um stöðuleyfi fyrir miðasöluskúr úr timbri á steyptum undirstöðum á lóð nr. 7-I við Ægisgarð.  Meðfylgjandi eru skilmálar og lóðarblað Faxaflóahafna dags. 4.mars 2011  Stærðir: 18 ferm., 54 rúmm.  Gjald kr. 8.000 + 4.320"
42996 (01.83.111.3),BN042996,Tunguvegur 24,lóð stækkuð,"Frestað. Málinu vísað til umsagnar skipulagsstjóra, sbr. VLY019","Ofanritaður spyr f.h. lóðarhafa lóðar nr. 24 við Tunguveg hvort Reykjavíkurborg heimili að lóðarspildu samsíða Langagerði verði bætt við lóð nr. 24 við Tunguveg. Spildan er 3.04 m á breidd og 78.2 m2 að flatarmáli og hafi hún verið í umhirðu lóðarhafa Tunguvegar 24 frá árinu 1969. Málinu fylgir tölvubréf fyrirspyrjanda dgs. 6. maí 2011, afrit mæliblaða nr. 1.831.1, og 1.831.2 ásamt útprenti úr borgarvefsjá."
42974 (01.19.650.5),BN042974,Fjölnisvegur 13,(fsp) hurðarop,Jákvætt. Enda verði sótt um byggingarleyfi.,Spurt er hvort leyfi fengist til að saga hurðargat 145 cm breitt á steyptan vegg í fjölbýlishúsinu á lóð nr. 13
42984 (05.13.560.1),BN042984,Gvendargeisli 116,(fsp) garðskúr,Frestað. Gera grein fyrir fyrirhugaðri staðsetningu skúrs á lóð.,Spurt er hvort leyfi fengist til að byggja 5 ferm. garðskúr á lóð nr. 116 við Gvendargeisla.
42977 (01.83.221.2),BN042977,Langagerði 82,"(fsp) hækun á ris
(fsp) hækka ris, kvistur",Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Spurt er hvort stækka megi útbyggingu til suðurs, hækka risið á henni, koma fyrir nýjum kvisti á norðurhlið og breyta innanhússskipulagi í einbýlishúsi á lóð nr. 82 við Langagerði."
42985 (01.71.012.2),BN042985,Mávahlíð 43,(fsp) svalahurð,Jákvætt. Með vísan til athugasemda á fyrirspurnarblaði.,Spurt er hvort leyfi fengist til að koma fyrir hurð sem notuð verður til að fara út í garð og verður í beinni línu við núverandi svalahurðir á 1. og 2. hæð fjölbýlishússins á lóð nr. 43 við Mávahlíð.  Samþykki meðeigenda fylgir dags. 6. maí 2010
42950 (04.38.590.1),BN042950,Selásbraut 98,(fsp) breyta í íbúðir,Nei. Ekki í samræmi við deiliskipulag.,Spurt er hvort leyft yrði að innrétta átta til tíu íbúðir í verslunarhúsi á lóð nr. 98 við Selásbraut.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. maí 2011 fylgir erindinu.
42961 (01.35.630.5),BN042961,Skipasund 13,(fsp) kvistar,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyfi fengist til að koma fyrir 2 kvistum  á austurhlið hússins á lóð nr. 13 við Skipasund.
42973 (01.17.111.7),BN042973,Smiðjustígur 6,(fsp) nýr útgangur,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi og því fylgi samþykki lóðarhafa.,"Spurt er hvort setja megi nýjan útgang út á lóð nr. 30 við Hverfisgötu, Hjartatorg, frá veitingahúsinu Faktorí á lóð nr. 6 við Smiðjustíg."
42980 (01.81.0-9.8),BN042980,Sogavegur 3,(fsp) viðbygging,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Spurt er hvort leyft yrði að byggja við til vesturs, breyta aðkomu og fjölga bílastæðum á lóð nr. 3 við Sogaveg."
42965 (01.14.121.0),BN042965,Templarasund 3,(fsp) útiborð við kaffihús,Frestað. Málinu vísað til umsagnar skipulagsstjóra og skrifstofu gatna- og eignaumsýslu.,Spurt er hvort staðsetja megi 10 útiborð á gangstétt vestan megin við Templarasund við Alþingisgarðinn fyrir barnakaffihúsið Iðunnareplið á lóð nr. 3 við Templarasund.
