nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
43811 (01.80.520.1),BN043811,Grensásvegur 62,Skýli fyrir klórkúta,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja skýli yfir klórkúta við norðurvegg sundlaugarbyggingar á lóð nr. 62 við Grensásveg.  Stærð 3,3 ferm., 6,3 rúmm.  Gjald kr. 8.000 + 504"
43740 (01.18.210.1),BN043740,Grettisgata 2A,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki Vinnueftirlits ríkisins. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á reyndarteikningum sbr. áður samþykkt erindi BN043156 sem felast í breytingum innanhúss í móttöku, rými 0102 og á 4. hæð í gistiheimili á lóð nr. 2A við Grettisgötu.  Gjald kr. 8.000"
43819 (01.14.030.2),BN043819,Hafnarstræti 20/Læk5,Breyting 4. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta áður samþykktu erindi sbr. BN042314 þar sem breytingar felast í að innréttað verður starfsmannarými á  4. hæð í veitingastaðnum í flokki ? í húsinu á lóð nr. 20 við Hafnarstræti.  Gjald kr. 8.000
43814 (05.11.350.4),BN043814,Haukdælabraut 108,breyta í einingahús,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta staðsteyptu burðarvirki í forsteyptar einingar í einbýlishúsinu á lóð nr. 108 við Haukdælabraut.  Gjald kr. 8.000
43759 (01.81.571.4),BN043759,Háagerði 67,breyting á rýmisnúmerum,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um leyfi til breytinga á skráningu þannig að rými 0102, 0103, 0202 og 0203, sem áður voru í sameign verði nú séreign íbúðar 0201 í tvíbýlishúsinu á lóð nr. 67 við Háagerði.  Gjald kr. 8.000"
43704 (01.72.730.1),BN043704,Háaleitisbraut 68,br. á innréttingum og reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta kjallara, 1. hæð og fyrir reyndarteikningum á 2. hæð sbr. erindið BN035648 í húsnæðinu á lóð nr. 68 við Háaleitisbraut.  Kaupsamningur fyrir rými 0111 dags. 15. mars. 2010 og samþykki húsfélags. dags. 7. nóv. 2011 fylgja.  Gjald kr. 8.000"
43840 (04.67.440.2),BN043840,Hólaberg 84,takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Þetta takmarkaða byggingarleyfi fellur sjálfkrafa úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,"Sótt er um nýtt takmarkað byggingarleyfi fyrir uppsteypu á kjallara og 1. hæð vegna framkvæmda við Hólaberg 84, samkvæmt byggingaleyfisumsókn nr. BN042713."
43802 (01.54.001.1),BN043802,Hringbraut 57,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykkt á reyndarteikningum þar sem gerð er grein fyrir íbúð í kjallara fjölbýlishúss á lóð nr. 57 við Hringbraut.  Erindi fylgir virðingargjörð dags. 10. febrúar 1956.  Gjald kr. 8.000
43608 (01.15.141.0),BN043608,Hverfisgata 19,reyndarteikningar kjallara og jarðhæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um samþykki á reyndarteikningum af kjallara og jarðhæð Þjóðleikhússins á lóð nr. 19 við Hverfisgötu.  Meðfylgjandi er bréf húsameistara dags. 27. september 2011.  Gjald kr. 8.000
43803 (02.69.341.1),BN043803,"03"">Iðunnarbrunnur 17-19",steypa stoðveggi ofl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að steypa stoðveggi á hluta lóðamarka, setja upp heitan pott og færa sorpgeymslur við parhús nr. 17 á lóð nr. 17-19 við Iðunnarbrunn.  Gjald kr. 8.000"
43807 (04.67.710.3),BN043807,Keilufell 30,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja viðbyggingu við vesturhlið þar sem stækka á inngang og baðherbergi 1. hæð einbýlishússins á lóð nr. 30 við Keilufell.  Bréf frá hönnuði dags. 7. nóv. 2011.  Stækkun: 5,9 ferm., 16,6 rúmm.   Gjald kr. 8.000 + 1.328"
43270 (01.84.650.8),BN043270,Kjarrvegur 15,svalaskjól,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja svalaskýli við allar íbúðir í fjölbýlishúsinu á lóð nr. 15 við Kjarrveg.  Jákvæð fyrirspurn BN042227 dags. 2 nóv. 2010 og samþykki meðeigenda ódags. og bréf frá hönnuði dags. 16. okt. 2011 fylgir erindinu.  Stækkun B- rýmis: 27,0  ferm., 65,2  rúmm. Samtals: 130.4 rúmm.  Gjald kr. 8.000 + 10.432"
43800 (01.17.201.6),BN043800,Klapparstígur 25-27,hurð á milli rýma 0301 og 0302,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi og koma fyrir eldvarnarhurð milli rýma 0301 og 0302 í verslunar- og skrifstofuhúsi á lóð nr. 25-27 við Klapparstíg.  Gjald kr. 8.000
43815 (01.45.700.1),BN043815,Knarrarvogur 2,olíugeymar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir nýjum olíugeymum í jörðu á bílastæðareit og jafnframt leggja af núverandi geyma við sjálfsafgreiðslustöð fyrir eldsneyti á lóð nr. 2 við Knarrarvog.  Gjald kr. 8.000
43821 (02.68.410.1),BN043821,Lambhagavegur 23,stækka gróðurhús,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um leyfi til að byggja við úr stáli og plasti, og til að breyta innra skipulagi í gróðurhúsi á lóð nr. 23 við Lambhagaveg.  Stækkun:  1.093 ferm., 5.637,3 rúmm.  Gjald kr. 8.000 + 450.984"
43841 (04.92.841.0),BN043841,Látrasel 9,takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Þetta takmarkaða byggingarleyfi fellur sjálfkrafa úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,"Sótt er um takmarkað byggingarleyfi til þess að grafa fyrir og steypa sökkla, plötu og siga, ásamt því að leggja vatns-, hita og raflagnir í samræmi við innsendar teikningar, sbr. erindi BN039910."
43824 (01.15.220.3),BN043824,Lin29-33Vat13-21Skú12,Vatnsstígur 21 - svalalokun 0201,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um leyfi fyrir svalalokun með póstalausu glerjunarkerfi á rennibrautum með öryggisgleri á óupphituðum svölum nr. 0204 við íbúðareiningu 0201, mhl. 01 á Vatnsstíg 15 á lóð nr. 29 og 33 við Lindargötu, 13-21 við Vatnsstíg, nr. 12 við Skúlagötu.  Stærðir 16,5 ferm., 48,8 rúmm.  Gjald kr. 8.000 + 3.904"
43730 (01.15.220.3),BN043730,Lin29-33Vat13-21Skú12,Vatnsstígur 21 svalalokun 0502,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.  Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að koma fyrir póstalausri glerlokun, svalir óupphitaðar og útveggur óbreyttur, á svölum 0505 á 1. hæð á Vatnsstíg 21, mhl. 7, við íbúð 0502 í fjölbýlishúsi á lóðinni Lin29-33Vat13-21Skúl12.  Stærð:  13,3 ferm., 39,4 rúmm.  Gjald kr. 8.000 + 3.152"
43243 (01.15.320.1),BN043243,Lindargata 50,breyting úti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á þegar framkvæmdum breytingum innanhúss sem og þegar gerðri girðingu og bílastæði á lóð nr. 50 við Lindargötu. Jafnframt leggur byggingarfulltrúi fram bréf sitt dags. 29. mars 2011.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 8. júlí 2011 fylgir erindinu. Einnig fylgir bréf arkitekts dags. 3.11. 2011  Gjald kr. 8.000 + 8.000
43552 (01.23.501.1),BN043552,Miðtún 58,verönd,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,Sótt eru um leyfi til að koma fyrir sérafnotaflöt þar sem komið verður fyrir sólpalli á lóð nr. 58 og skjólveggur á milli lóða nr. 58 og 60 við Miðtún.  Gjald kr. 8.000
43565 (01.81.550.9),BN043565,"65"">Mosgerði 5",nýr kvistur,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja nýjan kvist á austurhlið tvíbýlishúss á lóð nr. 5 við Mosgerði.  Bréf frá eiganda dags. 8. sept. 2011 og samþykki meðeiganda dags. 8. sept. 2011  fylgir. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 11. nóvember 2011 fylgir erindinu.  Stækkun 1,8 rúmm.  Gjald kr. 8.000 + 144"
43790 (04.73.310.1),BN043790,Norðlingabraut 7,Stækkun,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka lageraðstöðu til norðurs undir þakúthengi á bensínstöðvarinnar á lóð nr. 7 við Norðlingabraut.  Stækkun 14,1 ferm., 60,3 rúmm.  Gjald kr. 8.000 +  4.824"
43282 (01.13.620.6),BN043282,Ránargata 7A,byggja svalir,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að byggja svalir á 2. hæð og á 3. hæð sem snúa í suður að baklóð fjölbýlishússins á lóð nr. 7A við Ránargötu.  Útskriftir úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. júlí 2011 og frá  22. júlí 2011 fylgja erindinu. Samþykki meðeigenda fylgir á teikningum. Bréf frá hönnuði dags. 16. sept. 2011 fylgir. Umsögn skipulagstjóra frá 1. nóvember 2011 fylgir erindinu.    Einnig lögð fram umsögn skipulagsstjóra dags. 1. nóvember 2011.  Erindi var grenndarkynnt frá 29. september til og með 27. október 2011. Athugasemd barst frá Vilhjálmi S. Símonarsyni dags. 27. október 2011.  Gjald kr. 8.000 + 8.000
43506 (01.46.020.2),BN043506,Skeifan 9,viðbygging,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi fyrir viðbyggingu á suðurhlið úr ál/timburgluggum og gleri á húsinu á lóð nr. 9 við Skeifuna.  Stækkun: 1. hæð 15,45 ferm.,  47,9 rúmm. 2. hæð 15,45 ferm., 49,4 rúmm. Samtals stækkun 30,9 ferm.,  97,3 rúmm.  Gjald kr. 8.000 + 7.784"
43671 (01.67.310.6),BN043671,Skeljanes 4,geymsla og skúr,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um samþykkt á reyndarteikningu af fjölbýlishúsi á lóð nr. 4 við Skeljanes.  Erindi fylgir bréf hönnuðar dags. 10. október 2011.  Gjald kr. 8.000
43822 (01.63.630.4),BN043822,Skerplugata 4,bílskúr,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja steinsteyptan, bárujárnsklæddan bílskúr austan megin við einbýlishús á lóð nr. 4 við Skerplugötu.  Stærð:  34,8 ferm., 126,9 rúmm.  Gjald kr. 8.000 + 10.152"
43823 (01.63.630.6),BN043823,Skerplugata 6,bílskúr,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja steinsteyptan, bárujárnsklæddan bílskúr vestan megin við einbýlishús á lóð nr. 6 við Skerplugötu.  Stærð:  34,8 ferm., 133,9 rúmm.  Gjald kr. 8.000 + 10.712"
43788 (04.38.650.5),BN043788,Skógarás 20,aukaíbúð á 1. hæð,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að innrétta 71 ferm. aukaíbúð á 1. hæð í íbúðarhúsi á lóð nr. 20 við Skógarás.  Gjald kr 8.000
43630 (01.22.000.8),BN043630,Skúlagata 51,fella niður veggi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að fella niður veggi og hurðir í þeim á stigapöllum á 2. og 3. hæð í kínverska sendiráðinu á lóð nr. 51 við Skúlagötu.  Gjald kr. 8.000
43812 (02.53.450.1),BN043812,Sóleyjarimi 6,reyndarteikningar sbr. BN042942,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um samþykki á reyndarteikningum sbr. BN042942, þar sem þakhalla á viðbyggingu hefur verið breytt á húsnæðinu á lóð nr. 6 við Sóleyjarima.  Gjald kr. 8.000"
43770 (01.13.540.6),BN043770,Stýrimannastígur 10,Breyting á BN040057,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta áður samþykktu erindi BN040057 dags. 11. ágúst 2009 þar sem breytt er byggingarlýsingu og fyrirkomulagi á þaki bílskúrsins á lóð nr. 10 við Stýrimannastíg.  Gjald kr. 8.000
43825 (01.46.310.1),BN043825,Suðurlandsbraut 46-54,nr. 46 - ísbúð Subway,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi og innrétta ísbar í veitingastað í norðurenda húss á lóð nr. 46 á lóð nr. 46-54 við Suðurlandsbraut.  Gjald kr. 8.000
43817 (01.47.140.1),BN043817,Suðurlandsbraut 58-64,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga og tilfærslna innanhúss á skrifstofum, tómstundaherbergi og tæknirými, sundlaug breikkuð og setlaug færð í húsi nr. 64 á lóð nr. 58-64 við Suðurlandabraut.  Stækkun 35,7 rúmm.  Gjald kr. 8.000 + 2.856"
43806 (01.53.110.6),BN043806,Sörlaskjól 62,reyndarteikningar,Frestað. Lagfæra skráningu.,Sótt er um samþykki á reyndarteikningum sbr. BN033894 þar sem breytingar felast í að þakplatan verður steypt og gluggaopnun breytt á bílskúrnum á lóð nr. 62 við Sörlaskjól.  Gjald kr. 8.000
43222 (04.06.340.8),BN043222,Tangarhöfði 13,viðbygging/hurð -áður gert,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.  Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að opna yfir á lóð nr. 18 við Vagnhöfða og samþykki fyrir áður gerðum viðbyggingum við iðnaðarhúsið nr. 13 á lóðinni 9-15 við Tangarhöfða.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra dags. 1. júlí 2011 fylgir erindinu.  Húsin á lóðunum báðum verða ein rekstrareining og í einni eigu og bílastæði eru sameiginleg.  Áður gerð stækkun:  173,7 ferm., 627,6 rúmm.  Gjald kr. 8.000 + 50.208"
43252 (01.13.210.4),BN043252,Tryggvagata 16,gasskápur,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta áður samþykktu erindi BN042844 samþykkt 5. apríl 2011 þannig að komið er fyrir gasskáp á lóð Tryggvagötu 14 og á lóðarmörkum  Vesturgötu 14 sem tilheyrir veitingastað í húsinu á lóð nr. 16 við Tryggvagötu.  Samþykki frá eiganda lóðar Tryggvagötu 14 og Vesturgötu 14 fylgir.  Gjald kr. 8.000
43813 (04.06.340.4),BN043813,Vagnhöfði 18,eldvarnarhurð,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að opna yfir í Tangarhöfða 13 úr verkstæðisbyggingu á lóð nr. 18 við Vagnhöfða.  Húsin á lóðunum báðum verða ein rekstrareining og í einni eigu og bílastæði eru sameiginleg.  Gjald kr. 8.000
43783 (04.71.200.1),BN043783,Vatnsveituv. Fákur,svalir - mhl 48,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja svalir úr timbri innfelldar í þak út frá kaffistofu á 2. hæð hesthúss Fáks nr. xx á lóð nr. xx við Vatnsveituveg.  Gjald kr. 8.000
43826 (04.30.120.1),BN043826,Grjótháls 8,(fsp) viðbygging,"Jákvætt, enda verði sótt um byggingaleyfi..",Spurt er hvort fjarlægja megi hluta greiðasölu og byggja aðra minni og hentugri við eldsneytissölustöð Skeljungs á lóð nr. 8 við Grjótháls.
43755 (02.54.010.1),BN043755,Laufrimi 26-34,(fsp) 30 - loka bílskýli,"Jákvætt, með vísan til umsagnar skipulagsstjóra dags. 9. nóvember 2011.",Spurt er hvort loka megi bílskýli sem tilheyrir íbúð 0101 í fjölbýlishúsi  á lóð nr. 30 við Laufrima. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 11. nóvember 2011 ásamt umsögn skipulagsstjóra frá 9. nóvember 2011 fylgir erindinu
43816 (04.25.260.1),BN043816,Rafstöðvarvegur 9-9A,(fsp) breyting á notkun,"Frestað. Sambærilegt erindi er til meðferðar hjá Skipulagsráði,",Spurt er hvort leyft yrði að breyta starfsemi í húsi á lóð nr. 9A við Rafstöðvarveg.
43827 (01.24.020.3),BN043827,Rauðarárstígur 23,"(fsp) fyrirkomulag bílastæða, svalahurð 5. hæð",Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyft yrði að breyta fyrirkomulagi bílastæða og fjölga þeim og til að koma fyrir nýrri hurð út á svalir á 5. hæð húss á lóð nr. 23 við Rauðarárstíg.
43810 (01.24.320.3),BN043810,Skarphéðinsgata 6,(fsp) stækka bílskúr og hækka þak,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyft yrði að hækka og lengja bílskúr á lóð nr. 6 við Skarphéðinsgötu.
