nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
55223 (02.22.000.1),BN055223,Gufunes Áburðarverksm,Breyting á innra skipulagi og brunavörnum,Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til að breyta innra skipulagi þannig að sett verði upp förðunar- og kaffiaðstaða sem og framreiðslueldhús fyrir starfsfólk í 1. áfanga kvikmyndaversins við Áburðarverksmiðju Gufuness.  Erindi fylgir brunahönnunarskýrsla frá Eflu, dags. 20.09.2018.  Gjald kr. 11.000"
55134 (01.86.400.1),BN055134,Haðaland 1-7,5 - Nýbygging,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja nýtt einbýlishús og bílskúr í stað eldri húsa á lóð nr. 5 við Haðaland.  Stærð, nýbygging íbúðarhús A rými:  235,0 ferm., 1.017,3 rúmm.  Nýbygging B rými: 64,1 ferm.  Stærð, nýbygging bílskúr:  49,0 ferm., 199,8 rúmm.  Stærð, niðurrif íbúðarhús:  190,1 ferm.  Stærð, nýbygging bílskúr:  439,1 ferm.  Meðfylgjandi gögn eru minnisblað Verkís dags. 13.9.2018 ritað í nóvember 2017, Minnisblað Eflu dags. 30.11.2017.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 5. október 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 4. október 2018. Erindinu fylgir einnig umsögn SRU dags. 29.10.2018.  Gjald kr. 11.000"
55293 (01.62.910.2),BN055293,Haukahlíð 1,Fjölbýlishús 35 íbúðir,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja tvö stigahús, þriggja til fimm hæða fjölbýlishús með 35 íbúðum sem verður mhl. 03 á lóð nr. 1 við Haukahlíð.  Stærð, A-rými:  3.778,1 ferm., 13.436,2 rúmm.  B-rými:  198,1 ferm., 609,6 rúmm.  Gjald kr. 11.000"
55383 (05.11.430.3),BN055383,Haukdælabraut 78-92,Breytingar á innra skipulagi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi á 1. hæð í húsi nr. 78 á lóð nr. 78-92 við Haukdælabraut.  Gjald kr. 11.000
55365 (01.52.610.1),BN055365,Hofsvallagata 54,Breyting innanhúss.,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra fyrirkomulagi í vesturhluta og koma þar fyrir nýjum búningsklefa í húsi Vesturbæjarlaugar á lóð nr. 54 við Hofsvallagötu.  Gjald kr. 11.000
55341 (01.36.220.7),BN055341,Hofteigur 19,Breyting inni Burðarvegur,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi og burðarvirki í kjallaraíbúð  í húsi á lóð nr. 19 við Hofteig.  Meðfylgjandi er greinagerð hönnuðar ásamt samþykki meðeigenda.  Gjald kr. 11.000
55361 (01.52.020.2),BN055361,Hringbraut 121,Skipta jarðhæð í 2 eignarhluta.,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að skipta rými 0102 í tvö sjálfstæð rými sem verða 0102 veitingarstaður í fl ? tegund ? og 0113 móttaka/morgunverður í húsi á lóð nr. 121 við Hringbraut.   Bréf frá hönnuði dags. 16. okt. 2018  fylgir.   Gjald kr. 11.000
55354 (01.19.890.1),BN055354,Hringbraut Landsp.,Umferðar og tæknigöng (matshluti 43),Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN049124 sem felst í breytingum á þegar byggðum tæknigöngum milli Sjúkrahótels og K-byggingar, mhl. 43,  ásamt því að stækka tengigang til suðurs, mhl. 44, við Landspítalann við Hringbraut á lóð nr. 47 við Barónsstíg.  Stækkun mhl. 43:  x ferm., x rúmm.  Gjald kr. 11.000"
55353 (01.19.890.1),BN055353,Hringbraut Landsp.,Skilti innan lóðar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um leyfi til að setja upp sjö upplýsingaskilti varðandi framkvæmdir á lóð Landspítalans við Hringbraut sbr. BN054691.  Gjald kr. 11.000
55142 (97.00.118.0),BN055142,Í Úlfarsfellslandi,Nýtt frístundahús.,Frestað. Vísað til athugasemda og með vísan til umsagnar skipulagsfulltrúa dags. 26. október 2018.,"Sótt er um leyfi til að byggja frístundahús á lóð með landnúmer 125493, í Úlfarsfellslandi.  Stærð: 75,7 ferm., og 246,6 rúmm.  Útskrift úr gerðabók embættis afgreiðslufundar skipulagsfulltrúa frá 26. október 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 26. október 2018.  Gjald 11.000"
55119 (01.35.410.7),BN055119,Kambsvegur 24,Viðbygging,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja viðbyggingu við bílskúr og innrétta gróðurskála og vinnuherbergi í stækkuðum bílskúr við einbýlishús á lóð nr. 24 við Kambsveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 21. september 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 19. september 2018.  Stækkun:  40 ferm., 110,6 rúmm.  Gjald kr. 11.000"
55202 (04.13.220.1),BN055202,Kirkjustétt 2-6,Breyting inni og viðbygging á vesturhlið + 3. hæð,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og notkun rýma í matshluta 02, einnig er sótt um leyfi til að byggja 3. hæð ofan á núverandi hús sem og viðbyggingu við vesturhlið húss á lóð nr. 2-6 við Kirkjustétt.  Stækkun: xx ferm., xx rúmm.  Gjald kr. 11.000"
55284 (01.83.210.5),BN055284,Langagerði 48,Reyndarteikningar sbr. BN033298,Frestað. Erindi er til umfjöllunar hjá skipulagsfulltrúa.,Sótt er um leyfi til að breyta áður samþykktu erindi BN033298 þannig að núverandi svalir eru fjarlægðar og nýjar svalir byggðar á viðbyggingu og gluggum breytt á húsinu á lóð nr. 48 við Langagerði.   Gjald kr. 11.000
55331 (01.44.211.8),BN055331,Langholtsvegur 149,"Breyting á inngangi og stigi, eignarhl. 0001",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta eignamörkum, gera stiga milli hæða og nýjan inngang, breyta rýmisnúmerum og stækka svalir í húsi nr. 149 við Langholtsveg.  Gjald kr. 11.000"
54481 (01.44.130.2),BN054481,Langholtsvegur 156,Samþykki á núverandi í búð í kjallara,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir núverandi fyrirkomulagi á 1. hæð og fyrir áður gerðri íbúð í kjallara fjölbýlishúss á lóð nr. 156 við Langholtsveg.  Erindi fylgir lögheimilisskráning frá 16. október 1952 frá Þjóðskrá og íbúðarskoðun byggingarfulltrúa dags. 6. september 2017.  Gjald kr. 11.000
55276 (01.17.150.4),BN055276,Laugavegur 20B,"Breyting á veitingarstað,  úr fl. 3 í fl. 2",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta erindi BN051652 þannig að veitingastað verði breytt úr flokki lll í flokk ll - tegund f, krá, í húsi á lóð nr. 20B við Laugaveg.  Erindi fylgir hljóðskýrsla dags. ágúst 2018.  Gjald kr. 11.000"
55333 (01.15.320.5),BN055333,Lindargata 58,Leyfi fryri áður gerðum breytingum (sjá BN054353),Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta skráningu geymslu í vinnustofu ásamt því að gerð er grein fyrir áður gerðum breytingum á innra skipulagi í rými 0002 í húsi á lóð nr. 58 við Lindargötu.  Gjald kr. 11.000
55307 (04.32.640.2),BN055307,Lyngháls 4,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um breytingu á erindi BN053059 sem felst í breytingu á burðarvirki, gerð viðbyggingar og tengibyggingar og nýr inngangur með skyggni gerður á norðurhlið í húsi á lóð nr. 4 við Lyngháls.  Skýrsla brunahönnuðar dags. 2. okt. 2017 fylgir  Stækkun í ferm. og minnkun á rúmm. frá áður samþykktu erindi er: 32,1 ferm. og -344,5 rúmm.  Gjald kr. 11.000"
55291 (00.01.800.2),BN055291,Nesvík,Reyndarteikningar,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um samþykki fyrir áður gerðum breytingum á sumarhúsum á lóðinni Nesvík á Kjalarnesi.  Jafnframt er erindi BN052728 dregið til baka.  Gjald kr. 11.000
54582 (05.05.370.1),BN054582,Nönnubrunnur 1,Bygging sólskála,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til uppsetningar á opnanlegu garðskýli úr álrömmum á rennibrautum, glerjað með einföldu samlímdu öryggisgleri  á þaksvölum íbúðar 0301 í fjölbýlishúsi á lóð nr. 3-5 við Friggjarbrunn.  Samþykki sumra fylgir dags. 10. janúar 2018. og 15. maí 2018 Bréf hönnuðar dags. 16. okt. 2018  Svalaskýli með B rými XX ferm. XX rúmm.  Gjald kr. 11.000"
55362 (01.34.400.2),BN055362,Rauðalækur 22,Loka innra aðgengi.,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta eignamörkum íbúðar í kjallara, loka milli íbúðar og sameignar, gera baðherbergi undir stiga, breyta eldhúsi og gera skábraut að inngangi í kjallara í húsi á lóð nr. 22 við Rauðalæk.  Gjald kr. 11.000"
55337 (01.13.520.6),BN055337,Ránargata 29,Breyting á innra fyrirkomulagi í kjallara,Frestað. Vísað til athugasemda.,"Sótt er um leyfi fyrir áður gerðum breytingum sem fela í sér tilfærslu á eignamörkum og breytingu á innra fyrirkomulagi í kjallara í húsi á lóð nr. 29 við Ránargötu.  Breyting á skráningu: -2,0 ferm., -5,1 rúmm.  Gjald kr. 11.000"
55093 (01.18.141.7),BN055093,Skólavörðustígur 42,Reyndarteikning vegna lokaúttektar,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta erindi BN047136 v/lokaúttektar á húsi á lóð nr. 42.  Gjald kr. 11.000
55268 (04.61.630.1),BN055268,Skriðustekkur 1-7,Bílageymsla,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 26. október 2018.,"Sótt er um leyfi til að byggja bílageymslu við hús nr. 5 á lóð nr. 1-7 við Skriðustekk.  Bréf frá hönnuði dags. 25. sept. 2018 fylgir.  Stærð bílskúr er: 45,0 ferm. 162,6  Útskrift úr gerðabók embættis afgreiðslufundar skipulagsfulltrúa frá 26. október 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 26. október 2018.  Gjald kr. 11.000"
55355 (01.79.310.1),BN055355,Sléttuvegur 25-27,Breytingar á teikn/f þjónustumiðstöð 25A,Frestað. Vísað til athugasemda.,"Sótt er um breytingu á erindi BN054467 sem felst í breytingum á innra skipulagi, útlitum og salarhæðum í húsi á lóð nr. 25-27 við Sléttuveg.  Stærðarbreytingar: x ferm., x rúmm.  Gjald kr. 11.000"
55139 (04.06.120.3),BN055139,Smiðshöfði 11,Reyndarteikningar v. lokaúttektar sbr. BN053448,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir breytingum á erindi BN053448 vegna lokaúttektar í húsi á lóð nr. 11 við Smiðshöfða.  Yfirlýsing um verklok, dag. 30.08.2018 og minnisblað dags. 28.08.2018 frá Inspectionem ehf.  Gjald kr. 11.000"
53810 (01.24.001.1),BN053810,Snorrabraut 27-29,Breyta rýmum - 0103 og 0203,Frestað. Vísað til athugasemda.,"Sótt er um að leyfi til að aðskilja rými 0103 og 0203, hafa rými 0103 áfram sem verslun en breyta 0203 í íbúð og setja svalir á gluggahlið í húsi á lóð nr. 27-29 við Snorrabraut.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. desember 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 14. desember 2017.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 5. janúar 2018 fylgir erindinu, ásamt leiðréttri umsögn skipulagsfulltrúa dags. 5. janúar 2018.  Gjald kr. 11.000"
55335 (01.23.350.1),BN055335,Sóltún 6,Nýbygging,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja 2. áfanga grunnskólahluta Waldorf-skólans á lóð nr. 6 við Sóltún.  Stærðir:  Kjallari: 59,4 ferm, 137,7 rúmm  1. hæð: 369,3 ferm, 1.325 rúmm  2. hæð: 359,4 ferm, 1.497,3 rúmm  Samtals 788,1 ferm, 2.960 rúmm. án botnpl.  Erindinu fylgir minnisblað hönnuðar ódagsett (innkomið 23.10.2018), greinagerð hönnunarstjóra um ábyrgðarsvið hönnuða dags. 23.10.2018, varmatapsútreikningar ódags, afrit af tölvupósti frá byggingarfulltrúa til hönnuðar dags. 12. mars 2018.  Gjald kr. 11.000"
54884 (01.18.410.2),BN054884,Spítalastígur 10,Hækkun á húsi og breyting á þakrými,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 26. október 2018.,"Sótt er um leyfi til að byggja eina hæð ofan á, breyta rishæð og fjölga íbúðum um eina ásamt því að breyta útistiga í húsi á lóð nr. 10 við Spítalastíg.  Samþykki meðlóðarhafa í mhl. 02 áritað á teikningu fylgir erindi.  Einnig fylgja umsagnir Minjastofnunar dags. 30.10.2017, 13.06.2018 og 10.09.2018 og lögð er fram umsögn skipulagsfulltrúa dags. 09.03.2018 við fsp. SN180103.  Útskrift úr gerðabók embættis afgreiðslufundar skipulagsfulltrúa frá 26. október 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 26. október 2018.  Gjald kr. 11.000"
55080 (04.64.810.1),BN055080,Spóahólar 12-20,14 - klæðning,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að einangra og klæða með sléttri og valsaðri klæðningu á austurhlið og hækka svalahandrið á öllum svölum úr 900 mm í 1200 mm, á fjölbýlishúsi nr. 14 við Spóahóla.  Samþykki frá húsfélagsfundi dags. 15. apríl 2018.  Gjald kr. 11.000"
55310 (01.73.220.3),BN055310,Stigahlíð 81,Reyndarteikningar,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að breyta erindi BN053497 þannig að hætt er við að stækka bílageymslu við hús á lóð nr. 81 við Stigahlíð.  Minnkun:  6,3 ferm., 22,2 rúmm.  Gjald kr. 11.000"
53802 (01.78.040.1),BN053802,Suðurhlíð 9,Breytingar inni - brunavarnir,Frestað. Vísað til athugasemda.,"Sótt er um breytingar á erindi BN047128 vegna lokaúttektar sem felst í breytingum á innra fyrirkomulagi, útliti og brunahönnun í húsi á lóð nr. 9 við Suðurhlíð.  Skýrsla brunahönnunar uppfærð 12. október 2018 fylgir erindi.  Gjald kr. 11.000"
55260 (01.26.410.3),BN055260,Suðurlandsbraut 24,"Breyting inni og úti, 3 til 5 hæð.",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra fyrirkomulagi á 3., 4. og 5. hæð, koma fyrir nýjum flóttastiga í kverk milli húsa vestanmegin, hækka þak á framhluta húss og koma þar fyrir loftræsiklefa í húsi á lóð nr. 24 við  Suðurlandsbraut.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 5. október 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 5. október 2018.  Bréf frá hönnuði dags. 10. okt. 2018 fylgir.  Stækkun vegna hækkunar þaks:  11,3 rúmm.  Gjald kr. 11.000"
55376 (04.02.310.1),BN055376,Tangabryggja 13,Breyting á innra skipulagi.,Frestað. Vísað til athugasemda eldvarnareftirlits.,Sótt er um leyfi til að breyta erindi BN051863 þannig að innra skipulagi er breytt á 6. og 7. hæð fjölbýlishúss á lóð nr. 13 við Tangabryggju.  Gjald kr. 11.000
55396 (01.13.100.7),BN055396,Nýlendugata 29,Lóðaruppdráttur,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Uppdrátturinn öðlast gildi þegar honum hefur verið þinglýst.,"Óskað er eftir samþykki byggingarfulltrúans  til að stækka lóðina Nýlendugata 29 og leggja niður lóðirnar Vesturgata 46 og leiksvæðislóð við Nýlendugötu samanber meðfylgjandi uppdrætti dagsetta 23.10.2018.  Lóðin Nýlendugata 29 (staðgr. 1.131.004, L100147) er talin 277 m².  Lóðin reynist 282 m².  Bætt 31 m² við lóðina frá Nýlendugötu leiksvæði (staðgr. 1.131.004, L100147).  Bætt 9 m² við lóðina frá Vesturgötu 46 (staðgr. 1.131.009, L100152).  Lóðin Nýlendugata 29 (staðgr. 1.131.004, L100147) verður 322 m².  Lóðin Vesturgata 46 (staðgr. 1.131.009, L100152) er talin 647 m².  Lóðin reynist 570 m².  Teknir 9 m² af lóðinni og bætt við Nýlendugötu 29 (staðgr. 1.131.004, L100147).  Teknir 561 m² af lóðinni og bætt við óútvísaða landið (L218177).  Lóðin verður 0 m² og verður lögð niður.  Lóðin Nýlendugata, leiksvæði (staðgr. 1.131.004, L100147) er talin 520 m².  Lóðin reynist 316 m².  Teknir 31 m² af lóðinni og bætt við Nýlendugötu 29.  Teknir 285 m² af lóðinni og bætt við óútvísaða landið (L218177).  Lóðin verður 0 m² og verður lögð niður.  Sjá deiliskipulagsbreytingu sem var samþykkt á afgreiðslufundi skipulagsfulltrúa þann 06.10.2017 og auglýst í B-deild Stjórnartíðinda þann 26.10.2017."
55398 (01.13.100.4),BN055398,Nýlendugata leikv.,Lóðaruppdráttur,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Uppdrátturinn öðlast gildi þegar honum hefur verið þinglýst.,"Óskað er eftir samþykki byggingarfulltrúans  til að stækka lóðina Nýlendugata 29 og leggja niður lóðirnar Vesturgata 46 og leiksvæðislóð við Nýlendugötu samanber meðfylgjandi uppdrætti dagsetta 23.10.2018.  Lóðin Nýlendugata 29 (staðgr. 1.131.004, L100147) er talin 277 m².  Lóðin reynist 282 m².  Bætt 31 m² við lóðina frá Nýlendugötu leiksvæði (staðgr. 1.131.004, L100147).  Bætt 9 m² við lóðina frá Vesturgötu 46 (staðgr. 1.131.009, L100152).  Lóðin Nýlendugata 29 (staðgr. 1.131.004, L100147) verður 322 m².  Lóðin Vesturgata 46 (staðgr. 1.131.009, L100152) er talin 647 m².  Lóðin reynist 570 m².  Teknir 9 m² af lóðinni og bætt við Nýlendugötu 29 (staðgr. 1.131.004, L100147).  Teknir 561 m² af lóðinni og bætt við óútvísaða landið (L218177).  Lóðin verður 0 m² og verður lögð niður.  Lóðin Nýlendugata, leiksvæði (staðgr. 1.131.004, L100147) er talin 520 m².  Lóðin reynist 316 m².  Teknir 31 m² af lóðinni og bætt við Nýlendugötu 29.  Teknir 285 m² af lóðinni og bætt við óútvísaða landið (L218177).  Lóðin verður 0 m² og verður lögð niður.  Sjá deiliskipulagsbreytingu sem var samþykkt á afgreiðslufundi skipulagsfulltrúa þann 06.10.2017 og auglýst í B-deild Stjórnartíðinda þann 26.10.2017."
55397 (01.13.100.9),BN055397,Vesturgata 46,Lóðaruppdráttur,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Uppdrátturinn öðlast gildi þegar honum hefur verið þinglýst.,"Óskað er eftir samþykki byggingarfulltrúans  til að stækka lóðina Nýlendugata 29 og leggja niður lóðirnar Vesturgata 46 og leiksvæðislóð við Nýlendugötu samanber meðfylgjandi uppdrætti dagsetta 23.10.2018.  Lóðin Nýlendugata 29 (staðgr. 1.131.004, L100147) er talin 277 m².  Lóðin reynist 282 m².  Bætt 31 m² við lóðina frá Nýlendugötu leiksvæði (staðgr. 1.131.004, L100147).  Bætt 9 m² við lóðina frá Vesturgötu 46 (staðgr. 1.131.009, L100152).  Lóðin Nýlendugata 29 (staðgr. 1.131.004, L100147) verður 322 m².  Lóðin Vesturgata 46 (staðgr. 1.131.009, L100152) er talin 647 m².  Lóðin reynist 570 m².  Teknir 9 m² af lóðinni og bætt við Nýlendugötu 29 (staðgr. 1.131.004, L100147).  Teknir 561 m² af lóðinni og bætt við óútvísaða landið (L218177).  Lóðin verður 0 m² og verður lögð niður.  Lóðin Nýlendugata, leiksvæði (staðgr. 1.131.004, L100147) er talin 520 m².  Lóðin reynist 316 m².  Teknir 31 m² af lóðinni og bætt við Nýlendugötu 29.  Teknir 285 m² af lóðinni og bætt við óútvísaða landið (L218177).  Lóðin verður 0 m² og verður lögð niður.  Sjá deiliskipulagsbreytingu sem var samþykkt á afgreiðslufundi skipulagsfulltrúa þann 06.10.2017 og auglýst í B-deild Stjórnartíðinda þann 26.10.2017."
55370 (04.37.330.3),BN055370,Fjarðarás 19,(fsp) - Færa ruslatunnur,Afgreitt. Samanber umsögn á athugarsemdarblaði.,Spurt er hvort leyfi fengist til að færa ruslatunnur innan lóðar fyrir einbýlishúsið á lóð nr. 19 við Fjarðarás.  Skýringa ljósmynd fylgir erindinu.
