nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
54209 (01.51.510.3),BN054209,Frostaskjól 25-31,31 - Viðbygging og kjallarabreytingar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja einnar hæðar viðbyggingu við suðurhlið, breyta innra fyrirkomulagi í kjallara og gera þar nýjan glugga í húsi nr. 31 á lóð nr. 25-31 við Frostaskjól.  Stækkun 17,3 ferm., 49,4 rúmm.  Samþykki meðlóðarhafa dags. febrúar 2018 fylgir erindi.  Gjald kr. 11.000"
54254 (01.11.510.1),BN054254,Grandagarður 8,Breytingar - BN052125,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta erindi BN052125 þannig að komið er fyrir stigleiðslu og innra fyrirkomulagi er breytt á 1. og 2. hæð í húsi á lóð nr. 8 við Grandagarð.   Gjald kr. 11.000
54241 (01.11.520.6),BN054241,Grandagarður 11,Pizzustaður - loka opnun milli húsa,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta erindi BN052968 þannig að gestum fjölgar í 55, koma fyrir þremur snyrtingum á annarri hæð og til að koma fyrir hringstiga frá annarri hæð á norðurhlið húss á lóð nr. 11 við Grandagarð.  Samþykki eiganda fylgir dags. 8. júní 2017.  Gjald kr. 11.000"
54216 (01.11.450.1),BN054216,Grandagarður 14,"Bryggja, gluggar og opnanir",Frestað. Vísað til athugasemda og málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja bryggju ásamt flotbryggju við suðurhlið, breyta innra fyrirkomulagi og gluggum jarðhæðar og gera veitingastað í flokki lll - tegund ? á 1. hæð í húsi á lóð nr. 14 við Grandagarð.  Meðfylgjandi er umsögn Minjastofnunar Íslands dags. 16. febrúar 2018.  Gjald kr. 11.000"
54210 (01.11.430.1),BN054210,Grandagarður 16,Breyting 1. hæð vestur,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um breytingu á erindi BN052397 sem felst í breytingu á starfsemi þar sem nú er sótt um að starfrækja matarmarkað og 9 veitingastaði í flokki ll - tegund c á hluta 1. hæðar, ásamt breytingum á innra skipulagi, færslu á neyðarútgangi, fjölgun veitingarýma og breytingu á byggingarlýsingu í húsi á lóð nr. 16 við Grandagarð.  Gjald kr. 11.000"
53886 (01.29.530.5),BN053886,Grensásvegur 8-10,Gistiheimili,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að koma fyrir svölum og flóttastiga á suðvesturgafli og svölum á norðausturgafli, koma fyrir þakgluggum og innrétta gististað í flokki II, teg. b fyrir 77 gesti á 2. - 4. hæð skrifstofuhúss á lóð nr. 8-10 við Grensásveg.  Erindi fylgir samþykki meðeiganda í húsi dags. 28. nóvember 2017 og hljóðvistargreinargerð dags. 1. febrúar 2018.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. janúar 2018 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 19. janúar 2018.  Gjald kr. 11.000"
54215 (01.17.150.7),BN054215,Grettisgata 3,Veitingastaður fl. 1 teg. E - CupCake Café,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að innrétta veitingastað í flokki l - tegund e, kaffihús, í húsi á lóð nr. 3 við Grettisgötu.  Gjald kr. 11.000"
47793 (01.24.750.2),BN047793,Gunnarsbraut 46,Gistiheimili,Frestað. Vísað til athugasemda.,"Sótt er um samþykki á áður gerðum breytingum sem felast í að uppfæra brunavarnir í gististað í flokki II, teg. gistiheimili fyrir 20 gesti í húsi á lóð nr. 46 við Gunnarsbraut.  Gjald kr. 9.500"
54190 (01.11.850.3),BN054190,Hafnarstræti 19,Ljósaskilti. Br. á stofnerindi BN048059,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir ljósaskilti á suður- og norðurhlið húss á lóð nr. 19 við Hafnarstræti.  Gjald kr. 11.000
54243 (01.54.031.7),BN054243,Hagamelur 34,Stækka svalir,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að endurnýja og dýpka svalir á suðurhlið fjölbýlishúss á lóð nr. 34 við Hagamel.  Gjald kr. 11.000
54251 (01.62.910.2),BN054251,Haukahlíð 2,Bílageymsla,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja tveggja hæða bílgeymslu fyrir fjölbýlishús með 191 íbúð á reit F á lóð nr. 2 við Haukahlíð.  Stærð, B-rými:  5.928,3 ferm., 18.055 rúmm.  Gjald kr. 11.000"
54191 (01.62.960.2),BN054191,Haukahlíð 8,Mhl. 04 og 05 - fjölbýlishús,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja tvö fjögurra og fimm hæða stigahús með 34 íbúðum, mhl. 04 og 05 á lóð nr. 8 við Haukahlíð.  Erindi fylgir brunahönnun frá Mannvit dags. 1. febrúar 2018 og greinargerð um algilda hönnun dags. 7. febrúar 2018.  Mhl. 04, A-rými:  1.269,7 ferm., 3.817,1 rúmm., B-rými:  44,7 ferm.  Mhl. 05, A-rými:  2.477,1 ferm.,7.494,8 rúmm., B-rými:  283,2 ferm.  A- og B-rými, samtals:  4.074,7 ferm.  Gjald kr. 11.000"
54255 (01.54.321.1),BN054255,Hjarðarhagi 45-47,Breyting á innra fyrirkomulagi,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta innra fyrirkomulagi eigna 0103 og 0201 og koma fyrir skrifstofum á 1. hæð, danssölum,  búningsherbergjum ásamt því að breikka dyr út á svalir á  2. hæð í húsi á lóð nr. 45-47 við Hjarðarhaga.   Brunahönnun dags. 19. febrúar 2018 fylgir.   Gjald kr. 11.000"
53103 (01.62.880.1),BN053103,Hlíðarendi 6-10,Samkomusalur fl.2,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að innrétta veitingastað í flokki ll - tegund g í húsakynnum íþróttamiðstöðvar Vals á lóð nr. 6-10 við Hlíðarenda.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 11. ágúst 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 11. ágúst 2017.  Gjald kr. 11.000"
54053 (01.62.960.2),BN054053,Hlíðarendi 20-26,"Haukahlíð 8, fjölbýlishús - mhl. 01","Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja steinsteypt fjölbýlishús með 32 íbúðum, mhl. 01 sem tengist áður samþykktum bílakjallara á lóð nr. 20-26 við Hlíðarenda.  Erindi fylgir brunahönnun frá Mannvit dags. 19. desember 2017, greinargerð um hljóðvist frá Mannvit dags. í desember 2017 og minnisblað hönnuða um algilda hönnun dags. 8. janúar 2018.  Stærð, mhl. 01, A-rými:  1.969,1 ferm., 6.034,4 rúmm.  B-rými:  230 ferm.  Mhl. 11, A-rými:  1.494,6 ferm., 4.801,9 rúmm.  B-rými:  74 ferm.  A-rými, samtals:  3.463,7 ferm., 10.836,3 rúmm.  Gjald kr. 11.000"
54242 (04.07.500.1),BN054242,Höfðabakki 9,"Mötuneyti 1.hæð, fl.2 - ný skilgreining",Frestað. Vísað til athugasemda.,Sótt er um leyfi til að skilgreina mötuneyti Opinna Kerfa sem veitingastað í flokki II í suðurhluta 1. hæðar verslunar- og skrifstofuhúss á lóð nr. 9 við Höfðabakka.  Gjald kr. 11.000
54196 (04.11.330.5),BN054196,Jónsgeisli 89,Stoðveggir,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að byggja stoðvegg á lóðarmörkum við vesturhlið húss á lóð nr. 89 við Jónsgeisla.  Samþykki meðeigenda og aðliggjandi lóðarhafa fylgir ritað á sérteikningar.  Gjald kr. 11.000
53901 (04.14.110.1),BN053901,Krókháls 11,Stækka hús til austurs og tankar á lóð,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að byggja tveggja hæða viðbyggingu, stálgrindarhús klætt álklæddum samlokueiningum og innrétta verkstæði fyrir atvinnubíla á lóð nr. 11 við Krókháls.  Erindi fylgir hljóðvistargreinargerð frá Eflu dags. 2. desember 2017 og brunahönnun frá Eflu dags. 28. nóvember 2017.  Stækkun:  1.590,4 ferm., 5.949,3 rúmm.  E. stækkun, mhl. 01, 02, 03 og 04, A+B-rými samtals: 6.424,4 ferm.  Gjald kr. 11.000"
53713 (01.35.431.7),BN053713,Langholtsvegur 42,Kvistur og breyting úti og inni,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að breyta notkun úr ""verslunar- og íbúðarhúsnæði"" í ""íbúðarhúsnæði"" ásamt því að breyta innra fyrirkomulagi, byggja kvist á vesturhlið þaks, breyta þakkanti og setja hurð út í garð á vesturhlið í húsi á lóð nr. 42 við Langholtsveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 17. nóvember 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 15. nóvember 2017.  Stækkun mhl. 01 A-rými: 4,6 ferm., 11,3 rúmm.  Samþykki aðliggjandi lóðarhafa dags. 28.11.2017 fylgja erindi ásamt bréfi arkitekts dags. 29.01.2018 og 08.02.2018.  Gjald kr. 11.000"
54212 (01.17.220.1),BN054212,Laugav 22/Klappars 33,Reyndarteikning v. lokaúttektar,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN050871, um er að ræða breytingar á innra skipulagi v/lokaúttektar í veitingahúsi í fl. III, teg. skemmtistað á Laugavegi 22 á lóðinni Laugav 22/Klappars 33.  Gjald kr. 11.000"
54223 (01.17.221.4),BN054223,Laugavegur 32B,Innrétta hótel,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN051542, um er að ræða að innrétta starfsmannaaðstöðu og þjónusturými á 1. hæð og hótelherbergi á efri hæðum sem munu tilheyra Sandhotel þannig að herbergjum fjölgar í 78 á lóð nr, 34B við Laugaveg.  Gjald kr. 11.000"
54222 (01.17.221.7),BN054222,Laugavegur 34B,Breyting á erindi BN051408,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN051408, um er að ræða að breyta innra skipulagi og hætt við flóttastiga á norðurhluta húss sem er hluti Sandhotel á lóð nr. 34B við Laugaveg.  Gjald kr. 11.000"
54219 (01.17.302.0),BN054219,Laugavegur 55,Breyting á erindi BN051430,Frestað. Vísað til athugasemda og málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta erindi BN051430, um er að ræða að herbergjum og morgunverðarsal á 1. hæð er víxlað, hús verður einangrað að innan, hætt við útskot í herbergjum, byggt tæknirými á 5. hæð og útliti húss breytt, í gististað í flokki V, teg. hótel fyrir 104 gesti í húsi á lóð nr. 55 við Laugaveg.  Breyttar stærðir:  xx ferm., xx rúmm.  Gjald kr. 11.000"
54148 (01.17.402.1),BN054148,Laugavegur 77,Breytingar - 1.hæð og kjallara,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN053467 þannig að leyfilegur gestafjöldi eykst úr 60 í 80, innréttað er kælirými og veitingastofa í rými 0007 og snyrtingu er komið fyrir í kjallara veitingastaðar í húsi á lóð nr. 77 við Laugaveg.  Umsögn burðarvirkishönnuðar dags. 7. febrúar 2018 fylgir erindi.  Gjald kr. 11.000 + 11.000"
54267 (01.17.413.0),BN054267,Laugavegur 95-99,Takmarkað byggingarleyfi,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um takmarkað byggingarleyfi við að fjarlægja hluta byggingar sem stendur við Laugaveg 95-97 þannig að endurbygging hans geti síðan farið fram sbr. byggingarleyfi BN054180 og BN051774 á lóð nr. 95-99 við Laugaveg.  Meðfylgjandi er bréf hönnuðar dags. 22. febrúar 2018, ásamt hönnunaráætlun og verkáætlun."
53074 (01.15.150.3),BN053074,Lindargata 14,Br. gluggum og endurgera svalir,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta gluggum í átt að upprunalegri mynd ásamt því að endurgera og bæta svalir í húsi á lóð nr. 14 við Lindargötu.  Samþykki eigenda dags. 06.11.2017 fylgir erindi ásamt bréfi umsækjanda dags. 30.11.2017.  Gjald kr. 11.000
54248 (01.14.050.5),BN054248,Lækjargata 2A,Fjölgun gesta vegna tónleika/uppákoma,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að auka gestafjölda úr 150 í 300 í veitingastað í flokki III í kjallara verslunar- og skrifstofuhúss á lóð nr. 2A við Lækjargötu.  Gjald kr. 11.000
54237 (01.14.120.3),BN054237,Lækjargata 12,Hótel,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja fimm hæða 103 herbergja hótel, endurgerð Vonarstrætis 4 þar sem verða innréttuð 15 herbergi og bílakjallara undir nýbyggingu fyrir 20 bíla á lóð nr. 12 við Lækjargötu.  Gjald kr. 11.000"
53799 (01.54.201.4),BN053799,Melhagi 20-22,Handverksbakarí - jarðhæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta handverksbakarí á 1. hæð í húsi á lóð nr. 20-22 við Melhaga.  Erindi fylgir samþykki meðeigenda dags. 30. janúar 2018 áritað á uppdrátt.  Gjald kr. 11.000
54244 (01.24.101.4),BN054244,Mjölnisholt 8,Bæta við léttum stigagangi í garði,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til að fjarlægja stigahús og byggja útitröppur og svalagang á bakhlið fjölbýlishúss á lóð nr. 8 við Mjölnisholt.  Gjald kr. 11.000
54001 (01.13.022.8),BN054001,Mýrargata 27,"Breytingar - svalahandrið, útidyr o.fl.",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN050570, um er að ræða breytingar á svalahandriðum og snyrtingum og tilfærslu á innveggjum í húsi á lóð nr. 27 við Mýrargötu.  Gjald kr. 11.000"
54002 (01.13.022.7),BN054002,Mýrargata 29,"Breytingar - svalahandrið, útidyr o.fl.",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN050567, um er að ræða breytingar á svalahandriðum og snyrtingum og tilfærslu á innveggjum í húsi á lóð nr. 29 við Mýrargötu.  Gjald kr. 11.000"
