nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
54537 (01.17.120.2),BN054537,Bankastræti 14-14B,"Veitingastaður flokki II, 2. hæð",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að innrétta veitingastað í flokki II, fyrir 80 gesti á 2. hæð í húsi á lóð nr. 14-14B við Bankastræti.  Gjald kr. 11.000"
54540 (01.19.210.1),BN054540,Barónsstígur 32A,"Félagsmiðstöð, breytingar",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að byggja milliloft, breyta innra skipulagi og koma fyrir nýjum gluggum á félagsmiðstöð Austurbæjarskóla á lóð nr. 32A við Barónsstíg.  Milliloft:  105,5 ferm.  Gjald kr. 11.000"
54406 (01.13.521.3),BN054406,Bárugata 34,Íbúð 0001 Geymsla í svefnherbergi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til að breyta heiti rýmis sem var ranglega skráð áður sbr. BN049196 í kjallaraíbúð í húsi á lóð nr. 34 við Bárugötu.  Gjald kr.11.000
54019 (02.49.610.1),BN054019,Blikastaðavegur 2-8,Breytingar - Brauð og kexverksmiðja bil A-B-C og P svæði 1,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi þannig að verslunar- og lagerhúsnæði er breytt í brauð- og kexverksmiðju, milligólf stækkað, koma fyrir glugga á norðurhlið og flóttastiga bætt við á hús á lóð nr. 2 - 8 við Blikastaðaveg.  Greinargerð hljóðvistar dags. 20. desember 2017, bréf hönnuðar dags. 22. desember 2017,16. janúar 2018. og 3. maí. 2018 Umsögn brunahönnuðar dags. 18. desember 2017, 11. janúar 2018 og 3. maí 2018 fylgir erindi.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. janúar 2018 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 26. janúar 2018.  Stækkun milliloft: 1.401,3 ferm.  Gjald kr. 11.000"
54614 (02.57.600.4),BN054614,Bæjarflöt 9,Iðnaðarhúsnæði,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja iðnaðarhús á lóð nr. 9 við Bæjarflöt.  Stærðir:   864,7 ferm., 3.026,05 rúmm.  Gjald kr. 11.000"
54071 (01.45.400.1),BN054071,Dugguvogur 6,Reyndarteikningar - breyting á notkun,Frestað. Vísað til athugasemda.,Sótt er um breytingu á notkun úr samkomusal í verslun ásamt breytingum á brunavörnum auk þess sem gerð er grein fyrir áður gerðum breytingum á innra fyrirkomulagi í húsi á lóð nr. 6 við Dugguvog.  Gjald kr. 11.000
54612 (04.03.530.3),BN054612,Eldshöfði 10,Breyting á innra skipulagi,Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til að breyta erindi BN053094 sem felst í að innra skipulagi er breytt lítilsháttar í húsi á lóð nr. 10 við Eldshöfða.  Stækkun milliflatar: 0,8 ferm.  Gjald kr. 11.000"
54520 (01.70.020.3),BN054520,Eskihlíð 10-10A,"Bílastæði, aðgengis hjólastóla, hleðslustöðvar o.fl",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að fjölga innkeyrslum á bílstæði, koma fyrir hleðslustöðvum fyrir rafmagnsbíla, leggja nýja skólpheimlögn að lóðamörkum og lagfæra aðkomu fyrir hjólastóla að reiðhjólageymslu og kjallaraíbúð á lóð nr. 10 -10A við Eskihlíð.  Bréf frá umsækjanda dags. 15. apríl 2018 og samþykki frá aðalfundi Eskihlíðar 10 og 10A dags. 27. mars. 2018 fylgir.  Gjald kr. 11.000"
54234 (04.97.140.1),BN054234,Flúðasel 60-76,70 - Óuppfyllt rými kjallara,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um leyfi fyrir áður gerðum breytingum sem er að  taka í notkun óuppfyllt rými í kjallara  húss nr. 70 á lóð nr. 60-76 við Flúðasel.  Samþykki meðeigenda fylgir erindi.  Stækkun:  22,3 ferm., 60,2 rúmm.  Gjald kr. 11.000"
54238 (01.63.670.7),BN054238,Fossagata 2,Einbýlishús / vinnustofa,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja tveggja hæða einbýlishús ásamt einnar hæðar vinnustofu á lóð nr. 2 við Fossagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 11. maí 2018 fylgir erindinu.  Erindi var grenndarkynnt fyrir hagsmunaaðilum að Fossagötu 1, 4, og 6, Þjórsárgötu 1 og Reykjavíkurvegi 24-30, 25, 27 og 32-38 frá 6. apríl 2018 til og með 7. maí 2018. Engar athugasemdir bárust.  Stærðir:  Mhl.01: 157,6 ferm., 505,0 rúmm.  Mhl.02:   48,9 ferm., 147,9 rúmm.  Umsögn skipulagsfulltrúa dags. 24.11.2017 við fyrirspurn SN170829 fylgir erindi.  Jafnframt er erindi BN051376 fellt úr gildi.  Gjald kr. 11.000"
