nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
54710 (01.08.910.1),BN054710,Fiskislóð 31,Reyndarteikningar sbr. BN052435,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta erindi BN052435 þannig að breytt er innra skipulagi í húsi á lóð nr. 31 við Fiskislóð.  Gjald kr. 11.000
53919 (01.18.551.3),BN053919,Fjólugata 19,Innan- og utanhússbreytingar,"Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað til uppdrátta 0002, 0003, 0004, 0005 dags. 17. maí 2018.","Sótt er um leyfi til að hækka þak, stækka og endurnýja bílskúr og útbúa svalir á hluta þaks, lækka gólf í kjallara, grafa frá suðurhlið og innrétta nýja íbúð þar, breyta aðkomu, byggja nýjar svalir á 2. hæð og í risi, breyta gluggum og innra skipulagi, einangra að utan og klæða með flísum hús á lóð nr. 19 við Fjólugötu.  Lögð fram umsögn skipulagsfulltrúa dags. 29. september 2017.  Erindi fylgir bréf hönnuðar dags. 5. desember 2017, umsögn Minjastofnunar Íslands dags. 4. desember 2017 og minnisblað um brunavarnir dags, 9. nóvember 2017.  Einnig útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. febrúar 2018 ásamt umsögn skipulagsfulltrúa dags. 9. febrúar 2018, bréf til nágranna dags. 26. febrúar 2018, samþykki eiganda Sóleyjargötu 17, tveggja eigenda Sóleyjargötu 19, eiganda Sóleyjargötu 17, eins eiganda Sóleyjargötu 15 og eins eiganda Fjólugötu 19A.  Gjald kr. 11.000"
54238 (01.63.670.7),BN054238,Fossagata 2,Einbýlishús / vinnustofa,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Lóðamarkabreyting tekur gildi þegar þinglýst hefur verið yfirlýsingu um breytt lóðarmörk. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja tveggja hæða einbýlishús ásamt einnar hæðar vinnustofu á lóð nr. 2 við Fossagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 11. maí 2018 fylgir erindinu.  Erindi var grenndarkynnt fyrir hagsmunaaðilum að Fossagötu 1, 4, og 6, Þjórsárgötu 1 og Reykjavíkurvegi 24-30, 25, 27 og 32-38 frá 6. apríl 2018 til og með 7. maí 2018. Engar athugasemdir bárust.  Stærðir:  Mhl.01: 157,6 ferm., 505,0 rúmm.  Mhl.02:   48,9 ferm., 147,9 rúmm.  Umsögn skipulagsfulltrúa dags. 24.11.2017 við fyrirspurn SN170829 fylgir erindi.  Jafnframt er erindi BN051376 fellt úr gildi.  Gjald kr. 11.000"
54645 (01.19.420.6),BN054645,Freyjugata 41,Kaffihús,Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi til að innrétta veitingahús í flokki II, teg. e fyrir 55 gesti í Ásmundarsal á lóð nr. 41 við Freyjugötu.  Erindi fylgir Gjald kr. 11.000"
54740 (04.36.470.1),BN054740,Fylkisvegur 9,Kaldur pottur o.fl (verkbeiðni 148602),Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að setja upp kaldan pott á útisvæði og sameina tvö rými við innilaug til að útbúa skiptiklefa með aðstöðu fyrir fólk með fötlun, á lóð nr. 9 við Fylkisveg.  Gjald kr. 11.000"
54686 (1..0-.1.1.1),BN054686,Gamla höfnin,Eldsneytistankur,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að setja upp geymi með tveimur hólfum fyrir eldsneyti og þjónusta á báta við bryggju sem staðsett er í gömlu höfninni, landnúmer 218883, sem er óútvísað land.  Bréf frá hönnuði dags. 25. apríl 2018 fylgir erindinu.  Stærð tanks er: 7,3 ferm., 12,4 rúmm.   Gjald kr. 11.000"
54702 (05.05.640.1),BN054702,Gerðarbrunnur 2-10,Tvö fjölbýlishús,Frestað. Vísað til athugasemda og málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja tvö fjölbýlishús með alls 12 íbúðum á lóð nr. 2-10 við Gerðarbrunn.  Stærðir:  Mhl.01: A-rými 629,1 ferm., 2.192,7 rúmm.  B-rými 145,3 ferm., 432,9 rúmm.  Mhl.02: A-rými 609,4 ferm., 2.139,5 rúmm.  B-rými 166,9 ferm., 497,4 rúmm.  Gjald kr. 11.000"
54494 (05.11.370.1),BN054494,Gissurargata 1,Einbýlishús,Frestað. Vísað til athugasemda og með vísan til umsagnar skipulagsfulltrúa dags. 25. maí 2018.,"Sótt er um leyfi til að byggja staðsteypt einbýlishús með innbyggðri bílgeymslu og aukaíbúð, einangrað að utan og klætt, múrkerfi, zinki og zedrusvið á lóð nr. 1 við Gissurargötu.  Erindi fylgir samþykki lóðarhafa Döllugötu 2 og 4 áritað á uppdrætti.  Stærð, A-rými:  356,5 ferm., 1.234,5 rúmm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. maí 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 25. maí 2018.  Gjald kr. 11.000"
47793 (01.24.750.2),BN047793,Gunnarsbraut 46,Gistiheimili,Frestað. Vísað til athugasemda.,"Sótt er um samþykki á áður gerðum breytingum sem felast í að uppfæra brunavarnir í gististað í flokki II, teg. gistiheimili fyrir 30 gesti í húsi á lóð nr. 46 við Gunnarsbraut.  Erindi fylgir bréf frá aðalhönnuði dags. 16. maí 2018.  Gjald kr. 9.500"
54733 (01.86.440.1),BN054733,Haðaland 10-16,Breyta kjallara í vinnustofu,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að loka stiga milli kjallara og 1. hæðar, innrétta vinnustofu í kjallara, síkka glugga, stækka ljóskassa á norðurhlið og gera annan á suðurhlið með útgangi úr kjallara einbýlishúss nr. 12 á lóð nr. 10-16 við Haðaland.  Gjald kr. 11.000"
54466 (01.62.910.2),BN054466,Haukahlíð 1,Fjölbýlishús,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja mhl. 07, tvö stigahús á 3-5 hæðum með 33 íbúðum, steinsteypt, einangruð að utan og klædd múrkerfi og málmklæðningu á lóð nr. 1 við Haukahlíð.  Erindi fylgir brunahönnun frá Mannvit dags. 23. apríl 2018 og greinargerð um hljóðvist dags. 27. mars 2018.  Stærð mhl. 07, A-rými:  3.376,4 ferm., 10.533 rúmm.  Gjald kr. 11.000"
54782 (01.62.910.2),BN054782,Haukahlíð 1,Takmarkað byggingarleyfi f. jarðv. undirst. botnpl. og fl.,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um takmarkað byggingarleyfi fyrir jarðvinnu, undirstöður, botnplötu og lagnir í grunn fyrir bílakjallara, mhl. 01, á lóð nr. 1 við Haukahlíð sbr. BN054251."
54669 (01.22.320.4),BN054669,Hátún 2A,Breyting inni,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta fyrirkomulagi 1. hæðar, stækka innkeyrsludyr og setja nýjan glugga á suðurhlið í húsi á lóð nr. 2a við Hátún.  Gjald kr. 11.000"
54555 (05.8-.--9.8),BN054555,Hólmsheiðarvegur 151,Bygging geymsluhúsnæðis,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að reisa geymsluhúsnæði á lóð nr. 151 við Hólmsheiðarveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 11. maí 2018 fylgir erindinu.  Stærð: 655,9 fermetrar og 3.508,8 rúmmetrar.  Meðfylgjandi er bréf hönnuðar ódagsett.  Gjald kr. 11.000"
54285 (04.33.110.3),BN054285,Hraunbær 103A,Fjölbýlishús,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja 5-9 hæða fjölbýlishús með 60 íbúðum ásamt bílgeymslu í kjallara á lóð nr. 103A við Hraunbæ.  Erindi fylgja varmatapsútreikningar dags. 27.02.2018 og hljóðvistarskýrsla dags. 23.02.2018.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 13. apríl 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 13. apríl 2018.  Stærðir:  A-rými 7.74,5 ferm., 22.893,8 rúmm.  B-rými 607,7 ferm., 1700,72 rúmm.  Gjald kr. 11.000"
54545 (01.15.150.7),BN054545,Hverfisgata 33,Veitingastaður í flokki II tegund F,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að opna veitingastað í flokki II tegund F fyrir 130 gesti á 1. hæð og í kjallara í húsi á lóð nr. 33 við Hverfisgötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. maí 2018 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 18. maí 2018.  Gjald kr.11.000"
54242 (04.07.500.1),BN054242,Höfðabakki 9,"Mötuneyti 1.hæð, fl.2 - ný skilgreining",Synjað. Með vísan til minnisblaðs skrifstofu sviðsstjóra dags. 23. maí 2018.,Sótt er um leyfi til að skilgreina mötuneyti Opinna Kerfa sem veitingastað í flokki II í suðurhluta 1. hæðar verslunar- og skrifstofuhúss á lóð nr. 9 við Höfðabakka.  Erindi fylgir bréf umsækjanda dags. 14. maí 2018 og minnisblað skrifstofu sviðsstjóra dags. 23. maí 2018.  Gjald kr. 11.000
54665 (02.69.370.5),BN054665,Iðunnarbrunnur 12,Íbúðarhús á 2 hæðum,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja tvíbýlishús, tveggja hæða með innbyggðri bílgeymslu, steinsteypt, einangrað að utan og klætt málmklæðningu á lóð nr. 12 við Iðunnarbrunn.  Stærð, A-rými:  207,9 ferm., 641,1 rúmm.  Gjald kr. 11.000"
54517 (04.11.350.9),BN054517,Jónsgeisli 27,Breytt innanhúss skipulag og útigeymslu+verönd,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja staðsteypta, óeinangraða útigeymslu sem á að vera opin að hluta, koma fyrir steyptum 90 cm háum vegg við verönd sem kemur ofan á útigeymslu, koma fyrir heitum potti norðausturhorni lóðar og gerð grein fyrir áður gerðum breytingum á innra skipulagi í húsi á lóð nr. 27 við Jónsgeisla.  Samþykki aðliggjandi lóðar nr. 11, 13, 15 og 25 Jónsgeisla.   Stærð útigeymslu sem er B rými : 24,7 ferm., 71,0 rúmm.  Gjald kr. 11.000"
54283 (01.17.201.5),BN054283,Klapparstígur 29,Leyfi fyrir krá,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að innrétta veitingastað í flokki II tegund F fyrir 120 gesti í rými 0101 og koma fyrir hurð á bakhlið húss á lóð nr. 29 við Klapparstíg.   Umsögn burðarvirkishönnuðar dags. 26. febrúar 2018, bréf frá eiganda rýmis 0101 um samþykki dags. 8. mars 2018, tölvupóstur frá lögfræðingi eiganda íbúða 0201, 0301 og 0401 um mótmæli þeirra dags. 15. mars 2018 og bréf frá skrifstofu sviðsstjóra dags. 8. janúar 2018 fylgja erindi.  Gjald kr. 11.000"
54700 (01.32.230.1),BN054700,"0"">Klettagarðar 6",Breyting inni og á inngönguhurð,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta innra fyrirkomulagi ásamt því að stækka vöruhurð og koma fyrir nýrri hurð og gluggum á suðurhlið í húsi á lóð nr. 6 við Klettagarða.  Samþykki meðeiganda ódags. fylgir erindi.  Gjald kr. 11.000
54420 (01.32.520.1),BN054420,Klettagarðar 13,Lokaúttekt sbr. BN045390,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta erindi BN045390 vegna lokaúttektar í húsi á lóð nr. 13 við Klettagarða .  Gjald kr. 11.000
54646 (01.32.970.2),BN054646,Köllunarklettsvegur 4,Breyt. innanhúss og skipta fastanr.,Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi til að fjölga eignum úr 10 í 27 eignir þar sem hluti af þeim verður notað sem vinnustofur með millilofti, koma fyrir gluggum og svölum og stækka með því að koma fyrir millilofti yfir hluta af annarri hæð sem verður í eigu vinnustofanna í húsinu á lóð nr. 4 við köllunarklettsveg.  Stækkun millilofts : XX ferm.  Gjald kr. 11.000"
54760,BN054760,Laugavegur 95-99,Takmarkað byggingarleyfi f. jarðv. undirst. botnpl. og fl.,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um takmarkað byggingarleyfi fyrir jarðvinnu, undirstöður, botnplötu og lagnir í grunn fyrir hótel á lóð nr. 95-99 við Laugaveg sbr. BN051774."
54353 (01.15.320.5),BN054353,Lindargata 58,Breyta skráningu rýma úr geymslum í íbúð,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að byggja svalir á rými 0102 og breyta skráningu rýma 0002 og 0102 úr geymslu í íbúð í húsi á lóð nr. 58 við Lindargötu.  Gjald kr. 11.000
54692 (02.87.350.3),BN054692,Logafold 133-135,Bílskúr,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja bílskúr við hús nr. 135 á lóð nr. 133-135 við Logafold.  Stærðir: 28,0 ferm., 84,0 rúmm.  Gjald kr. 11.000"
53535 (04.32.700.1),BN053535,Lyngháls 10,Bílskúr,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja bílskúr á lóð nr. 10 við Lyngháls.  Stærðir: A-rými 39,5 ferm., 117,1 rúmm.  Lögð er fram umsögn skipulagsfulltrúa dags. 28.06.2017 við fyrirspurn SN170484.Samþykki meðeigenda dags. 20.07.2017 fylgir erindi.  Gjald kr. 11.000"
54685 (01.54.201.4),BN054685,Melhagi 20-22,Smávægilegar breytingar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta erindi BN053799 með því að bæta lýsingu á frágangi loftræsirörs, koma fyrir eldvarnargleri í kaffistofu og breyta opnun útidyra í bakaríi á lóð nr. 20-22 við Melhaga.  Gjald kr. 11.000"
53927 (01.54.201.4),BN053927,Melhagi 20-22,Búrgeymsla,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN053234, um er að ræða að innrétta búr í bakrými veitingastaðar á lóð nr. 20-22 við Melhaga.  Gjald kr. 11.000"
54603 (01.13.110.3),BN054603,Nýlendugata 22,Svalir á austurhlið,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að setja svalir á 2., 3. og rishæðir og koma fyrir nýrri garðhurð á austurhlið húss á lóð nr. 22 við Nýlendugötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. maí 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 24. maí 2018.  Gjald kr. 11.000"
54556 (01.44.111.3),BN054556,Nökkvavogur 11,Síkka glugga 1.hæð/suðurhl+svalahurð (skv. áður samþ.breyt. v/vesturhluta parhússins),Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að síkka glugga í stofu á suðurhlið, koma fyrir svalahurð við hlið hans ásamt stigapalli og tröppum út í garð, síkka glugga í kjallara á suður- og austurhlið og koma fyrir nýjum glugga í kjallara á austurhlið íbúðar með fastanr. 202-2616 í húsi  á lóð nr. 11 við Nökkvavog.  Samþykki meðeigenda lóða dags. 15 apríl 2018 fylgir.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. maí 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 25. maí 2018.  Gjald kr. 11.000"
54657 (01.34.200.5),BN054657,Rauðalækur 47,Byggja yfir svalir sem er stækkun á íbúð.,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja yfir svalir á íbúðum 01-0101 og 02-0101 og opna inn í íbúðir þannig að þær stækka í húsinu á lóð nr. 47 við Rauðalæk.  Stækkun íbúðar: 01,0101,  XX ferm. XX rúmm. og íbúð 02,0101, XX ferm. XX rúmm.  Gjald kr.  11.000"
54503 (01.13.620.4),BN054503,Ránargata 9A,Ný íbúð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd sem gerð var án byggingarleyfis. Óvissa kann því að vera um uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð verktrygging á verkið né ábyrðaraðilar. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um samþykki fyrir áður gerðum breytingum, um er að ræða íbúð á 1. hæð/jarðhæð, garðskýli þar sem verða geymslur fyrir íbúðir hússins hefur verið stækkað og gerður nýr gluggi á 1. hæð norðurhliðar á fjölbýlishúsi á lóð nr. 9A við Ránargötu.  Stækkun mhl. 02: 14,7 ferm., 36,7 rúmm.  Engar stærðarbreytingar á mhl. 01.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. maí 2018 fylgir erindi.  Gjald kr. 11.000"
