nr,url,heimilisfang,tegund,nidurstada,spurning
34350 (01.13.650.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034350,Aðalstræti 10,kvistur og þakgl. á nýbygg.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að setja kvist og þakglugga á austurþekju nýbyggingar (matshluta 02), færa lítillega bakdyrainngang matshluta 02 og fjölga þakgluggum á vesturþekju gamla hússins (matshluta 01) á lóð nr. 10 við Aðalstræti. Stærð: Stækkun (matshluta 02) vegna kvists 2 ferm., 3,2 rúmm. Gjald kr. 6.100 + 195"
34361 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034361,Álfheimar 74,br. hárgr. í hluta Sportbars,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til þess að breyta áður hárgreiðslustofu í einingu 0013 í hluta veitingastaðarins í kjallaranum og endurnýja leyfi til þess að innrétta snyrtingar eins og samþykkt var í júní 2005 einnig fyrir Sportbarinn í kjallara Glæsibæjar á lóð nr. 74 við Álfheima. Gjald kr. 6.100
34357 (01.28.030.2 08),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034357,Álftamýri 57,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um að leyfi til að byggja úr timbri ofan á svalir á raðhúsinu  Álftamýri 57. Samþykki húseigenda að Álftamýri 43-57 dagsett 7. júlí 2006, fyrir þessum breytingum fylgir. Stærðir: 31 ferm., og 82,2 rúmm. Gjald kr. 6.100 + 50.142"
34345 (01.19.111.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034345,Bergþórugata 57,samþykki fyrir íbúð í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um að fá samþykkta íbúð í kjallara í húsinu Bergþórugata 57. Gjald kr. 6.100
34346 (02.84.560.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034346,Brekkuhús 1,br. veitingast. í framleiðslueldh.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til þess að breyta veitingarekstri í einingu 0103 og 0104 í framleiðslueldhús með heimsendingarþjónustu og setja upp gaskútageymslu við suðurhlið 1. hæðar á lóð nr. 1 við Brekkuhús. Samþykki meðeigenda dags. 19. júní 2006 fylgir erindinu. Gjald kr. 6.100
34354 (01.13.461.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034354,Bræðraborgarstígur 34,reyndarteikn. og 3 hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um áður gerðar breytingar í kjallara. 2. og 3. hæð teiknaðar upp í húsinu á lóðinni nr. 34 við Bræðrarborgarstígur. Samþykki meðeigenda dags. 10. júlí 2006 fylgir erindinu. Gjald kr. 6.100
34378 (04.97.030.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034378,Dalsel leiksvæði,niðurrif,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að rífa gæsluvallarhús á lóð við Dalsel. Stærð: 64,6 ferm., fastanúmer 205-6300, landnúmer 113151. Gjald kr. 6.100"
34260 (02.85.231.0 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034260,Fannafold 190,viðbygg. og bílsk.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Hafa skal samráð við Orkuveitu Reykjavíkur vegna nálægðar kvaðar um lagnir.,"Sótt er um leyfi til þess að byggja steinsteyptan bílskúr með kjallara undir hluta ásamt steinsteyptri einlyftri viðbyggingu við suðurhlið tvíbýlishússins á lóð nr. 190 við Fannafold. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. júlí 2006 fylgir erindinu. Samþykki meðlóðarhafa dags. 25. júní 2006 og samþykki nágranna a ð Fannafold 188 dags. 12. júlí 2006 fylgja erindinu. Stærð: Viðbygging 41,6 ferm., 139,6 rúmm. Bílskúr samtals 52,9 ferm., 154 rúmm. Gjald kr. 6.100 + 17.910"
34243 (04.73.150.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034243,Ferjuvað 1-5,fjölbýlish. m. 30 íb.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Skila skal vottun eininga eigi síðar en við úttekt á botnplötu.,"Sótt er um leyfi til þess að byggja fjögurra hæða fjölbýlishús með tveimur stigahúsum ásamt geymslu og bílgeymslukjallara fyrir 18 bíla allt úr steinsteypu og forsteyptum einingum á lóð nr. 1-5 við Ferjuvað. Jafnframt er lagt til að húsið verði framvegis nr. 1-3 við Ferjuvað. Stærð: Íbúðir geymslukjallari 574 ferm., 1. hæð 912,6 ferm., 2. hæð 871,4 ferm., 3. hæð 871,4 ferm., 4. hæð 664,2 ferm., bílgeymsla 559,3 ferm., samtals 4459,9 ferm., 13193,6 rúmm. Svalagangar (B-rými) samtals 216,9 ferm., 609,5 rúmm. Gjald kr. 6.100 + 841.989"
34302 (01.08.950.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034302,Fiskislóð 1,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um breytingu á innra skipulagi í húsinu á lóðinni nr. 1 við Fiskislóð. Umsögn brunahönnuðar dags. 13. júlí 2006 fylgir erindinu. Gjald kr. 6.100
