nr,url,heimilisfang,tegund,nidurstada,spurning
34026 (01.13.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034026,Aðalstræti 2,"kaffihús, matsala",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir kaffihúsi og matsölu í rými 103 á lóðinni nr. 2 við Aðalstræti. Gjald kr. 6.100
33883 (01.14.021.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033883,Austurstræti 3,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innréttingu götuhæðar og kjallara, til að dýpka kjallara um 1m og til að setja á ný 4 glugga í kjallaravegg götuhliðar fasteignarinnar nr. 3 við Austurstræti. Málinu fylgir umsögn Húsafriðunarnefndar ríkisins dags. 28. febrúar 2006. Einnig fylgir umsögn Árbæjarsafns dags. 8. maí 2006 og umsögn frá Framkvæmdasviði varðandi birtuþrær, dags. 12. maí 2006. Stærð: Stækkun 135,7 rúmm. Gjald kr. 6.100 + 8.278"
33796 (02.42.110.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033796,Bakkastaðir 47,niðurrif og nýbygging,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja aftur einlyft steinsteypt einbýlishús með innbyggðri tvöfaldri bílgeymslu að mestu einangrað að að utan og klætt með múrkerfi ásamt steinsteyptum stoðveggjum og setlaug á lóð nr. 47 við Bakkastaði. Stærð: Nýtt einbýlishús íbúð 274,1 ferm., bílgeymsla 45,5 ferm., samtals 319,6 ferm., 1281,2 rúmm. Gjald kr. 6.100 + 78.153"
33757 (01.67.301.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033757,Bauganes 27A,nýtt einbýlishús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Vottun vegna eininga skal skilað eigi síðar en við úttekt á botnplötu. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja tvílyft einbýlishús úr forsteyptum einingum með innbyggðum bílskúr á lóðinni nr. 27A við Bauganes. Stærð: Íbúð 1. hæð 104,3 ferm., íbúð 2. hæð 132 ferm., bílgeymsla 29,2 ferm., samtals 265,5 ferm., 802,2 rúmm. Gjald kr. 6.100 + 48.934"
34078 (01.18.441.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034078,Bergstaðastræti 31,gámur á lóð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Til eins árs mest.,Sótt er um leyfi til að staðsetja gám tímabundið í eitt ár á lóðinni nr. 31 við Bergstaðastræti. Gjald kr. 6.100
34021 (01.19.022.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034021,Bergþórugata 1,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir breytingum á innra skipulagi neðri hæðar hússins á lóðinni nr. 1 við Bergþórugötu. Gjald kr. 6.100
33983 (01.85.440.2 04),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033983,Bjarmaland 24,innrétta og stækka bílg.(24),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi m.a. færa stiga milli kjalllara og 1. hæðar, stækka bílgeymslu, færa anddyri innar og reisa stoðvegg við einbýlishús nr. 24 á lóð nr. 18-24 við Bjarmaland. Bréf hönnuðar dags. 30. maí 2006 fylgir erindinu. Stærð: Stækkun 11,2 ferm., 33,4 rúmm. Gjald kr. 6.100 + 2.037"
34108 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034108,Brúnavegur Hrafnista,br. og svalaskýli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi í kjallara, breyta afmörkun loftrýmis yfir 4. hæð, koma fyrir póstalausum glerjum á rennibrautum á svalir og verandir, breyta þaki yfir efstu svalaskýlum og setja upp glerlokun  á norðurhlið á svalir á vesturgafli á þegar samþykkta íbúðarbyggingu (matshluti 45) á lóð Hrafnistu við Brúnaveg. Stærð:  Stækkun xx ferm., xx rúmm. Gjald kr. 6.100 + xx"
34103 (04.23.510.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034103,Bröndukvísl 14,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Að gefnum þeim upplýsingum sem þar er óskað eftir verður málið sent skipulagsfulltrúa til umfjöllunar.,"Sótt er um leyfi til að stækka tengibyggingu milli íbúðarhúss og bílskúrs á lóðinni nr. 14 við Bröndukvísl. Stærð:  Stækkun xx ferm., xx rúmm. Gjald kr. 6.100 + xx"
34104 (01.34.450.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034104,Dalbraut 12,viðbygging,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja tveggja hæða steinsteypta viðbyggingu og tengibyggingu við sjúkrahúsið á lóðinni nr. 12 við Dalbraut. Stærð:  Stækkun xx ferm., xx rúmm., Gjald kr. 6.100 + xx"
