nr,url,heimilisfang,tegund,nidurstada,spurning
34873 (01.14.040.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034873,Austurstræti 12,breytingar frá áður samþ. aðaluppdráttum,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir smávægilegum breytingum á veitingastað á 1. hæð með aðstöðu á neðri hæð (kjallara) í húsinu á lóðinni nr. 12 við Austurstræti. Gjald kr.  6.100
34899 (04.60.610.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034899,Álfabakki 8,viðbygging 2.hæð o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að reisa viðbyggingu við 2. hæð ásamt breytingum á skrifstofusvæðinu á sama stað í húsinu á lóðinni nr. 8 við Álfabakka. Stækkun: 58,3 ferm., 211,0 rúmm. Gjald kr. 6.100 +12.873"
34909 (01.43.020.8 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034909,Álfheimar 2,br. í sölust. f. tilbúinn mat,Frestað. Vísað til athugasemda matvælaeftirlits.,Sótt er um leyfi til þess að breyta áður fiskbúð í sölustað fyrir tilbúinn mat í suðausturhorni húss nr. 2 á lóð nr. 2-6 við Álfheima. Umboð eiganda dags. 24. október 2006 og samþykki meðeigenda dags. 26. október 2006 fylgja erindinu. Gjald kr. 6.100
34914 (01.29.320.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034914,Ármúli 36,gera rými 105 að sérstakri eign,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi.,Sótt er um leyfi til að fjölga eignum (rými 0105) í húsi á lóð nr. 36 við Ármúla. Gjald kr. 6.100
34639 (04.05.560.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034639,Bíldshöfði 3,áður gerður söluskáli,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir bílasöluhúsi sem samþykkt var til bráðabirgða með niðurrifskvöð 1993 ásamt leyfi fyrir skilti á húsi og tröppum að lóð nr. 5 við Bíldshöfða á lóð nr. 3 við Bíldshöfða. Bréf hönnuðar dags. 26. september 2006 og samþykki eiganda Bíldshöfða 5 vegna frágangs á lóðamörkum dags. 9. október 2006 fylgja erindinu. Stærð: Áður gerður söluskáli 43,6 ferm., 136 rúmm. Gjald kr. 6.100 + 6.100"
34880 (04.73.270.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034880,Bjallavað 1-5,30 íb. fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja þriggja hæða fjölbýlishús úr steinsteypu og forsteyptum einingum ásamt geymslu- og bílgeymslukjallara með samtals þrjátíu íbúðum og bílageymslu fyrir 16 bíla á lóð nr. 1-5 við Bjallavað. Stærð: Íbúð geymslukjallari 472,4 ferm., 1. hæð 933,3 ferm., 2. hæð 793,7 ferm., 3. hæð 785,1 ferm., bílgeymsla 604,6 ferm., samtals 3589,1 ferm., 10842,8 rúmm. svalagangar samtals xxx ferm., xxx rúmm. Gjald kr. 6.100 + xxx"
34841 (01.88.510.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034841,Blesugróf 27,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa vegna stærðar á húsi.,"Sótt er um leyfi fyrir áður gerðri yfirbyggingu á svölum, áður útgröfnu sökkulrými og innréttingu á aukaíbúð á 1. hæð einbýlishússins á lóðinni nr. 27 við Blesugróf. Stærð: Stækkun xx ferm., xx rúmm. Gjald kr. 6.100 + xx"
33407 (02.49.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033407,Blikastaðavegur 2-8,stórverslanir (big box),Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til þess að byggja að mestu einnar hæða stálgrindarhús fyrir stórverslanir allt klætt að utan með hvítum stálsamlokueiningum ásamt rauðum og bláum við innganga og ryðlituðum stálplötum á hluta hússins á lóð nr. 2-8 við Blikastaðarveg. Bréf hönnuðar dags. 14. febrúar og 25. apríl 2006, bréf Orkuveitu Reykjavíkur vegna kvaða á lóð dags. 9. október 2006, ásamt brunahönnun VSI dags. 14. febrúar og endurskoðuð 25. apríl 2006 fylgja erindinu. Stærð: Verslunarhús 1. hæð 38842,5 ferm., 2. hæð 2027,3 ferm., 3. hæð 473 ferm., samtals 41342,8 ferm., 414092 rúmm., útigeymslur o.fl. (B-rými) samtals 2753,6 ferm., 15655,3 rúmm. Gjald kr. 6.100 + 26.214.585"
34915 (01.24.220.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034915,Brautarholt 20,breytingar,"Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa vegna stækkunar.  Vísað er til uppdrátta A101 - A601, dags. 24. október 2006.","Sótt er um leyfi til að breyta innra fyrirkomulagi 1. og 2. hæðar úr veitingahúsi í líkamsræktarstöð og byggja nýtt  anddyri á austurhlið hússins á lóðinni nr. 20 við Brautarholt.  Stærð stækkun xx rúmm., xx ferm. Gjald kr. 6.100 + xxxx"
34897 (04.76.540.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034897,C-Tröð 1,skrifstofa 2.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að bæta við skrifstofu á 2. hæð í hesthúsi við C - Tröð 1. Gjald kr. 6.100
