nr,url,heimilisfang,tegund,nidurstada,spurning
34133 (04.63.220.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034133,Arnarbakki 1-3,fjarl. og nýjar færanl.skólast.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að fjarlægja 3 gamlar færanlegar kennslustofur og setja í staðinn 3 af nýrri gerðinni á lóðina nr. 1-3 við Arnarbakka. Gjald kr. 6.100
34060 (01.35.410.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034060,Austurbrún 31,Nýbygging,Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi til að byggja hús á einni hæð á baklóð Austurbrúnar 31, skv. uppdr. Teiknistofu Halldórs Guðmundssonar, dags. 10.05.06. Stærðir 64,5 ferm., 219,3 rúmm. Gjald kr. 6.100 + 13.377"
34140 (01.13.011.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034140,Ánanaust 3,íbúðir fyrir aldraða,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja allt að sjö hæða steinsteypta byggingu með 142 íbúðum fyrir aldraða, 44 íveru einingum, þjónusturýmum og bílgeymslum allt einangað að utan og klætt með xxx á lóð nr. 3 við Ánanaust. Stærð: Íbúðir og þjónusturými samtals 21585 ferm. og bílgeymsla 10737 ferm., xxx rúmm. Gjald kr. 6.100 + xxx"
34073 (01.81.640.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034073,Bakkagerði 13,viðbygging - lyfta þaki,Frestað. Lagfæri skráningu.  Senda rafræna töflu.,"Sótt er um leyfi til þess að byggja steinsteypta viðbyggingu við suður- og austurhlið einbýlishúss, hækka þak yfir hluta íbúðarhúss, hækka þak bílskúrs og einangra þrjár hliðar bílskúrs að utan og klæða með múrkerfi á lóð nr. 13 við Bakkagerði. Samþykki lóðarhafa aðlægra lóða dags. 3. júní 2006 fylgir erindinu. Stærð: Viðbygging við einbýlishús samtals 58,9 ferm., 230,5 rúmm., stækkun bílskúrs 2,5 ferm., 45,9 rúmm. Gjald kr. 6.100 + 16.860"
33815 (01.44.200.7 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033815,Barðavogur 26,setja svalir og stiga,Frestað. Lagfæra skráningartöflu.,Sótt er um leyfi til að setja svalir með tröppum niður í garð af miðhæð hússins á lóðinni nr. 26 við Barðavog. Málinu fylgir samþykki meðeigenda dags. 15. mars 2006. Gjald kr. 6.100
34114 (01.22.100.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034114,Borgartún 22,"endurnýjun á byggingarleyfi, skábraut",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um endurnýjun á byggingarleyfi frá 30. október 2001 fyrir þegar gerðri skábraut framan við aðalinngang og lyftu í lyftustokk í stigahúsi atvinnuhússins á lóðinni nr. 22 við Borgartún. Gjald kr. 6.100
34128 (01.23.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034128,Borgartún 32,breyting á innra fyrirkomulagi 6. hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi herbergja á 6. hæð hótelsins á lóðinni nr. 32 við Borgartún. Gjald kr. 6.100
34131 (01.13.420.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034131,Brekkustígur 3,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi fyrir þegar gerðum breytingum s.s. breytingum á innra skipulagi, tekinn er út lítill gluggi í stigarými, og endurbyggður garðskúr við  húsið á lóðinni nr. 3 við Brekkustíg. Stærð:  10,9 ferm., 27,9 rúmm., Gjald kr. 6.100 + 1.702"
33779 (01.13.440.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033779,Bræðraborgarstígur 26,staðfesting á notkun húsnæðis sem atvinnuhúsn.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum á jarðhæð hússins nr. 26 við Bræðraborgarstíg, þar sem jarðhæðin er innréttuð sem læknastofur. Gjald kr. 6.100"
33975 (01.82.601.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033975,Byggðarendi 23,viðbygging,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja við einbýlishúsið á lóðinni nr. 23 við Byggðarenda. Stærð: Stækkun 27,3 ferm., 78,1 rúmm. Gjald kr. 6.100 +47.641"
