nr,url,heimilisfang,tegund,nidurstada,spurning
34721 (01.14.021.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034721,Austurstræti 3,br. í veitingast. og íb.,Frestað. Vísað til fyrri athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að innrétta veitingahús í kjallara og á fyrstu hæð og íbúðir á annarri og þriðju hæð fjöleignahússins á lóðinni nr. 3 við Austurstræti.  Breytingarnar fela m. a. í sér dýpkun á kjallara, og endurísetningu á fjórum gluggum í götuhlið kjallara. Jafnframt eru erindi BN033883 og BN034448 dregin til baka. Málinu fylgir umsögn Húsafriðunarnefndar dags. 28. febrúar 2006, umsögn Borgarminjavarðar dags. 8. maí 2006 og umsögn burðarvirkishönnuðar dags. 27. júlí 2006.  Einnig fylgir samþ. meðeiganda á teikningu dags. 29. september 2006. Einnig lögð fram útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. október 2006. Stækkun: 155,2 rúmm. Gjald kr. 6.100 + 9.467"
34669 (01.85.430.1 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034669,Árland 1,nýtt einbýli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess byggja nýtt steinsteypt einlyft einbýlishús nr. við Árland, með innbyggðri tvöfaldri bílgeymslu ásamt kjallara undir hluta hússins allt einangrað að utan og að mestur klætt með eir á lóð nr. 1-7 við Árland. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 22. september 2006 fylgir erindinu. Stærð: Einbýlishús kjallari 116,6 ferm., íbúð 1. hæð 325,1  ferm., bílgeymsla 44,6 ferm., samtals 460,2 ferm., 1598,3  rúmm.  Gjald kr. 6.100 + 97.496"
34803 (01.85.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034803,Árland 1-7,Niðurrif,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er leyfi til að rífa hús nr. 1 á lóð nr. 1-7 við Árland, matshl. 01 íbúð og matshl. 06 bílgeymslu samtals 230,0 ferm. og 701,4 rúmm. Staðgreinir 1854301 og landnúmer 108776. Fastanúmer 203-7305 merkt 01 0101 íbúð 174,9 ferm., og merkt 06 0101 bílskúr 55,1 ferm. Gjald kr. 6.100"
34443 (01.29.040.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034443,Ármúli 2,viðbygging úr steinsteypu 1 hæð diselvararafstöð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja viðbyggingu úr steinsteypu fyrir dísel-varaaflstöð við fyrstu hæð hússins á lóðinni nr. 2 við Ármúla. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. ágúst  2006 fylgir erindinu. Stærð: 61,5 ferm., og 190,7 rúmm. Gjald kr. 6.100 + 11.608"
34783 (01.26.520.1 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034783,Ármúli 31,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi norðurhúss, og að staðsetja kælivélar vestan við húsið í girðingu á lóðinni nr. 31 við Ármúla. Girðingin er klædd að hluta eins og húsið og einnig með galv. girðingu. Gjald kr. 6.100"
34747 (02.40.430.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034747,Barðastaðir 67,sólstofa,Synjað. Er ekki í samræmi við deiliskipulag.,"Sótt er um leyfi til að byggja sólstofu úr gleri og gluggapóstum úr áli við efri hæðina á suðvesturhlið hússins á lóð nr. 67 við Barðastaði.  Stærðir: Stækkun 22,9 ferm. og 67,7 rúmm. Gjald kr. 6.100 + 4129"
34510 (01.18.440.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034510,Bergstaðastræti 43A,viðbygging og endurbætur,Frestað. Grenndarkynning stendur yfir.,"Sótt er um leyfi til að rífa núverandi stigahús á 2. hæð, endurbyggja suðurhluta 1. hæðar og byggja við suðurhluta 2. hæðar  fjölbýlishússins á lóðinni nr. 43A við Bergstaðastræti. Ennfremur að byggja utanáliggjandi tröppur úr tré á steyptri undirstöðu til að komast að nýjum inngangi 2. hæðar. Málinu fylgir umsögn Húsafriðunarnefndar dags. 25. ágúst 2006 og samþykki meðlóðarhafa dags. 24. ágúst 2006 og umsögn Minjasafns Reykjavíkur dags. 28. ágúst 2006. Umsögn verkfrst. Fjarhitunar um eldvarnir dags. 12. september 2006 fylgir.  Einnig fylgir samþykki nágranna í Bergstaðastræti 45A, dags. 10. september 2006 fyrir útitröppum. Stærðir:  Stækkun 14 ferm. og 29 rúmm. Gjald kr. 6.100 + 1.769"
34704 (04.23.540.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034704,>Bleikjukvísl 15,"breyta garðstofu í tvö herb., gluggar",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til breytinga á innra fyrirkomulagi áður garðstofa og baðherbergi nú 2 svefnherbergi og baðherbergi með tilheyrandi gluggabreytingu í austurásýnd á húsi á lóð nr. 15 við Bleikjukvísl.  Bréf burðarvirkishönnuðar dags. 28. september 2006 fylgir erindinu. Gjald kr. 6.100
34450 (01.16.232.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034450,Brávallagata 10,"br. svalir,gluggar og hurðir",Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja svalir á 1. og 2. hæð, síkka gluggaop og koma fyrir svalahurðum á fjölbýlishúsinu á lóðinni nr. 10 við Brávallagötu. Málinu fylgir samþykki eiganda risíbúðar Brávallagötu 10 dags. 23. maí 2006. Gjald kr. 6.100"
34757 (04.28.--9.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034757,Breiðhv. Sjónarhóll,niðurrif,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að rífa einbýlishúsið Sjónarhól við Vatnsveituveg, fastanúmer 204-4154. Niðurrif: Fastanr. 204-4154, 01 0101, 66,3 ferm. Gjald kr. 6.100"
