nr,url,heimilisfang,tegund,nidurstada,spurning
33584 (01.14.040.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033584,Austurstræti 14,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta salerni f. fatlaða á fyrstu hæð, salerni f. starfsfólk í kjallara og ræstingu á tveim stöðum í kjallara, í húseigninni á lóðinni Austurstræti nr. 14. Gjald kr. 6.100"
33256 (01.29.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033256,Ármúli 16,milliloft,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Þinglýsa skal yfirlýsingu vegna undanþágu frá bílastæðakröfum.,"Sótt er um leyfi til þess að steypa milliloft sem aðra hæð matshluta 01 í stað ósamþykkts trégólfs, en steinsteypt gólf er í sömu hæð í áfastum húshluta (matshluta 02)  atvinnuhússins á lóð nr. 16 við Ármúla. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. febrúar 2006 fylgir erindinu. Umboð hönnuðar frá eigendum dags. 23. janúar 2006, bréf hönnuðar dags. 7. febrúar og 1. mars 2006 og beiðni um undanþágu frá bílastæðakröfu vegna lagerhúsnæðis dags. 16. mars 2006 fylgja erindinu. Stærð: Milliloft 218,7 ferm.  Gjald kr. 6.100"
33702 (04.06.500.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033702,Bíldshöfði 18,skyndibitastaður,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að færa til veggi innanhúss, bæta við útihurð, færa neyðarútgang og útbúa kaffistofu starfsfólks í húsi nr. 18 við Bíldshöfða. Gjald kr. 6.100"
33730 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033730,Bíldshöfði 20,"viðbygging, breyting",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um að byggja  viðbyggingu, einnar hæðar  stálgrindarhús klætt málmklæðningu, ásamt því að breyta innra skipulagi verslunarinnar Krónunar við Bíldshöfða 20. Stækkun 522,6 ferm., og 4731 rúmm. Gjald kr. 6.100 + 288.591"
33144 (01.21.810.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033144,Borgartún 25,innrétting  6. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir breyttu innra fyrirkomulagi sjöttu hæðar atvinnuhússins á lóðinni nr. 25 við Borgartún. Bréf brunahönnuðar dags. 28. mars 2006 fylgir erindinu. Gjald kr. 6.100
33700 (01.81.7-9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033700,Breiðagerði 20,breytingar,Frestað. Lagfæra skráningu.,"Sótt er um breytingar á innra fyrirkomulagi m.a. kennslustofur stækkaðar útbúin hópherbergi, húsvarðaríbúð breytt í kennslustofu, brunavarnir endurbættar. Skýrsla um brunahönnun dags. 28 mars 2006 fylgir ásamt tölvupósti um burðarþol dags. 28. mars 2006 frá Rúnari G Sigmarssyni. Gjald kr 6.100"
33669 (01.13.420.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033669,Brekkustígur 3A,reyndarteikningar og stækkun matshluta 70,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir stækkun á garðskýli og áður gerðum breytingum á húsinu á lóðinni nr. 3A við Brekkustíg. Stærð: Stækkun 4,4 ferm., og 11,1 rúmm. Gjald kr. 6.100 + 677"
33684 (04.03.500.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033684,Eldshöfði 18,stöðuleyfi fyrir gáma,Frestað. Vantar samþykki meðlóðarhafa.,Sótt er um stöðuleyfi fyrir 2 vörugáma á lóðinni nr. 18 við Eldshöfði. Gjald kr. 6.100
33653 (04.35.140.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033653,Fagribær 14,einbýlishús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Haft skal samband við mannvirkjaskrifstofu vegna gerðar innkeyrslu. Komi til kostnaðar vegna breytinga á mannvirkjum Reykjavíkurborgar skal það greitt af umsækjanda.,"Sótt er um leyfi til þess að byggja einlyft steinsteypt einbýlishús með innbyggðri bílgeymslu á lóð nr. 14 við Fagrabæ. Stærð: Íbúð 197,3 ferm., bílgeymsla 39,1 ferm., samtals 236,4 ferm., 889,2 rúmm. Gjald kr. 6.100 + 54.241"
31998 (01.55.421.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031998,Fálkagata 9,"skipt um þak, kvistir og svalir",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir að endurnýja þak, koma fyrir fjórum kvistum á báðum hliðum og tvennum svölum á suðurhlið í fjölbýlishúsi á lóð nr. 9 við Fálkagötu. Málið var grenndarkynnt frá 3. nóvember til 1. desember 2005. Engar athugasemdir bárust. Samþykki meðeigenda (á teikn.) fylgir erindinu.  Stærð:  Gjald kr. 5.700 + 5.700 + xx"
