nr,url,heimilisfang,tegund,nidurstada,spurning
34960 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034960,Álfheimar 74,br. á Sportbarnum,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að endurnýja og breyta lítillega snyrtingum í suðurenda Sportbarsins i kjallara Glæsibæjar á lóð nr. 74 við Álfheima. Gjald kr. 6.100
34880 (04.73.270.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034880,Bjallavað 1-5,30 íb. fjölbýlishús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Samþykkt að tölusetning lóðarinnar verði framvegis nr. 1-3 við Bjallavað. Vottun eininga skal skila fyrir úttekt á botnplötu.,"Sótt er um leyfi til þess að byggja þriggja hæða fjölbýlishús úr steinsteypu og forsteyptum einingum ásamt geymslu- og bílgeymslukjallara með samtals þrjátíu íbúðum og bílageymslu fyrir 16 bíla á lóð nr. 1-5 við Bjallavað. Jafnframt er lagt til að húsið verði framvegis nr. 1-3. Stærð: Íbúð geymslukjallari 473 ferm., 1. hæð 933,3 ferm., 2. hæð 933,3 ferm., 3. hæð 785,1 ferm., bílgeymsla 604,6 ferm., samtals 3728,7 ferm., 11233,7 rúmm. Svalagangar (B-rými) samtals 245,8 ferm., 712,8 rúmm. Gjald kr. 6.100 + 728.737"
34841 (01.88.510.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034841,Blesugróf 27,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðri yfirbyggingu á svölum, áður útgröfnu sökkulrými og innréttingu á aukaíbúð á 1. hæð einbýlishússins á lóðinni nr. 27 við Blesugróf. Útskrift úr gerðabók embættisafgreiðslufundi skipulagsfulltrúa frá 10. nóvember 2006 fylgir erindinu. Stærð: Stækkun xx ferm., xx rúmm. Gjald kr. 6.100 + xx"
34973 (01.13.422.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034973,Bræðraborgarstígur 16,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi þ.e.a.s. úr blönduðu íbúðar og atvinnuhúsnæði í atvinnuhúsnæði með tilfærslu á milliveggum og breyta nýtingu rýma á 1. - 3. hæð,  einnig loka opi milli 2. og 3. hæðar í húsinu á lóðinni nr. 16 við Bræðraborgarstíg.  Koma á fyrir 5 bílastæðum á lóðinni með aðkeyrslu frá Drafnarstíg 9. Eftir þessa breytingu er engin íbúð í húsinu. Stækkun: xxxx Gjald kr. 6.100"
34729 (01.19.521.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034729,Eiríksgata 17,íbúð í kjallara og reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara fjölbýlishússins á lóðinni nr. 17 við Eiríksgötu. Jafnframt eru lagðar inn leiðréttar teikningar af öðrum hæðum hússins vegna gerðar eignaskiptayfirlýsingar. Með málinu fylgir íbúðarskoðun byggingafulltrúa dags. 15. september 2006. Einnig fylgir virðingargjörð dags. 1. mars 1942. Gjald kr. 6.100
32481 (04.64.140.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032481,Erluhólar 3,áðurg br v/ eignaskiptas,Frestað. Lagfæra skráningartöflu.,Sótt er um samþykki fyrir áður gerðum breytingum á innra fyrirkomulagi íbúðar og geymslurýma í kjallara hússins á lóðinni nr. 3 við Erluhóla vegna eignaskipta. Gjald kr. 5.700 + 6.100
34862 (01.24.360.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034862,Flókagata 1,stækka glerskála,"Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta dags. 25. apríl 2005  nr. 60, 01, 02. Lagfæra skráningartöflu.","Sótt er um leyfi til að stækka glerskála við húsið á lóðinni nr. 1 við Flókagötu.  Samþykki eigenda Flókagötu 3 dagsett 4. október 2006 fylgir ásamt samþykki byggingafulltrúa  frá 9. júní 2005 fyrir tjaldi á lóðinni. Stækkun: 21 ferm., og 47,6 rúmm. Gjald kr. 6.100 + 2.903"
34981 (01.24.370.5 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034981,Flókagata 9,svalir á suðurhlið,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,Sótt er um leyfi til þess að setja upp svalir við suðurhlið 2. hæðar tvíbýlishússins á lóð nr. 9 við Flókagötu. Samþykki meðeigenda dags. 28. júní 2006 fylgir erindinu. Gjald kr. 6.100
34446 (01.11.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034446,Grandagarður 8,ofanábygging o.fl.,"Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Í samþykktinni felst ekki endanleg afstaða byggingaryfirvalda til lóðarafmörkunar hússins, þinglýsa skal yfirlýsingu þess efnis.","Sótt er um leyfi til þess að byggja inndregna fjórðu hæð úr stálvirki, byggja glerviðbyggingu við vesturhlið allra hæða með nýjum inngangi og breyta starfsemi úr lager og frystigeymslum í að mestu skrifstofur í suðurenda hússins á lóð nr. 8 við Grandagarð. Jafnframt er erindi 33367 dregið til baka. Brunahönnun VSI dags. 30. október 2006, skilyrt samþykki fyrir hönd Faxaflóahafnar sf. dags. 25. september 2006, samþykki Faxaflóahafnar dags. 2. nóvember 2006 og lóðaleigusamningur dags. 26. október 2006 fylgja erindinu. Samþykki nágranna móttekið 18. október 2006 fylgir erindinu. Stærð: Viðbygging og ofanábygging 1166,4 ferm., 6009,8    rúmm. Gjald kr. 6.100 + 6.100 + 6.100 + 6.100 + 366.598"
34908 (01.46.110.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034908,Grensásvegur 11,neðri bílakjallari,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að gera neðri kjallara í húsi á lóð nr. 11 við Grensásveg. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. október 2006 fylgir erindinu. Stækkun: 977,4 ferm., og 2893,2 rúmm. Gjald kr. 6.100 + 176.774"
