nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
56933 (04.76.570.8),BN056933,D-Tröð 8,Breyting á erindi BN051536 v. lokaúttektar,Frestað. Vísað til athugasemda heilbrigðiseftirlits.,Sótt er um leyfi til að breyta erindi BN051536 vegna lokaúttektar þannig að út-merki eru fjarlægð og tvær iðnaðarhurðir eru settar í stað glugga á austurhlið húss nr. 8 við D-tröð.  Gjald kr. 11.200
56746 (01.29.430.2),BN056746,Fellsmúli 5-11,"9-11 - Breyting á BN056064, svalahandrið",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012.,"Sótt er um leyfi til að breyta erindi BN056064, á þann hátt að hliðar svalahandriða eru hækkaðar á svölum á suðurhlið fjölbýlishúss nr. 9-11 á lóð nr. 5-11 við Fellsmúla.  Erindi fylgir samþykki húseigenda Fellsmúla 9 og 11 dags. 8. nóvember 2019.  Gjald kr. 11.200"
56883 (01.08.740.1),BN056883,Fiskislóð 53-69,57-59 - v/lokaúttektar erindis BN050790,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi fyrir breytingum á erindi BN050790 vegna lokaúttektar á kaffibrugghúsi og kaffihúsi í flokki ll, tegund e, fyrir hámarks gestafjölda alls 49 manns og 3-4 starfsmenn á 1. hæð í iðnaðarhúsi nr. 57-59, mhl. 02, á lóð nr. 53-69 við Fiskislóð.  Gjald kr. 11.200"
56859 (05.05.330.1),BN056859,Friggjarbrunnur 20-22,Breyting á erindi BN034987,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til að breyta erindi BN034987, vegna lokaúttektar á húsi nr. 22, þar sem brunakrafa á glugga í geymslu er afnumin, staðsetningu sorps er breytt og komið er fyrir steyptum stoðvegg á milli húsanna á lóð nr. 20-22 við Friggjarbrunn.  Gjald kr. 11.200"
55958 (01.13.630.8),BN055958,Garðastræti 14,Rishæð - stækkun og kvistir.,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verði þinglýst eigi síðar en við lokaúttekt.","Sótt er um leyfi til að byggja rishæð með kvistum á þrjá vegu og gera þar sjálfstæða íbúð í húsi á lóð nr. 14 við Garðastræti.  Erindi fylgir umsögn Minjastofnunar dags. 11. mars 2019 og 2. apríl 2019, afrit af umsögn skipulagsfulltrúa dags. 11. janúar 2019 og samþykki meðeigenda dags. 25. mars 2019 og 22. mars 2019. Einnig fylgir minnisblað Eflu um brunahönnun útgáfu dags. 20. maí 2019.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 30. ágúst 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 30. ágúst 2019. Erindi var grenndarkynnt fyrir hagsmunaaðilum að Garðastræti 11, 13, 13a,15, 16 og 17, Bárugötu 2, 3 og 4 og Öldugötu 2 frá 16. maí 2019 til og með 13. júní 2019. Eftirtaldir aðilar sendu athugasemdir: Gestur Ólafsson dags. 11. júní 2019 og Lilja Valdimarsdóttir og Pálmi Guðmundsson dags. 13. júní 2019.  Stækkun: 110,2 ferm., 33,7 rúmm.  Gjald: kr. 11.200 + 11.200"
56836 (01.11.730.7),BN056836,Geirsgata 7-7C,7 - Breyting inni - BN053195.,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Skilyrt er að eignaskiptayfirlýsing vegna lóðar sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt.","Sótt er um leyfi til að breyta erindi BN053195 þannig að innra skipulagi er breytt í húsi nr. 7, í mhl. 03, á lóð nr. 7-7C við Geirsgötu.  Erindi fylgir bréf hönnuðar mótt. 11. nóvember 2019 og bréf mótt. 13. nóvember 2019.  Gjald kr. 11.200 + 11.200"
56930 (01.52.040.1),BN056930,Grandavegur 42,Skráningartöfla uppfærð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,"Sótt er um leyfi til uppfæra skáningartöflu fyrir mhl. 07 fyrir húsið nr. 42 við Grandaveg.   Minnkun er í 0001 bílageymslu er: 128,3 ferm., 412,9 rúmm.   Gjald kr. 11.200"
56792 (01.17.313.6),BN056792,Grettisgata 27,Viðbygging svalir (BN055666),Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta samþykktu erindi BN055666, þannig að stækkun, sem gefin var upp, er leiðrétt í byggingalýsingu fyrir húsið á lóð nr. 27 við Grettisgötu.  Rétt stækkun er: 69,5 ferm., 191,1 rúmm.  Gjald kr. 11.200"
56904 (02.22.000.1),BN056904,Gufunes Áburðarverksm,Breyting inni - 1.áfangi - fækkun gesta úr 350 í 205 manns.,Frestað. Lagfæra skráningu.,"Sótt er um breytingar á innra skipulagi í 1. áfanga kvikmyndaversins í Gufunesi vegna brunahönnunar, auk þess  er snyrtingakjarna í norðurhorni byggingar breytt þannig að einungis verður núverandi snyrting á staðnum, vegna þessa fækkar leyfilegum gestafjölda úr 350 niður í 205 manns í húsi á lóð við Gufunes (Gufunes Áburðarverksmiðja).  Erindi fylgir greinagerð um brunavarnir frá Eflu, útg. 001-V05, dags. 5. nóvember 2019.  Gjald kr. 11.200"
56810 (02.21.600.4),BN056810,Gufunesvegur 4,"Smáhýsi - 4a, 4b, 4c, 4d",Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi fyrir fjórum 30 ferm. smáhýsum úr krosslímdum timbureiningum (CLT), sem koma tilbúin og verða sett á bita sem felldir eru ofan í úrtak á reitum 4a, 4b, 4c og 4d á lóð nr. 4 við Gufunesveg.  Erindi fylgir mæliblað nr. 2.216.0 síðast breytt 20. janúar 1981.  Stærðir:   4a: 33,1 ferm., 101,6 rúmm.  4b: 30,1 ferm., 94,5 rúmm.  4c: 30,1 ferm., 94,5 rúmm.  4d: 30,1 ferm., 94,5 rúmm.  Samtals: 123,4 ferm., 385,1 rúmm.  Gjald kr. 11.200"
56847 (02.57.820.1),BN056847,Gylfaflöt 2,Reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi fyrir breytingum á erindi BN054079 vegna lokaúttektar á skemmu á lóð nr. 2 við Gylfaflöt   gjald kr. 11.200
56744 (04.74.170.1),BN056744,Hólmvað 38-52,Nr. 52 - Breyting á BN036452,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt um leyfi fyrir breytingum á erindi BN036452 vegna lokaúttektar á raðhúsi nr. 52, mhl.08, á lóð nr. 38-52 við Hólmvað.  Gjald kr. 11.200]"
56940 (01.51.330.1),BN056940,Keilugrandi 1,1-3 - Breyting á skráningartöflu - mhl.01,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu.","Sótt er um leyfi til að breyta samþykktu erindi, BN053062, breytt er stærðum í byggingarlýsingu vegna breytingar á þakgerð, á mhl. 01 í húsi 1-3  á lóð 1 til 11 við Keilugranda.   Stækkun brútto rúmm. er: 22,6 rúmm.  Gjald kr. 11.200"
56841 (05.13.040.2),BN056841,Klausturstígur 1-11,"Klausturst,/Kapellust, 2,4,6 og 15 - Fjölbýlishús 3.áfangi",Frestað. Vísað til athugasemda.,"Sótt er um leyfi fyrir 3. áfanga, mhl.11-14,  sem eru 4 steinsteypt hús fyrir 56 námsmannaíbúðir á reitum nr. 2 (11 íbúðir), 4 (17 íbúðir) og 6 (11 íbúðir) við Klausturstíg og nr. 15 (17 íbúðir) við Kapellustíg á lóð nr. 1-11 við Klausturstíg.  Erindi fylgir mæliblað 5.130.4 dagsett 15. maí 2019 og ófullgert hæðablað 5.130.4 útgáfa A dagsett 24. ágúst 2001, auglýsing um breytingu á deiliskipulagi dags. 14. febrúar 2019, greinagerð Mannvits um hljóðvist dags. 8. nóvember 2019, reiknuð u-gildi byggingahluta og heildarleiðnitap Arkís dags. 1. júlí 2019, teikningaskrá hönnuða dags. 8. nóvember 2019 og bréf hönnuðar dags. 12. nóvember 2019.  Stærðir:  Mhl.11, Klausturstígur 6, A rými: 687,3 ferm, 2.005,3 rúmm + B rými: 75,9 ferm. Samtals 763,2 ferm.  Mhl.12, Klausturstígur 4, A rými: 1.298,2 ferm, 3.864,4 rúmm + B rými: 167,9 ferm. Samtals 1.466,1 ferm.  Mhl.13, Klausturstígur 2, A rými: 687,3 ferm, 2.005,3 rúmm + B rými: 75,9 ferm. Samtals 763,2 ferm.  Mhl.14, Kapellustígur 15, A rými: 944,1 ferm, 2.740,2 rúmm + B rými: 113,7 ferm. Samtals 1.57,8 ferm.  Mhl. 11-14 samtals: A rými: 3.616,9 ferm., 10.615,2 rúmm. + B rými: 433,4 ferm. Samtals 4.050,3 ferm.  Gjald kr. 11.200"
56899 (01.32.310.1),BN056899,Korngarðar 1,Rými fyrir pökkun á grænmeti - milliveggir,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að reisa létta innveggi úr samlokueiningum og innrétta rými fyrir pökkun á grænmeti og ávöxtum fyrir ofan núverandi kæliklefa í vöruhúsi á lóð nr. 1 við Korngarða.  Stækkun: 196,5 ferm., 703,3 rúmm.  Gjald kr. 11.200"
56852 (02.64.760.2),BN056852,Lambhagavegur 15,Breytingar v/lokaúttektar -  BNO51530,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu.","Sótt er um leyfi til að breyta erindi BN051530 vegna lokaúttektar þannig að innra skipulagi er breytt, stjórnstöð brunavarna er færð, æfingarsalir sameinaðir, salerni fjarlægt og gluggum bætt við í líkamsræktarstöð á lóð nr. 15 við Lambhaga.  Gjald kr. 11.200"
56928 (02.68.340.1),BN056928,Lambhagavegur 19,Breytingar - brunamál,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta samþykktu erindi, BN051044, þannig að innra skipulagi er breytt, komið er fyrir geymslu í rými 0101 milli mátlína F og G, vegg á mátlínu á milli afgreiðslu og afgreiðslu hlífarfatnaðar og breytt er brunavörnum í húsi á lóð nr. 19 við Lambhagaveg.  Gjald kr. 11.200"
56825 (01.44.110.3),BN056825,Langholtsvegur 136,Uppfærð skráningartafla,Frestað. Vísað til athugasemda.,Lagðar eru inn til samþykktar nýjar aðalteikningar ásamt skráningartöflu til samræmis við eldri eignarskiptayfirlýsingu íbúðarhúss á lóð nr. 136 við Laugarnesveg.   Stækkun:  20.6 ferm. xx.x rúmm.  Erindi fylgir samþykki meðlóðarhafa og meðfylgjandi uppdrættir dags. 15. nóvember 2019.  Gjald kr. 11.200
56870 (01.36.411.1),BN056870,Laugateigur 21,"Breyting á erindi BN056011,- svalir á rishæð","Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.  Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verði þinglýst eigi síðar en við lokaúttekt.",Sótt er um leyfi til að breyta erindi BN056011 þannig að svalir eru byggðar framan við kvist á vesturþekju rishæðar í íbúðarhúsi á lóð nr. 21 við Laugateig.  Erindi fylgir samþykki meðlóðarhafa dags. 31. október 2019.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. nóvember 2019 fylgir erindi.  Gjald kr. 11.200
56929 (01.24.100.3),BN056929,Laugavegur 130,Breytingar - BN055724,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta byggingarefni viðbyggingar úr timbri í CLT (krosslímt timbur), við það breytist flatarmál og rúmmál byggingar á lóð nr. 130 við Laugaveg.  Gjald kr. 11.200"
56937 (01.79.430.3),BN056937,Lautarvegur 6,Leiðréttar teikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu.,Sótt er um leyfi til að breyta erindi BN052616 vegna lokaúttektar þannig að innréttingar á baðherbergjum íbúða eru færðar inn á teikningar í endaraðhúsi á lóð nr. 6 við Lautarveg.  Gjald kr. 11.200
56909 (01.71.020.9),BN056909,Mávahlíð 42,Op í vegg,Frestað. Vísað til athugasemda.,Sótt er um leyfi til þess að breyta innra skipulagi og fjarlægja burðarveggi að hluta í íbúð 0101 í húsi nr. 42 við Mávahlíð.  Erindi fylgir teikning burðarvirkishönnuðar dags. 29. október 2019.  Gjald kr. 11.200
56927 (01.75.720.1),BN056927,Menntavegur 1,Breytingar - 1. 2. og 3.hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi þannig að á 1. hæð er ný og breytt móttaka ásamt fundarherbergi, snyrtingu og skrifstofum, glervegg fyrir bóksölu bætt við og sætum fjölgað í þremur fundarsölum, á 2. hæð er skrifstofum fjölgað bætt við lestrarsal, opnu skrifstofurými breytt í kennslustofur og sætum fjölgað í lestrarsal og í kennslustofum, á 3. hæð er skrifstofum fjölgað í húsi á lóð nr. 1 við Menntaveg.  Erindi fylgir bréf hönnuðar dags. 1. nóvember 2019 og yfirlit yfir breytingar.  Gjald kr. 11.200"
56926 (01.23.500.9),BN056926,Miðtún 54,Endurnýja og hækka þak á bílskúr - skýli,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að hækka þak á bílskúr og  að setja á hann einhalla þak, loka fyrir bílskúrhurð, koma fyrir skýli sem verður B rými og stækka svalir og setja þak yfir þær, á húsinu á lóð nr. 54 við Miðtún.   Stækkun XXXX  Gjald kr. 11.200"
56931 (01.54.011.4),BN056931,Reynimelur 52,Vinnustofa,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja vinnustofu, mhl.02, á lóð nr. 52 við Reynimel.  Stærðir: 30.0 ferm., 96.6 rúmm.  Gjald kr. 11.200"
56753 (04.77.210.2),BN056753,Selvað 1-5,Gustlokun svala,Frestað. Lagfæra skráningu.,Sótt er um leyfi til að setja upp gustlokanir í lokunarflokki B á svölum og sérafnotaflötum allra íbúða í fjölbýlishúsi á lóð nr. 1-5 við Selvað.  Stækkun B-rými: 295. 3 ferm.  Erindi fylgir fundargerð húsfundar dags. 28. mai 2019.  Gjald kr. 11.200
56923 (01.29.500.1),BN056923,Síðumúli 24-26,Viðbygging,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja við suðurhlið og koma þar fyrir búningsklefa fyrir starfsfólk og opna hjólageymslu undir þaki, sem verður lokuð með grindarhliði, við húsið á lóð nr. 24-26 við Síðumúla.   Stækkun vegna viðbyggingar, A rými:  66,9 ferm., 198,7 rúmm.   Hjólageymsla undir þaki, B rými:  34,6 ferm., 102,8 rúmm.   Gjald kr. 11.200"
56938 (01.24.221.2),BN056938,Skipholt 17,Eldvarnarhurð í kjallara - BN034247,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta erindi BN034247 þannig að eldvarnarhurð við stigagang er færð af 1. hæð niður í kjallara í húsi á lóð nr. 17 við Skipholt.  Erindi fylgir umboð dags. 11. nóvember 2019 og yfirlit yfir breytingar.  Gjald kr. 11.200
56936 (01.15.430.5),BN056936,Skúlagata 30,Breytingar,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN054936 þannig að bíla-og hjólastæðum er fækkað, hætt er við að byggja kjallara og tilheyrandi stigahús, bílakjallari á 1. hæð minnkar og í staðinn komið fyrir geymslum fyrir íbúðir í hótel/verslunar og þjónustuhúsi á lóð nr. 30 við Skúlagötu.  Erindi fylgir A3 afrit hönnuða, óstimplað, af eldri tillögu með breytingardagsetningu þann 12.júli 2018, mæliblað 1.154.3 dags. 23. október 2018 og hæðablað dags í apríl 2017  Stærðir xx.x ferm. xx.x rúmm  Gjald kr. 11.200"
