nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
55607 (01.11.980.1),BN055607,Austurbakki 2,Breytingar BN048688 - mhl. 9 og 12,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að breyta erindi BN048688 þannig að fyrirkomulagi skrifstofa og snyrtinga á 3., 4., 5., og 6. hæð í L1 er breytt, flóttastigahús færast milli matshluta og í T4 er komið fyrir lyftu og hringstiga milli kjallara, 1. og 2. hæðar á lóð nr. 2 við Austurbakka.  Erindi fylgir bréf hönnuðar dags. 18. desember 2018 ásamt yfirliti yfir breytingar dags. 17. janúar 2019.  Gjald kr. 11.000"
55602 (01.11.980.1),BN055602,Austurbakki 2,Skrifstofurými  5.h. - Ueno - mhl.12,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi, skipta hæðinni í tvö rými með gangi eftir endilöngu, færa snyrtingar og innrétta skrifstofur í nyrðri hluta 5. hæðar L1 á lóð nr. 2 við Austurbakka.  Jafnframt er erindi BN055420 dregið til baka.  Gjald kr. 11.000"
55689 (01.11.980.1),BN055689,Austurbakki 2,Veitingastaður - mhl.07 - Joe and the Juice,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að innrétta veitingastað í flokki I, teg. c fyrir 50 gesti í rými 0102 í mhl. 07, T1 á lóð nr. 2 við Austurbakka.  Gjald kr. 11.200"
55690 (01.11.980.1),BN055690,Austurbakki 2,Verslun 1.hæð Collections - G2 mhl.04,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að innrétta verslun í rými 0104 í G2 á lóð nr. 2 við Austurbakka.  Gjald kr. 11.200
55600 (02.92.000.1),BN055600,Árleynir 22,Hús nr. 8 - Breyting inni - 1.hæð,Frestað. Vísað til athugasemda.,"Sótt er um leyfi fyrir áður gerðum breytingum, til að breyta innra skipulagi á 1. hæð í mhl. 15 og setja nýja glugga og hurð á suðvesturhlið álmunnar í húsi nr. 8 á lóð nr. 22 við Árleyni.  Erindinu fylgir teikning af grm. 1. hæðar í stærð A3 með afmörkun á áður gerðum breytingum.  Gjald kr. 11.000"
55605 (01.26.210.1),BN055605,Ármúli 7,Hótel - Fjölgun herbergja og tímabundin opnun milli lóða nr. 7 og 9.,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að innrétta hótel fl. ? tegund ? með 55 herbergjum, viðtalsherbergi í mhl. 04, rífa niður mhl.01 sem er tengibygging og byggja hana upp og hækka og tengja hana við mhl. 04 og við hús á Ármúla 9 á lóð nr. 7 við Ármúla.  Greinagerð um hljóðvist dags. 18. desember 2018, umsögn burðarvirkishönnuðar dags. 17. desember 2018 fylgja erindi.  Stækkun og niðurrif:  XX ferm., XX rúmm.  Gjald kr. 11.000"
55606 (01.26.300.1),BN055606,Ármúli 9,Opna á milli hótelsins - Ármúla 7 og 9 og koma fyrir flótasvalir á 5 hæð,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að opna á milli 1. 2. 3. og 4 hæðar inn á nýja tengibyggingu, mhl. 01, á lóð  nr. 7 og á 5. hæð að opna út á nýjar svalir sem nota á sem flóttasvalir og fara út yfir lóð nr. 7 á húsinu á lóð nr. 9 við Ármúla.  Gjald kr. 11.000"
55162 (01.70.201.6),BN055162,Barmahlíð 21,Fjölga íbúðum og breytingar inni/úti,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa",Sótt er um leyfi til að breyta innra skipulagi og stækka áður gerða íbúð í kjallara ásamt því að grafa frá og gera hurð úr eldhúsi út í garð í fjölbýlishúsi á lóð nr. 21 við Barmahlíð.  Erindi fylgir samþykki meðeigenda dags. 16. janúar 2019.  Gjald kr. 11.000
52887 (01.15.441.2),BN052887,Barónsstígur 5,Gistiheimili í flokki II,Frestað. Erindi er til umfjöllunar hjá skipulagsfulltrúa.,Sótt er um leyfi til að byggja svalir og innrétta gistiheimili í flokki ll - tegund b í húsi á lóð nr. 5 við Barónsstíg.  Sjá erindi BN049325.  Bréf arkitekts dags. 16.05.2017 fylgir erindi.  Gjald kr. 11.000
55640 (01.85.400.2),BN055640,Bjarmaland 1-7,3 - Viðbygging o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi og byggja við í norðvesturhorni einbýlishúss nr. 3 á lóð nr. 1-7 við Bjarmaland.  Stækkun:  69,6 ferm., 206,7 rúmm.  Gjald kr. 11.200"
55601 (02.49.610.1),BN055601,Blikastaðavegur 2-8,Gagnaver,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja húsnæði fyrir gagnaver mhl. 02 sem verður staðsteypt einangrað að utan, klætt með álplötum og girt verður í kring um húsið á lóð nr. 2-8 við Blikastaðaveg.  Greinagerð brunahönnuðar dags. 18. desember 2018 fylgir.  Stærð: 1.503,3 ferm., 8.418,4 rúmm.  Gjald kr. 11.000"
55629 (02.49.610.1),BN055629,Blikastaðavegur 2-8,Breyting á innra skipulagi - móttaka millipallur,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að innrétta lagersvæði í rými N milli mátlína 19 og 21, innrétta móttöku og skrifstofu við mátlínu A, þar er einnig gerður nýr  millipallur með skrifstofu og kaffiaðstöðu starfsfólks og til að byggja hleðsluramp við suðurhlið húss á lóð nr. 2- 8 við Blikastaðaveg.  Bréf hönnuðar dags. 2. janúar 2019 og greinagerð brunahönnuðar dags. 21. desember 2018 fylgir erindi.  Stækkun: 94,5 ferm.  Gjald kr. 11.000"
55618 (01.24.120.4),BN055618,Brautarholt 6,3.hæð - íbúðir,Frestað. Vísað til athugasemda og með vísan til umsagnar skipulagsfulltrúa dags. 18. janúar 2019.,"Sótt er um leyfi til að innrétta 7 íbúðir og byggja svalir á norður- og suðurhlið verslunar- og skrifstofuhúss á lóð nr. 6 við Brautarholt.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. janúar 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 18. janúar 2019.  Gjald kr. 11.000"
55255 (01.19.510.4),BN055255,Egilsgata 32,"Bílskúr, svalir og lítið anddyri",Frestað. Vísað til athugasemda og vísað til umsagnar skipulagsfulltrúa dags. 9. janúar 2019.,"Sótt er um leyfi til að byggja bílskúr, anddyri og svalir á 1. hæð húss á lóð nr. 32 við Egilsgötu.  Erindi var grenndarkynnt fyrir hagsmunaaðilum að Þorfinnsgötu 2,4 og 6 og Leifsgötu 25 og 27 og Egilsgötu 30 frá 19. nóvember 2018 til og með 17. desember 2018.   Eftirtaldir aðilar sendu athugasemdir: Skúli Þorkelsson, Lilja G. Sigurðardóttir og Alba Solís f.h. húseigenda Þorfinnsgötu 2. dags. 16. desember 2018. Erindi fylgir umsögn skipulagsfulltrúa dags. 9. janúar 2019.  Bílskúr:  32 ferm., 93,3 rúmm.  Stækkun:  xx ferm., xx rúmm.  Gjald kr. 11.000"
55406 (04.77.230.1),BN055406,Elliðabraut 4-6,Breyting á áður samþykktu erindi BN054252,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta erindi BN054252 þannig að innra skipulagi í bílakjallara og inngörðum er breytt í fjölbýlishúsum á lóð nr. 4-6 við Elliðabraut.  Erindi fylgir brunahönnun frá EFLU uppfærð 26. október 2018.  Gjald kr. 11.000
55658 (01.08.740.1),BN055658,Fiskislóð 53-69,57-59 - Endurnýjun BN051170,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta framleiðslufyrirtæki sem framleiðir ensím úr sjávarfangi í mhl. 02 0101 í húsi nr. 57-59 á lóð nr. 53-69 við Fiskislóð.  Gjald kr. 11.200
55686 (05.05.320.1),BN055686,Friggjarbrunnur 42-44,Breytingar,Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til að breyta erindi BN048498 með því að fækka bílastæðum á suðurhluta lóðar, færa rafmagnsinntök, lagfæra stærð svala og sorpgerðis við fjölbýlishús á lóð nr. 42-44 við Friggjarbrunn.  Gjald kr. 11.200"
55223 (02.22.000.1),BN055223,Gufunes Áburðarverksm,Breyting á innra skipulagi og brunavörnum. (Br. á BN053257 ?),Frestað. Vísað til athugasemda heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi þannig að sett verði upp förðunar- og kaffiaðstaða sem og framreiðslueldhús fyrir starfsfólk í 1. áfanga kvikmyndaversins við Áburðarverksmiðju Gufuness.  Erindi fylgir brunahönnunarskýrsla frá Eflu, dags. 20.09.2018.  Gjald kr. 11.000"
55692 (01.34.960.1),BN055692,Hallgerðargata 10,Fjölbýlishús,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa. Vísað til athugasemda.,"Sótt er um leyfi til að reisa tveggja og þriggja hæða fjölbýlishús með alls 44 íbúðum og bílakjallara með 25 stæðum, steinsteypt og einangrað að utan, fyrir Bjarg íbúðafélag, á lóð nr. 10-16 við Hallgerðargötu.  Stærðir nr. 10-12 (MHL-01): 1.080,5 ferm., 3.422,5 rúmm.  Stærðir nr. 14-16 (MHL-02): 1.749,7 ferm., 5.517,0 rúmm.  Bílageymsla (MHL-03): 628,4 ferm., 1.759,8 rúmm.  Samtals stærðir: 3.458,6 ferm., 10.699,3 rúmm.  Erindinu fylgir skýrsla Brekke & Strand Akustikk AS um hljóðvist innanhúss dagsett 11. janúar 2019 og skýrsla ,Heildar varmatapsrammi, frá Ask arkitektum dagsett 16. janúar 2019  Gjald kr. 11.200"
