nr,url,heimilisfang,tegund,nidurstada,spurning
41664 (01.63.050.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041664,Aragata 15,breyting inni og úti,"Frestað. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu.  Vísað til uppdrátta 1.01, 1.02 og 1.03, dags.5. júní 2010.","Sótt er um leyfi til að breyta inni og úti, sem að hluta eru áður gerðar framkvæmdir, endurnýja húðun á útveggjum,  fjarlægja steypta plötu yfir stofu og byggja sperruþak, stækka op milli stofu og gangs og byggja arinn, bæta við glugga á þvottahús 1. hæðar, flytja inntök heimlagna, koma fyrir glerskýli á svölum, breyta skyggni yfir aðalinngangi og setja garðhurð á suðurhlið einbýlishússins á lóð nr. 15 við Aragötu. Bréf frá hönnuði dags. 5. júní 2010 og 18. júní fylgja. Stækkun: svalaskýli á 1.hæð 2,18 ferm., 17.17 rúmm. Gjald kr. 7.700 + 7.700 +1.322"
40470 (01.28.030.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040470,Álftamýri 59-75,nr. 67 reyndarteikning,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki fyrir áður gerðum kjallara og til að byggja geymslu undir verönd, grafa frá kjallara, koma fyrir gluggum á kjallara og til að byggja skjólvegg við verönd raðhússins nr. 67 á lóðinni nr. 59-75 við Álftamýri. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. janúar 2010 fylgir erindinu sem og samþykki meðlóðarhafa á nr. 59-75 dags. 24.9.2009 og nágranna á nr. 69 vegna skjólveggjar. Áður gerð stækkun kjallara við byggingu hússins 48,5 ferm., 127,8 rúmm. Stækkun geymsla undir verönd:  17,1 ferm., 43,9 rúmm. Samtals húsið eftir stækkun 295,3 ferm., 890,1 rúmm. Gjald kr. 7.700 +  7.700 + 13.221"
41796 (01.83.420.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041796,Ásgarður  18-24,endurnýjun bn039585,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi.,Sótt er um endurnýjun á byggingarleyfi BN039585 sem felst í að stækka glugga á suðurhlið og til að breyta rými 0204 í mhl 03 þar sem nú er skráð hársnyrtistofa í íbúð í sambýlishúsinu nr. 22-24 á lóð nr.  18-24 við Ásgarð. Gjald kr. 7.700
41756 (01.67.201.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041756,""">Bauganes 3",endurnýjun á BN035894,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um endurnýjun á samþykkt á byggingaráformum  BN035894 um að rífa mhl. 02 og mhl. 03 og byggja í staðinn viðbyggingu við mhl. 01 og til að byggja ofan á bíslag og gera svalir þar út frá á einbýlishúsinu á lóðinni nr. 3 við Bauganes.  Útskrift  úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 9. júlí 2010 fylgir erindinu. Niðurrif:  Mhl. 02, Fastanr. 202-9443 merkt 0101 þvottahús 11,2 ferm., Mhl. 03 Fastanr. 202-9444 merkt 0101 bílskúr 22,7 ferm. Stærð: Viðbygging íbúð 1. hæð 28,3 ferm., 2. hæð 9,9 ferm. og  bílgeymsla 24,3 ferm., samtals 62,5 ferm., 187,6 rúmm. Gjald kr. 7.700 + 14.445"
41736 (01.14.311.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041736,Bjarkargata 14,reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsagnarblaði.,Sótt er um leyfi fyrir reyndarteikningar þar sem innra skipulagi 3. hæðar er breytt og skorsteinn er fjarlægður af húsi á lóð nr. 14 við Bjarkargötu. Gjald kr. 7.700
41793 (01.52.140.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041793,Boðagrandi 9,fella niður björgunarop,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að fella niður björgunarop í viðbyggingu og breyta eldhólfun kring um þurrkskápa í eldra húsi leikskólans Grandaborgar á lóð nr. 9 við Boðagranda. Gjald kr. 7.700
41811 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041811,Borgartún 8-16,14. hæð innrétta skrifstofu,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta 14. hæð utan sameignar fyrir skrifstofur í Höfðatúni 2 á lóð nr. 8-16 við Borgartún. Gjald kr. 7.700
41745 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041745,"45"">Borgartún 8-16",innrétta rými 204 á 2. hæð snyrtistofa,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að innrétta rými í módúl A-C og 1-4 sem snyrtistofu á 2. hæð í Höfðatúni 2 á lóð nr. 8-16 við Borgartún. Gjald kr. 7.700
41789 (04.36.160.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041789,Brekkubær 32-44,nr. 40 viðbygging,Synjað. Samræmist ekki deiliskipulagi.,"Sótt er um leyfi til að byggja garðstofu úr timbri undir og framundan svölum raðhúss nr. 40 á lóð nr. 32-42 við Brekkubæ. Útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 9. júlí 2010 fylgir erindinu. Stærðir 15,8 ferm., xx rúmm. Gjald kr. 7.700 + xx"
41804 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041804,Brúnavegur 13,innri breytingar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsagnarblaði.,Sótt er um leyfi til að breyta vaktherbergjum í tveggja manna herbergi og salerni í mhl. 01 0101 á 1. hæð G álmu Hrafnistu á lóð nr. 13 við Brúnaveg. Gjald kr. 7.700
