nr,url,heimilisfang,tegund,nidurstada,spurning
42097 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042097,Aðalstræti 6,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir innanhúss breytingum á 5. hæð sem fela í sér innri opnun milli fram- og bakhúss, þannig að sérnotaflötur 0501er stækkaður en samnotaflötur 0504 er minnkaður og svalir verða sérnotasvæði 0501 í atvinnuhúsnæðinu á lóð nr. 6 við Aðalstræti. Bréf frá hönnuði fylgir dags. 21. sept. 2010 og 12. okt. 2010. Yfirlýsing frá Ellert Aðalsteinssyni fylgir dags. 20. sept. 2010. Samþykki meðeigenda fylgir ódags. Gjald kr. 7.700."
42121 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042121,Aðalstræti 6,breyting inni 7. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um breytingu á innra fyrirkomulagi, þar sem sameign er minnkuð, rými 0701 er stækkað og sameinað í eina eign með 0702 á 7. hæð húss nr. 6 við Aðalstræti. Erindi fylgja þinglýsingarvottorð v/fastanr. 223-1341 og 223-1342 dags. 17. september 2010, samþykki nýs eiganda þessara tveggja eignarhluta á 5. hæð og samþykki annarra eigenda dags. 28. september 2010. Gjald kr. 7.700"
42179 (01.28.030.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042179,Álftamýri 59-75,nr. 65 síkka glugga á suðurhlið,Frestað. Vantar samþykki meðlóðarhafa.,Sótt er um leyfi til að saga niður úr tveimur gluggum á suðurhlið 1.hæðar til að koma fyrir gluggum sem ná niður í gólf og verða með rennihurð í raðhúsinu nr. 65 á lóð nr. 59-75 við Álftamýri Samþykki sumra meðeigenda fylgir dags.13. sept 2010. Gjald kr. 7.700
42180 (01.28.030.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042180,Álftamýri 59-75,nr. 63 síkka glugga á suðurhlið,Frestað. Vantar samþykki meðlóðarhafa.,Sótt er um leyfi til að saga niður úr tveimur gluggum á suðurhlið 1. hæðar til að koma fyrir gluggum sem ná niður í gólf og verða með rennihurð í raðhúsinu nr. 63 á lóð nr. 59-75 við Álftamýri Samþykki sumra meðeigenda fylgir dags.13. sept. 2010. Gjald kr. 7.700
42182 (01.29.320.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042182,Ármúli 32,breytingar á svalahandriði (reyndarteikningar),Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir að hæð þegar gerðs handriðs á svölum sé samþykkt 100 cm. En 250 cm eru af svölunum ofan á þak fyrir neðan, sbr. erindi BN041884, á húsi á lóð nr. 32 við Ármúla. Gjald kr. 7.700"
42088 (01.19.522.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042088,Barónsstígur 61,breyting í kjallara,Frestað. Lagfæra skráningartöflu,Sótt er um leyfi til að útbúa baðherbergi innan íbúðar og færa útgang úr kjallara þannig að hann liggi ekki í gegn um íbúð í kjallara fjölbýlishússins á lóð nr. 61 við Barónsstíg. Fylgiskjal frá burðarvirkishönnuði ódags. og tölvupóstur dags. 14. okt. 2010. Samþykki frá Kristinni Hermannssyni í tölvubréfpósti dags. 17. sept. 2010 og samþykki meðeigenda ódags. fylgir erindinu. Jákvæð fyrirspurn BN041676 dags. 15. júní 2010 fylgir. Gjald kr. 7.700
41830 (01.18.401.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041830,Bergstaðastræti 16,breytingar (bn037642),Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til breytinga á erindi BN037642, sem felast í að fjölga íbúðum úr þremur í fimm, fjölga svölum og fækka útitröppum í fjölbýlishúsi á lóð nr. 16 við Bergstaðastræti. Útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 23. júlí 2010 fylgir erindinu sem og umsögn Húsafriðunarnefndar dags. 21.9. 2010 og umsögn Minjasafns Reykjavíkur dags. 28.9 2010 Gjald kr. 7.700 + 7.700 + 7.700"
42112 (01.18.520.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042112,Bergstaðastræti 38,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki á  reyndarteikningum vegna leyfis til að skrá hús sem í dag er skráð fjölbýlishús með þrem íbúðum í einbýlishús á lóð nr. 38 við Bergstaðastræti. Gjald kr. 7.700
42108 (01.21.800.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042108,Borgartún 21 - 21A,nr. 21 breyting á áður samþ. erindi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN041458 dags. 11. maí 2010 á 2. og 3. hæð í mhl 06 þannig að fundarherbergi stækkar á 2. hæð og á 3. hæð verður hætt við að fjarl. aðalinngangshurð, skjalageymsla stækkuð og bætt við léttum veggjum í suðurenda á verslunarhúsnæðinu á lóð 21- 21A við Borgartún. Gjald kr. 7.700"
42186 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042186,Borgartún 8-16,breyting inni (H1-2.hæð),Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og innrétta skrifstofu í rými 0203 í Höfðatúni 2 á lóð nr. 8-16 við Borgartún. Gjald kr. 7.700
