nr,url,heimilisfang,tegund,nidurstada,spurning
38981 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038981,Austurbakki 2,br. á spennistöð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um spennistöð við austurhlið tónlistar- og ráðstefnuhússins sbr. erindi BN037260 og  BN042027 ásamt breytingu BN037608 á neðanjarðar bílahúsi á lóð nr. 2 við Austurbakka. Bréf hönnuðar dags. 22. sept. 2008, minnisblað varðandi útblástur frá varaaflstöð dags. 5. des. 2007 og tölvupóstur Umhverfissviðs Reykjavíkur frá 7. des. 2007 fylgja erindinu. Stærð: Spennistöð (matshluti 03) neðri kjallari 134,7 ferm., kjallari 294,5 ferm., samtals 429,2 ferm., 1693,2 rúmm. Gjald kr. 7300 + 7.700 + 130.376"
42031 (01.28.310.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042031,Álftamýri 79,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki á reyndarteikningum þar sem fellivegg hefur verið breytt í léttan vegg og komið fyrir einum dyrum í mhl. 01 í Álftamýrarskóla á lóð nr. 79 við Álftamýri. Gjald kr. 7.700
41884 (01.29.320.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041884,Ármúli 32,koma fyrir fellistiga og falla frá eldvarnagleri,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að fella niður eldvarnargler við fellistiga og koma fyrir fellistiga frá svölum á 3. hæð á atvinnuhúsnæðinu á lóð nr. 32 við Ármúla sbr. erindi BN038106. Gjald kr. 7.700
41989 (04.73.110.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041989,Árvað 5,færanlegar kennslustofur,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að koma fyrir útibúi frá leikskólanum Rauðhól í hluta húsnæðis sem hingað til hefur verið notað sem grunnskóli í Norðlingaholti á lóð nr. 3 við Árvað. Gjald kr. 7.700
42030 (01.16.230.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042030,Ásvallagata 17,stálsvalir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að setja upp járnsvalir á íbúðir 0101, 0102, 0201, 0202, 0301 og 0401í fjölbýlishúsinu á lóð nr. 17 við Ásvallagötu. Samþykki meðeigenda ódags.  Bréf frá umsækjanda ódags. Jákvæð fyrirspurn BN041759 dags. 13. júlí 2010 fylgir erindinu. Gjald kr. 7.700"
41538 (01.81.630.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041538,Bakkagerði 14,sólskáli,Frestað. Vísað til athugasemda á umsóknarblaði. Athygli umsækjenda er vakin á bókun skipulagsstjóra frá 5. mars 2010.,"Sótt er um leyfi til að byggja viðbyggingu sem nota á sem garðstofu við einbýlishúsið á lóð nr. 14 við Bakkagerði. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 10. sept. 2010 fylgir erindinu. Stækkun: 26,5 ferm., 70,0 rúmm.  Gjald kr. 7.700 + 5.390"
41916 (01.70.110.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041916,Barmahlíð 1,breytingar innanhúss,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að fjarlægja vegg milli eldhúss og borðstofu, fjarlægja léttan vegg við stiga upp í ris og fjarlægja steyptan vegg að hluta og skorstein á baði í íbúð á 2. hæð íbúðarhúss á lóð nr. 1 við Barmahlíð. Meðfylgjandi er bréf burðarvirkishönnuðar dags. 13. júlí 2010 og tölvubréf umsækjanda dags. 6.9. 2010. Gjald kr. 7.700"
41830 (01.18.401.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041830,Bergstaðastræti 16,breytingar (bn037642),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga á erindi BN037642, sem felast í að fjölga íbúðum úr þremur í fimm, fjölga svölum og fækka útitröppum í fjölbýlishúsi á lóð nr. 16 við Bergstaðastræti. Útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 23. júlí 2010 fylgir erindinu. Gjald kr. 7.700 + 7.700"
42046 (01.21.620.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042046,Borgartún 1,endurnýjun BN036840,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um endurnýjun á byggingarleyfi BN042046 sem felst í þegar framkvæmdri breytingu á iðnaðarhúsi í kaffistofu/súpueldhús í húsi á lóð nr. 1 við Borgartún. Gjald kr. 7.700
41953 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041953,Borgartún 8-16,"15. hæð, innrétta skrifstofur",Frestað. Vantar rýmisnúmer á uppdrátt. Athuga hvort uppfæra þurfi skráningartöflu vegna þessa.,Sótt er um leyfi til að innrétta suðurhluta 15. hæð utan sameignar fyrir skrifstofur í Höfðatúni 2 á lóð nr. 8-16 við Borgartún. Gjald kr. 7.700
