nr,url,heimilisfang,tegund,nidurstada,spurning
41393 (01.14.050.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041393,Austurstræti 16,leyfi fyrir útiborðum,Frestað Ekki verða samþykkt veitingaborð í tveim röðum.,Sótt er um leyfi fyrir 15 borð fyrir 45 gesti á gangstétt við Pósthússtræti fyrir framan veitingastað á 1. hæð í húsi á lóð nr. 16 við Austurstræti. Meðfylgjandi er bréf frá framkvæmda- og eignasviði dags. 19. mars 2010 Gjald kr. 7.700
41428 (01.81.630.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041428,""">Bakkagerði 6",hækka þak,Frestað Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN040306 dags. 25. ágúst 2009 um að byggja staðsteypta viðbyggingu á vesturhlið, breyta kvistum og skipta um glugga, breytingin felur í sér að stækka viðbyggingu og hækka þak um 16,7 ferm frá áður samþykktu erindi í einbýlishúsinu á lóð nr. 6 við Bakkagerði. Stækkun er 16,7 ferm., 88,0 rúmm. Gjald kr. 7.700 + 6.776"
40201 (01.18.632.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040201,Baldursgata 32,nýtt fjölbýlishús,Synjað. Umsækjandi er ekki lóðarhafi. Réttur lóðarhafi getur endurnýjað umsóknina.,"Sótt er um leyfi til að byggja átta íbúða fjölbýlishús úr steinsteypu á þrem hæðum auk kjallara og rishæðar á lóð nr. 32 við Baldursgötu. Jákvæð fyrispurn fylgir erindinu BN040013. Einnig bréf byggingarfulltrúa dags. 29. júní 2009. Stærðir: Kjallari 123,3 ferm., 1. hæð 140,3 ferm., 2. hæð 1420,3 ferm., 3. hæð 100,3 ferm., rishæð 57,5 ferm. Samtals 570,7 ferm., 1.650,5 rúmm. Gjald kr. 7.700 + 7.700 + 127.088"
41265 (01.17.000.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041265,Bankastræti 5,breyting á byggingarlýsingu (BN038871),Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta brunavarnatexta á skýringablaði vegna skilta við flóttaleiðir skv. athugasemd SHS við úttekt á erindi BN039971 í húsi á lóð nr. 5 við Bankastræti. Gjald kr. 7.700
41427 (01.18.560.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041427,Bergstaðastræti 54,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta verslunarrými á 1. hæð í íbúð í húsi á lóð nr. 54 við Bergstaðastræti. Erindi fylgir samþykki sumra meðlóðarhafa (vantar einn) áritað á ljósmynd. Gjald kr. 7 700
41421 (01.13.653.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041421,Brattagata 5,3b og 5 breytingar inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi í kjallara íbúðar- og atvinnuhússins á lóð nr. 5 við Bröttugötu. Gjald kr. 7.700
41389 (04.76.530.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041389,B-Tröð 7,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skrásetja eldri hluta hússins sem gleymdist að skrásetja þegar það var samþykkt 18. nóv. 2008 með erindinu BN39091 í hesthúsinu á lóð nr.7 við B - Tröð. Gjald kr. 7.700
41373 (04.79.160.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041373,Búðavað 6-8,aðskilið byggingarleyfi húsa nr. 6 og 8,Frestað. Enn vantar samþykki meðlóðarhafa.,"Sótt er um leyfi til að breyta hæð á gluggum á austur- og vesturgöflum, breyta svalahandriði á húsi nr. 6 og til að fá aðskilið byggingarleyfi fyrir parhúsið á lóð nr. 6-8 við Búðavað. Gjald kr. 7.700"
41437 (34.53.540.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041437,Esjumelur 5-5A,stöðuleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Til 1. ágúst 2010.  Algerlega  óheimilt er að nýta svefnskálann til nokkura hluta hverju nafni sem nefnist og fellur  stöðuleyfið úr gildi án nokkurs fyrirvara verði það gert.,Mótamenn sækja um stöðuleyfi fyrir svefnskála u.þ.b. 30 m2 á norðanverðri lóð nr. 5 við Esjumel.  Samþykki lóðarhafa dags. 14. apríl 2010 fylgir erindinu.
39769 (01.53.211.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039769,Faxaskjól 26,"viðbygging, kvistir og bílskúr","Frestað. Vísað til athugasemda á umsóknarblaði. Með vísan til umsagnar skipulagsstjóra verður að lagfæra uppdrætti í samræmi við ábendingar hans, að því gerðu verður málinu vísað til skipulagsstjóra til grenndarkynningar.","Sótt er um leyfi til að rífa núverandi bílskúr og byggja nýjan úr steinsteypu, byggja við íbúðarhús til norðurs og einnig til suðurs og byggja tvo nýja kvisti og útbúa íbúð í kjallara einbýlishúss á lóð nr. 26 við Faxaskjól. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 16. apríl 2010 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 16. apríl 2010. Bílskúr: Niðurrif, xx ferm., xx rúmm. Nýbygging xx ferm., xx rúmm. Viðbygging: xx ferm., xx rúmm. Gjald kr. 7.700 + xxx"
