nr,url,heimilisfang,tegund,nidurstada,spurning
42121 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042121,Aðalstræti 6,breyting innra fyrirkomulags á 7. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um breytingu á innra fyrirkomulagi, þar sem sameign er minnkuð en séreign 0701 er stækkuð á 7. hæð húss nr. 6 við Aðalstræti. Erindi fylgja þinglýsingarvottorð v/fastanr. 223-1341 og 223-1342 dags. 17. september 2010, samþykki nýs eiganda þessara tveggja eignarhluta á 5. hæð og samþykki annarra eigenda dags. 28. september 2010. Gjald kr. 7.700"
42116 (01.14.041.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042116,Aðalstræti 7,kaffihús,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að breyta  notkun 1. hæðar í kaffihús í flokki II í húsi á lóð nr. 7 við Aðalstræti. Gjald kr. 7.700
42104 (01.14.050.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042104,Austurstræti 20,samkomutjald/tímabundið,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Leyfið gildi aðeins fyrir tímabilið 13. - 17 október 2010. Uppsetning á tjaldi skal hljóta úttekt eldvarnaeftirlits og eftir atvikum heilbrigðiseftirlits.,"Sótt er um stöðuleyfi fyrir tjald í garði Hressingarskálans tímabundið 13. - 17. okt. 2010 við veitingahús á lóð nr. 20 við Austurstræti. Meðfylgjandi eru teikningar sem ekki eru í mælikvarða en sýna 96 ferm., 290 rúmm. tjald. Gjald kr. 7.700"
42082 (01.29.200.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042082,Ármúli 18,gluggi á suðurgafl,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki á reyndarteikningu af 2. hæð og leyfi til að koma fyrir gluggum á suðurhlið atvinnuhúsnæðis sem snýr út á lóð nr. 3 - 5 við Síðumúla og er á lóð nr. 18 við Ármúla. Jákvæð fyrirspurn BN042082 dags. 14. sept. 2010. Meðfylgjandi einnig þinglýst yfirlýsing frá eigendum Síðumúla 3-5 um leyfi fyrir gluggum út á lóð þeirra. Gjald kr. 7.700
41830 (01.18.401.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041830,Bergstaðastræti 16,breytingar (bn037642),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga á erindi BN037642, sem felast í að fjölga íbúðum úr þremur í fimm, fjölga svölum og fækka útitröppum í fjölbýlishúsi á lóð nr. 16 við Bergstaðastræti. Útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 23. júlí 2010 fylgir erindinu sem og umsögn Húsafriðunarnefndar dags. 21.9. 2010 og umsögn Minjasafns Reykjavíkur dags. 28.9 2010 Gjald kr. 7.700 + 7.700 + 7.700"
41959 (01.18.431.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041959,Bergstaðastræti 24B,svalir,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til setja svalir ofan á anddyrisbyggingu með aðgengi frá kvisti á einbýlishúsinu á lóð nr. 24B við Bergstaðastræti. Sbr. erindið BN040178 dags. 13. okt. 2009.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 24. sept. 2010 fylgir erindinu Kynning stóð yfir frá 9. sept. 2010 til og með 7. okt. 2010 en þar sem samþykki hagsmundaraðila liggur fyrir mótt. 24. sept. 2010 er tillagan lögð fram að nýju. Gjald kr. 7.700 + 7.700
42001 (01.18.441.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042001,Bergstaðastræti 27,reyndarteikningar,Frestað. Höfundur hafi sambandi við forvarnadeild slökkviliðs höfuðborgarsvæðisins.,"Sótt er um samþykkt á reyndarteikningum af fjölbýlishúsi á lóð nr. 27 við Bergstaðastræti þar sem geymslur í kjallara eru færðar til vegna lagna, svalahurð á íbúð 0101 er breytt og svalir 0204 minnkaðar. Erindi BN035522 er jafnframt dregið til baka. Gjald kr. 7.700"
42112 (01.18.520.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042112,Bergstaðastræti 38,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á  reyndarteikningum vegna leyfis til að skrá hús sem í dag er skráð fjölbýlishús með 3 íbúðum í einbýlishús á lóð nr. 38 við Bergstaðastræti. Gjald kr. 7.700
42108 (01.21.800.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042108,Borgartún 21 - 21A,nr. 21 breyting á áður samþ. erindi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN041458 dags. 11. maí 2010 á 2. og 3. hæð í mhl 06 þannig að fundarherbergi stækkar á 2. hæð og á 3. hæð verður hætt við að fjarl. aðalinngangshurð, skjalageymsla stækkuð og bætt við léttum veggjum í suðurenda á verslunarhúsnæðinu á lóð 21- 21A við Borgartún. Gjald kr. 7.700"
41941 (01.22.110.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041941,Borgartún 24,bifreiðaskoðunarstöð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi fyrir breytingum á mhl. 1 vegna bifreiðaskoðunarstöðvar þar sem hurðir eru settar í stað glugga á vestur- og austurgafli og óverulegar breytingar innandyra á atvinnuhúsnæðinu á lóð nr. 24 við Borgartún. Bréf frá Ásgeiri Valhjálmssyni dags. 17. ágúst 2010. Umsögn burðarvirkishönnuðar fylgir dags. 28. sept. 2010 Gjald kr. 7.700
