nr,url,heimilisfang,tegund,nidurstada,spurning
41744 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041744,Aðalstræti 6,eignarhaldi breytt og skráningartafla lagfærð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til að breyta skráningartöflu og leiðrétta eignarhald svala í húsi á lóð nr. 6 við Aðalstræti. Gjald kr. 7.700
41664 (01.63.050.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041664,Aragata 15,breyting inni og úti,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málinu vísað til skipulagstjóra til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til að breyta inni og úti, sem að hluta eru áður gerðar framkvæmdir, endurnýja húðun á útveggjum,  fjarlægja steypta plötu yfir stofu og byggja sperruþak, stækka op milli stofu og gangs og byggja arinn, bæta við glugga á þvottahús 1. hæðar, flytja inntök heimlagna, koma fyrir glerskýli á svölum, breyta skyggni yfir aðalinngangi og setja garðhurð á suðurhlið einbýlishússins á lóð nr. 15 við Aragötu. Bréf frá hönnuði dags. 5. júní 2010 og 18. júní fylgja. Stækkun: svalaskýli á 1.hæð ?? ferm., ?? rúmm. Gjald kr. 7.700 + ??"
41650 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041650,Álfheimar 74,breytingar inni - matshluti 01 og 03,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innréttinum í mhl 01, rými 0016 til 0021, 0101 og í mhl 03 þar sem koma á fyrir pressugeymslu í rými 0006 og gasgeymslu í rými 0103 í verslunarhúsnæðinu á lóð nr. 74 við Álfheima. Samþykki húsfélags Glæsibæjar dags. 1. júní 2010. Gjald kr. 7.700"
40470 (01.28.030.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040470,Álftamýri 59-75,nr. 67 reyndarteikning,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðum kjallara og til að byggja geymslu undir verönd, grafa frá kjallara, koma fyrir gluggum á kjallara og til að byggja skjólvegg við verönd raðhússins nr. 67 á lóðinni nr. 59-75 við Álftamýri. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. janúar 2010 fylgir erindinu sem og samþykki meðlóðarhafa á nr. 59-75 dags. 24.9.2009 og nágranna á nr. 69 vegna skjólveggjar. Gera grein fyrir áður gerðri stækkun kjallara, xx ferm., xx rúmm. Stækkun geymsla:  17,1 ferm., 43,9 rúmm. Samtals eftir stækkun 295,3 ferm., 890,1 rúmm. Gjald kr. 7.700 +  xxx"
41747 (01.17.000.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041747,Bankastræti 5,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta brunamerkingum hurða í kjallara og fella út slökkvikerfi í háf skv. skýrslu brunahönnuðar fyrir veitingastað og sbr. nýsamþykkt erindi BN041566, á 1. hæð og í kjallara húss á lóð nr. 5 við Bankastræti. Meðfylgjandi er skýrsla brunahönnuðar dags. 22.6.2010. Gjald kr. 7.700"
41736 (01.14.311.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041736,Bjarkargata 14,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir reyndarteikningar þar sem innra skipulagi 3. hæðar er breytt og skorsteinn er fjarlægður af húsi á lóð nr. 14 við Bjarkargötu. Gjald kr. 7.700
41726 (01.85.440.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041726,Bjarmaland 18-24,nr. 20 viðbygging,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka anddyri úr steypu með timburþaki á einbýlishúsi nr. 20 á lóð nr. 18-24 við Bjarmaland. Meðfylgjandi er samþykki meðlóðarhafa. Stækkun 9,6 ferm., 28,5 rúmm. Gjald kr 7.700 + 2.195"
41745 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041745,Borgartún 8-16,innrétta rými 204 á 2. hæð snyrtistofa,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta rými í módúl A-C og 1-4 sem snyrtistofu á 2. hæð í Höfðatúni 2 á lóð nr. 8-16 við Borgartún. Gjald kr. 7.700
41721 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041721,Borgartún 8-16,br. á glerskála,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir breytingum, sem hafa orðið á glerskála á byggingartíma Höfðatúns 2, 4. áfanga á lóð nr. 8-16 við Borgartún. Meðfylgjandi eru skýringaruppdrættir og bréf arkitekts dags. 22.6.2010. Gjald kr. 7.700"
41464 (04.30.450.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041464,Dragháls  6-12,Fossháls 9-11 breyta í bílaverkstæði,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta bifreiðaverkstæði á 1. hæð í iðnaðarhúsnæði nr. 9 milli mátlína C-E og 28-30, mhl. 01, á lóð nr. 5-7 og 9-11 við Fossháls. Gjald kr. 7.700 + 7.700"
