nr,url,heimilisfang,tegund,nidurstada,spurning
41990 (01.26.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041990,Ármúli 5,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á reyndarteikningum vegna sameiningar á matshluta 01 og 02  í matshluta 01 á lóð nr. 5 við Ármúla. Meðfylgjandi er samþykki meðeigenda dags. 9.9. 2010 Stækkun: 25,5 ferm., 59,4 rúmm. Gjald kr. 7.700 + 4.574"
42062 (02.40.740.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042062,Bakkastaðir 159-161,nr. 161 - innri breytingar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðri breytingu í íbúð 0101, sjá erindi BN019360 dags. 29. júlí 1999,  í húsi nr. 161 á lóð nr. 159-161 við Bakkastaði. Gjald kr. 7.700"
42050 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042050,Brúnavegur 13,"breyting á BN040833, A-álma, eldhús og fl.",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til breytinga á erindi BN040833, sem felst í að hækka glugga til vesturs í eldhúsi dvalarheimilisins Hrafnistu á lóð nr. 13 við Brúnaveg. Gjald kr. 7.700"
41267 (01.46.620.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041267,Faxafen 14,innri breytingar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að innrétta matvöruverslun í rými 0105 á 1. hæð í verslunarhúsi á lóð nr. 14 við Faxafen. Erindi fylgir jákv. fsp. dags. 23. febrúar 2010. Gjald kr. 7.700
41675 (01.08.910.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041675,Fiskislóð 31,breytingar á gluggum og fl.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta gluggum á göflum og til að framlengja gaflveggi á efstu hæð, byggja veggi milli þaksvala og til að færa ræstingar á 2. hæð atvinnuhússins á lóð nr. 31 við Fiskislóð. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 16. júní fylgir erindinu. Gjald kr. 7.700 + 7.700"
41572 (04.06.150.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN041572,Hamarshöfði 2,br. inni og áður gerð viðbygging,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðri viðbyggingu og ýmsum innanhúsbreytingum í atvinnuhúsnæðinu á lóð nr. 2 við Hamarshöfða. Bréf frá hönnuði dags. 11. maí 2010 fylgir. Stækkun: 165,1 ferm., 637 rúmm.  Gjald kr. 7.700 + 49.049"
42048 (01.80.220.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042048,"8"">Heiðargerði 80",samþykki á íbúð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að fá samþykkta áður gerða ósamþykkta íbúð í kjallara þríbýlishússins á lóð nr. 80 við Heiðargerði. Gjald kr. 7.700
42061 (04.74.170.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042061,Hólmvað 38-52,nr. 46 breyting inni á 2. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að breyta innra fyrirkomulagi á 2. hæð raðhússins nr, 46 á lóð nr. 38-52 við Hólmvað. Gjald kr. 7.700"
42064 (01.72.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042064,Kringlan  4-12,veggir um sorpgeymslu í bílageymslu,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að reisa hlaðna veggi og bæta merkingar við sorpflokkunaraðstöðuna á 1. hæð bílageymslu í suðurenda Kringlunnar á lóð nr. 4-12 við Kringluna. Gjald kr. 7.700
42063 (01.54.330.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN042063,Kvisthagi 1,breyting á skráningu,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til að breyta skráningu á geymslum og snyrtingum í kjallara fjölbýlishússins á lóð nr. 1 við Kvisthaga. Erindi fylgir samþykki meðlóðarhafa áritað á uppdrátt dags. 11. og 14. september 2010. Gjald kr. 7.700
