nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
57086 (01.62.950.2),BN057086,Arnarhlíð 2,Breytingar,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN048979 þannig að staðföng stigahúsa eru uppfærð, staðsetningu bílastæða og djúpgáma er breytt, komið er fyrir nýju tæknirými fyrir loftræstisamstæðu og brunahönnun, rýmisstærðir og rýmisnúmer uppfærð til samræmis.  Erindi fylgir bréf hönnuðar dags. 16. desember 2019 og brunahönnunarskýrsla Eflu verkfræðistofu útgáfa V07 uppfærð 10. nóvember 2019.  Gjald kr. 11.200"
56980 (01.11.980.1),BN056980,Austurbakki 2,Breytingar - BN048688 - T4 - Mhl.09,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verði þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að breyta erindi, BN048688, þannig að skrifstofa á 4. hæð í byggingu T4 mhl. 09, verður með lokuðum skrifstofurýmum og móttöku, tæknirými og ræstingu/snyrtingum bætt við inn í rýmið auk þess sem brunahönnun er uppfærð, í húsinu á lóð nr. 2 við Austurbakka.  Gjald kr. 11.200"
57095 (01.11.980.1),BN057095,Austurbakki 2,Kalkofnsvegur 2 mhl.12 - Innrétting á hluta af 4.hæð - Breytingar á stofni BN048688.  Sjá einnig erindi BN055196,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að bæta við erindi BN055196 sem er breyting á stofni BN048688 þannig að skrifstofurými á 4. hæð er stækkað í húsi nr. 2 við Kalkofnsveg á lóð nr. 2 við Austurbakka.  Gjald kr. 11.200
57008 (01.43.501.4),BN057008,Álfheimar 31,Breyta vinnustofu í íbúð - 0001,Frestað. Vísað til athugasemda.,"Sótt er um leyfi fyrir áður gerðum breytingum þar sem vinnustofu 0001 er breytt í íbúðarhúsnæði, staðsetta í kjallara húss nr. 31 við Álfheima.  Erindi fylgir samþykki meðeigenda á afriti af teikningu dags. 3. október 2017.  Gjald kr.11.200"
57077 (01.43.130.3),BN057077,Álfheimar 44-48,46 - Breyting á staðsetningu burðarveggs,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að fjarlægja hluta af burðarvegg á milli stofu og eldhúss í íbúð 0202 í húsi nr. 46 á lóð nr. 44-48 við Álfheima.  Erindi fylgir ódags. samþykki meðeigenda.  Gjald kr. 11.200
56903 (01.17.130.6),BN056903,Bergstaðastræti 2,Innrétta ölstofu,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að opna veitingastað í flokki ll, tegund f, krá, fyrir hámarks gestafjölda 55 manns og tvo starfsmenn, lækka kjallaragólf um 50cm og setja stiga upp á 2. hæð við norðurgafl húss á lóð nr. 2 við Bergstaðastræti.  Erindi fylgir umsögn Minjastofnunar í tölvupósti dags. 17. október 2019.  Stækkun: 36.1 rúmm.  Gjald kr. 11.200"
55612 (01.19.032.6),BN055612,Bergþórugata 23,Reyndarteikningar - breyting á erindi BN049455,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verði þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta erindi BN049455 þannig að hætt er við að setja svalir á gamla hluta hússins eins og samþykkt var 15. nóvember 2016, v/lokaúttektar á fjölbýlishúsi á lóð nr. 23 við Bergþórugötu.  Bréf hönnuðar dags. 22. ágúst 2019 fylgir.  Gjald kr. 11.000"
56952 (04.06.400.2),BN056952,Bíldshöfði 10,Innrétta rými  - 2.hæð,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að innrétta aðstöðu fyrir dansskóla á annarri hæð í vesturálmu og koma fyrir neyðarútgangi út á nýjan brunastiga á suðurhlið húss, á lóð nr. 10 við Bíldshöfða.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. desember 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 6. desember 2019. Einnig fylgir bréf skipulagsfulltrúa dags. 9. desember 2019.  Gjald kr. 11.200"
57085 (04.94.130.3),BN057085,Bláskógar 16,Breytingar á skráningartöflu í erindi BN056809,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verði þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að breyta erindi BN056809 þannig að gerð er grein fyrir svölum í skráningartöflu fyrir húsið á lóð nr. 16 við Bláskóga.  Gjald kr. 11.200
57081 (01.34.910.1),BN057081,Borgartún 41,Tæknirými bílakjallara - reitur F,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til þess að byggja tæknirými fyrir sameiginlegan bílakjallara  reita A, B, C,D, E og F á Kirkjusandsreit, staðsett á reit F og með aðgengi um stigahús sem staðsett er á reit E, Hallgerðargötu 1, á lóð nr. 41 við Borgartún.  Erindi fylgir bréf hönnuðar dags. 16. desember 2019, lóðauppdráttur 1.349.1 dags. 25. nóvember 2019, hæðablað 1.349.1 útgáfa C dags. 2. febrúar 2019.  Stærðir: 112.5 ferm., 490.1 rúmm.  Gjald kr. 11.200"
