nr,url,heimilisfang,tegund,nidurstada,spurning
49495 (01.14.041.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049495,Austurv Thorvaldsenss,Thorvaldsenstræti 2 - Veitingastaður o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga á innra skipulagi í veitingasal á efri hæð og í tónlistar/dansstað sem báðir verða í flokki III fyrir samtals 400 gesti í húsi á lóð nr. 2 við Thorvaldsenstræti. Meðfylgjandi er brunahönnun Eflu dags. 18. júní 2015, hljóðvistarskýrsla Eflu dags. júlí 2015, samningur um staðsetningu sorpíláta á lóð nr. 7 við Aðalstræti, umsögn Minjastofnunar Íslands dags. 10.7. 2015. Gjald kr. 9.823"
49578 (01.18.621.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049578,Baldursgata 30,Lenging á svölum,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að lengja svalir á 2, 3, og 4. hæð og núverandi glugga og hurð á íbúð á 3. hæð verður skipt út og rennihurð sett í staðinn í mhl. 03 í húsinu á lóð nr. 30 við Baldursgötu. Samþykki meðlóðarhafa ódags. fylgir erindinu. Jákvæð fyrirspurn  BN048921 dags. 10. mars 2015 fylgir. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. júlí 2015 fylgir erindinu. Erindið var grenndarkynnt frá 25. júní til og með 23. júlí 2015. Engar athugasemdir bárust. Gjald kr. 9.823"
49781 (01.19.502.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049781,Barónsstígur 53,Reyndarteikningar v/eignaskiptayfirlýsingar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.     Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir áður gerðum breytingum vegna gerðar eignaskiptayfirlýsingar þar sem sýnd er geymsla 0003 sem hefur stækkað á kostnað hitarýmis 0006 sem er sameign hússins á lóð nr. 53 við Barónsstíg. Samþykki meðeigenda dags. 21. júlí 2015 fylgir.  Gjald kr. 9.823
49633 (01.17.130.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049633,Bergstaðastræti 4,Breyting - 1.hæð og kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta mhl. 01 þannig að loka á stigagangi 0006 inn í rými 0001, flytja geymslur, koma fyrir hurð frá rými 0104 inn í rými 0103 og breikka útidyrahurð suð-vesturhorns á  húsinu á lóð nr. 4 við Bergstaðastræti. Gjald kr. 9.823"
49791 (01.18.520.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049791,Bergstaðastræti 44,Breyting - notkunarfl í .4,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma  fyrir sjálfvirkt bruna og öryggiskerfi sem verður vaktað af öryggiskerfi og breyta notkunarflokk íbúða 0101, 0102, 0201,  0202, 0301, 0302 og 0401 úr flokk 3 í flokk 4 í húsinu á lóð nr. 44 við Bergstaðastræti . Gjald kr. 9.823"
49705 (01.19.710.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049705,Bergstaðastræti 86,Byggja við bílgeymslu o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja við bílskúr, síkka kjallaraglugga og grafa frá kjallara einbýlishúss á lóð nr. 86 við Bergstaðastræti. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. júlí 2015 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 22. júlí 2015.  Stækkun:  xx ferm., xx rúmm. Gjald kr. 9.823"
49668 (01.80.440.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049668,Brekkugerði 4,"Bílageymsla, stoðveggur, kjallararými",Frestað. Vísað til athugasemda á umsóknarblaði og  í umsögn skipulagsfulltrúa dags. 5. ágúst 2015.,"Sótt er um leyfi til að byggja nýjan steinsteyptan bílskúr að vestanverðu, koma fyrir geymslukjallara undir verönd 0102 og steypa lágan stoðvegg á lóðamörkum nr. 6 og 8 við Brekkugerði á  lóð nr. 4 við Brekkugerði. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. ágúst 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 5. ágúst 2015. Bílaskúr stærð: 33,4 ferm., 84,9 rúmm.  Geymslukjallari: 36,3 ferm., 98,0 rúmm. Gjald kr. 9.823"
49391 (01.34.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049391,Bugðulækur 6,Bílskúr,Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi til að byggja bílskúr úr plastkubbum frá Varmamót með 150 mm steypukjarna, múrhúðað að utan og innan með loftuðu, sléttu, pappaklæddu timburþaki á lóð nr. 6 við Bugðulæk. Meðfylgjandi er samþykki meðeigenda á lóð. dags. 10. júlí 2014 og samþykki eigenda á Bugðulæk 8, dags. 13. júlí 2014. Stærð: 38,7 ferm., 134,9 rúmm. Gjald kr. 9.823"
49785 (01.87.100.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049785,Bústaðavegur 130,Stækka söluskála,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka söluskála  í flokki ? til vesturs og suðurs úr steinsteypu, timbri og stáli, koma fyrir veitingasal og salernum fyrir 30 gesti í húsinu á lóð nr. 130 við Bústaðaveg.  Fyrirspurn  BN049399 dags. 9. júní 2015 fylgir.  Stækkun:  40,0 ferm., 102,3 rúmm.  Gjald kr. 9.823"
49662 (04.30.960.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049662,Bæjarháls 1,Breytingar á norðurhúsi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að útbúa geymslu vestan við mhl. 08 og gerð er grein fyrir endurnýjun á inntaks- og  útsogsventlum á þaki mhl. 03 á lóð nr. 1 við Bæjarháls. Stækkun:  78,2 ferm., xx rúmm. Gjald kr. 9.823"
49784 (01.70.420.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049784,Drápuhlíð 4,Svalir - breyting,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta svölum, lengja þær og hækka handrið með handlista á 1. og 2. hæð í fjölbýlishúsi á lóð nr. 4 við Drápuhlíð. Meðfylgjandi er samþykki meðeigenda. Gjald kr 9.823"
49613 (01.67.310.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049613,Einarsnes 76,"Ris, anddyri, kjallari og svalir","Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja rishæð, stækka útbyggingu á vesturgafli, gera nýjan inngang á norðurhlið og byggja svalir á suðurhlið einbýlishúss á lóð nr. 76 við Einarsnes. Stækkun:  14,6 ferm., 157 rúmm. Gjald kr. 9.823"
49684 (01.19.521.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049684,Eiríksgata 17,Svalir - austurhlið,Frestað. Er til umfjöllunar hjá skipulagsfulltrúa.,Sótt er um leyfi til að byggja svalir á allar hæðir á austurhlið fjölbýlishúss á lóð nr. 17 við Eiríksgötu. Gjald kr. 9.823
