nr,url,heimilisfang,tegund,nidurstada,spurning
50306 (01.13.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050306,Aðalstræti 2,Lækka jarðveg - nýir gluggar og útidyr,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Vakin er athygli á umsögnum  Minjastofnunar Íslands dags .24. nóvember og 11. desember 2015.,"Sótt er um leyfi til að lækka jarðveg framan við norðurvegg kjallara, setja nýja glugga og nýjar útidyr á vegginn og koma fyrir nýjum tröppum niður í gryfjuna sem myndast framan við húsið á lóð nr. 2 við Aðalstræti. Meðfylgjandi er umsögn Minjastofnunar Íslands dags. 24. nóvember 2015 og umsögn verkefnastjóra Minjastofnunar Íslands dags. 11.12. 2015. Gjald kr. 9.823"
50326 (01.26.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050326,Ármúli 5,Hótel,Frestað. Vísað til athugasemda á umsóknarblaði og til umsagnar skipulagsfulltrúa dags. 9. desember 2015.,"Sótt er um leyfi til að einangra og klæða að utan með sléttum álplötum, breyta innra skipulagi, byggja flóttastiga á austurgafli og innrétta gististað í flokki ?? teg. ?? með 60 herbergjum í mhl. 01 á lóð nr. 5 við Ármúla. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 11. desember 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 9. desember 2015. Erindi fylgir orkurammi dags.. 21. nóvember 2015. Stækkun:  xx ferm., xx rúmm. Gjald kr. 9.823"
48813 (01.13.521.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN048813,Bárugata 30,Ofanábygging,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja hæð ofaná og klæða með bárujárni einbýlishús á lóð nr. 30 við Bárugötu. Erindi var grenndarkynnt frá 12. maí til og með 9. júní 2015. Eftirtaldir aðilar sendu athugasemdir: Jón Gunnar S. húseigandi dags. 14. maí 2015, Hildur S. Pálsdóttir f.h. húseigenda að Stýrimannastíg 6 dags. 7. júní 2015, Friðleifur  Egill Guðmundsson f.h. Black sheep ehf dags. 8. júní 2015,  Ingvi Óttarsson  og Dagrún Hálfdánardóttir dags.  8. júní 2015 og  Gunnar Gunnarsson og  Valva Árnadóttir dags. 8. júní 2015. Einnig er lögð fram umsögn skipulagsfulltrúa dags. 23. júlí 2015. Erindi fylgir umsögn Minjastofnunar Íslands dags. 16. febrúar 2015 og fsp. BN048834 dags. 17. febrúar 2015. Stækkun: 134 rúmm. Gjald kr. 9.823"
50387 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050387,Borgartún 8-16A,Takmarkað byggingarleyfi,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um takmarkað byggingarleyfi fyrir jarðvinnu og undirstöður (fyrsta áfanga byggingarleyfis af þremur) að Borgartúni 8-16 sbr. erindi BN049912.
50349 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050349,Borgartún 8-16A,Katrínartún 2 - breyting 19.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki á breytingum á erindi BN050141 sem var samþykkt 10. nóvember 2015 og felast í að breyta uppröðun hreinlætistækja í votrýmiskjörnum í hóteli á 19. hæð í húsinu Katrínartún 2 á lóð nr. 8-16A við Borgartún. Gjald kr. 9.823
50359 (01.18.663.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050359,Bragagata 34,"Breyta svölum, byggja nýjar, breyta í tvíbýli",Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta einbýlishúsi í tvíbýlishús með því að gera nýja íbúð á 1. hæð, breyta stiga á bakhlið, endurnýja geymsluskúr á bakhlið, setja svalir á bakhlið (suðurhlið) ,stækka svalir á 2. hæð og setja svalir á rishæð í húsi á lóð nr. 34 við Bragagötu. Jafnframt er erindi BN049369 dregið til baka og erindi BN048845 fellt úr gildi. Gjald kr. 9.923"
50367 (01.17.302.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050367,Frakkastígur 9,Stækkun austur,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka bíslag og opna eldri gluggagöt í hlöðnum sökkli einbýlishúss á lóð nr. 9 við Frakkastíg. Stækkun:  xx ferm., xx rúmm. Gjald kr. 9.823"
50355 (05.05.330.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050355,Friggjarbrunnur 28-30,28- Aðskilið byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um aðskilið byggingarleyfi, sjá erindi BN035906 á parhús nr. 28 á loð nr. 28-30 við Friggjarbrunn. Gjald kr. 9.823"
50321 (01.18.211.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050321,Grettisgata 18A,Endurreisa hús - burðargrind ónothæf,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fjarlægja efri hæð og endurbyggja, sbr. erindi BN049363 samþ. dags. 9.6. 2015, breyta inngangi, pöllum og tröppum, setja nýja glugga og breyta fyrirkomulagi innanhúss í einbýlishúsi á lóð nr. 18a við Grettisgötu. Stærðir:  stækkun Gjald kr. 9.823"
50368 (01.55.--9.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050368,Hagatorg Hótel Saga,Breyting á skrifstofu ofl.,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um leyfi til að breyta skrifstofum og mötuneyti í norðurbyggingu í hótelherbergi og sameina eignirnar 0302 og 0303 og skrifstofur 0202 (í eigu 0301) við eignina hótel 0101, einnig er sótt um minni háttar breytingar á skrifstofum eldri hluta hússins svo sem nýja snyrtingu fyrir hreyfihamlaða í  hótel Sögu á lóð nr. 1 við Hagatorg. Gjald kr. 9.823"
