nr,url,heimilisfang,tegund,nidurstada,spurning
36491 (01.13.650.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036491,Aðalstræti 12,innri breyting,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi m.a. að flytja salerni milli hæða, flytja starfsmannaaðstöðu í aðliggjandi hús og fjölga borðum gesta á veitingastaðnum í húsinu nr. 12 við Aðalstræti. Gjald kr. 6.800"
36041 (05.86.530.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036041,Almannadalur 17-23,hesthús nr. 23,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Hæðarafsetning háð sérstöku samþykki byggingarfulltrúa. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að byggja hesthús með þremur eignum,  eign 0101 tólf hestar, eign 0102 tólf hestar, eign 0103 átján hestar, alls fjörutíu og tveir hestar og með kaffiaðstöðu á 2. hæð í hverri eign, úr steinsteyptum einingum allt einangrað að utan og klætt með steyptri veðurkápu sem hús nr. 23 á lóð nr. 17-23 í Almannadal. Stærð: Hesthús 1. hæð 368,4 ferm., 2. hæð 228 ferm. samtals 596,4 ferm., 1995 rúmm. Gjald kr. 6.800 + 6.800 + 135.660"
36139 (05.86.520.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036139,Almannadalur 25-29,hesthús nr.25,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Hæðarafsetning háð sérstöku samþykki byggingarfulltrúa. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að byggja steinsteypt hesthús með fjórum einingum,  eining 0101 tólf hestar, eining 0102 tólf hestar, eining 0103 átta hestar, eining 0104 átta hestar, alls fjörutíu hestar og með kaffiaðstöðu tvær hæðir í hverri eign allt einangrað að utan og klætt með láréttri zinkhúðari bárujárnsklæðingu sem hús nr. 25 á lóð nr. 25-29 í Almannadal. Stærð:  1. hæð 368,4 ferm., 2. hæð. 226,9 ferm. Samtals 595,3 ferm., 2.014,6 rúmm. Gjald kr. 6.800 + 136.993"
35853 (05.86.550.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN035853,Almannadalur 9-15,hesthús nr. 11,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja hesthús með þremur einingum, einingu 0101 níu hestar, einingu 0102 níu hestar, einingu 0103 tólf hestar, alls þrjátíu hestar og með kaffiaðstöðu á millilofti í hverri eign, allt úr steinsteyptum einingum með ysta yfirborð steinað sem hús nr. 11 á lóð nr. 9-15 í Almannadal. Vottorð RB nr. 05-09 gildistími 3. ágúst 2005 - 3. ágúst 2008 fylgir með erindinu.  Stærð: Hesthús nr. 11 samtals 383,3 ferm., 1311,9 rúmm. Gjald kr. 6.800 + 6.800 + 89.209"
36479 (04.66.780.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036479,Austurberg 1,félagshús m. búningsklefum,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fjarlægja bráðabirgðahúsnæði og byggja nýtt steinsteypt hús á einni hæð auk tæknirýmis í þakrými og þaksvala félagsheimili íþróttafélagsins Leiknis á lóðinni nr. 1 við Austurberg. Stærðir: 697,7 ferm., 3.384,6 rúmm. Gjald kr. 6.800 + 230.152"
36456 (01.43.410.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036456,Álfheimar 62-66,klæðning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að klæða með báraðri og sléttri álklæðningu austurgafl fjölbýlishússins nr. 62-66 við Álfheima. Gjald kr. 6.800
36316 (04.73.110.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036316,Árvað 3,fimm kennslustofur,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að bæta við fimm færanlegum kennslustofum ásamt tengigöngum á lóð nr. 3 við Árvað. Stærð: Færanleg kennslustofa  nr. K-75, K-77, K-78, K70, H-11B ásamt tengigöngum T-40B og T-46B, T-47B Stækkun samtals 415,9 ferm.,  1306,6 rúmm. Gjald kr. 6.800 + 88.849"
36242 (02.42.230.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036242,Bakkastaðir 2,sótt er um viðbótar færanlegar kennslustofur ásamt tengigangi.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að reisa færanlegar einnar hæðar kennslustofur ásamt tengigangi úr timbri við grunnskólann í Staðarhverfi á norðurhorni lóðar nr. 2 við Bakkastaði.  Bréf hönnuðar dags. 2. júlí 2007 fygir erindinu, ásamt útskrift úr gerðabók afgreiðslu embættisfundar skipulagsstjóra og béf skipulagsstjóra frá 23. júní 2007. Stærðir: Færanleg kennslustofa K-62A, K-85A og tengigangur T-39B samtals 136,3 ferm., 496,6 rúmm. Gjald kr. 6.800 + 33.769"
36310 (01.82.420.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036310,Básendi 11,svalir,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að setja svalir á suðurhlið,  íbúð 0101,  þríbýlishúsins á lóð nr. 11 við Básenda. Meðfylgjandi er samþykki meðeigenda dags. 11. júní 2007. Gjald kr. 6.800"
36482 (04.61.520.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036482,Brúnastekkur 3,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja viðbyggingar við norður- og austurhlið, að byggja sólstofu við vesturhlið, að breyta gluggum og innra skipulagi í einbýlishúsinu á lóðinni nr. 3 við Brúnastekk. Stækkun:  xx ferm. og xx rúmm. Gjald kr. 6.800 + xx"
36287 (01.71.022.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036287,Drápuhlíð 45,breyting kjallara,Frestað. Vantar samþykki meðeigenda,Sótt er um leyfi til að gera op í steinsteyptan burðarvegg og opna á milli stofu og eldhús í kjallaraíbúð í fjölbýlishúsinu á lóðinni nr. 45 við Drápuhlíð.  Umsögn burðarvirkishönnuðar dags 20. júlí 2007 fylgir erindinu Gjald kr. 6.800
36485 (01.38.320.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036485,Dyngjuvegur 2,"Stækkun, niðurrif bílskúrs og byggja nýjan + stoðvegg",Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að rífa eldri viðbyggingu og bílskúr og byggja tveggja hæða viðbyggingu, tvöfaldan bílskúr og stoðveggi, ásamt því að grafa frá kjallara og breyta innra skipulagi í einbýlishúsinu á lóðinni nr. 2 við Dyngjuveg. Niðurrif:  xx ferm. og xx rúmm. Nýbygging:  222,8 ferm. og xx rúmm. Gjald kr. 6.800 + xx"
36427 (01.70.130.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036427,Engihlíð 9,"viðbygging, lagfæring",Frestað. Grenndarkynningu ólokið.,"Sótt er um leyfi til þess að byggja steinsteypta viðbyggingu við kjallara og 1. hæð á austurhlið, gera nýja þakkanta með innsteyptri rennu, nýjar svalir við norðurhlið 2. hæðar, breyta þaki á bílgeymslu og endursteina allt húsið með gráum steini á lóð nr. 9 við Engihlíð. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 20. júlí fylgir erindinu. Málinu fylgir greinargerð hönnuðar dags. 10. júlí 2007. Stærð: stækkun  53,6 ferm., 152,5 rúmm. Gjald kr. 6.800 +10.370"
36496 (01.08.920.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036496,Fiskislóð 23-25,Takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi.  Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Ofanritað sækir um takmarkað byggingarleyfi fyrir greftri á lóðinni nr. 23-25 við Fiskislóð 23-25.
36460 (02.45.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036460,Fossaleynir 1,"2.h viðb., kvikmyndahús",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja tveggja hæða viðbyggingu við suðurhlið Egilshallar með keilusal á 1. hæð fyrir allt að 400 manns og þrjá kvikmyndasali á 2. hæð fyrir samtals 1000 manns sem stálgrindarbyggingu klædda með glerklæðningu á lóð nr. 1 við Fossaleynir. Jafnframt er erindi BN033755 dregið til baka. Brunahönnun Línuhönnunar dags. 17. júlí 2007, bréf hönnuðar dags. 12. júlí 2007 og bréf framkvæmdaraðila varðandi vinnusvæði dags. 20. mars 2006 fylgja erindinu. Stærð: Viðbygging (matshluti 02)  kjallari 175,8 ferm., 1. hæð 3602,3 ferm., 2. hæð 3.381,3 ferm., samtals 7159,4  ferm., 47629,2 rúmm. Gjald kr. 6.100 + 3.238.786"
36513 (02.69.580.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036513,Freyjubrunnur 2-8,br. frá áður samþ. aðaluppdr.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að lagfæra teikningu af útliti austurhliðar raðhússins þar sem vantaði glugga í samræmi við grunnmynd neðri hæðar á nýlega samþykktum teikningum BN35324 á lóðinni nr. 2 til 8  við Freyjubrunn. Gjald kr. 6.800
36337,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036337,Freyjubrunnur 7-9,"Nýbygging, parhús, 2 íbúðir",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt parhús ásamt innbyggðum bílgeymslum á lóð nr. 7 - 9 við Freyjubrunn. Samþykki nágranna um frágang á lóðarmörkum dags. 12. júlí 2007 fylgir erindinu. Stærð: Hús nr. 7  (matshluti 01) íbúð 1. hæð 60,9  ferm., , 2. hæð 86,0 ferm., bílgeymsla 30,0 ferm., samtals 176,9 ferm., 637,2 rúmm. Hús nr. 9   (matshluti 02) íbúð 1. hæð 60,9 ferm., 2. hæð 86,0 ferm.,  bílgeymsla 30,0 ferm., samtals 176,9 ferm., 637,2 rúmm. Parhús samtals 353,8 ferm., 1274,2  rúmm. Gjald kr. 6.800 + 86.646"
36243 (01.19.430.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036243,Freyjugata 45,"hækka þak, kvistir",Frestað. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta 101 og 102 dags. 30. maí 2007.,"Sótt er um leyfi  til þess að hækka þak og setja kvisti á suður- og norðurhlið ásamt þakgluggum, byggja nýjan stiga og breyta innra skipulagi 2. hæðar og byggja svalir úr steinsteypu við suðurhlið á fyrstu og annari hæð og gera verönd fyrir kjallaraíbúð undir svölum fjölbýlishússins á lóðinni nr. 45 við Freyjugötu.  Bréf hönnuðar dags. 18. júní 2007, og 17. júlí ásamt samþykki meðeiganda (á teikningu) og samþykki nágranna ( á teikningu) fylgja erindinu.   Stærð: Stækkun í risi yfir 1,8 m 32,8 ferm., 68,6 rúmm. Gjald kr. 6.800+ 4,678"
36389 (05.05.510.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036389,Friggjarbrunnur 10-12,breyting inni sjá 35242,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til breytinga á áður útgefnu byggingarleyfi frá 20. mars 2007 (BN035242) á innra skipulagi parhússins á lóðinni nr. 10-12 við Friggjarbrunn. Gjald kr. 6.800
36244 (02.69.351.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036244,Friggjarbrunnur 23-25,nýtt parhús á tveimur hæðum,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt parhús að hluta til klætt með timbri, með kjallara og tveimur innbyggðum bílgeymslum á lóðinni nr. 23-25 við Friggjarbrunn.   Stærð: íbúð 1.hæð 203,4 ferm., 585,3 rúmm., íbúð 2.hæð 108,6 ferm., 383,1 rúmm., kjallari 203,4 fermm., 659,5 rúmm., Samtals: 501,4 ferm.,1579,3 rúmm Gjald kr. 6.800 + 107.392"
36519 (02.69.520.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036519,Gefjunarbrunnur 9,Takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi.  Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,"Ofanritaður sækir um takmarkað byggingarleyfi fyrir greftri, fyllingu og aðstöðugerð á lóðinni nr. 9 við Gefjunarbrunn."
36266 (01.46.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036266,Grensásvegur  3-7,stækkun á 2. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi fyrir viðbyggingu (með burðarvirki úr stáli), á annarri hæð húss nr. 3 við Grensásveg, með viðbyggingu er kaffistofa stækkuð og komið fyrir útgangi út á svalir í suður í skrifstofuhúsnæði nr. 5 á lóð nr. 3-7 við Grensásveg. Samþykki meðlóðarhafa fylgdi með deiliskipulagsbreytingu. Stærðir: Stækkun 68,2 ferm., 233,5 rúmm. Gjald kr. 6.800 + 15.878"
36336 (01.18.211.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036336,Grettisgata 20C,Hækka þak og byggja kvisti,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja rishæð með porti og byggja kvisti á báðar hliðar sömu rishæðar einbýlishússins á lóðinni nr. 20C við Grettisgötu. Útskrift úr gerðabók afgreiðslu embættisfundar skipulagsstjóra frá 13. júlí 2007 fylgir erindinu. Málinu fylgir samþykki lóðarhafa Grettisgötu  20a. Stækkun:  45,8 ferm., 245,3 rúmm. Gjald kr. 6.800 + 16.680"
36489 (01.13.651.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036489,Grjótagata 4,aðstaða starfsmanna,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að innrétta kjallara fyrir starfsmannaaðstöðu með tilheyrandi búningsaðstöðu, snyrtingu, ræstvask og kaffiaðstöðu fyrir veitingastaðinn við Aðalstræti nr. 12 í iðnaðar og íbúðarhúsinu nr. 4 við Grjótagötu. Gjald kr. 6.800"
35984 (04.12.140.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN035984,Guðríðarstígur 6-8,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til minni háttar breytinga á erindi BN022917 á atvinnuhúsinu á lóðinni nr. 6-8 við Guðríðarstíg. Gjald kr. 6.800
36441 (01.80.210.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036441,Heiðargerði 38,forstofa og kvistur,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja forstofubyggingu og kvist á norðurhlið einbýlishússins á lóð nr. 38 við Heiðargerði. Stækkun xxx ferm., xxx rúmm. Gjald kr. 6.800 + xxx"
