nr,url,heimilisfang,tegund,nidurstada,spurning
37346 (01.17.120.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037346,Bankastræti 14-14B,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi og innrétta sælkeraverslun og veitingastað á 1. hæð hússins á lóðinni nr. 14 við Bankastræti. Gjald kr. 6.800
37373 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037373,Bíldshöfði 20,br. innra skipulagi,Frestað. Vísað til athugasemda heilbrigðiseftirlits.,Sótt er um minniháttar breytingu á eldhúsi verslunarinnar Krónunar á 1. verslunarhússins á lóð nr. 20 við Bíldshöfða. Gjald kr. 6.800
37366 (01.85.440.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037366,Bjarmaland 18-24,Nr. 22  gluggar niður á gólf/útveggur burtu,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta gluggum 1. hæðar og til að fella út þakglugga kjallara á nýsamþykktu byggingaleyfi (BN036873) á einbýlishúsinu nr. 22 á lóðinni nr. 18-22 við Bjarmaland. Gjald kr. 6.800
37135 (01.42.720.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037135,Brúarvogur 1-3,br. á samþykkt BN036137,Frestað. Vísað til athugasemda á umsóknarblaði. Hluti af bílapalli er staðsettur innan áfanga 2 og því óheimilt að byggja þann hluta nú.,"Sótt er um leyfi til þess að stækka bílaplan við vesturhlið ný samþykkts atvinnuhúss sbr. erindi BN036137,  bæta við stiga milli 1. og 2. hæðar, breyta starfsmannaaðstöðu, færa hleðsluklefa, setja nýjan inngang inn að verslun á 1. hæð, innrétta skrifstofur á hluta 2. hæðar og breyta innra skipulagi á skrifstofurými á 3. hæð ásamt fleiri breytingum á innra skipulagi atvinnuhússins á lóð nr. 1-3 við Brúarvog. Meðfylgjandi er bréf brunahönnuðar dags. 8. nóvember 2007. Einnig lögð fram útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 13. nóvember 2007. Stærð: Atvinnuhúsið var samtals 6955,9 ferm. verður xxx ferm., var 62190,4 rúmm. verður xxx rúmm. Móttökusvæði undir bílapall (B-rými) var 1189,9 ferm. verður xxx ferm., var  7282,2 rúmm. Gjald kr. 6.800 + xxx"
37254 (01.34.331.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037254,Bugðulækur 17,svalir 3.hæð,Frestað. Sýnd lausn fer húsi illa. Grenndarkynningu ólokið.,Sótt er um leyfi til að byggja nýjar svalir á 3. hæð fjölbýlishússins nr. 17 við Bugðulæk. Gjald kr. 6.800
37282 (04.79.180.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037282,Búðavað 21-23,parhús,Frestað. Vísað til athugasemda á umsóknarblaði. Sérstök athygli er vakin á að byggingin samræmist ekki deiliskipulagi.,"Sótt er um leyfi til að byggja tvílyft steinsteypt parhús, múrhúðað og að hluta  harðviðarklætt, með innbyggðum bílgeymslum á lóðinni nr. 21-23 við Búðavað. Stærðir (einn Mhl):  1. hæð  íbúðir 186,8 ferm, bílgeymslur 56,4 ferm., 2. hæð íbúðir 242,4 ferm. Samtals 499,4 ferm., 1864,2 rúmm. Gjald kr. 6.800 + 126.766"
37371 (01.81.931.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037371,Bústaðavegur 101,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.  Lagfæra skráningu og veggur milli þvottahúsa uppfylli ákvæði brunavarna sem EI-90.,Sótt er um leyfi til að skipta sameiginlegu þvottarými í tvennt í tvíbýlishúsinu nr. 101 við Bústaðaveg. Samþykki meðeigenda fylgir. Gjald kr. 6.800
37370 (01.81.931.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037370,Bústaðavegur 99,þvottarými,Frestað. Vísað til athugasemda á umsóknarblaði.  Lagfæra skráningu og veggur milli þvottahúsa uppfylli ákvæði brunavarna sem EI-90.,Sótt er um leyfi til að skipta sameiginlegu þvottarými í tvennt í tvíbýlishúsinu nr. 99 við Bústaðaveg. Samþykki meðeigenda fylgir. Gjald kr. 6.800
37131 (04.30.960.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037131,Bæjarháls 1,þv.plan - tæknirými,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja tvö opin þvottaplön og tæknirými á lóð nr. 1 við Bæjarháls. Stærðir: 24,9 ferm, 122,7 rúmm. Gjald kr. 6.800 + 8.344"
37362 (01.38.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037362,Dyngjuvegur 9,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir reyndarteikningum að tvíbýlishúsinu á lóð nr. 9 við Dyngjuveg. Gjald kr. 6.800
37320 (01.41.000.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037320,Efstasund 82,þakgarður,Synjað. Svalir á þaki samræmast ekki deiliskipulagi hverfisins sbr. umsögn skipulagsstjóra frá 30. nóv. sl.,"Sótt er um leyfi til að steypa þakplötu ofan á bílskúr og útbúa svalir þar ofan á, byggja pall útfrá stofu að bílskúr og lóðamörkum, stækka bílskúrshurð og breyta gluggum á bílskúr ásamt því að breyta innra skipulagi einbýlishússins á lóðinni nr. 82 við Efstasund. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 30. nóvember 2007 fylgir erindinu. Gjald kr. 8.600"
36717 (01.55.421.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036717,Fálkagata 7,kvistir,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja kvisti á báðum hliðum rishæðar einbýlishússins á lóðinni nr. 7 við Fálkagötu. Grenndarkynning stóð yfir frá 8. okt. til 5. nóv. 2007. Engar athugasemdir bárust. Stækkun: 25,6 ferm., 34,5 rúmm. Gjald kr. 6.800 + 2.346"
36379 (01.08.920.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036379,Fiskislóð 23-25,Nýbygging,Frestað. Vantar rafræna töflu. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til þess að byggja stálgrindarhús með millilofti í hluta húss fyrir verslun og þjónustu á lóðinni nr. 23-25 við Fiskislóð. Umboð hönnuðar dags. 12. febrúar 2007 fylgir erindinu.  Einnig fylgir brunahönnun frá VSI dags. 30. ágúst 2007 Stærð:  Atvinnuhús 1. hæð 3073,5 ferm., milliloft 376 ferm., samtals 3.449,5 ferm., 27.946,9 rúmm. Skýli (B-rými) samtals 38,4 ferm., 125,6 rúmm. Gjald kr. 6.800 + 1.908.930"
37012 (02.46.740.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037012,Fossaleynir 16,breytingar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi í austurenda hússins ásamt breytingu á innkeyrsluhurðum í glugga á lóðinni nr. 16 við Fossaleyni. Meðfylgandi er bréf brunahönnuðar dagsett 12. janúar 2007. Gjald kr. 6.800
37288 (02.69.580.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037288,Freyjubrunnur 10-14,raðhús 3 íb,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja þrjú tvílyft steinsteypt raðhús með innbyggðum bílgeymslum á lóðinni nr. 10-14 við Freyjubrunn. Stærð húss nr. 10 og 14:  1. hæð íbúð 109 ferm., 2. hæð íbúð 72,1 ferm., bílgeymsla 30,7 ferm.  Samtals 211,8 ferm. Hús nr. 12:  1. hæð íbúð 116,3 ferm., 2. hæð íbúð 78,2 ferm., bílgeymsla 31,9 ferm.  Samtals 226,4 ferm. Freyjubrunnur 10-14 samtals 650 ferm., 2262,6 rúmm. Gjald kr. 6.800 + 153.857"
37145 (02.69.380.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037145,Friggjarbrunnur 1,fjölbýlishús með 6 íbúðum,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja staðsteypt sex íbúða fjölbýlishús með bílgeymslu í kjallara með inndregna efstu hæð og með bogadregnu þaki á lóðinni nr. 1 við Friggjarbrunn. Meðfylgjandi er samþykki aðliggandi lóðarhafa dags. 23. okt. 2007. Stærð: Kjallari bílgeymslur 243,1 ferm., 675,4 rúmm., Kjallari séreign og sameign 166,9 ferm. 1. hæð  296,6 ferm., 2. hæð 304,1 ferm., 3. hæð 207,3 ferm. Samtals 1218,0 ferm., 3934,6 rúmm.  B-rými opinn gangur 7,6 ferm.,  20,7 rúmm. Gjald kr. 6.800 + 267.553"
37311 (05.05.330.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037311,Friggjarbrunnur 32,leyfi fyrir gluggalausum kj.,"Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Vakin hefur verið athygli á að flóttaleið vantar úr föndurherbergi, án þess að umsækjandi hafi tekið tillit ábendingarinnar, er það á ábyrgð umsækjenda og hönnuða.","Sótt er um leyfi til að innrétta gluggalausan kjallara undir föndurherbergi og geymslu í einbýlishúsinu á lóð nr. 32 við Friggjarbrunn. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 27. nóvember og 30. nóvember 2007 fylgir erindinu. Stærðir kjallara: 74,8 ferm., 198,2 rúmm. Gjald kr. 6.800 +  13.477"
36990 (02.69.520.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036990,Gefjunarbrunnur 11,einbýlishús,Frestað. Ekki liggja fyrir upplýsingar frá NMÍ um stöðu vottunar á einingum.,"Sótt um leyfi til að byggja einbýlishús á tveimur hæðum úr forsteyptum einingum með innbyggðri bílgeymslu á lóðinni nr. 11 við Gefjunarbrunn Meðfylgjandi undirritað samkomulag við lóðarhafa Iðunnarbrunnur 10, einnig bréf frá Borg ehf  dags. 6. nóvember 2007 vegna vottunar eininga sem og brunavarnaskýrsla. Stærð: Íbúð 1. hæð 95,3 ferm., 2. hæð 114,6 ferm., bílgeymsla 24,7 ferm., samtals 234,6 ferm., 784,8 rúmmetrar. Gjald kr. 6.800 + 6.800 + 50.918"
37109 (05.05.640.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037109,Gerðarbrunnur 12-14,parhús,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja tvílyft parhús á kjallara úr steinsteyptum einingum, steinað og harðviðarklætt að utan með innbyggðum bílgeymslum á lóðinni nr. 12-14 við Gerðarbrunn. Hús nr. 12:  Kjallari íbúð 38,3 ferm., 1. hæð íbúð 73,0 ferm., bílgeymsla 33,6 ferm., 2. hæð íbúð 107,1 ferm. Hús nr. 14:  Sömu stærðir. Samtals:  504 ferm., 1.827 rúmm. Gjald kr. 6.800 + 124.236"
37220 (01.73.020.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037220,Háahlíð 20,breyting á skráningu,Frestað. Vísað til fyrri athugasemda.,Sótt er um að skipta einbýlishúsi á lóð nr. 20 við Háuhlíð upp í tvær eignir. Meðfylgjandi er skráningartafla fyrir eignaskiptayfirlýsingu og fylgiskjal teikning af húsinu. Gjald kr. 6.800
37359 (04.74.160.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037359,Hólavað 73-75,Þak nr. 73-75,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta byggingarefni þaks úr timbri í steinsteypu á nýsamþykktu (BN033302) parhúsi nr. 73-75 á lóðinni nr. 63-75 við Hólavað. Gjald kr. 6.800
37124 (04.33.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037124,Hraunbær  36-60,skipta upp sameign,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að skipta upp sameign fjölbýlishússins 56 - 58, loka skal gangi á milli húsanna þannig að sameignir húsanna verði aðskildar, á lóð nr. 36 - 60 við Hraunbæ. Meðfylgjandi er samþykkt húsfundar fyrir þessum gerningi. Meðfylgjandi er einnig litaðar teikningar, sem sýna skiptingu rýma. Gjald kr. 6.800"
