nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
27275 (01.14.021.0),BN027275,Austurstræti 9,breyting.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir útiveitingum á gangstétt og samþykki fyrir breytingum á innra fyrirkomulagi veitingastaðar í kjallara og á fyrstu hæð hússins á lóðinni nr. 9 við Austurstræti.  Umsögn gatnamálastjóra dags. 13. júní 2003 fylgir erindinu.  Samþykki eigenda dags. 13. maí 2003 fylgir erindinu.  Gjald kr. 5.100
27512 (01.43.501.4),BN027512,Álfheimar 31,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi innra fyrirkomulagi í húsinu á lóðinni nr. 31 við Álfheima.  Gerð er grein fyrir eignarhaldi í húsinu.  Samþykki meðeigenda (á teikn.) fylgir erindinu.  Gjald kr. 5.100
27507 (01.43.130.2),BN027507,Álfheimar 50-54,breytingar v/eignaskiptayfirlýsingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir tvennum dyrum í neðri kjallara (-100) hússins á lóðinni nr. 50-54 við Álfheima.  Gjald kr. 5.100
27439 (01.43.430.1),BN027439,Álfheimar 74,br í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að opna milli rýmis 0014 (Sportbarinn) og rýmis 0015 (geymsla í eigu 0115) í verslunarhúsinu Glæsibær nr. 74 við Álfheima. Í rýminu verði veitingasalur fyrir allt að 42 gesti í sameiginlegum rekstri með Sportbarnum.  Gjald kr. 5.100
27530 (01.26.130.4),BN027530,Ármúli 1,fjarskiptamastur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir loftneti á norðvesturhlið (loftnet 3) og mastri með tveimur loftnetum (loftnet 1 og 2) á suðvesturhlið hússins nr. 1 við Ármúla.  Mastrið sem sótt er um er 4,8 m langt og nær 3,0 m upp fyrir þak hússins.  Leigusamningur dags. 30. apríl 2003 fylgir erindinu.  Gjald kr. 5.100"
27533 (01.29.010.1),BN027533,Ármúli 10,ofanábygging,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að byggja hæð (3. hæð) úr steinsteypu og timbri ofan á húsið á lóðinni nr. 10 við Ármúla.  Stærð: Stækkun 3. hæð 458,4 ferm. og 1354,5 rúmm.  Gjald kr. 5.100 + 69.080"
27482 (01.67.201.3),BN027482,Bauganes 7,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu nr. 7 við Bauganes.  Gerð er grein fyrir þremur íbúðum í húsinu.   Gjald kr. 5.100
27532 (01.18.530.1),BN027532,Bergstaðastræti 48,"íb. á 1. hæð, -br. útlit",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta í íbúð atvinnuhúsnæði á fyrstu hæð hússins á lóðinni nr. 48 við Bergstaðastræti.  Jafnframt er gluggum hússins breytt, inngangi í horni húss lokað og húsið stækkað út í hornið.  Samþykki meðlóðarhafa dags. 24. og 26 júní 2003 fylgir erindinu.  Stærð: Stækkun xx  Gjald kr. 5.100 + xx"
27483 (01.19.111.8),BN027483,Bergþórugata 51,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi í kjallara hússins nr. 51 við Bergþórugötu vegna eignaskipta.  Gjald kr. 5.100
27374 (04.06.500.2),BN027374,Bíldshöfði 18,veislusalur,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir veislusal fyrir allt að 80 manns í austurenda annarrar hæðar matshluta 03 (framhús) á lóðinni nr. 18 við Bíldshöfða.  Samþykki nokkurra meðlóðarhafa fylgir erindinu.  Gjald kr. 5.100
27518 (04.06.510.1),BN027518,Bíldshöfði 20,merkingar utahúss,Frestað. Einstakar auglýsingar og heildar auglýsingaflötur of stór miðað við ákvæði samþykktar um skilti í lögsögu Reykjavíkur.,Sótt er um leyfi til að koma fyrir samtals 206 ferm. af skiltum á húsinu nr. 20 við Bíldshöfða.  Gjald kr. 5.100
