nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
30616 (32.47.531.0),BN030616,Esjugrund 62,byggja bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að byggja bílskúr úr steinsteypu á lóðinni nr. 62 við Esjugrund.  Stærð: Bílskúr 34,3 ferm. og 113,2 rúmm.  Gjald kr. 5.400 +6.113"
30590 (01.11.500.5),BN030590,Fiskislóð 14,br. á girðingu og bílast.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að breyta  girðingu við norðausturhlið og fækka bílastæðum á lóð nr. 14 við Fiskislóð.  Gjald kr. 5.400
30478 (04.97.060.3 03),BN030478,Fífusel 24,klæðning,Frestað. Húseigendur geri grein fyrir óleyfisklæðningu á húsi.,Sótt er um leyfi til þess að klæða raðhús nr. 24 með steniplötum á lóð nr. 20-36 við Fífusel.  Bréf f.h. umsækjanda dags. 8. nóvember 2004 og samþykki meðeigenda og sumra meðlóðarhafa dags. 15. júlí 2004 fylgja erindinu.  Gjald kr. 5.400
30481 (01.24.531.2),BN030481,Flókagata 43,leiðrétt skráning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir leiðréttri skráningu og leiðréttum uppdráttum af húsinu á lóðinni nr. 43 við Flókagötu.  Anddyri í kjallara er nú sýnt sem séreign kjallaraíbúðar.  Samþykki meðeigenda dags. 16. nóvember 2004 fylgir erindinu.  Gjald kr. 5.400
30600 (01.52.500.7),BN030600,Hagamelur 67,skyndibitastaður,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að starfrækja skyndibitastað í söluturni (rými 0103) í húsinu nr. 67 við Hagamel.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 5. nóvember 2004 (v. fyrirspurnar) og umsögn lögfræði og stjórnsýslu dags. 5. nóvember 2004 fylgja erindinu.  Samþykki meðeigenda dags. 24. nóvember 2004 fylgir erindinu.  Gjald kr. 5.400
30584 (01.81.800.7),BN030584,Hæðargarður 14,klæða húsið byggja anddyri o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja anddyrisviðbyggingu að norðurhlið, byggja verönd að suðurhlið og klæða utan með trapisujárni húsið á lóðinni nr. 14 við Hæðargarð.  Á teikningum er gerð grein fyrir áður gerðum geymsluskúr á lóð, áður uppsettum sjónvarpsdiski og áður gerðu bílastæði á lóð. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. desember 2004 fylgir erindinu.  Umsögn burðarvirkishönnuðar vegna klæðningar dags. 26. nóvember 2004 fylgir erindinu.  Stærð: Stækkun, anddyri 11,8 ferm. og 35,1 rúmm.  áður gerður geymsluskúr 4,7 ferm. og xx rúmm.  Gjald kr. 5.400 + xx"
30549 (01.17.030.8),BN030549,Ingólfsstræti 8,innr. testofu í versl.,Frestað. Vantar samþykki Búálfa.,Sótt er um leyfi til þess að innrétta litla testofu í verslun í viðbyggingu og kjallara á lóð nr. 8 við Ingólfsstræti.  Samþykki sumra meðeigenda dags. 6. maí 2004 fylgir erindinu.  Gjald kr. 5.400
30604 (01.35.310.3),BN030604,Kambsvegur 11,"breytt skráning, einbýli",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi hússins á lóðinni nr. 11 við Kambsveg.  Gerð er grein fyrir rýmum í kjallara og breyttu fyrirkomulagi á fyrstu hæð húss.  Ný skráningartafla fylgir erindinu.  Gjald kr. 5.400
30611 (01.34.510.1),BN030611,Kirkjusandur 2,br á byggingartíma,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir áður gerðum breytingum sem orðið hafa á byggingartíma matshluta 12 frá því sem samþykkt var 29. apríl 2003 á lóðinni nr. 2 við Kirkusand.  Gjald kr. 5.400
30531 (04.13.220.1),BN030531,Kirkjustétt 2-6,matvöruv. og lyfjav. matshl. 01,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að fækka eignum úr þremur í tvær og innrétta matvöruverslun (0101) ásamt lyfjaverslun (0102) í húsi nr. 2 (matshl. 01) á lóð nr. 2-6 við Kirkjustétt.  Gjald kr. 5.400
30532 (04.13.220.1),BN030532,Kirkjustétt 2-6,"kennslust., blómav. mhl. 03",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir smá breytingum á innréttingu veitingastaðar á 1. hæð húss nr. 4 (matshl. 02), leyfi til þess að setja upp gasgeymslu fyrir veitingastað við norðurhlið húss nr. 4, leyfi til þess að fjölga eignum úr fjórum í fimm í húsi nr. 6 (matshl. 03) og innrétta bráðabirgða kennslustofu fyrir myndmenntarkennslu Ingunnarskóla (0104) ásamt  blómabúð (0105) í þjónustubyggingu nr. 6 á lóð nr. 2-6 við Kirkjustétt.  Jafnframt er erindi 29753 dregið til baka.  Gjald kr. 5.400"
30353 (01.32.440.1),BN030353,Klettagarðar 21,br. á hæðarkóta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að hækka nýsamþykkt vörugeymsluhús, breyta þakglugga og hækka gólfkóta um 10 sm til samræmis við hæðarkóta á hæðarblaði fyrir atvinnuhúsið á lóð nr. 21 við Klettagarða.  Brunahönnun VSI dags. 18. október 2004 fylgir erindinu.  Stærð: Rúmmálsaukning vegna hækkunar 1421,8 rúmm.  Gjald kr. 5.400 + 5.400 + 76.777"
30520 (04.34.280.1),BN030520,Klettháls 1,Klettháls 1A breyting inni og úti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að koma fyrir millilofti og breyta innra fyrirkomulagi hússins nr. 1A á lóðinni nr. 1 við Klettháls.  Stærð: Stækkun milliloft xx ferm.   Gjald kr. 5.400
30485 (04.34.230.1),BN030485,Klettháls 3,milligólf o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að gera milligólf í notaeiningu 0101 í suðurhluta hússins nr. 3 við Klettháls. Jafnframt er sótt um leyfi til að gera tvennar svalir, breyta útliti suðurgafls.   Erindinu fylgir bréf skiptastjóra dags. 9. nóv. 2004 og samþykki meðeiganda dags. 19. nóvember 2004.  Stækkun: Milligólf 359,3 ferm.  Gjald kr. 5.400"
30595 (01.38.030.1),BN030595,Laugarásvegur 8,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum á matshlutum á lóðinni nr. 8 við Laugarásveg. Á teikningum er gerð grein fyrir útgröfnum kjallara og breyttum stærðum á matshluta 02.  Stækkun matshluta 02:  34,1 ferm. og 75 rúmm.  Gjald kr. 5.400 + 4.050"
30541 (01.25.000.1),BN030541,Laugavegur 168,br. hluti 2. h (Hekla),Frestað. Leiðrétta fjölda bílastæða.,"Sótt er um leyfi til þess að breyta innra skipulagi austasta hluta 2. hæðar, breyta útliti suðurhliðar 2. hæðar, fjölga keyrsludyrum á húsi nr. 170 að bílaplani og breyta bílastæðum á suðurhluta lóðar nr. 168 við Laugaveg. útgröfnum kjallara og stækkun  Samþykki meðlóðarhafa dags. 16. nóvember 2004 (og á teikningu) ásamt samkomulagi um umferð  frá aðlægri lóð innfært 22. apríl 1996 fylgja erindinu.  Gjald kr. 5.400"
30542 (01.25.020.1),BN030542,Laugavegur 170-172,br. á 1. og 2. h nr. 170,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi verslunarhluta 1. hæðar húss nr. 170, breyta útlit 1. hæðar norðurhliðar og setja upp tvö 4,8 ferm. skilti á skyggni, breyta innra skipulagi núverandi varahlutalagers og hólfa frá hluta verkstæðis á 2. hæð með opnun að suðurhluta aðlægrar lóðar, fell niður stiga í lager 2. hæðar, byggja milliloft inn í verkstæðisrými 2. hæðar og breyta bílastæðum norðan við í húsi nr. 170 þannig að bílastæðum fjölgar um fimm bílastæði á lóð nr. 170-174 við Laugaveg.  Stærð: Milliloft 56,3 ferm.  Gjald kr. 5.400"
30309 (01.17.302.0),BN030309,Laugavegur 55,veitingahús,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta notkun verslunar- og vörugeymsluhúsnæðis á lóðinni nr. 55 við Laugaveg í veitingarekstur. Veitingareksturinn verði í austasta hluta framhúss og á efri og neðri hæð bakhúss. Í húsnæðinu verði allt að 52 gestir að hámarki.  Erindið var í hagsmunaaðilakynningu frá 29. október til 12. nóvember 2004. Athugasemdir bárust.  Gjald. kr. 5.400
30303 (01.87.400.1),BN030303,Láland 1-7,stækkun húss,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja steinsteypta viðbyggingu að suðurhlið hússins nr. 5 á lóðinni nr. 1-7 við Láland.  Eldhúsi verður komið fyrir í viðbyggingunni.  Jafnframt er þakkantur fjarlægður og steypuskemmdir lagfærðar.  Samþykki meðlóðarhafa og eigenda húss nr. 9 og 11 við Láland dags. 10. október 2004 fylgir erindinu.  Stærð: Stækkun viðbygging 18,6 ferm. og 68,1 rúmm.  Gjald kr. 5.400 + 3.677"
29398 (01.13.653.3),BN029398,Mjóstræti 10,br. vinnustofu í íbúðarh.,"Frestað. Vísað til athugasemda á umsóknarblaði. Vantar samþykki meðlóðarhafa. Ítrekað er að stöðvun gildir um allar framkvæmdir í húsinu. Umsækjanda er bent á að sbr. 80. gr. laga um fjöleignarhús geta eigendur, einn eða fleiri, leitað álits kærunefndar fjöleignarhúsamála greini þá á um hvort samþykki meðeigenda er þörf og þá hversu margra.","Sótt er um leyfi til þess að klæða með bárujárni bakhús nr. 10A (matshluta 02), breyta gluggum og breyta vinnustofu í íbúðarhúsnæði á lóð nr. 10 við Mjóstræti.  Samþykki eiganda Grjótagötu 12 dags. 7. maí 2004, útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 28. maí 2004, bréf skipulagsfulltrúa dags. 7. júní 2004 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. júní 2004 fylgja erindinu.  Gjald kr. 5.400"
30283 (04.12.640.5),BN030283,Ólafsgeisli 103,einbýlish. m. innb. bílg.,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt einbýlishús með innbyggðri bílgeymslu, einangrað að innan og steinað að utan, á lóð nr. 103 við Ólafsgeisla.  Stærð: Íbúð 1. hæð 106,5 ferm., 2. hæð 139,1 ferm., bílgeymsla 31,5 ferm., samtals 276,6 ferm., 865,2 rúmm.   Gjald kr. 5.400 + 5.400 + 46.721"
30610 (00.00.000.0 04),BN030610,"Ólafsgeisli 125,",nýr glugga á vesturhlið,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að setja glugga á geymslu við vesturhlið á neðri hæð tvíbýlishússins nr. 125 við Ólafsgeisla.  Erindinu fylgir samþykki meðeigenda dags. 25. nóv. 2004 áritað á teikningu.  Gjald kr. 5.400
30607 (01.14.030.7),BN030607,Pósthússtræti 5,símaver á 3. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir símaveri með starfsmannaaðstöðu á þriðju hæð hússins nr. 5 við Pósthússtræti. Jafnframt verði salur fyrir félagsaðstöðu minnkaður sem þessu nemur.  Gjald kr. 5.400
30617 (01.52.430.2),BN030617,Reynimelur 63,tröppur af svölum,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að gera tröppur af svölum efri hæðar niður á þak bílgeymslu, koma fyrir girðingu á þaki bílgeymslu og setja tröppur af þaki bílgeymslu niður í garð hússins á lóðinni nr. 63 við Reynimel.  Samþykki meðeigenda dags. 30. nóvember 2004 fylgir erindinu.  Gjald kr. 5.400"
30614 (01.28.140.3),BN030614,Safamýri 35,reyndarteikning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi innra fyrirkomulagi í húsinu á lóðinni nr. 35 við Safamýri.  Gerð er grein fyrir breytingum á innra fyrirkomulagi kjallara og breyttri stærð íbúðar í kjallara.  Gjald kr. 5.400
30601 (01.28.140.6),BN030601,Safamýri 43,dyr út í garð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að koma fyrir garðdyrum og byggja verönd að vestur- og norðurhlið kjallaraíbúðar hússins á lóðinni nr. 43 við Safamýri.  Samþykki meðeigenda dags. 9. nóvember 2004 fylgir erindinu.  Gjald kr. 5.400
30633 (01.36.600.1),BN030633,Sigtún 38,"Stækkun við gafla, br. hótelh. o.fl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja ofan á 3. hæð suðausturhluta Grand Hótels (D-álma) samtals 9 hótelherbergi, lengja hótelálmur við gafla í norður og suður, setja dyr á vesturhlið salar á 4. hæð, breyta hluta  hótelherbergja, fjölga snyrtingum við ráðstefnumiðstöð, breyta sal í kjallara og fjarlægja hárgreiðslustofu í kjallara hótelsins á lóð nr. 38 við Sigtún.  Stærð: Stækkun xxx ferm., xxx rúmm.  Gjald kr. 5.400"
29145 (01.18.120.6),BN029145,Skólavörðustígur 24,hækka og br.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja eina hæð úr timbri klæddu bárujárni ofan á húsið á lóðinni nr. 24 við Skólavörðustíg.   Málið var í kynningu frá 5. október til 2. nóvember 2004. Engar athugasemdir bárust.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 14. nóvember 2003 (v. fyrirspurnar) fylgir erindinu.  Samþykki nágranna Skólavörðustíg 22B og 24A, dags. 25. maí 2004 fylgir erindinu.   Yfirlýsing burðarvirkishönnuðar dags. 10. september 2004, umsögn Árbæjarsafns dags. 29. nóvember 2004 og umsögn Húsafriðunarnefndar dags. 25. nóvember 2004 fylgja erindinu.  Stækkun: 55,0 ferm.og 169,5 rúmm.  Gjald kr. 5.400 + 5.400 + 9.153"
30609 (01.79.100.1 02),BN030609,Sléttuvegur 15-17,"nr. 17, stækka íbúð 06.01",Frestað. Vísað til athugasemda á umsóknarblaði. Sigurður Pálmi Ásbergsson vék af fundi við afgreiðslu málsins.,Sótt er um leyfi til að afleggja sameiginlegt þvottahús á sjöttu hæð hússin nr. 17 á lóðinni nr. 15-17 við Sléttuveg og stækka íbúð 0601 sem því nemur. Jafnframt verði skráning hússins leiðrétt.  Gjald kr. 5.400
29046 (01.17.111.4),BN029046,Smiðjustígur 4,ofanábygging,Frestað. Enn eru gerðar athugasemdir við skráningu.,"Sótt er um leyfi til þess að byggja hæð og ris ofan á húsið á lóðinni nr. 4 við Smiðjustíg.   Fjórða hæð (áður ris) og ný rishæð yrði ein íbúð, geymslur og sameiginlegt þvottahús.  Umsögn skipulagsfulltrúa dags. 2. júlí 2003 (v. fyrirspurnar) fylgir erindinu.   Samþykki meðeigenda dags. 18. febrúar 2004 fylgir erindinu.  Samþykki nágranna Laugavegi 13 og Smiðjustíg 6 fylgir erindinu.  Jafnframt lögð fram útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. apríl 2004 og umsögn skipulagsfulltrúa dags. 16. apríl 2004.  Stærð: Stækkun 108,9 ferm. og 232,6 rúmm.  Gjald kr. 5.400 + 12.560"
30256 (01.83.100.1),BN030256,Sogavegur 164,endurnýjað byggingarleyfi frá 12.11.2002,Synjað. Samræmist ekki deiliskipulagi sbr. umsögn skipulagsfulltrúa frá 30. nóvember 2004.,"Sótt er um endurnýjun á byggingarleyfi frá 12. nóv. 2002, þar sem sótt var um ""leyfi  til þess að byggja léttbyggt anddyri við norðurhlið og steinsteypta bílgeymslu við vesturhlið ásamt stækkun íbúðar ofan á bílgeymslu á lóð nr. 164 við Sogaveg.""  Samþykki nágranna dags. 6. nóv. 2004  ásamt umsögn Borgarskipulags dags. 23. apríl 2001 sem fylgdi erindinu þegar það var samþykkt upphaflega. Málið var í kynningu frá 14. ágúst til 12. september, framlengd til 15. sept. 2001. Jafnframt lögð fram útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. desember 2004 og umsögn skipulagsfulltrúa dags . 30. nóvermber 2004.   Stærð: Viðbygging íbúð 31,2 ferm., bílgeymsla 24,8 ferm., samtals 59,8 ferm., 121,7 rúmm.  Gjald kr. 5.400 + 6.555"
30185 (02.38.400.2),BN030185,Starengi 6,6 námsmannaíbúðir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Þinglýsa skal kvöð um eignarhald. Skila skal vottun eininga fyrir úttekt á botnplötu.,"Sótt er um leyfi til þess að byggja tvö einnar hæðar hús (matshl. 01 og 02) úr forsteyptum einingum með samtals sex námsmannaíbúðum á lóðinni nr. 6 við Starengi.  Íbúðirnar eru ætlaðar til útleigu og sama eignarhald er á öllum íbúðum matshluta 01 og 02.  Stærð: Matshl. 01: 1. hæð 129,5 ferm. og 426,7 rúmm.  Matshl. 02; 1. hæð 149,0 ferm. og 491,5 rúmm.  Gjald kr. 5.400 + 5.400 + 49.583"
30444 (01.80.400.3),BN030444,Stóragerði 23,áður gerðar breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta og stækka íbúð á fyrstu hæð hússins nr. 23 við Stóragerði á kostnað annarra íbúða í húsinu. Jafnframt er sótt um leyfi til að gera viðbótarbílastæði þannig þau verði þrjú á lóðinni. Ennfremur er sótt um breytingu á skráningu þannig að áður skráður kjallari verði fyrsta hæð. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. desember 2004 fylgir erindinu.  Stækkun:   Gjald kr. 5.400
29980 (02.29.610.1),BN029980,Svarthamrar 27-70,Andd. 2.h (Nr.27-33),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka anddyri 2. hæðar við suðausturgafl fjölbýlishússins nr. 29 á lóð nr. 27-70 við Svarthamra.  Stærð: Stækkun 2. hæðar 4,2 ferm., 11,7 rúmm.  Gjald kr. 5.400 + 5.400 + 632"
30626 (02.3-.--9.9),BN030626,Thorsvegur 1,endurnýjun á byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um endurnýjun á byggingarleyfi 26358 frá 17. desember 2002 þar sem sótt var um ""leyfi til þess að breyta salernum barnaskóla á fyrstu hæð, koma fyrir tröppu í eystri ljósgarði og innrétta vinnustofur fyrir listamenn í miðrými á annarri hæð Korpúlfsstaða á lóðinni nr. 1 við Thorsveg.""  Brunahönnun v. breytinga dags. 12. desember 2002 fylgdi erindi 26358.  Gjald kr. 5.400"
30455 (01.13.600.5),BN030455,Vesturgata 21,mhl. 03 og 04 - samt.6 íbúðir,"Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa vegna tveggja svala, aðrar að Vesturgötu og hinar á annari hæð mh. 03.","Sótt er um leyfi til þess að byggja matshluta 03 og 04, eða alls sex íbúðir á lóðinni nr. 21 við Vesturgötu.  Matshluti 03 er steinsteypt tveggja hæða tvíbýlishús einangrað utan og klætt múrhúð.  Matshluti 04 er steinsteypt fjögurra hæða fjölbýlishús með fjórum íbúðum einangrað utan og klætt múrhúð.  Með erindinu fylgir yfirlýsing eigenda matshl. 01 dags. 20. október 2004 varðandi sameiningu tveggja eignarhluta í eina íbúð áður en lokaúttekt fer fram.  Samþykki eigenda Vesturgötu 23 dags. 16. nóvember 2004 fylgir erindinu.  Samþykki lóðarhafa (vantar einn) dags. 6. desember 2004 fylgir erindinu  Stærð: Matshl. 03: xx. Matshl. 04: xx.  Gjald kr. 5.400 + xx"
