nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
29987 (01.52.430.7),BN029987,Grenimelur 46,niðurrif til að byggja nýtt,Frestað. Áður en afstaða er tekin til niðurrifs skal leggja fram byggingarleyfisumsókn er tekur til þess húss sem áformað er að byggja í stað þess sem rifið verður.,"Sótt er um leyfi til þess að rífa tvílyft steinsteypt íbúðarhús nefnt Skálholt á lóð nr. 46 við Grenimel.  Drög að skilmálum dags. 21. október 2003, umsögn Húsafriðunarnefndar dags. 30. október 2003 og umsögn Árbæjarsafns dags. 24. október 2003 fylgja erindinu.  Stærð: Niðurrif fastanúmer 202-6155 og 202-6156 samtals 379,5 ferm., 1047 rúmm.  Gjald kr. 5.400"
29383 (01.46.500.1),BN029383,Grensásvegur 13,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja lyftuhús og breyta anddyri líkt og samþykkt var 2. júlí 2002 við austurhlið atvinnuhússins á lóð nr. 13 við Grensásveg.  Stærð: Stækkun kjallara 13,6 ferm., 1. hæð 6,8 ferm., 7,4 ferm., 3. hæð 7,7 ferm., samtals 35,5 ferm., 119 rúmm.  Gjald kr. 5.400 + 6.426"
29716 (01.46.110.1),BN029716,Grensásvegur 9,"innra frkl, eldvarnir, viðbyggingar o.fl.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og brunavörnum á öllum hæðum og í kjallara hússins nr. 9 við Grensásveg, þ.m.t. að koma fyrir bílageymslum í kjallara.. Jafnframt er sótt um leyfi til að breyta útliti og að koma fyrir svölum á austurhlið (bakhlið) og byggja tækjaskýli áfast húsi á baklóð.  Stækkun: 16 ferm. og 33,6 rúmm.  Gjald kr. 5.400 + 1.814"
29999 (04.93.330.5),BN029999,Grjótasel 13,áður gerð stækkun kj.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri stækkun kjallara, fyrir  breyttu innra skipulagi, breytingum á gluggum aðalega á vesturhlið og fyrir áður gerðum tröppum frá svölum niður í garð einbýlishússins á lóð nr. 13 við Grjótasel.  Jafnframt er erindi 17221 dregið til baka.  Stæðr: Áður gerð stækkun kjallara 48,1 ferm., 115,4 rúmm.  Gjald kr. 5.400 + 6.232"
29856 (04.06.130.7),BN029856,Hamarshöfði 3,öryggisgirðing v/bílaplan,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að reisa netgirðingu á steyptum sökklum umhverfis bílaplan á lóðinni nr. 3 við Hamarshöfða.  Gjald kr. 5.400
29983 (01.24.530.3),BN029983,Háteigsvegur 26,"kvistur,svalir o.fl",Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdráttar nr. 0102 dags. 16. ágúst 2004.,"Sótt er um leyfi til að gera kvist á vesturþaki hússins nr. 26 við Háteigsveg. Jafnframt er sótt um leyfi til að gera svalir framan við áður gerðan (ósamþykktan) kvist í suðurþaki og breyta innara fyrirkomulagi í rishæð (3. hæð).   Erindinu fylgir samþykki meðeigenda dags. 31. mars 2004, samþykki húseigenda að Háteigsvegi 24 dags. 31. mars 2004 með vísan til fyrirspurnateikninga.  Stækkun: xx  Gjald kr. 5.400 + xx"
29963 (04.73.330.1),BN029963,Helluvað 1-5,dreifistöð(Nr.1a),Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Helga Guðmundsdóttir vék af fundi við afgreiðslu málsins.,"Sótt er um leyfi til þess að byggja dreifistöð orkuveitu Reykjavíkur á lóðinni nr 1A við Helluvað.  Stærð: Dreifistöð 15,3 ferm. og 55,1 rúmm.  Gjald kr. 5.400 + 2.975"
29971 (04.67.340.6),BN029971,Hólaberg 80,br á innra frkl og notkun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum á matshluta 01 (aðalhús) og matshluta 02 (framhús) á lóðinni nr. 80 við Hólaberg. Í mhl 01 hefur verið komið fyrir snyrtingu á efri hæð en í mhl 02 hefur bifreiðageymsla verið aflögð og gistiherbergjumm fjölgað úr fimm í fjórtán, þar af fjögur í kjallara og fjögur á rishæð, ásamt fleiri breytingum.   Gjald kr. 5.400"
29862 (01.11.050.1),BN029862,Hólmaslóð 8,skilti á lóð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breyta lítillega bílastæðum á vesturhluta lóðar og setja upp skiltastand (6,4 ferm. hvor hlið) við vesturhlið atvinnuhússins á lóð nr. 8 við Hólmaslóð.  Gjald kr. 5.400 + 5.400"
29461 (04.34.010.1),BN029461,Hraunbær 121,Rizzo Pazzaría,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að innrétta flatbökustað í stað áður samþykkts apóteks í rými 0102 á 1. hæð atvinnuhússins á lóð nr. 121 við Hraunbæ.  Samþykki fyrir hönd eigenda dags. 20. ágúst 2004 fylgir erindinu.  Gjald kr. 5.400
29964 (01.52.030.1),BN029964,Hringbraut 119,svalaskýli 0601,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að gera svalaskýli á norðursvalir íbúðar nr. 0601 í húsinu nr. 119 við Hringbraut.  Erindinu fylgir bréf formanns húsfélagsins dags. í júní 2004.  Stækkun: xx  Gjald kr. 5.400 + xx
29973 (01.17.300.3),BN029973,Hverfisgata 66A,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi í húsinu nr. 66A við Hverfisgötu. M.a. er gerð grein fyrir áður gerðri íbúð á annarri hæð (rishæð) matshluta 02.  Gjald kr. 5.400
29988 (04.13.510.4),BN029988,Kirkjustétt 36-40,Br. inni og úti,Frestað. Ákveðið að kynna málið fyrir eigendum húss nr. 36 við Kirkjustétt.,"Sótt er um samþykki fyrir stækkun á stofu 1. hæðar húss nr. 38, fyrir breytingu á gluggum allra raðhúsanna, breytingu klæðningar útveggja og þaks, breytingu á innra skipulagi húsa nr. 38 og 40, leyfi til þess að reisa skjólveggi milli allra raðhúsanna, breyta sorpgeymslu við hús nr. 38 og 40 og byggja garðtækjageymslu á baklóð milli lóðarhluta húsa nr. 38 og 40 á lóð nr. 36-40 við Kirkjustétt.  Jafnframt er erindi 27743 dregið til baka.  Bréf hönnuðar ódags. fylgir erindinu.  Stærð: Stækkun raðhúss nr. 38 samtals 8 ferm., 24,1 rúmm. Garðtækjageymsla xxx ferm., xxx rúmm.  Gjald kr. 5.400 + xxx"
29227 (01.36.300.1),BN029227,Kirkjuteigur 24,viðbygging við Laugarnesskóla,Frestað. Skipulagsferli ólokið. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir tveggja hæða viðbyggingu auk kjallara norðan við Laugarnesskóla á lóðinni nr. 24 við Kirkjuteig. Tengibygging verði að mestu úr stáli og gleri en aðrir hluta að mestu úr steinsteypu, útveggir steinaðir að utan en einangrað að innan.   Stærð: xx  Gjald kr. 5.400 + xx"
29976 (01.72.100.1),BN029976,Kringlan  4-12,136- Exit breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að breyta innréttingu einingar 136 fyrir verslunina Exit á 1. hæð Kringlunnar á lóð nr. 4-12 við Kringluna.  Samantekt vegna brunamála dags. 17. ágúst 2004 fylgir erindinu.  Gjald kr. 5.400
29966 (01.86.300.1 04),BN029966,Kvistaland 24,utanhússklæðning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,Sótt er um leyfi til þess að klæða einbýlishúsið nr. 24 að utan með álkassettum í hvítum og gráum lit á lóð nr. 18-24 við Kvistaland.  Samþykki meðlóðarhafa (á teikningu) og ástandsskýrsla útveggja dags. 16. ágúst 2004 fylgja  erindinu.  Gjald kr. 5.400
29979 (01.36.010.3),BN029979,Laugarnesvegur 46,viðbygging o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja aftan við og ofaná húsið nr. 46 við Laugarnesveg. Jafnframt verði jarðvegur tekin frá neðstu hæð og komið fyrir þar fyrir íbúðarherbergjum o.fl.  Ennfremur verði byggður skjólveggur ú steinsteypu á mörkum lóðarinnar nr. 11 við Hrisateig.  Stækkun: xx  Gjald kr. 5.400 + xx
29886 (01.17.200.8),BN029886,Laugavegur 29,(Hverfisgt. 46) br. veitingast.,Frestað. Umsögn skipulagsfulltrúa ókomin. Ákvæði vegna hljóðvistar skoðist á milli funda.,Sótt er um leyfi til þess að breyta innréttingu í veitingastað á 1. hæð hússins nr. 46 við Hverfisgötu á lóð nr. 29 við Laugveg.  Gjald kr. 5.400
29858 (01.17.430.3),BN029858,Laugavegur 86,"nýbygging, íbúðar-, verslunar- og bílag.hús",Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að byggja íbúðar-, verslunar- og bílageymsluhús úr steinsteypu á lóðinni nr. 86, 90, 92 og 94 við Laugaveg. Á fyrstu hæð er gert ráð fyrir verslunum og samtals 15 íbúðum á annarri til fjórðu hæð. Húsið verði einangrað og klætt að utan með múrkerfi og útveggir málaðir í mismunandi litum. Á lóðinni verði jafnframt komið fyrir bílageymsluhúsi á þremur hæðum neðanjarðar. Á baklóð verði 37 bílastæði, þar af 15 fyrir íbúðir, 16 fyrir verslanir og 2 fyrir fatlaða, en í bílageymsluhúsi verði samtals 193 bílastæði, þar af 4 fyrir fatlaða.  Erindinu fylgir geinargerð vegna bílageymsluhúss ódags., forhönnunarskýrsla vegna brunavarna dags. 1.júlí 2004, greinargerð vegna umferðarhávaða og tilheyrandi ráðstafanna dags. 7. júlí 2004.  Stærðir: xx  Gjald kr. 5.400 + xx"
29921 (01.15.120.9),BN029921,Lindargata 13,endurnýjun á leyfi til að rífa,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um endurnýjun á leyfi til að rífa mh. 02, landnúmer 100990, fastanúmer 200-2999. Fyrra leyfi var samþykkt 3. des. 2002.   Umsögn Árbæjarsafns dags. 14. desember 2000 og umsögn Húsafriðunarnefndar dags. 29. janúar 2001 fylgja erindinu.  Stærð: Matshluti 02 139,2 ferm. og 376 rúmm.   Gjald kr. 5.400"
29955 (04.32.410.1),BN029955,Lyngháls 7,br. innra fyrirkomulag,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi neðri hæðar hússins á lóðinni nr. 7 við Lyngháls.  Gjald kr. 5.400
29977 (01.14.050.5),BN029977,Lækjargata 2A,veitingastaður 3. og 4. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir veitingastöðum á þriðju og fjórðu hæð hússins nr. 2A við Lækjargötu. Á þriðju hæð verði hámarksfjöldi gesta 100 en 120 á fjórðu hæð. Snyrtingar verði sameiginlegar sem og eldhús, uppþvottur og starfmannaaðstaða í kjallara.   Gjald kr. 5.400"
29975 (00.00.000.0 01),BN029975,Lækjarvað 1,bílskúr hús nr. 1,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og útliti og koma fyrir bílgeymslu í austurálmu hússins nr. 1 á lóðinni nr. 1-11 við Lækjarvað.  Gjald kr. 5.400
29984 (00.00.000.0 05),BN029984,Maríubaugur 85,aðskilið byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um aðskilið byggingarleyfi fyrir húsið nr. 85 á lóðinni nr. 77-85 við Maríubaug.  Gjald kr. 5.400
29766 (01.70.211.3),BN029766,Mávahlíð 1,kvistir á þakhæð,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 01 og 02 dags. 29. júní 2004.,"Sótt er um leyfi til að setja fjóra kvisti og svalir á þakhæð (3. hæð) hússins nr. 1 við Mávahlíð. Jafnframt er sótt um að ósamþykkt íbúð á hæðinni verði samþykkt.  Erindinu fylgir tilkynning Rafmagnsveitu Reykjavíkur dags. 30. apríl 1948.   Samþykki meðeigenda (á teikn., vantar eigendur íb. 0101) fylgir erindinu. Samþykki meðeigenda dags. 14. ágúst 2004 fylgir erindinu.  Bréf byggingarfulltrúa vegna meðallofthæðar íbúðar dags. 28. júlí 2004 fylgir erindinu.  Stækkun: Brúttóflötur íbúðar minnkar vegna breytinga um 8,1 ferm. Stækkun brúttórúmmáls er 28,9 rúmm.  Gjald kr. 5.400 + 1.561"
29855 (01.71.020.9),BN029855,Mávahlíð 42,svalir á íbúð 0301,Frestað. Skipulagsferli ólokið.,Sótt er um leyfi til þess að byggja svalir á suðurhlið 3. hæðar fjölbýlishússins á lóð nr. 42 við Mávahlíð.  Samþykki meðeigenda að húsi dags. 18. maí 2004 fylgir erindinu.  Gjald kr. 5.400
29998 (01.70.110.4),BN029998,Miklabraut 46,br. stofugl. í kj.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að lækka jarðveg lítillega og síkka stofuglugga á suðurhlið kjallara fjölbýlishússins á lóð nr. 46 við Miklabraut.  Samþykki meðlóðarhafa og meðeigenda að húsi (Miklabraut 48) ódags. fylgir erindinu.   Gjald kr. 5.400
29965 (04.77.350.6),BN029965,Móvað 33,br. byggingarlýsing og hækkun,Frestað. Leiðrétta skráningu.,Sótt er um leyfi til þess að hækka þak um 10 cm og breyta byggingaraðferð í húsinu á lóðinni nr. 33 við Móvað.  Húsið verði byggt úr steinsteypu í stað forsteyptra eininga.  Gjald kr. 5.400
29945 (01.41.310.5),BN029945,Njörvasund 11,reyndarteikningar (kjallari),Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi kjallara og kjallaraíbúðar í húsinu á lóðinni nr. 11 við Njörvasund.  Ný skráningartafla fylgir erindinu.  Samþykki meðeigenda (á teikn.) fylgir erindinu.  Gjald kr. 5.400
29725 (01.28.140.6),BN029725,Safamýri 43,íbúð í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að endurgera sjálfstæða íbúð í kjallara hússins nr. 43 við Safamýri að mestu í samræmi við upphaflega samþykkt frá 23. feb. 1961. Jafnframt verði felldur niður stigi milli kjallara og fyrstu hæðar sem samþykktur var 26. okt. 1967.  Erindinu fylgir samþykki meðlóðarhafa dags. 17. ágúst 2004.  Gjald kr. 5.400
29959 (01.22.140.8),BN029959,Samtún 34,br. v/eignaskipta,Frestað. Vantar skoðunarskýrslu byggingarfulltrúa.,Sótt er um leyfi fyrir áður gerðum breytingum á húsinu nr. 34 við Samtún. M.a. er gerð grein fyrir áður gerðri íbúð í kjallara.  Erindinu fylgir afsal dags. 29. sept. 1945.  Gjald kr. 5.400
29990 (04.73.--8.9 01),BN029990,Selásblettur 11A,Niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að rífa eftirfarandi fasteignir  á lóðinni nr. 11A við Selásblett.  Íbúð: Stærð 71,4 ferm., fastanúmer 205-3711, mh. 01 0101.  Íbúð: Stærð 46,5 ferm., fastanúmer 205-3712, mh. 01 0102.  Hænsnahús: Stærð 760 ferm., fastanúmer 205-3712, mh. 02 0101.  Gjald kr. 5.400"
29991 (04.73.--9.0 01),BN029991,Selásblettur 12A,Niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að rífa hlöðu og fjós á lóðinni nr. 12A við Selásblett.  Stærð: Hlaða og fjós 461,7 ferm. Fastanúmer 205-3714. Mh. 01 0101. Landnúmer 112426.  Gjald kr. 5.400"
29992 (04.73.--9.3 01),BN029992,Selásblettur 12B,Niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að rífa Geymslu á lóðinni nr. 12B við Selásblett.  Stærð: Geymsla 144 ferm. Fastanúmer 205-3725, Mh. 01 0101. Landnúmer 112429.  Gjald kr. 5.400"
29234 (01.13.010.5),BN029234,Seljavegur 2,útlitsbreytingar norður hlið,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta staðsetningu baðherbergis á 1. hæð loka milli rýma á 1. hæð, bæta við millilofti í áður vinnustofu og breyta henni í íbúð í matshluta 04 á lóð nr. 2 við Seljaveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. ágúst 2004 fylgir erindinu.  Stærð: Milliloft xxx ferm.  Gjald kr. 5.400"
29948 (01.13.321.4),BN029948,Seljavegur 7,kvistur og stækkun þakglugga,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að stækka þakglugga og byggja kvist á norðurhlið hússins á lóðinni nr. 7 við Seljaveg.   Stærð: Kvistur xx.  Gjald kr. 5.400 + xx
29574 (01.67.501.6),BN029574,Skeljanes 6,6 sjálfstæðar íbúðir,Frestað. Lagfæra skráningu. Skipulagsferli ólokið.,"Sótt er um leyfi til að innrétta sex sjálfstæðar íbúðir á fyrstu, annarri og þriðju hæð (rishæð)  hússins nr. 6 við Skeljanes. Jafnframt verði gerðar tvennar garðdyr á suðurhlið og komið fyrir fernum svölum við austur- og suðurhliðar hússins. Ennfremur verði gerð sex bílastæði á lóðinni.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. júní 2004 og umsögn skipulagsfulltrúa dags. 23. júní 2004 fylgja erindinu.  Gjald kr. 5.400"
29968 (01.19.740.9),BN029968,Smáragata 16,breyting á teikn.,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 101 og 102 dags. 17. ágúst 2004. Lagfæra skráningartöflu.,"Sótt er um samþykki fyrir stækkun glerviðbyggingar við suðvesturhlið 1. hæðar hússins á lóð nr. 16 við Smáragötu.  Stærð: Stækkun glerviðbyggingar 4,3 ferm., 13,8 rúmm.  Gjald kr. 5.400 + 745"
29583 (02.53.471.0),BN029583,Smárarimi 79,stækkun bílgeymslu,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að stækka bílgeymslu í norður og suður og setja útgang frá bílgeymslu á suðurhlið einbýlishússins á lóð nr. 79 við Smárarima.  Stærð: Stækkun bílgeymslu 11,4 ferm 61,2 rúmm.  Gjald kr. 5.400 + 3.305"
28344 (02.53.620.2),BN028344,Sóleyjarimi 33-49,Raðh. m.9 íb. og innb. bílg.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja steinsteypt tvílyft raðhús einangrað að utan og klætt með flísum og timbri með samtals níu íbúðum og jafn mörgum innbyggðum bílgeymslum á lóð nr. 33-49 við Sóleyjarrima.  Stærð: Hús nr. 33 (mhl. 01) íbúð 1. hæð 76,8 ferm., 2. hæð 103,3 ferm., bílgeymsla 30 ferm., samtals 210,1 ferm., 674,7 rúmm. Hús nr. 35 (mhl. 02) íbúð 1. hæð 77,1 ferm., 2. hæð 103,6 ferm., bílgeymsla 30 ferm., samtals 210,7 ferm., 674,9 rúmm. Hús nr. 37 (mhl. 03) íbúð 1. hæð 77,1 ferm., 2. hæð 103,3 ferm., bílgeymsla 29,5 ferm., samtals 209,9 ferm., 672,4 rúmm. Hús nr. 39 (mhl. 04) íbúð 1. hæð 76,7 ferm., 2. hæð 103,2 fem., bílgeymsla 29,6 ferm., samtals 209,5 ferm., 671,1 rúmm. Hús nr. 41 (mhl. 05) íbúð 1. hæð 78 ferm., 2. hæð 103,4 ferm., bílgeymsla 29,5 ferm., samtals 209,9 ferm., 672,4 rúmm. Hús nr. 43 (mhl. 06) íbúð 1. hæð 76,9 ferm., 2. hæð 103,4 ferm., bílgeymsla 29,5 ferm., samtals 209,8 ferm., 672,1 rúmm. Hús nr. 45 (mhl. 07) íbúð 1. hæð 77 ferm., 2. hæð 103,5 ferm., bílgeymsla 29,5 ferm., samtals 210 ferm., 672,7 rúmm. Hús nr. 47 (mhl. 08) íbúð 1. hæð 77,1 ferm., 2. hæð 103,7 ferm., bílgeymsla 29,5 ferm., samtals 210,3 ferm, 673,6 rúmm. Hús nr. 49 (mhl. 09) íbúð 1. hæð 77,1 ferm., 2. hæð 103  ferm., bílgeymsla 29,4 ferm., samtals 209,5 ferm., 668,7 rúmm.   Raðhús samtals 1889,7 ferm., 6052,6 rúmm.  Gjald kr. 5.100 + 326.840"
29345 (01.18.400.9),BN029345,Spítalastígur 6,"eignaskipti, stærð og niðurr.",Frestað. Yfirfara verður virðingagjörðir og kaupsamninga/afsöl frá upphafi til núverandi eiganda.,"Sótt er um leyfi fyrir núverandi innra fyrirkomulagi og skráningu matshluta 01 (framhús) þ.e. fyrir fjórum áður gerðum íbúðum og fyrir leiðréttri skráningu áður gerðs geymsluskúrs á baklóð (matshl. 02) á lóð nr. 6 við Spítalastíg.  Lögð fram umsögn skipulagsfulltrúa, dags. 21.05.04.  Erindinu fylgir virðingargjörð dags. 1. apríl 1942, tilkynningar til R.R. dags. 17. feb. 1949 og 9. júní 1949, íbúðarskoðun byggingarfulltrúa dags. 7. maí 2004.   Gjald kr. 5.400"
29978 (04.23.240.1),BN029978,Stangarhylur 2,breikkun svala,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að stækka svalir á vesturhlið annarrar hæðar hússins Kattholts, á lóðinni nr. 2 við Stangarhyl.  Ný skráningartafla fylgir erindinu.  Gjald kr. 5.400"
