nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
29223 (01.44.410.1 01),BN029223,Gnoðarvogur 44,viðbygging við 0105 o.fl.,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja glerskála framan við notaeiningu 0105 í matshluta 01 á lóðinni nr. 44-46 við Gnoðarvog. Jafnframt er sótt um leyfi til að gera dyr milli notaeiningar 0105 og 0106 og samnýta einingarnar. Ennfremur er sótt um sameiningu matshluta.  Erindinu fylgir bréf hönnuðar vegna sorptunna, samþykki eigenda matshl 01 dags. 26. apríl vegna viðbyggingar o.fl.  Stækkun: xx  Gjald kr. 5.400 + xx"
29342 (01.52.440.1),BN029342,Grenimelur 49,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum breytingum á norðurhluta 1. hæðar fjölbýlishússins á lóð nr. 49 við Grenimel.  Samþykki meðeigenda dags. 15. október 2003 fylgir erindinu.  Gjald kr. 5.400
29332 (01.18.211.0),BN029332,Grettisgata 16,2 íbúðir á 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa viðbyggingu nema vegg á lóðarmörkum til austurs og plötu bakatil við húsið nr. 16 við Grettisgötu. Jafnframt verði byggð ný og minni viðbygging úr steinsteypu og breytt notkun fyrstu hæðar hússins úr atvinnu- í íbúðarhúsnæði, þar sem komið verði fyrir tveimur íbúðum.  Erindinu fylgir umsögn burðarvirkjahönnuðar dags. 15. júní 2004,   Niðurrif: 159,2 ferm. og 605 rúmm.  Nýbygging: xx  Gjald kr. 5.400"
29585 (05.13.470.1),BN029585,Gvendargeisli 168,flytja hús + færanl. kennslust,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að staðsetja færanlegt hús á skólalóð Sæmundarsels nr. 168 við Gvendargeisla.  Húsið var áður á lóð Vélamiðstöðvar Reykjavíkur en verður nú nýtt sem kennsluhúsnæði.  Jafnframt er sótt um leyfi til þess að staðsetja færanlega kennslustofu og koma fyrir sparkvelli með gervigrasi á lóðinni.   Stærð: Matshluti 01, bráðabirgðakennsluhúsnæði 293,2 ferm. og 988,4 rúmm.  Gjald kr. 5.400 + 53.374"
29654 (01.54.210.1),BN029654,Hagamelur 1,færanleg kennslustofa,Frestað Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að koma fyrir færanlegri kennslustofu austan Melaskóla á lóðinni nr. 1 við Hagamel.  Stærð: Færanl. kennslust.64,8 ferm. og 218,0 rúmm.  Gjald kr. 4.800 + 11.772"
29667 (01.55.2-9.9),BN029667,Háskólalóð,br. á pöllum í Odda,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta pöllum undir stóla í fyrirlestrarsal á 1. hæð í Odda, Hugvísindahúsi Háskóla Íslands á lóð Háskólans.  Bréf hönnuðar dags. 30. apríl 2004 fylgir eindinu.  Gjald kr. 5.400"
29329 (01.41.431.3),BN029329,Hlunnavogur 11,áður gerð íb.á rish.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri íbúð á 2. hæð (rishæð) íbúðarhússins á lóð nr. 11 við Hlunnavog.  Afsal dags. 27. desember 1956, skiptasamningur dags. 16. ágúst 1952, íbúðarskoðun byggingarfulltrúa dags. 27. febrúar og 7. maí 2004 ásamt samþykki meðeigenda (á teikningu) fylgja erindinu.  Gjald kr. 5.400"
29696 (01.52.610.1),BN029696,Hofsvallagata -sundl.,bráðab. stöðul. f. kæligám,Frestað. Vantar samþykki lóðarhafa.,Sótt er um leyfi til þess að staðsetja kæligám og inniaðstöðu fyrir gesti í tjaldi til bráðabirgða (8 mánuði) við Vesturbæjarsundlaug á lóð við Hofsvallagötu.  Bréf umsækjanda dags. 10. júní 2004 fylgir erindinu.
29443 (01.81.810.4),BN029443,Hæðargarður 24,svalir,Frestað. Lagfæra skráningu.,Sótt er um leyfi til þess að byggja svalir á annarri hæð hússins á lóðinni nr. 24 við Hæðargarð.  Samþykki meðeigenda í húsi dags. í maí 2004 fylgir erindinu.  Gjald kr. 5.400
29631 (04.07.500.1),BN029631,Höfðabakki 9,"klæðning mhl 01, 03, 04",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að einangra og klæða matshluta 01, 03 og 04 á lóðinni nr. 9 við Höfðabakka að utan með sléttum Steni-plötum ljósgráum að lit. Jafnframt verði gluggar endurnýjaðir með álklæddum timburgluggum.  Gjald kr. 5.400"
29638 (04.68.500.1),BN029638,Jórufell 2-12,breyta suðurhl.+gluggaskiptingu,Frestað. Vantar byggingarlýsingu.,Sótt er um samþykki fyrir leiðréttum uppdrætti af útliti glugga og svalaskýla á suðurhlið hússins á lóðinni nr. 2-12 við Jórufell.  Gjald kr. 5.400
29677 (01.44.501.2),BN029677,Karfavogur 35,Br. á bílskúrsþaki,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um endurnýjun á byggingarleyfi frá 9. júní 1998 fyrir breytingum á þaki bílskúrs á lóðinni nr. 35 við Karfavog.  Samþykki meðeigendanda og nágranna (á teikningu) fylgir erindinu.   Stærð: Rúmmálsaukning 25,5 rúmm.   Gjald kr. 5.400 + 1.377"
29653 (04.96.340.2),BN029653,Kleifarsel 26-28,færanleg kennslustofa,Frestað. Lagfæra afstöðumynd. Skipulagsferli ólokið.,"Sótt er um leyfi til þess að koma fyrir færanlegri kennslustofu (stofa 0103) sunnan Seljaskóla á lóðinni nr. 26-28 við Kleifarsel.   Alls verða þá þrjár færanlegar kennslustofur á lóðinni.  Stærð: Færanl.kennslust. 69,9 ferm. og 221,5 rúmm.  Gjald kr. 5.400 + 11.961"
29587 (04.34.610.1),BN029587,Klettháls 9,milliloft 0108,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi í notarými 0104 og koma fyrir millilofti (0108) í húsinu nr. 9 við Klettháls. Jafnframt er sótt um leyfi til að setja upp skilti á vesturgafl.  Stækkun: 54.6 ferm.  Gjald kr. 5.400
27919 (00.04.000.0 14),BN027919,Kollafjörður 125707,viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breyta innra skipulagi millibyggingar, breyta aðalinngangi og setja glugga á norðurhlið anddyris, fækka gluggum á austurhlið og fækka dyrum á suðurhlið einbýlishússins Arnarhóll 1, Kollafirði.  Gjald kr. 5.100"
29645 (01.44.131.1),BN029645,Langholtsvegur 174,staðfæra lóð+útlit,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir breytingum sem orðið hafa á byggingartíma vegna breytinga í húsinu nr. 174 við Langholtsveg.  Gerð er grein fyrir breytingum á skipulagi lóðar og lítils háttar breytingum á útliti.  Gjald kr. 5.400
29510 (01.36.430.6),BN029510,Laugateigur 24,stækkun á bílskúrskjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka kjallara undir bílskúr (matshl. 02) á lóðinni nr. 24 við Laugateig.  Stærð: Stækkun 5,1 ferm. og 18,8 rúmm.  Gjald kr. 5.400 + 1.015"
23582 (01.26.130.3),BN023582,Lágmúli 9,Ofanábygging 7. hæð,Frestað. Lagfæra stærðir í bílastæðabókhaldi.,"Sótt er um leyfi til að byggja inndregna skrifstofuhæð (sjöunda hæð) ofan á húsið nr. 9 við Lágmúla. Hæðin verði byggð úr steinsteypu og stáli.   Jafnframt er erindi nr. 19120 dregið til baka.  Erindinu fylgir umsögn Borgarskipulags vegna fyrirspurnar dags. 5. júní 2001. Samþykki meðeigenda áritað á teikningar mótt. 22. júní 2004 fylgir erindinu.  Stækkun: 231,2 ferm. og 872,9 rúmm.  Gjald 4.100 + 47.139"
29674 (01.14.050.5),BN029674,Lækjargata 2A,afmörkun byggingarleyfis,Samþykkt 18. júní 2004. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki Vinnueftirlits ríkisins. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að afmarka byggingarleyfi fyrir innréttingabreytingar í kjallara , á 1. og 2. hæð, byggingarleyfið tekur til verslunar í kjallara, verslunar á 2. hæð ásamt verslun og veitingastaða á 2. hæð atvinnuhússins á lóð nr. 2A við Lækjargötu.  Gjald kr. 5.400"
29263 (01.70.110.2),BN029263,Miklabraut 42,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi og áður gerðri séreign (eign 0301, ósamþ. íb.)  á rishæð hússins á lóðinni nr. 42 við Miklubraut.  Veðbókarvottorð eignar 0301 innfært 29. apríl 1993 fylgir erindinu.  Gjald kr. 5.400"
29247 (01.71.000.5),BN029247,Miklabraut 76,breyting inni,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir núverandi innra fyrirkomulagi á rishæð hússins á lóðinni nr. 76 við Miklubraut.  Gerð er grein fyrir tveimur áður gerðum séreignum (eignir 0301 og 0302) á rishæð.  Jafnframt er gerð grein fyrir eignarhaldi í kjallara.  Samþykki meðeigenda dags. 28. apríl 2004 og 14. maí 2004 fylgir erindinu. Afsalsbréf innfært 10. febrúar 1997 (eign 0301) og innfært 2. júlí 1997 (eign 0302) fylgja erindinu.  Gjald kr. 5.400
29441 (01.19.610.7),BN029441,Mímisvegur 2,stigi milli 3. og rish.+ afmörkun séreign,"Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til umsagnar lögfræði og stjórnsýslu þar sem aukinn meirihluti eigenda hefur samþykkt breytinguna samkvæmt framlagðri fundargerð. Með vísan til 5. mgr. 16. gr. ákvæða laga um fjöleignarhús er bent á að gera þarf nýja eignaskiptayfirlýsingu í samræmi við samþykktar breytingar án ástæðulauss dráttar. Umsækjanda er kunnugt um að ágreiningur er um umsóknina og bent á að verði farið af stað með framkvæmdir, áður en kærufrestur til úrskurðarnefndar skipulags- og byggningarmála er liðinn, gerir hann það á eigin ábyrgð og áhættu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til þess að setja stiga milli 3. hæðar og þakhæðar í stigahúsi nr. 2, sameina matshluta 01 og 02  og afmarka rishæð yfir öllu húsinu (2 og 2A) sem séreign í fjölbýlishúsinu á lóð nr. 2 við Mímisveg.  Afsal fyrir þakherbergi í húsi nr. 2 innfært í janúar 1983, umsögn lögfræði og stjórnsýslu dags. 2. júní 2004, bréf formanns húsfélagsins Mímisvegi 2-2A dags. 26. maí 2004, fundargerð húsfundar frá 21. júní 2004 ásamt umboðum og bréf Ásrúnar Kristjánsdóttur, dags. 21. júní 2004, árituðu af hluta húseigenda fylgja erindinu.  Gjald kr. 5.400"
29355 (02.37.610.1),BN029355,Mosavegur skóli,"milliloft, göngubrú, kennslustofa",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að gera göngubrú og kennslustofu á millilofti í bílgreinaskála Borgarholtsskóla  við Mosaveg.  Stækkun: 183,1 ferm.  Gjald kr. 5.400"
29002 (01.19.102.6),BN029002,Njálsgata 65,br. í 16 íb.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Þinglýsa skal kvöð um að húsið sé í eigu eins aðila og ekki hægt að selja einstakar einingar frá því.,"Sótt er um leyfi til þess að breyta gistiheimili með 16 herbergjum í 16 íbúðareiningar, breyta innra skipulagi kjallara fyrir geymslur og sameignarrými, á 1. hæð yrðu fimm íbúðir, sex á 2. hæð og fimm á 3. hæð (rishæð) og allar í eigu sama aðila í fjölbýlishúsinu á lóð nr. 65 við Njálsgötu.  Umsögn Línuhönnunar um brunavarnir dags. 24. maí 2004 fylgir erindinu.  Gjald kr. 5.400"
29289 (01.13.201.0),BN029289,Nýlendugata 10,fjölbýlishús m 20 íbúðum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja fjölbýlishús úr steinsteypu á fimm hæðum með tuttugu íbúðum á lóðinni nr. 10 við Nýlendugötu. Í kjallara verði bílageymsla fyrir 15 bíla og á fyrstu hæð verði geymslur og sameignarrými auk íbúða. Húsið verði einangrað og klætt að utan með sléttum álplötum og flísum, en fyrsta hæð pússuð og máluð í rauðum lit. Í húsinu verði vélræn loftræsing og gluggar sem snúa að Tryggvagötu og Ægisgötu verða með hljóðdempandi gleri og ekki opnanlegir.  Erindinu fylgir útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 28. maí 2004, greinargerð vegna hljóðvistar dags. 1. júní 2004, tölvubréf Gatnamálastofu dags. 11. júní 2004, .  Stærðir: Bílgeymsla 459,8 ferm. og 1235,7 rúmm. Íbúðarhús 970,3 ferm. og 2889,5 rúmm. Samtals 1430,1 ferm. og 4125,2 rúmm.  Gjald kr. 5.400 + 222.760"
29405 (01.44.500.3),BN029405,Nökkvavogur 42,vegna eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi hússins nr. 42 við Nökkvavog vegna gerðar eignaskiptayfirlýsingar.   Gjald kr. 5.400
29673 (04.12.650.2),BN029673,Ólafsgeisli 14-18,18 - breyting á gluggum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að síkka glugga á austur- og vesturhlið hússins nr. 18 á lóðinni nr. 14-18 við Ólafsgeisla .  Umsögn TSÓ - Tækniþjónustunnar dags. 15. júní 2004 og samþykki meðlóðarhafa (á teikn.) fylgja erindinu.  Gjald kr. 5.400
29661 (01.14.010.4),BN029661,Pósthússtræti 2,br húsi Eimskipa í hótel,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta notkun hússins nr. 2 við Pósthússtræti (fyrrum hús Eimskipafélagsins) úr skrifstofuhúsnæði í hótel með 50 herbergjum. Í kjallara yrði eldhús, þvottahús, geymslur, skrifstofur o.fl., á fyrstu hæð móttaka, setustofa, veitingasalur o.fl., og á annarri til fimmtu hæð samtals 50 tveggja manna hótelherbergi með snyrtingum, þar af þrjú sérhönnuð fyrir fatlaða. Jafnframt er sótt um leyfi til að gera innangengt milli hússins og annarrar til fjórðu hæðar (rishæðar) hússins nr. 28 við Tryggvagötu og samnýta sorpgeymslu, bakdyrainngang (starfmenn) og aðkomu að lóð með því húsi.  Umsögn Húsafriðunarnefndar ríkisins dags. 11. júní 2004 fylgir erindinu.   Gjald kr. 5.400"
29384 (01.24.311.4),BN029384,Rauðarárstígur 40,breyting inni,Frestað. Lagfæra skráningu. Vantar samþykki eins meðeiganda.,"Sótt er um samþykki fyrir áður gerðri séreign í kjallara (eign 0002, ósamþ. íb.) og áður gerðum breytingum á rishæð hússins á lóðinni nr. 40 við Rauðarárstíg.  Gerð er grein fyrir geymslum á rishæð hússins.  Afsalsbréf dags. 8. ágúst 1977 og 19. júlí 2000 fylgja erindinu. Samþykki meðeigenda (vantar einn) dags. 7. júní 2004 fylgir erindinu.  Gjald kr. 5.400"
29435 (04.30.940.1),BN029435,"5"">Réttarháls 2",reyndarteikn.+ br.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir reyndarteikningu 1. og 2. hæðar ásamt leyfi til þess að breyta innra skipulagi einingar 0201 og 0203 á 2. hæð og setja nýjar vörudyr á vesturgafl 2. hæðar atvinnuhússins á lóð nr. 2 við Réttarháls.  Samþykki meðeigenda dags. 6. maí 2004 fylgir erindinu.  Gjald kr. 5.400
29471 (01.13.321.5),BN029471,Seljavegur 5,áður gerðar br.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997 og með vísan til 15. gr. reglugerðar nr. 910/2000.,"Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi í húsinu nr. 5 við Seljaveg. Á teikningum er gerð grein fyrir ósamþykktri séreign í kjallara.  Erindinu fylgir samþykki lóðarhafa ódags., afsal fyrir eign 0001 innfært 8. feb. 2000.  Gjald kr. 5.400"
29652 (01.29.210.8),BN029652,Síðumúli 15,br. á eldvörnum,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að breyta fyrirkomulagi eldvarna vegna notarýma 0201 og 0202 í húsinu nr. 15 við Síðumúla.  Gjald kr. 5.400
29440 (01.46.210.1),BN029440,"0"">Skeifan 11",klæða húsið með álplötum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta gluggum og klæða með sléttum álplötum norður- og vesturhlið matshluta 01 á lóðinni nr. 11 við Skeifuna.  Samþykki meðlóðarhafa (á teikn.) fylgir erindinu.  Samþykki f.h. skráðs eiganda matshl. 01 dags. 15. og 18. júní 2004 fylgir erindinu. Umsögn burðarvirkishönnuðar dags. 9. júní 2004 fylgir erindinu.  Gjald kr. 5.400
25489 (01.67.110.7),BN025489,Skildinganes 18,stækkun efri hæðar,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að stækka rishæð einbýlishúss yfir bílgeymslu á lóð nr. 18 við Skildinganes.  Stærð: Stækkun annarrar hæðar 37,82 ferm. og 26,8 rúmm.  Gjald kr. 4.800 + 1.447"
29515 (01.35.820.1),BN029515,Skipasund 51,"byggja bílskúr, innrétta íbúð",Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi til þess að byggja steinsteypta bílgeymslu að norðurhlið, byggja viðbyggingu við suður- og vesturhlið 1. hæðar og breyta áður verslun á 1. hæð í íbúð í fjöleignarhúsinu á lóð nr. 51 við Skipasund.  Samþykki meðeigenda dags. 26. apríl 2004 og samþykki nágranna dags. 4. júní 2004 fylgja erindinu.  Stærð: Stækkun 1. hæðar samtals 26,7 ferm., 88,3 rúmm., bílgeymsla 36 ferm., 102,6 rúmm.  Gjald kr. 5.400 + 10.309"
29665 (01.25.110.4),BN029665,Skipholt 35,balletskóli á 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir balletskóla í notarými 0201 í matsl. 03 í húsinu nr. 35 við Skipholt. Jafnframt er sótt um breytingu á afmörkun notarýmis 0201.  Gjald kr. 5.400
29632 (01.76.250.1),BN029632,Skógarhlíð Perlan,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir uppfærðum teikningum þar sem fram kemur m.a. önnur veitingaafgreiðsla á 4. hæð í útsýnishúsinu Perlunni á Öskjuhlíð.  Gjald kr. 5.400
29417 (01.14.051.1),BN029417,Skólabrú 1,viðbygging o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að gera viðbyggingu norðan við húsið nr. 1 við Skólabrú. Viðbyggingin verður á tveimur hæðum,  gerð úr timbri á steinsteyptum kjallara og þar verður komið fyrir sorpgeymslu, gaskútageymslu og kæli-/frystigeymslu ásamt bakdyrainngangi.  Umsögn Húsafriðunarnefndar ríkisins dags. 11. júní 2004 og umsögn Árbæjarsafns dags. 14. júní 2004 fylgja erindinu.  Stækkun: xx  Gjald kr. 5.400 + xx"
29658 (01.17.020.3 02),BN029658,Skólastræti 1,br. tröppum að og á rish.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að framlengja útitröppur við austurhlið upp á rishæð og  fella niður innistiga milli eignarhluta 0202 á 2. hæð fjölbýlishússins (matshluta 01) á lóð nr. 1 við Skólastræti.  Gjald kr. 5.400
29686 (02.53.400.2),BN029686,Smárarimi 1,breyting á þakull,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta einangrun í þaki hússins á lóð nr. 1 við Smárarima.
29689 (02.53.400.3),BN029689,Smárarimi 11,breyting á þakull,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta einangrun í þaki hússins á lóð nr. 11 við Smárarima.
29690 (02.53.410.4),BN029690,Smárarimi 29,breyting á þakull,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta einangrun í þaki hússins á lóð nr. 29 við Smárarima.
29687 (02.53.400.1),BN029687,Smárarimi 3,breyting á þakull,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta einangrun í þaki hússins á lóð nr. 3 við Smárarima.
29691 (02.53.460.3),BN029691,Smárarimi 37,breyting á þakull,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta einangrun í þaki hússins á lóð nr. 37 við Smárarima.
