nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
28745 (01.67.211.6),BN028745,Einarsnes 56A,flutninghús (Laugavegur 86A),Frestað. Lagfæra skráningu.,"Sótt er um leyf til að byggja einbýlishús og bílskúr á lóðinni nr. 56A við Einarsnes. Neðri hæð hússins verði byggð á staðnum, að mestu úr timbri, en efri hæðin verði aðflutt timburhús (áður Laugavegur 86b), endurnýjuð eftir þörfum og allt klætt að utan með bárujárni. Jafnframt verði byggður bílskúr úr timbri og klæddur bárujárni.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 13. febrúar 2004 og umsögn skipulagsfulltrúa dags. 13. febrúar 2004 fylgja erindinu.  Stærðir: xx  Gjald kr. 5.400 + xx"
28832 (01.46.610.1),BN028832,Faxafen 10,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir núverandi innra skipulagi 2. hæðar ásamt milliloftum og leyfi fyrir endurbótum á eldvörnum vegna 2. hæðar atvinnuhússins á lóð nr. 10 við Faxafen.  Bréf hönnuðar dags. 11. febrúar 2004 og greinagerð Línuhönnunar um brunavarnir dags. 10. febrúar 2004 fylgja erindinu.  Gjald kr. 5.400
29049 (01.46.610.2),BN029049,Faxafen 12,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi í verslun í rými 0101 í húsinu nr. 12 við Faxafen.  Gjald. kr. 5.400
28957 (02.46.720.1),BN028957,Fossaleynir 8,reyndarteikningar,Frestað. Lagfæra skráningu. Hönnuður hafi samband við eldvarnareftirlitið.,Sótt er um leyfi til þess að breyta fyrirkomulagi í og við stigahús á norðurhlið hússins á lóðinni nr. 8 við Fossaleyni.  Gjald kr. 5.400
28314 (01.47.300.2),BN028314,Gnoðarvogur 82,byggja yfir efstu svalir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdráttar dags. breytingar 12.12.2003.,"Sótt er um samþykki fyrir áður gerðri viðbyggingu í suðausturhorni 3. hæðar og fyrir áður gerðri breytingu á stærð íbúðar í kjallara ásamt leyfi til þess að byggja viðbyggingu í stað núverandi svala við norðausturhlið 3. hæðar og svalaskýli  og viðbyggingu yfir svalir við suðvesturhlið 3. hæðar  íbúðarhússins á lóð nr. 82 við Gnoðarvog.  Bréf f.h. umsækjanda dags. 31. október 2003 og samþykki meðeigenda dags. 4. mars 2003 fylgja erindinu.  Stærð: Áður gerð viðbygging og umsótt stækkun 3. hæðar samtals 47,9 ferm., 104,4 rúmm.  Gjald kr. 5.100 + 5.638"
27760 (05.13.580.5),BN027760,Gvendargeisli 148-156,raðhús með 5 íbúðum,Frestað. Vísað til athugasemda á umsóknarblaði og með vísan til útskriftar úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. mars 2004.,Sótt er um leyfi til þess að byggja raðhús á einni hæð úr steinsteypu með fimm íbúðum og með bílskúrsálmu norðvestan við hús á lóðinni nr. 148-156 við Gvendargeisla. Húsin verði einangruð að innan og pokapússuð og máluð að utan í hvítum lit. Jafnframt er sótt um leyfi til að hækka gólfkóta húsanna um 40 cm frá því sem fram kemur á hæðarblaði og lækka gólfkóta bílskúra um 50 cm..  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 5. desember 2003 fylgir erindinu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. mars 2004 og umsögn skipulagsfulltrúa dags. 12. mars 2004 fylgja erindinu.  Stærð: ca. 700 ferm. og 2.400 rúmm.  Gjald kr. 5.100 + xx
29044 (00.00.000.0),BN029044,Hafnarstræti 20,skipting eignarhluta,Frestað. Lagfæra skráningu.,Sótt er um leyfi til þess að skipta eign 0404 í tvær eignir (0404 og 0408) í húsinu á lóðinni nr. 20 við Hafnarstræti.  Samþykki meðeigenda dags. 9. febrúar 2004 fylgir erindinu.  Gjald kr. 5.400
29048 (01.18.020.7 01),BN029048,Hallveigarstígur 10,10A - reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir breyttu innra skipulagi kjallara m.a. fyrir afmörkun séreignar í kjallara og fyrir áður gerðri stækkun 1. hæðar undir viðbyggingu að baklóð húss nr. 10A á lóð nr. 10 við Hallveigarstíg.  Bréf f.h. eigenda dags. 30. janúar 2004 fylgir erindinu.  Stærð: Áður gerð viðbygging 22,5 ferm., 83,4 rúmm.  Gjald kr. 5.400 + 4.504"
28954 (01.73.000.1),BN028954,Hamrahlíð 2,reyndarteikn. t.d. sleppa lyftu,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir núverandi innra skipulagi Hlíðarskóla á lóð nr. 2 við Hamrahlíð.  Gjald kr. 5.400
29076 (01.54.600.2),BN029076,Hjarðarhagi 44-50,50 - milliveggur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja upp millivegg og fjölga svefnherbergjum í íbúð 0001 í kjallara hússins nr. 50 á lóðinni nr. 44-50 við Hjarðarhaga.  Gjald kr. 5.400
29040 (01.80.620.6),BN029040,Hlyngerði 6,bílskúr,"Frestað. Vísað til athugasemda á umsóknarblaði, að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.","Sótt er um leyfi til þess að byggja steinsteyptann bílskúr með geymslukjallara sunnan við einbýlishúsið á lóð nr. 6 við Hlyngerði.  Bréf hönnuðar dags. 9. mars 2004 fylgir erindinu.  Stærð: Bílskúr 32,2 ferm., geymslukjallari 32,2 ferm., samtals 64,4 ferm., 185,6 rúmm.  Gjald kr. 5.400 + 10.022"
29045 (01.13.431.5),BN029045,Holtsgata 14A,ósamþ. risíbúð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri séreign (ósamþ. íb.) á rishæð hússins á lóðinni nr. 14A við Holtsgötu.  Afsalsbréf innfært 9. maí 1986 fylgir erindinu.  Gjald kr. 5.400
28961 (01.17.100.2 02),BN028961,Hverfisgata 14A,skrifstofuhúsnæði,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta geymsluhúsnæði í skrifstofu í húsinu nr. 14A (matshl. 02) á lóðinni nr. 14 við Hverfisgötu.  Gjald kr. 5.400
29041 (04.11.350.8),BN029041,Jónsgeisli 25,breytingar á 1.h,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta stærð þvottaherbergis og baðherbergis ásamt skipulagi baðherbergis á 1. hæð einbýlishússins á lóð nr. 25 við Jónsgeisla.  Gjald kr. 5.400
29054 (01.42.160.1),BN029054,Kjalarvogur 7-15,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir stækkun og leyfi til þess að breyta innra og ytra fyrirkomulagi í vörugeymsluhúsi Samskipa á lóðinni nr. 7-15 við Kjalarvog.  Stærð: Stækkun xx  Gjald kr. 5.400 + xx
28911 (04.34.620.1),BN028911,Klettháls 2,br. gólfkóta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Ekki má hefja byggingarframkvæmdir fyrr en lokið er við að færa 132 kv. jarðstreng. Öll nálgun við jarðstreng skal gerð í samráði og undir eftirliti OR.,Sótt er um leyfi til þess að breyta lítillega gólfkótum og staðsetningu útihurða nýsamþykktra atvinnuhúsa á lóð 2 við Klettháls.  Gjald kr. 5.400
28912 (01.18.350.8),BN028912,Laufásvegur 17-19,atvinnuh. 1.h í 3 íb.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki fyrir breytingum á íbúðum á 2. hæð, leyfi til þess að breyta atvinnuhúsnæði á 1. hæð í þrjár íbúðir og breyta gluggum á á 1. hæð fjöleignarhússins á lóð nr. 17 við Laufásveg.  Samþykki meðeigenda  (á teikningu) fylgir erindinu.  Gjald kr. 5.400"
28951 (01.17.130.5),BN028951,Laugavegur 10,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki fyrir breytingum á eldvarnarmerkingum og breyttu anddyri veitingastaðarins á lóð nr. 10 við Laugaveg.  Gjald kr. 5.400
28681 (01.24.000.5),BN028681,Laugavegur 105,"reyndarteikn., loftræstistokkur",Frestað. Visað til fyrri athugasemda varðandi klæðningu um loftræsirör.,Sótt er um leyfi til þess að koma fyrir loftræstistokki á norðurhlið húss og leyfi fyrir breytingum á innra fyrirkomulagi íbúða á annarri hæð hússins á lóðinni nr. 105 við Laugaveg.  Samþykki meðeigenda (á teikn.) fylgir erindinu.  Yfirlýsing um kvöð vegna brunaviðvörunarkerfa innfærð 16. febrúar 2004 fylgir erindinu.  Gjald kr. 5.400
28976 (01.17.220.2),BN028976,Laugavegur 22A,br. á skipulagi 1. hæðar o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta fyrirkomulagi á fyrstu hæð hótel- og verslunarbyggingarinnar á lóðinni nr. 22A við Laugaveg. Móttaka verði stækkuð að lyftu og dyr milli móttöku og verslunar felldar niður. Jafnframt verði byggður opinn glerskáli við suðurhlið og í stað handriða á svölum við bakhlið verði byggður glerveggur með raufum milli glerja. Ennfremur verði fyrirkomulagi geymslna í kjallara breytt og samþykkt frá 17. febrúar felld úr gildi.  Gjald kr. 5.400
29026 (01.17.222.2),BN029026,Laugavegur 40A,br. svölum og innr. íb.,Samþykkt 12. mars 2004. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir breyttum suðursvölum á 2. og 3. hæð ásamt fækkun herbergja í íbúð 0301 á 3. hæð fjöleignarhússins á lóð nr. 40A við Laugaveg.  Gjald kr. 5.400
28926 (01.17.222.2),BN028926,Laugavegur 40A,gasg. og anddyri veit.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir niðurfellingu á anddyri í veitingarsal á 1. hæð og leyfi fyrir gasgeymslu í undirgöngum fjöleignarhússins á lóð nr. 40A við Laugaveg.   Gjald kr. 5.400
29033 (04.63.320.1),BN029033,Leirubakki 18-32,"nr. 30, séreign kj.",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að afmarka séreign í hluta kjallara stigahúss nr. 30 í fjölbýlishúsinu á lóð nr. 18-32 við Leirubakka.  Gjald kr.5.400
28285 (04.94.201.3),BN028285,Ljárskógar 14,íbúð á neðri hæð o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að taka í notkun áður útgrafið rými og að gera sjálfstæða íbúð á neðri hæð, sem áður var hluti af íbúð á efri hæð einbýlishússins nr. 14 við Ljárskóga. Jafnframt er sótt um leyfi til að byggja blómaskála við suðurgafl neðri hæðar, loka stigagati milli hæða og bæta við gluggum. Ennfremur verði afmörkuð geymsla í bílskúr á efri hæð.  Skoðunarskýrsla byggingarfulltrúa dags. 27. jan. 2004 fylgir erindinu  Stækkun: 68,7 ferm. og 147,7 rúmm.  Gjald kr. 5.100 + 7.975"
28564 (02.35.670.2),BN028564,Ljósavík 27,breyting v/lokaúttektar,Frestað. Vantar samþykki meðeigenda.,"Sótt er um leyfi fyrir áður gerðum breytingum á húsinu nr. 27 við Ljósuvík. Breytingar varða m.a. stigahús, svalahandrið, fyrirkomulag póstkassa og innra fyrirkomulag í íbúð 0301.  Gjald kr. 5.100"
28819 (04.32.410.1),BN028819,Lyngháls 7,"lestunarskýli, fjarl. korntanka o.fl.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja lestunarskýli fyrir flutningabíla austan við aðra hæð hússins á lóðinni nr. 7 við Lyngháls. Jafnframt verði fyrirkomulagi á lóð breytt og gerðar breytingar á útliti hússins og innra fyrirkomulagi skrifstofuhluta á annarri hæð. Ennfremur er sótt um leyfi til að fjarlægja fjóra korntanka sem standa sunnan við húsið.  Stærð: Viðbygging 64,6 ferm., 269,5 rúmm.  Gjald kr. 5.400 + 14.553"
28791 (04.77.160.2),BN028791,Lækjarvað 2-14,Nýbygging 7 tvíbýli,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja sjö sambyggð tvíbýlishús eða samtals fjórtán íbúðir á lóðinni nr. 2-14 við Lækjarvað.  Húsin eru tvílyft úr timbri, hverju húsi fylgir ein innbyggð bílgeymsla.  Brunahönnun dags. í mars 2004 fylgir erindinu.  Stærðir: 1. hæð íbúðir 1021,7 ferm., bílgeymslur 164,0 ferm. 2. hæð íbúðir 925,4 ferm.   Samtals 2111,1 ferm. og 6272,5 rúmm.  Gjald kr. 5.400 + 338.715"
29024 (04.13.210.1),BN029024,Maríubaugur 1,reyndarteikningar,Frestað. Lagfæra skráningu.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi færanlegra kennslustofa (matshl. 02-05) á lóðinni nr. 1 við Maríubaug.  Matshluti 05 er minnkaður frá síðustu samþykkt og tengingar milli matshluta 02 og 04 og matshluta 03 og 04 eru felldar niður.  Stærð: Heildarstærð matshluta 02 til 05 var áður skráð 1995,7 ferm. og 6959,2 rúmm. en verður nú 1691,2 ferm. og 6050,8 rúmm.  Gjald kr. 5.400"
28988 (01.13.201.0),BN028988,Nýlendugata 10,niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að rífa húseignir á lóðinni nr. 10 við Nýlendugötu.  Stærð: Fastanúmer 200-0479, (mhl. 01) tveggja hæða steinhús samtals 284 ferm., 988 rúmm., (mhl. 02) geymsla 94 ferm., 385 rúmm., (mhl 03) geymsla 90 ferm., 315 rúmm.  Gjald kr. 5.400"
29043 (04.12.350.1),BN029043,Ólafsgeisli 43-51,br. inni 51 - br. úti 43-51,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess stækka raðhús nr. 51 í áður sökkulrými neðri hæðar, setja glugga á nýtt þvottahús (norðurhlið) og færa eldhús á efrihæð húss nr. 51 ásamt samþykki fyrir breyttu útliti suður- og vesturhliðar og leyfi fyrir óuppfylltum rýmum í stað uppfylltra á neðrihæð raðhúsanna á lóð nr. 43-51 við Ólafsgeisla.  Stærð: Stækkun húss nr. 51 (matshluti 05)  25,6 ferm., 69,1 rúmm.  Gjald kr. 5.400 + 3.731"
29038 (01.14.030.6),BN029038,Pósthússtræti 3,br. í kj og 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innréttum í kjallara fyrir starfsemi ÍTR, setja lyftu fyrir fatlaða milli kjallara og 1. hæðar og skilvegg milli ÍTR og minnkaðrar afgreiðslu Íslandspósts á 1. hæð húss nr. 5 á lóð nr. 3-5 við Pósthússtræti.  Umsögn Húsafriðunarnefndar dags. 10. mars 2004 fylgir erindinu.  Gjald kr. 5.400"
29078 (04.30.940.1),BN029078,Réttarháls 2,br. á innra skipulagi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að fjölga um eina eign á 2. hæð og samþykki fyrir afmörkun þinglesinnar eignar 0104 með tímabundinni samnýtingu með eign 0103 á 1. hæð atvinnuhússins á lóð nr. 2 við Réttarháls.  Gjald kr. 5.400
28906 (04.34.340.1),BN028906,Rofabær 27-31,"garðdyr, Hraunbær 124 og 126",Frestað. Vísað til fyrri athugasemda á umsóknarblaði.,Sótt er um leyfi til að gera garðdyr á íbúðirnar 0101 í Hraunbæ 124 (mhl. 14) og 0102 í Hraunbæ 126 (mhl.15) á lóðinni nr. 27-31 við Rofabæ.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. febrúar 2004 fylgir erindinu.  Gjald kr. 5.400
28909 (00.06.400.0),BN028909,Saltvík 125744,stækka svínasláturhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að byggja við svínasláturhús Stjörnugríss í landi Saltvíkur á Kjalarnesi. Í viðbyggingunni verði svæði fyrir affermingu flutingabíla, svínastíur og slátrunarherbergi.   Stækkun: 236,2 ferm., 1283,1 rúmm.  Gjald kr. 5.400 + 69.287"
28807 (01.13.010.5),BN028807,Seljavegur 2,íbúð á 4. hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að innrétta íbúð á fjórðu hæð hússins nr. 2 við Seljaveg. Í húsnæðinu var áður vinnustofa listamanns.   Erindinu fylgir útskrift úr gerðarbók afgreiðslufundar skipulagsfulltrúa vegna fyrirspurnar dags. 9. sept. 2003, umsögn lögræði og stjórnsýslu dags. 3. sept. 2003, samþykki meðlóðarhafa dags. 21. jan. 2004.  Gjald kr. 5.400"
28531 (01.29.500.1),BN028531,Síðumúli 24-26,br. innira skip. 2.-4. h,Frestað. Ekki eru leyfð bílastæði framan við vörudyr sbr. gr. 64.11 í byggingarreglugerð nr. 441/1998.,Sótt er um leyfi til þess að breyta innra skipulagi á 2.- 4. hæð og setja vöruafgreiðsludyr á suðurhlið 2. hæðar atvinnuhússins á lóð nr. 24-26 við Síðumúla.  Gjald kr. 5.100
29042 (01.29.510.6),BN029042,Síðumúli 25,"fjölgun eigna, br innra skipulag og útlit",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að fjölga eignum í tvær eignir á hverri hæð, á 2. hæð verði tvær tannlæknastofur, á 3. hæð tvær skrifstofur og á 1. hæð samþykki fyrir áður gerðum  innréttingum fyrir tvö verkstæði ásamt breytingum á útlti norðausturhliðar 1. hæðar artvinnuhússins á lóð nr. 25 við Síðumúla.   Samþykki eigenda 1. hæðar dags. 9. mars 2004 og umboð eigenda 2. og 3. hæðar fylgja erindinu.  Gjald kr. 5.400"
28982 (01.17.120.6),BN028982,Skólavörðustígur 8,fiskverslun í 0105,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að koma fyrir fiskréttaverslun í rými 0105 í húsinu nr. 8 við Skólavörðustíg.  Gjald kr. 5.400
28593 (01.15.440.1 09),BN028593,Skúlagata 40,svalaskýli íb. 0602,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að gera svalaskýli á svölum íbúðar nr. 0602 í húsi nr. 40 á lóðinni nr. 40-40B við Skúlagötu.  Erindinu fylgir yfirlýsing nokkurra íbúðareigenda og samþykki húsfélags frá 28. febrúar 2004. Jafnframt lagt fram bréf húsfélagsins dags. 8. mars 2004.  Stækkun: 6,1 ferm., 16,5 rúmm.   Gjald kr. 5.100 + 891"
28956 (02.53.410.3),BN028956,Smárarimi 17,einbýlish. m. innb. bílg.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja einlyft steinsteypt einbýlishús með innbyggðri bílgeymslu á lóð nr. 17 við Smárarima.  Stærð: Íbúð 149,8 ferm., bílgeymsla 28,2 ferm. samtals 178 ferm., 632 rúmm.  Gjald kr. 5.400 + 34.128"
28977 (02.53.470.6),BN028977,Smárarimi 67,breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta útliti glugga og dyra að verönd á suðurhlið húss og koma fyrir stoðvegg á lóðarmörkum við göngustíg á austurhlið lóðarinnar nr. 67 við Smárarima.  Gjald kr. 5.400
29046 (01.17.111.4),BN029046,Smiðjustígur 4,ofanábygging,"Frestað. Vísað til athugasemda á umsóknarblaði, að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.","Sótt er um leyfi til þess að fjölga eignum úr fimm í sjö, þ.e. koma fyrir tveimur íbúðum í stað einnar á annarri og þriðju hæð hússins nr. 4 við Smiðjustíg.  Jafnframt er sótt um leyfi til þess að byggja ofaná húsið, fjórða hæð og ný rishæð yrði ein íbúð, geymslur og sameiginlegt þvottahús.  Umsögn skipulagsfulltrúa dags. 2. júlí 2003 (v. fyrirspurnar) fylgir erindinu.   Samþykki meðeigenda dags. 18. febrúar 2004 fylgir erindinu.  Stærð: Stækkun 108,9 ferm. og 232,6 rúmm.  Gjald kr. 5.400 + 12.560"
28688 (04.06.120.5),BN028688,Smiðshöfði 15,millibygging stækkuð o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka millibyggingu á fyrstu hæð iðnaðarhússins nr. 15 við Smiðshöfða. Jafnframt verði loftpressurými í millibyggingunni aflagt, gerður gluggi og hurð á vestuvegg viðbyggingar og matshlutar sameinaðir.  Samþykki meðeigenda fylgir áritað á teikningu.  Stækkun: 4,6 ferm. og 12,2 rúmm.  Gjald kr. 5.400 + 688"
28052 (01.16.021.0),BN028052,Sólvallagata 14,reyndart. + gluggar á rish.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Eigendum er bent á að ágreining sinn um eignarhlutföll í sameign geta þeir borið undir kærunefnd fjöleignarhúsamála sbr. gr. 80 í lögum um fjöleignarhús nr. 26/1994.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 14 við Sólvallagötu.  Gerð er grein fyrir eignarhaldi og áður gerðri íbúð á rishæð hússins.  Jafnframt er sótt um leyfi til þess að stækka þakglugga á austurhlið rishæðar.  Afsal (vegna helmings rishæðar) innfært 1. ágúst 2000 og skiptayfirlýsing dags. 21. nóvember 1989 fylgja erindinu. Raflagnateikning (dags. árið 1929) og afrit úr manntalsskýrslu ársins 1951 fylgja erindinu.  Skoðunarskýrsla byggingarfulltrúa dags. 24. október 2003 fylgir erindinu.  Jafnframt lögð fram bréf Ásgeirs Þórs Ásgeirssonar hrl., dags. 6. febrúar 2004 og 27. febrúar 2004 og bréf Annars hf., dags. 22. desember 2003.  Gjald kr. 5.100"
28969 (04.60.200.2),BN028969,Stekkjarbakki 2,reisa sjálfsagreiðslu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að reisa sjálfsafgreiðslustöð sunnanvið Staldrið ásamt 16,2 ferm. auglýsingaskilti á lóð nr. 2 við Stekkjabakka.  Umsögn Mengunarvarna Umhverfis- og heilbrigðisstofu dags. 16. mars 2004 fylgir erindinu.  Stærð: Dæluskyggni (B-rými) 86 ferm., 421,4 rúmm.  Gjald kr. 5.400 + 22.756"
