nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
34457 (01.24.720.2),BN034457,Flókagata 14,sótt um leyfi f. bílageymslu,Frestað. Vísað til athugasemda á umsóknarblaði og umsagnar skipulagsfulltrúa frá 25. ágúst 2006. Að þeim uppfylltum verður málið sent skipulgsfulltrúa til grenndarkynningar.,"Sótt er um leyfi til að byggja steinsteyptan bílskúr með innbyggðri geymslu á lóðinni nr. 14 við Flókagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. ágúst 2006 ásamt umsögn skipulagsfulltrúa dags. 25. ágúst 2006 fylgja erindinu.  Stærð: 45,7 ferm., 128 rúmm.  Gjald kr. 6.100 + 7.808"
34509 (02.45.610.1),BN034509,Fossaleynir 1,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir breytingum á áður samþykktum teikningum af vesturhluta fjölnota íþróttahússins á lóðinni nr. 1 við Fossaleyni.  Málinu fylgir listi arkitekta yfir breytingar.  Málinu fylgir einnig endurskoðuð brunahönnun frá VSI dags. 14. ágúst 2006.  Gjald kr. 6.100
34446 (01.11.510.1),BN034446,Grandagarður 8,ofanábygging o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði. Skipulagsferli ólokið.,"Sótt er um samþykki fyrir áður gerðri viðbyggingu við suðurhlið 2. hæðar, leyfi til þess að byggja inndregna fjórðu hæðina úr stálvirki, byggja glerviðbyggingu við vesturhlið allra hæða með nýjum inngangi og breyta starfsemi úr lager og frystigeymslum í að mestu skrifstofur í suðurenda hússins á lóð nr. 8 við Grandagarð, skv. uppdr. Eon arkitekta, dags. júlí 2006.  Jafnframt er erindi 33367 dregið til baka.  Stærð: Viðbygging xxx ferm., xxx rúmm.  Gjald kr. 6.100 + xxx"
34409 (01.46.110.2),BN034409,Grensásvegur 11,stækka húsið,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja 3. hæða steinsteypta húsálmu, á lóðinni nr. 11 við Grensásveg, austan við núverandi hús, nýbyggingin mun síðar tengjast eldra húsi með glerbyggingu, kjallari í eldra húsi verður gerður að bílakjallara. Skýrsla um brunahönnun dagsett 8. ágúst 2006 frá VSI fylgir erindinu.  Útskrift úr gerðabók embættisafgeiðslufundar skipulagsfulltrúa frá 18. ágúst 2006 fylgir erindinu.  Stærðir: 2945,4 ferm., 11643 rúmm.  Gjald kr. 6.100 + 710.223"
34513 (01.35.311.4),BN034513,Hjallavegur 16,sviðb og skipta út gluggum og utanhússkl,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja við suðurhlið húss, skipta um glugga og utanhússklæðningu.  Ennig er sótt um leyfi til að byggja verönd og koma fyrir setlaug við parhúsið á lóðinni nr. 16 við Hjallaveg.  Stærð: Stækkun 18,6 ferm., 54,5 rúmm.  Gjald kr. 6.100 + 3.325"
34427 (04.67.420.2),BN034427,Hraunberg 12,færanleg kennslustofa,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til þess að bæta við þriðju færanlegu kennslustofunni fyrir Waldorfskólann við þær tvær sem fyrir eru og að þær fái að vera næstu þrjú árin á lóð nr. 12 við Hraunberg.  Stærð: Færanlegar kennslustofur samtals 214,5 ferm., 712 rúmm.  Gjald kr. 6.100 + 43.432"
34548 (00.03.200.9),BN034548,Í landi Hrafnhóla 125699,áður gerður sumarbúst. teikn. samþykktar,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að skrá áður gert sumarhús ásamt geymslu samkv. samþ. teikn. frá Teiknivangi dags.10. okt. 1984 á lóðinni nr. 9 í landi Hrafnhóla.  Stærð: Sumarhús 33,4 ferm., 100,2 rúmm., geymsla 6,2 ferm., 15 rúmm.   Gjald 6.100"
34538 (01.17.220.4),BN034538,Klapparstígur 35A,endurnýjun á byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um endurnýjun á byggingarleyfi frá 28. júní 2005 þar sem sótt var um leyfi til að byggja við og breyta fyrirkomulagi á fyrstu hæð hótelsins á lóðinni nr. 35A við Klapparstíg. M.a. verði sorpgeymsla aflögð og sorpgámar á lóðinni nr. 24 við Laugaveg nýttir samkv. samkomulagi og eitt bílastæði fjarlægt af lóðinni. Á afgreiðslufundi byggingarfulltrúa þann 22. ágúst s.l., var samþykkt umsókn frá Hótel Frón ehf., þar sem sótt var um leyfi til að sameina eldhús og búr, skáli og starfsmannaaðstaða sameinuð, skáli stækkaður út, útidyr færðar og öðrum bætt við í hótelbyggingu á lóðinni nr. 35A við Klapparstíg. Þá láðist að bóka að einnig væri verið að samþykkja endurnýjun á ofangreindu byggingarleyfi frá 28. júní 2005."
34550 (01.35.220.1),BN034550,Kleppsvegur 86,"útgr. af fyrstu hæð, nýtt sem skrifst. og tómstundaherb.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta óútgrafið rými í húsinu á lóðinni nr. 86 við Kleppsveg sem skrifstofu og tómstundaherbergi.  Einnig að koma fyrir nýrri útidyrahurð, gera tvo nýja glugga á suðurhlið, síkka glugga á norðurhlið og lækka stoðvegg.  Stærð:  Stækun 24,9 ferm., 85,9 rúmm.  Gjald kr. 6.100+ 5.240"
34126 (01.32.520.1),BN034126,Klettagarðar 13,vöruhús og verslun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja stálgrindarhús með glergafli sem vöruhús og verslun á lóðinni nr. 13 við Klettagarða.    Endurskoðuð brunahönnun Línuhönnunar dags. 22. ágúst 2006 fylgir erindinu.  Stærð: 9.082,3 ferm., 87.157,6 rúmm.  Gjald kr. 6.100 + 5.316.614"
34574 (01.32.520.1),BN034574,Klettagarðar 13,takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,"Ofanritaður sækir um takmarkað byggingarleyfi fyrir greftri, fyllingu og aðstöðugerð á lóðinni nr. 13 við Klettagarða."
34552 (04.34.280.1),BN034552,Klettháls 1,breyting innra fyrirkomulagi fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja milliloft úr stálbitum og timbri og breyta innra fyrirkomulagi í eignahluta 0101, til að breyta útliti á norðurhlið og fjölga bílastæðum á lóð við atvinnuhúsið á lóðinni nr. 1 við Klettháls.  Samþykki meðlóðarhafa dags. 22. ágúst 2006 fylgir erindinu.  Stærð:  Stækkun 64 ferm.  Gjald kr. 6.100"
34249 (04.99.810.3),BN034249,Lambasel 6,einbýlish. m. innb. bílg.,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að byggja steinsteypt einbýlishús að hluta á tveimur hæðum á lóð nr. 6 við Lambasel.  Stærð: Íbúð 1. hæð 78 ferm., 2. hæð 131 ferm., bílgeymsla 30,8 ferm., samtals 239,9 ferm., 775,6 rúmm.  Gjald kr. 6.100 + 47.312"
33972 (01.83.210.7),BN033972,Langagerði 52,viðbygging ofl.,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að byggja viðbyggingu við íbúðarhús og gera við og klæða bílskúr við einbýlishúsið á lóðinni nr. 52 við Langagerði.  Stærð: Stækkun 33,7 ferm., 113,9 rúmm.  Gjald kr. 6.100 + 6.948"
34515 (01.43.210.5),BN034515,Langholtsvegur 108,breytt útlit,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um tilfærslu á glugga og gönguhurð á norðvesturhlið bílgeymslu einbýlishússins á lóð nr. 108 við Langholtsveg.  Gjald 6.100
34543 (01.38.211.0),BN034543,Laugarásvegur 29,svalir og svaladyr,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um að byggja steinsteyptar svalir með álklæddum stálhandriðum og koma fyrir svalahurðum á suðvesturhlið parhússins á lóðinni nr. 29 og 29a við Laugarásveg.  Gjald 6.100
33818 (01.17.402.4),BN033818,Laugavegur 71,færa glugga - stækka verslanir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að stækka fyrstu hæð með því að færa glugga fram á húsinu á lóð nr. 71 við Laugaveg.  Stærð: 11,6 ferm., 37,1 rúmm.   Gjald kr. 6.100 + 6.100 + 6.100 + 2.263"
34330 (01.18.130.2),BN034330,Lokastígur 18,gerð svala í 0201,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdráttar nr. A1 síðast breytt 22. ágúst 2006.,Sótt er um leyfi til þess að setja svalahurð og byggja svalir við suðvesturhlið 2. hæðar fjölbýlishússins á lóð nr. 18 við Lokastíg.  Bréf hönnuðar dags. 6. júlí 2006 og samþykki meðeigenda (á teikningu) fylgja erindinu.  Málinu fylgir ódags. samþykki allra eigenda Lokastígs 16 nema eiganda 0102 á uppdrætti.  Gjald kr. 6.100
34573 (34.53.340.3),BN034573,Lækjarmelur 12,takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,"Ofanritaður sækja um takmarkað byggingarleyfi fyrir greftri, fyllingu og aðstöðugerð á lóðinni nr. 12 við Lækjarmel."
34565 (04.64.360.7),BN034565,Máshólar 10,"viðbygging, skjólþak fl.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja steinsteypta viðbyggingu á 1. hæð suðausturhorns einbýlishússins á lóðinni nr. 10 við Máshóla. Einnig að gera létt skjólþak úr timbri og polycarbonatklæðningu yfir verönd við suðurhlið arinstofu, koma fyrir setlaug og uppfæra skráningu hússins.  Stærðir: Stækkun 24,5 ferm., 82 rúmm.  Gjald kr. 6.100 + 5.002"
34221 (01.51.701.9),BN034221,Nesvegur 70,stækkun bílskúrs,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um að byggja geymslu áfasta við bílskúr á lóðinni Nesvegur 70. Samþykki eigenda Granaskjóls 21, dagsett 11. maí 2006 fylgir erindinu.  Stærðir 12,0 ferm., og 32,4 rúmm.  Gjald kr. 6.100 +1.976"
34293 (01.23.520.1),BN034293,Nóatún 17,"stækkun, klæðning ofl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að hækka og stækka áður samþykkta rishæð á norðurhúsi í austur og vestur, stækka stigahús á norðurhúsi í norður á 2., 3. og 4. hæð, setja upp lyftu í norðurhúsi, stækka verslun á 1. hæð í suðurhúsi og skyggni yfir, breyta útliti og innra skipulagi tengibyggingar og breyta núverandi klæðningu í álplötuklæðningu á  verslunar- og skrifstofuhúsinu á lóð nr. 17 við Nóatún.  Stærð: Stækkun samtals 125 ferm., 650,1 rúmm.  Gjald kr. 6.100 + 39.656"
34477 (01.13.320.3),BN034477,Seljavegur 29,kvistir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja kvist á götuhlið, stækka kvist  á bakhlið, koma fyrir svölum á bakhlið 2. hæðar og þakhæðar og breyta innréttingu þakhæðar í fjölbýlishúsinu á lóðinni nr. 29 við Seljaveg.  Samþykki meðeigenda dags. 27. júlí 2006 fylgir erindinu.  Stærð: Stækkun 52,6 rúmm.  Gjald kr. 6.100 + 3.209"
34524 (01.36.600.1),BN034524,Sigtún 38,Breytingar inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir ýmsum ótilgreindum breytingum á áður samþykktum teikningum af hótelinu á lóðinni nr. 38 við Sigtún.  Gjald kr. 6.100
32506 (00.06.800.0),BN032506,Sjávarhólar 125750,br frá  28.06.05,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að breyta stálskemmu á lóð Sjávarhóla á Kjalarnesi frá því sem samþykkt var  28. júní 2005. Hæð skemmu verði minnkuð um 1 m og gólfkóti lækkaður um 20 cm.   Minnkun rúmmáls: 259,9 rúmm.  Gjald kr. 5.700"
34311 (01.41.101.0),BN034311,Skipasund 59,viðbygging,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 0101 - 0106 dags. 14. ágúst 2006.,"Sótt er um leyfi til að byggja við norðvesturhlið hússins á lóðinni nr. 59 við Skipasund, steyptan bílskúr og hæð úr timbri ofaná, einnig að byggja við suðausturhlið eina hæð staðsteypta með skúrþaki við húsið á lóð nr. 59 við  Skipasund.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 11. ágúst 2006 fylgir erindinu.  Stærðir:  Stækkun 93,3 ferm., 364,6 rúmm.  Gjald kr. 6.100 + 22.240"
34176 (01.83.100.6),BN034176,Sogavegur 174,"niðurrif, nýbygging","Frestað. Á mæliblaði er sýnd kvöð um lagnir þar sem fyrirhugað er að byggja bílgeymslu, ganga þarf frá samkomulagi við handhafa kvaðarinnar um breytingu á henni áður en málið kemur að nýja til umfjöllunar.","Sótt er um leyfi til þess að byggja tvílyft steinsteypt parhús ásamt áföstum bílskúr allt einangrað að utan og klætt með múrkerfi með ljósum steinsalla á lóð nr. 174 við Sogaveg.  Stærð: Íhús íbúð 1. hæð 139,7 ferm., 2. hæð 129,5 ferm., bílgeymsla 27,3 ferm., samtals 269,5 ferm., 940,1 rúmm.  Gjald kr. 6.100 + 6.100 + 57.346"
34535 (01.80.010.1),BN034535,Stóragerði  4-8,sótt um að kllæða austurgafl með Steni klæðningu,Frestað.,Sótt er um leyfi til að klæða með Steni austurgafl hússins á lóðinni nr. 4 við Stóragerði. Bréf burðarvirkishönnuðar dags.18. júli 2006 um ástand útveggja fylgir erindinu.   Gjald kr. 6.100
34489 (04.07.100.1),BN034489,Stórhöfði 22-30,reyndarteikningar,Frestað. Vísað til athugasemda umhverfis- og heilbrigðisstofu á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á matshlutum 05 og 06 í atvinnuhúsinu á lóðinni nr. 22-30 við Stórhöfða.  Gjald kr. 6.100
34512 (01.45.300.2),BN034512,Súðarvogur 7,breyta í íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um að breyta atvinnuhúsnæði í búðir og vinnustofur í húsinu á lóðinni nr. 7 við Súðarvog.  Gjald kr. 6.100
34467 (01.14.300.8),BN034467,Tjarnargata 42,"sameining á rýmum, brjóta niður vegg",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um að sameina 0101 og 0201 í eitt rými og breyta veggjum á 1. og 2. hæð í húsinu á lóðinni nr. 42 við Tjarnargötu.  Málinu fylgir yfirlýsing burðarvirkishönnuðar dags. 10. ágúst 2006.  Gjald kr.6.100
34179 (01.13.730.8),BN034179,Túngata 34,"gistiheimili, reyndarteikn.",Frestað. Með vísan til fyrri bókana byggingarfulltrúa og skipulagsfulltrúa.,"Sótt er um leyfi fyrir breytingum vegna reksturs gistiheimilis fyrir sex gistirými í húsinu, starfsmannaaðstöðu í áður bílskúr og fyrir fjölgun bílastæða  á lóð nr. 34 við Túngötu.  Bréf hönnuðar dags 9. júní 2006 fylgir erindinu. Bréf umsækjanda dags. 22. ágúst 2006 fylgir erindinu.  Gjald kr. 6.100"
34430 (01.13.210.8),BN034430,Vesturgata  6-10A,(6-8) verslun og veitingast.,Frestað. Vísað til athugasemda á umsóknarblaði og umsagna Húsafriðunarnefndar og Minjasafns Reykjavíkur.,"Sótt er um leyfi til þess að innrétta hluta kjallara fyrir verslun og breyta veitingastað á 1. hæð, rishæð ásamt hluta kjallara í húsi nr. 6-8 á lóð nr. 6-10 við Vesturgötu.  Málinu fylgir umsögn Húsafriðunarnefndar dags. 14. ágúst 2006. Jafnframt lögð fram umsögn Minjasafns Reykjavíkur dags. 28. ágúst 2006.  Gjald kr. 6.100"
34214 (01.13.600.1),BN034214,Vesturgata 27,breyttar teikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki leiðréttinga vegna breyttrar útfærslu stiga einbýlishússins á lóð nr. 27 við Vesturgötu.  Gjald kr. 6.100
34473 (01.17.030.4),BN034473,Þingholtsstræti 3 - 5,breytingar á innra fyrirkomulagi og fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi, að breyta aðalinngangi og skyggni og svalahandriðum og skyggnum yfir svalahurðum á hótelinu á lóðinni nr. 3-5 við Þingholtsstræti.  Málinu fylgir yfirlýsing brunahönnuðar dags. 1. ágúst 2006.  Gjald kr. 6.100"
34570 (01.71.020.3),BN034570,Mávahlíð 30,leiðrétting á bókun vegna stærðar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Lagður fram leiðréttur uppdráttur, ásamt skráningartöflu, af grunnmynd bílskúra og bílastæðum á lóðinni nr. 30 við Mávahlíð þar sem stærðir voru rangar á uppdrætti sem samþykktur var 12. júlí 2006.  Erindinu fylgir samkomulag lóðarhafa varðandi bílskúra og bílastæði á lóð dags. 17. ágúst 2006.  Stærð var bókuð:60,5 ferm., 186,3 rúmm.  Stærð á að vera: 55,8 ferm.,171,8 rúmm."
34551 (01.14.040.2),BN034551,Austurstræti 6,(fsp) veitingastaður,Jákvætt. Að uppfylltum skilyrðum og með vísan til athugasemda á fyrirspurnarblaði enda verði sótt um byggingarleyfi.,Spurt er hvort leyft yrði að innrétta veitingastað á 1. hæð og í kjallara hússins á lóðinni nr. 6 við Austurstræti.
34536 (02.58.370.1),BN034536,Flétturimi 31-37,(fsp) loka opnum býlskýlum,Frestað. Vísað til athugasemda á fyrirspurnarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyft yrði að loka opnum bílskýlum við fjölbýlishúsið á lóðinni nr. 31-37 við Flétturima.
34423 (01.24.370.5),BN034423,Flókagata 9,(fsp) samþ á svölum,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi.,"Spurt er hvort leyft yrði að setja svalir úr áli á húsið Flókagötu 9, bréf og myndir fylgja með ásamt samþykki meðeigenda dagsett 28. júní 2006.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. ágúst 2006 ásamt umsögnum skipulagsfulltrúa dags. 11. og 25. ágúst 2006 fylgja erindinu."
34540 (04.97.421.1),BN034540,Hnjúkasel 9,(fsp) sólpallur og bílskýli,Frestað. Gera betur grein fyrir erindinu.,Spurt er hvort leyft yrði að byggja sólpall og bílskýli við einbýlishúsið á lóðinni nr. 9 við Hnjúkasel.
34533 (01.18.213.9),BN034533,Klapparstígur 37,(fsp) skráning 1íbúðar í 2,Neikvætt. Miðað við framlögð gögn.,"Spurt er um hvort leyfi fengist til að breyta 114,7 ferm., íbúð annarrar hæðar 0201 í 2 samþykktar íbúðir í húsinu á lóð  nr. 37 við Klapparstíg."
34561 (01.62.880.1),BN034561,"Laufásvegur, Hlíðarendi Valur",(fsp) Skilti,Frestað. Gera grein fyrir staðsetningu skiltis á afstöðumynd.,Spurt er hvort leyfi fengist fyrir skilti 4 metra háu og 2 metra breiðu á lóðinni Hlíðarenda við Öskjuhlíð samanber meðfylgandi mynd.
34546 (01.36.000.4),BN034546,Laugarnesvegur 43,(fsp) breytingar á þaki ofl.,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Spurt er hvort leyft yrði að lyfta þaki, koma fyrir 3 kvistum og stækka svalir á austurhlið annarrar hæðar. á lóðinni nr 43 við Laugarnesveg."
34542 (01.41.510.2),BN034542,Njörvasund 27,(fsp) bygging svala á v-hlið efnið er timbur,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyft yrði að byggja svalir úr timbri á 2. hæð vesturhliðar á fjölbýlishúsinu á lóðinni nr. 27 við Njörvasund.
