nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
28180 (01.24.711.7),BN028180,Flókagata 6,áður gerður skúr o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um leyfi fyrir viðbyggingu sem byggð hefur verið sunnan bílskúrs á lóðinni nr. 6 við Flókagötu. Jafnframt hefur bílskúr verið breytt í ""vinnuherbergi"", suðurveggur bílskúrs verið fjarlægður og mannvirkið klætt á þrjá vegu með Steni-plötum. Ennfremur er sótt um leyfi fyrir einu bílastæðum til viðbótar einu, sem fyrir er á lóðinni. Grenndarkynning stóð yfir frá 19. júlí til og með 16. ágúst 2006. Engar athugasemdir bárust.  Bréf umsækjanda dags. 7. okt. 2003 varðandi byggingarár skúrsins, bréf burðarvirkjahönnuðar dags. 12. nóv. 2003, umsögn skipulagsfulltrúa dags. 10. des. 2003, umsögn Verkfræðistofu RUT og samþykki meðlóðarhafa og lóðarhafa aðlægrar lóðar (á teikningu) fylgja erindinu ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa dags. 23. júní 2006.  Stækkun:  Áður byggð viðbygging samtals 11,9 ferm., 27,6 rúmm.  Gjald kr. 5.100 + 1.684"
34645,BN034645,Fossaleynir lokahús,lokahús,"Frestað. Vísað til athugasemda á umsóknarblaði. Byggingarfulltrúi leggur til að lóðin verði tölusett við Fossaleynir  23A,  fyrir samþykkt málsins skal ganga frá stofnskjali  lóðarinnar. Helga Guðmundsdóttir vék af fundi við afgreiðslu málsins.",Sótt er um leyfi fyir lokahúsi fyrir vatnslögn á lóð nr. 19-23 við Fossaleyni.  Stærðir 54 ferm. og 243 rúmm.  Gjald 6.100 + 14.823
34664 (01.17.210.9),BN034664,Frakkastígur 8,breytingar inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi veitingastaðar þ.e. breyta anddyri, bar og sviði á neðstu hæð hússins á lóð nr. 8 við Frakkastíg.  Gjald kr. 6.100"
34614 (04.93.380.3),BN034614,Giljasel 1,yfirb. svalir,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa vegna vegghæðar á vestuhlið,Sótt er um svalalokun með einföldu gleri í álbrautum með fulla opnunarmöguleika á húsi á lóð nr. 1 við Giljasel.   Samþykki húseiganda að Gljúfraseli 2 fylgir erindinu.   Gjald  6.100
34688,BN034688,Hringbraut 12,takmarkað byggingarleyfi,"Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa,",Sótt er um takmarkað byggingarleyfi til að steypta sökkla á lóðinni nr. 12 við Hringbraut.
34663 (01.17.000.5),BN034663,Ingólfsstræti 2A,reyndart.og brunahönnun,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki fyrir núverandi innra skipulagi Íslensku Óperunnar ásamt sýndum endurbótum á eldvörnum hússins á lóð nr. 2A við Ingólfsstræti.  Bréf hönnuðar dags. 12. september 2006 og Brunahönnun VSI endurskoðuð 24. ágúst 2006 fylgja erindinu.  Gjald kr. 6.100
34627 (01.36.300.1),BN034627,Kirkjuteigur 24,niðurrif hluta smíðast.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að rífa hluta smíðastofu á lóð Laugarnesskóla á lóð nr. 24 við Kirkjuteig.  Stærð: Niðurrif hluta matshluta 01 (fastanúmer 201-9084) 71,4 ferm. fjarlægðir og eftir verða 1. hæð 196,1 ferm. auk lágs kjallara 123,4 ferm.  Gjald kr. 6.100"
34665 (01.42.160.1),BN034665,Kjalarvogur 7-15,breytingar inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir léttum millivegg í lyftaraskýli Samskipa á lóð nr. 7-15 við Kjalarvog.  Gjald 6.100
34633 (01.72.100.1),BN034633,Kringlan  4-12,sameina einingar nr. 239 og 241,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að sameina einingu 239 einingu 241 og breyta framhlið stækkaðrar verslunareiningar 241 að göngugötu 2. hæðar Kringlunnar á lóð nr. 4-12 við Kringluna.  Umsögn vegna brunavarna dags. 5. september 2006 fylgir erindinu.  Gjald kr. 6.100
34009 (04.99.870.7),BN034009,Lambasel 44,einbýlish. m. innb. bílg.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til að byggja tvílyft einbýlishús úr forsteyptum einingum með innbyggðum bílskúr á lóð nr. 44 við Lambasel  Stærð:  Íbúð 1. hæð 139,1 ferm., 2. hæð 65,3 ferm., bílgeymsla 36,2 ferm., samtals 240,6 ferm., 806,6 rúmm.  Gjald kr. 6.100 + 6.100 + 49.203"
34249 (04.99.810.3),BN034249,Lambasel 6,einbýlish. m. innb. bílg.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja steinsteypt einbýlishús að hluta á tveimur hæðum á lóð nr. 6 við Lambasel.  Stærð: Íbúð 1. hæð 78 ferm., 2. hæð 131,1 ferm., bílgeymsla 30,8 ferm., samtals 239,9 ferm., 775,6 rúmm.  Gjald kr. 6.100 + 47.312"
34651 (04.99.830.4),BN034651,Lambasel 7,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta hæð anddyris, færa staðsetningu inntaka og bæta við glugga á suðausturhlið yfir stiga nýsamþykkts einbýlishúss á lóð nr. 7 við Lambasel.  Stærð: Rúmmálsaukning vegna hækkunar anddyris xx ferm.  Gjald kr. 6.100 + xxx"
33972 (01.83.210.7),BN033972,Langagerði 52,viðbygging ofl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja viðbyggingu við íbúðarhús og gera við og klæða bílskúr við einbýlishúsið á lóðinni nr. 52 við Langagerði.  Erindið var grenndarkynnt frá 5. júlí til og með 2. ágúst 2006. Engar athugasemdir bárust.  Stærð: Stækkun 33,7 ferm., 113,9 rúmm.  Gjald kr. 6.100 + 6.948"
33363 (01.24.100.3),BN033363,Laugavegur 130,"hækka húsið, glerskáli",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um á Laugavegi 130 að rífa núverandi ris og þak og hækka húsið um eina hæð. Að reisa viðbyggingu úr steinsteypu og gleri á fyrstu hæð og gera svalir á þriðju hæð og risi. Með umsókninni fylgir bréf burðarvirkishönnuðar dags. 3. febrúar 2006 og samþykki nágranna dags. 7. febúar 2006. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. september 2006 fylgir erindinu.  Gjald kr 6.100 +
34646 (01.17.221.8),BN034646,Laugavegur 36,innrétta risíbúð o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði. Greiða þarf fyrir 1 bílastæði í flokki  II,"Sótt er um leyfi til að innrétta íbúð, koma fyrir nýjum þakgluggum og útbúa inndregnar svalir í rishæð fjölnotahússins á lóðinni nr. 36 við Laugaveg.  Gjald kr. 6.100"
34668 (01.26.130.3),BN034668,Lágmúli 9,byggja þakhýsi og klæðn.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja 7. hæðina eins og samþykkt var 2001 ásamt leyfi til þess að klæða af steyptan hluta núverandi skrifstofuhúss með steinflísum á lóð nr, 9 við Lágmúla.  Ástandskönnun útveggja dags, í mars 2006 fylgir erindinu.  Stærð: Þakhýsi (7.hæð) 261,9 ferm., 872,9 rúmm.  Gjald kr. 6.100 + 53.247"
34217 (02.54.481.0),BN034217,Lyngrimi 20,glerviðbygging,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að byggja glerviðbyggingu við suðurhlið einbýlishússins á lóð nr. 20 við Lyngrima.  Stærð: Viðbygging 10,8 ferm., 30,6 rúmm.  Gjald kr. 6.100 + 1.867"
34661 (02.84.690.5),BN034661,Miðhús 9,kvistur á austurhlið húss,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja kvist á austurhlið einbýlishússins á lóðinni nr. 9 við Miðhús.  Stærðaraukning xx rúmm.  Gjald kr. 6.100 + xx
34604 (01.71.000.2),BN034604,Miklabraut 70,stækka og gera nýtt hurðargat,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að stækka dyrarop milli hols og stofu og setja nýtt dyraop frá eldhúsi að stofu íbúðar 0101 á 1. hæð fjölbýlishúss á lóð nr. 70 við Miklubraut.  Samþykki hluta meðeigenda ódags. fylgir erindinu.  Gjald kr. 6.100
34659 (01.24.110.1),BN034659,Mjölnisholt 12,niðurrif,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að rífa allar fasteignir á lóð nr. 12 við Mjölnisholt.  Stærð: Niðurrif fastanúmer 201-0503 merkt 01 0101 birtstærð 785,8 ferm., brúttóstærð samtals 792,4 ferm.  Gjald kr. 6.100"
34662 (00.06.400.0),BN034662,Saltvík 125744,stækka gámarými,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til niðurrifs á 33,0 ferm. 112,2 rúmm. gámageymslu og byggingar nýrrar staðsteyptrar óupphitaðrar 67,2 ferm. og 298,8 rúmm. byggingar við vesturhlið svínasláturshúss í Saltvík á Kjalarnesi.  Stækkun 34,2 ferm. 186,6 rúmm.  Gjald 6.100 + 18.227"
34635 (04.77.220.2),BN034635,Sandavað 1-5,stækkun sérafnotaréttar 0107,Synjað. Stærð  sérnotaflatar er ákveðin í deiliskipulagi.,Sótt er um leyfi til stækkunar sérnotareits íbúðar 0107 við fjölbýlishúsið á lóðinni nr. 1-5 við Sandavað.  Samþykki nokkurra meðlóðarhafa fylgir áritað á uppdrátt.  Einnig fylgir skýrsla yfir fundi húsfélagsins.  Gjald kr. 6.100
34653 (01.36.700.1),BN034653,Sigtún 42,breyta gluggum o.fl,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta gluggum á norður- og suðurhlið annarar hæðar og minni háttar breytinga á innra skipulagi í tengslum við það.  Málinu fylgir umsögn burðarvirkishönnuðar dags. 12. september 2006 og samþykki meðeiganda dags. 11. september 2006.  Gjald kr. 6.100
34654 (01.24.350.9),BN034654,Skeggjagata 1,íbúð fyrir eina fjölskyldu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um að endurnýjun á húsi sem áður var notað sem gistiheimili en nú verður fyrir eina fjölskyldu á lóðinni nr. 1 við Skeggjagötu.  Gjald 6.100
34652 (01.42.740.1),BN034652,Skútuvogur 13,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til breytinga á innra skipulagi 2. hæðar atvinnuhússins á lóðinni nr. 13 við Skútuvog.  Jafnframt er erindi BN034582 dregið til baka.  Gjald kr. 6.100
34682 (02.53.630.3),BN034682,Sóleyjarimi 67-81,br. stigaopi o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að færa eldhús og þvottaherbergi í húsi nr. 67, breyta lítillega innveggjum á 2. hæð húss nr. 69, færa eldhús og stækka geymslu í húsi nr. 71, færa þvottaherbergi og breyta innveggjum í húsi nr. 75, breyta lítillega innveggjum í húsi nr. 77 og breyta stiga og stigaopi milli 1. og 2. hæðar allra raðhúsanna á lóð nr. 67-81 við Sóleyjarima.  Gjald kr. 6.100"
34650 (02.29.370.5),BN034650,Stakkhamrar 9,skjólgirðing,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að reisa skjólgirðingu við norðvestur horn garðsins við einbýlishúsið á lóðinni nr. 9 við Stakkhamra.  Málinu fylgir samþykki nágranna undirritað á uppdrætti.  Gjald kr. 6.100
32183 (01.38.620.9),BN032183,Sunnuvegur 33,"br. innra skipulag, nýjar hurðir",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að saga niður úr glugga á suðvesturhlið 1. hæðar, setja nýja svalahurðir á suðausturhlið 2. hæðar, breyta innra skipulagi beggja hæða og lengja lítillega bílgeymslu á 1. hæð einbýlishússins á lóð nr. 33 við Sunnuveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. september 2006 fylgir erindinu.  Stærð: Viðbygging við bílgeymslu xxx ferm., xxx rúmm.  Gjald kr. 5.700 + xxx"
33894 (01.53.110.6),BN033894,Sörlaskjól 62,bílskúr,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 1 og 2 dags. 2. maí 2006.,"Sótt er um leyfi til þess að byggja steinsteyptan bílskúr að núverandi bílskúr á lóð nr. 62 við Sörlaskjól.   Samþykki meðlóðarhafa og lóðarhafa aðlægra lóða (á teikningu) fylgir erindinu.  Stærð: Nýr bílskúr samtals 30 ferm., 77,3 rúmm.  Gjald kr. 6.100 + 4.715"
33810 (04.66.550.9),BN033810,Vesturberg 37-43,37 - sólstofa,Frestað. Lagfæra skráningartöflu,"Sótt er um leyfi til þess að byggja sólstofu úr timbri ofan á bílgeymslu húss nr. 37 á lóð nr. 37-43 við Vesturberg  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 5. maí 2006 fylgir erindinu.  Stærð: 50,8 ferm., 139,4 rúmm.   Gjald kr. 6.100 + 8.503"
34430 (01.13.210.8),BN034430,Vesturgata  6-10A,(6-8) verslun og veitingast.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að rífa geymslu við norðvesturhorn kjallara, innrétta hluta kjallara fyrir verslun og breyta veitingastað á 1. hæð, rishæð ásamt hluta kjallara í húsi nr. 6-8 á lóð nr. 6-10 við Vesturgötu.  Málinu fylgir umsögn Húsafriðunarnefndar dags. 14. ágúst 2006. Jafnframt lögð fram umsögn Minjasafns Reykjavíkur dags. 28. ágúst 2006.  Stærð: Niðurrif kjallarageymslu 26,8 ferm., stærðarbreytingar vegna innganga xxx ferm. xxx rúmm.  Gjald kr. 6.100 + xxx"
34610 (02.9-.--9.9),BN034610,Vesturlandsv. Keldnal 110481,br. á áður samþ. teikn.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að hækka nýsamþykkt hús lítillega, lagfæra kjallaratröppur, færa tröppur á gafli og stækka fataskiptiklefa á 1. hæð rannsóknarhúss tilraunastöðvar Háskóla Íslands á Keldum við Vesturlandsveg.  Stærð: Hús (matshluti 06) stækkar úr 873,9 rúmm. í 898 rúmm. eða um 24,1 rúmm.  Gjald kr. 6.100 + 1.470"
34679 (01.17.030.3),BN034679,Þingholtsstræti 3-5,breytingar inni ( nr 5 ),Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til minni háttar breytinga á innra skipulagi fyrstu hæðar og kjallara í hótelinu á lóðinni nr. 3-5 við Þingholtsstræti.  Gjald kr. 6.100
34566 (04.79.130.2),BN034566,Þingvað 33,lagf. samkv br. innanhúss,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta baðherbergi, eldhúsi og  innveggjum, stækka þaksvalir og hækka salarhæð 2. hæðar ásamt breyttri útfærslu stiga milli hæða nýsamþykkts einbýlishúss á lóð nr. 33 við Þingvað.  Stærð: Einbýlishús verður íbúð 1. hæð 194,3 ferm., 2. hæð 42,9 ferm., bílgeymsla 34,8 ferm., samtals 272 ferm., 881,5 rúmm., en var 879,1 rúmm.  Gjald kr. 6.100 + 146"
34642 (05.13.330.1),BN034642,Þórðarsveigur 14-18,leiðr. frá fyrri aðaluppdr.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um samþykki fyrir leiðréttingu á gluggasetningu  norðurútlitis 1. hæðar hús nr. 18 á lóð nr. 14-18 við Þórðarsveig.  Gjald kr. 6.100
34658 (02.55.020.2),BN034658,Þvervegur 1-7,starfsmannahús (1.áfangi),Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um samþykki smá lagfæringa á teikningum nýsamþykkts starfsmannahúss sem fyrsta áfanga þjónustubygginga Gufuneskirkjugarðs á lóð nr. 1-7 við Þverveg.  Bréf hönnða dags. 12. september 2006 og bréf brunahönnuðar dags. 12. september 2006 fylgja erindinu.  Stærð: Starfsmannahús var samtals 805,3 ferm. verður 808,2 ferm., var 3332,2 rúmm. verður 3474,6 rúmm. eða stærkkun 2,9 ferm., 142,4 rúmm.  Gjald kr. 6.100 + 8.686"
34634 (04.60.310.3),BN034634,Þönglabakki 4,breyting úti - breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir minniháttar breytingum á innra fyrirkomulagi í einingu 0103 póstafgreiðslusal á lóðinni nr. 4 við Þönglabakka.  Gjald 6.100
34641 (01.13.640.7),BN034641,Öldugata 5,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum breytingum á innra skipulagi íbúðar 2. hæðar og rislofti fjölbýlishússins á lóð nr. 5 við Öldugötu.  Gjald k.r 6.100
34554 (01.71.001.4),BN034554,Barmahlíð 33,(fsp) byggja áður samþ. bílskúr,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi sem grenndarkynnt verður.,Spurt er hvort leyft yrði að byggja tvöfaldan steinsteyptan bílskúr eins og samþykktur var 1946 á norðausturhorni lóðar nr. 33 við Barmahlíð.  Útskrift úr gerðabók embættisafgeiðslufundar skipulagsfulltrúa frá 15. september 2006 og umsögn skipulagsfulltrúa dags. 16. september 2006 fylgja erindinu.
34626 (01.82.401.5),BN034626,Básendi 12,(fsp) byggja bílskúr á lóð,Frestað. Vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyft yrði að byggja um 80 ferm. bílskúr með þaksvalir við norðvesturhlið fjölbýllishússins í líkingu við fyrirliggjandi skissu á lóð nr. 12 við Básenda.  Bréf fyrirspyrjanda dags. 5. september 2006 fylgir erindinu.
34632 (01.18.021.2),BN034632,Bergstaðastræti 14,(fsp) internet café,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyft yrði ð innrétta netkaffi og eldhús í kjallara (áður bakarí) fjöleignarhússins á lóð nr. 14 við Bergstaðastræti.
34656 (01.18.401.2),BN034656,Bergstaðastræti 22,(fsp) niðurrif og byggja nýtt,Nei. Fyrir liggur nýgert deiliskipulag sem gerir ráð fyrir friðun húsa og verndun götumyndar.,Spurt er hvort leyft yrði að rífa núverandi hús og byggja nýtt hús á lóðinni nr. 22 við Bergstaðastræti.
34475 (01.24.410.1),BN034475,Einholt 2,(fsp) atvinnuhúsn. breytt í íbúðir,Jákvætt. Með vísan til umsagnar skipulagsfulltrúa frá 28. ágúst 2006.,Spurt er hvort leyft yrði að byggja tvær hæðir ofan á íbúðar- og atvinnuhúsnæðið á lóðinni nr. 2 við Einholt.  Ennfremur er spurt hvort leyft yrði að breyta þeim hluta sem nú er  atvinnuhúsnæði í íbúðarhúsnæði þannig að íbúðum í húsinu fjölgi úr 8 í 26.   Umsögn skipulagsfulltrúa frá 28. ágúst 2006 fylgir erindinu ásamt  útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. september 2006 fylgir erindinu.
