nr,url,heimilisfang,tegund,nidurstada,spurning
23524 (01.18.620.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023524,Baldursgata 24,breyting úti,"Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta 01, 02 og 03 dags. 30. júlí 2001.",Sótt er um leyfi til þess að hækka þakbrún götuhliðar og mæni hússins á lóðinni nr. 24 við Baldursgötu um 50 cm og þakbrún bakhliðar um 230 cm. Einnig er sótt um leyfi til þess að koma fyrir svölum eftir endilangri bakhlið hússins.  Samþykki nágranna í nr. 24A  dags. 28. apríl 2002 fylgir erindinu. Stækkun xx Gjald kr. 4.100 + xx
24877 (01.71.010.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024877,Barmahlíð 42,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Eldvarnir skulu uppfærðar samhliða eðlilegu viðhaldi.,"Sótt er um samþykki fyrir áður gerðri íbúð á þakhæð ásamt smávægilegum breytingum í kjallara vegna gerðar eignaskiptayfirlýsingar á lóð nr. 42 við Barmahlíð. Virðingargjörð dags. 1. apríl 1951, íbúðarskoðun byggingarfulltrúa dags. 10. apríl 2002, samþykki meðeigenda dags. 2. apríl 2002 og þinglesið samþykki eigenda fyrir sameiningu á háalofti við þakíbúð dags. 5. maí 1998 fylgja erindinu. Gjald kr. 4.800"
24878 (01.71.010.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024878,Barmahlíð 44,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Eldvarnir skulu uppfærðar samhliða eðlilegu viðhaldi.,"Sótt er um samþykki fyrir áður gerðri íbúð á þakhæð hússins á lóð nr. 44 við Barmahlíð. Virðingargjörð dags. 1. apríl 1951, samþykki meðeigenda dags. 2. apríl 2002, afsal fyrir geymslurisi sem hluta þakíbúðar dags. 11. desember 1997 og íbúðarskoðun byggingarfulltrúa dags. 10. apríl 2002 fylgja erindinu. Gjald kr. 4.800"
24603 (04.05.640.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024603,Bíldshöfði 7,viðbygging,Frestað. Gera grein fyrir eldvörnum.,"Sótt er um leyfi til þess að byggja við norðurhluta verkstæðisbyggingar til vesturs,  fyrir starfsmannaaðstöðu, á lóð nr. 7 við  Bíldshöfða. Stærð: Viðbygging 68,4 ferm., 320,1 rúmm. Gjald kr. 4.800 + 15.365"
24381 (01.18.410.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024381,Bjargarstígur 15,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri hækkun þaks, áður gerðum kvistum, áður gerðum geymsluskúr á norðurhluta lóðar, áður gerðri íbúð á 1. hæð og breyttu innra skipulagi vegna gerðar eignaskiptayfirlýsingar á lóð nr. 15 við Bjargarstíg. Virðingargjörð m.a. dags 12. janúar 1907, 1. apríl 1942 og íbúðarskoðun byggingarfulltrúa dags. 12. febrúar 2002 fylgja erindinu. Jafnframt lögð fram umsögn skipulagsfulltrúa dags. 8. febrúar 2002. Stærð: Áður gerður geymsluskúr 38,9 ferm., 108,9 rúmm., áður gerð hækkun og kvistir á íbúðarhús 65,1 ferm., 111,4 rúmm. Gjald kr. 4.800 + 10.574"
24994 (01.88.930.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024994,Bleikargróf 15,áður gerðar br. og nýtt anddyri,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri viðbyggingu og sólstofu við vesturhlið, fyrir áður gerðri stækkun bílskúrs og leyfi til þess að nota bílskúr tímabundið fyrir gæludýraeldi og tengja saman bílskúr og einbýlishús  með nýrri anddyrisviðbyggingu á lóð nr. 15 við Bleikargróf. Stærð: Áður gerð stækkun íbúðarhúss 26,9 ferm., 65,7 rúmm., áður gerð stækkun bílskúrs 23,7 ferm., 88,5 rúmm., anddyrisviðbygging 3,5 ferm., 9,7 rúmm. Gjald kr. 4.800 + 8.387"
24732 (01.25.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024732,Brautarholt 22,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði og til umsagnar skipulagsfulltrúa dags. 26. arpíl 2002.,Sótt er um samþykki fyrir núverandi innra skipulagi m.a. fyrir breyttri aðkomu að veitingastað og fyrir breyttri notkun á yfirbyggðum palli á vesturhlið 1. hæðar á lóð nr. 22 við Brautarholt. Umsögn skipulagsfulltrúa dags. 26. apríl 2002 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. apríl 2002 fylgir erindinu. Gjald kr. 4.800
24967 (01.16.233.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024967,Brávallagata 18,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir skiptingu kjallara í sérgeymslur og fyrir grunnmynd 4. hæðar án glerskála sem aldei var byggður vegna gerðar eignaskiptayfirlýsingar á lóð nr. 18 við Brávallagötu. Gjald kr. 4.800
24979,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024979,Bryggjuhverfi,Innsiglingarviti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að setja upp ca. 3,8m háan innsiglingavita úr stálgrind á til þess afmakaðri lóð við innsiglingu að höfn í Bryggjuhverfi. Gjald kr. 4.800"
24974 (04.94.870.3 08),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024974,Dalsel 38,(38-40) klæðning,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að klæða utan með ""Steni"" plötum allar hliðar hússins nr. 38-40 á lóðinni 24-40 við Dalsel. Umsögn hönnuðar vegna ástands útveggja dags. 30. apríl 2002 fylgir erindinu. Samþykki meðeigenda í húsi dags. 30. apríl 2002 fylgir erindinu."
