nr,url,heimilisfang,tegund,nidurstada,spurning
26168 (01.13.650.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026168,Aðalstræti 4,niðurrif,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að rífa matshluta 01 á lóðinni nr. 4 við Aðalstræti. Bréf umsækjanda dags. 5. nóvember 2002 fylgir erindinu. Landnr. 100591, fastanr. 200-1950 Stærð: 516,9 ferm. og 1355,0 rúmm. Gjald kr. 4.800"
25994 (01.85.430.1 03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025994,Árland 5,br. inni + klæðning o.fl.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að klæða útveggi með ljósum leirflísum, byggja kjallaratröppur við austurhlið, fjölga gluggum á kjallara, setja upp setlaug og verandir í garði og breyta innra skipulagi einbýlishúss nr. 5 á lóð nr. 1-7 við Árland. Samþykki meðlóðarhafa dags. 7. október 2002 og ástandskönnun burðarvirkihönnuðar dags. 7. og 21. október 2002 fylgja erindinu. Stærð: Áður gerður kjallari 254,7 ferm., 662,2 rúmm. Gjald kr. 4.800 + 31.786"
26123 (01.29.510.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026123,Ármúli 42,klæða hús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,Sótt er um leyfi til þess að klæða með sléttum álplötum  framhúsið á lóðinni nr. 42 við Ármúla. Ástandslýsing útveggja dags. 1. október 2002 fylgir erindinu. Gjald kr. 4.800
25883 (01.35.420.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025883,Ásvegur 10,kvistir - þakgluggar,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. A1.01-A1.03 dags. 28. október 2002.,"Sótt er um leyfi til þess að byggja þrjá kvisti á vesturhlið, tvo þakglugga á norðurhlið, lyfta þaki á suðurhlið og útbúa svalir á suðurhlið þakhæðar hússins á lóðinni nr. 10 við Ásveg. Svipað erindi var samþykkt á fundi þ. 12. maí 1998 en það byggingarleyfi er nú fallið úr gildi.  Útskrift úr gögnum embættis byggingarfulltrúa frá 12. maí 1998 fylgir erindinu. Samþykki meðeiganda og samþykki nágranna Kambsvegi 17 og 19 og Hjallavegi 30, 32, 34 og 36 (á teikn.) fylgir erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 4. maí 1998 fylgir erindinu. Stærð: Stækkun 13,5 ferm. og 17,0 rúmm. Gjald kr. 4.800 + 816"
26182 (01.15.441.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026182,Barónsstígur 3,hreinsivél,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að koma fyrir hreinsivél í þvottahúsi á 1. hæð fjöleignarhúss nr. 3 við Barónsstíg. Samþykki meðeigenda á teikningu fylgir erindinu. Gjald kr. 4.800
26199 (01.19.710.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026199,Bergstaðastræti 80,br. gl. og þakklæðning,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,Sótt er um samþykki fyrir breytingu á útliti  austurhliðar og fyrir breyttri þakklæðningu einbýlishúss á lóð nr. 80 við Bergstaðastræti. Gjald kr. 4.800
25820 (01.23.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025820,Borgartún 30A,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir stækkun lyftuops, hækkun sólskála á 6. hæð, stækkun hornglugga  við suðvesturhorn og fyrir samræmingu plötuþykkta og bita við sérteikningar fjölbýlishússins nr. 30A og 30B á lóð nr. 30A við Borgartún. Greinagerð um brunavarnir endurskoðuð 30. janúar 2002 fylgir erindinu. Stærð: Hús nr. 30A (matshluti 01) var 6207,7 rúmm verður 6208,4 rúmm., hús nr. 30B (matshluti 02) var 6282,3 rúmm. verður 6283 rúmm. Gjald kr. 4.800 + 67"
26185 (02.84.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026185,Dalhús 2,girðing,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að ljúka seinni hluta girðingar við  austurhluta æfingasvæðis Fjölnis að undanskildu hliði við tennisvöll á lóð nr. 2 við Dalhús. Gjald kr. 4.800
26037 (01.70.420.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026037,Drápuhlíð 18,íbúð í kjallara,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir núverandi fyrirkomulagi og áður gerðri íbúð í kjallara hússins á lóðinni nr. 18 við Drápuhlíð. Virðingargjörð dags. 20. desember 1946 fylgir erindinu. Samþykki meðeigenda dags. 15. október 2002 fylgir erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 29. október 2002 fylgir erindinu. Gjald kr. 4.800
26196 (01.45.411.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026196,Dugguvogur 9-11,Fjölgun eigna,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að skipta 2. hæð í tvær eignir, 3. hæð í fimm og að 4. hæð verði sjálfstæð eign, breyta útliti 3. hæðar og fjölga innkeyrslum frá Dugguvogi á lóð nr. 9-11 við Dugguvog. Gjald kr. 4.800"
