nr,url,heimilisfang,tegund,nidurstada,spurning
23200 (01.52.210.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023200,Aflagrandi 20-26,"Br. gróðurskála (22, 24, 26)",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja yfir svalir við norðurhlið gróðurskála á 2. hæð húss nr. 22, 24 og 26 og breyta þaki gróðurskála húss nr. 22 og 24 og hluta þaks húss nr. 26 í lokað þak með sinkklæðningu á lóð nr. 20-26 við Aflagranda. Samþykki meðlóðarhafa dags. 22. og 27. september 2002, bréf burðavirkshönnuðar dags. 25. nóvember 2002 og bréf hönnuðar dags. 26. nóvember 2002 fylgja erindinu. Stærð: Hús nr. 22 stækkun rúmm. geymslu á 1. hæð 5  rúmm., hús nr. 24 og 26 stækkun á 2. hæð 5,8 ferm., 12,6 rúmm. hvort hús. Gjald kr. 4.100 + 1.450"
26184 (05.13.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026184,Andrésbrunnur 12-18,fjölbýlishús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja fjögurra hæða steinsteypt fjölbýlishús með samtals tuttugu og átta íbúðum í fjórum stigahúsum og 24 innbyggðum bílgeymslum á lóð nr. 12-18 við Andrésbrunn. Stærð: Hús nr. 12 (matshluti 01), kjallari bílgeymslur 191,4 ferm. geymslur o.fl 87,0 ferm., 1. -3. hæð 256,6 ferm. hver hæð, samtals 1048,2 ferm., 3151,3 rúmm. Hús nr. 14 (matshluti 02), kjallari bílgeymslur 172,6 ferm., geymslur o.fl. 105,4 ferm., 1.-3. hæð  255,6 ferm. hver hæð, samtals 1044,8 ferm., 3145,7 rúmm.  Hús nr. 16 (matshluti 03), kjallari bílgeymslur 172,6 ferm., geymslur o.fl. 105,4 ferm., 1.-3. hæð  255,6 ferm. hver hæð, samtals 1044,8 ferm., 3145,7 rúmm. Hús nr. 18 (matshluti 04) kjallari bílgeymslur 191,4 ferm. geymslur o.fl 87,0 ferm., 1. -3. hæð 256,6 ferm. hver hæð, samtals 1048,2 ferm., 3151,3 rúmm. Alls samtals 4186,0 ferm. og 12594,0 rúmm. Gjald kr. 4.800 + 604.512"
26242 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026242,Álfheimar 74,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki fyrir breytingu á innra skipulagi í kjallara og á 1. hæð ásamt leyfi til þess að setja lofræstiháf utan á suðurhlið 2. hæðar Glæsibæjar á lóð nr. 74 við Álfheima. Bréf VSI varðandi brunhönnun dags. 2. desember 2002 fylgir erindinu. Gjald kr. 4.800
25052 (01.29.320.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025052,Ármúli 36,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi á fyrstu og þriðju hæð hússins á lóðinni nr. 36 við Ármúla.  Gjald kr. 4.800
26298 (01.83.420.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026298,Ásgarður  18-24,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Jafnframt er vísað til bókunar vegna samþykktar málsins þann 27. ágúst 2002.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi á annarri hæð og breyta útliti á norðurhlið hússins nr. 22-24 á lóðinni 18-24 við Ásgarð. Gjald kr. 4.800
23734 (01.18.620.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023734,Baldursgata 16,svalir,Frestað. Höfundur hafi samband við embættið.,"Sótt er um leyfi til þess að setja svalir á suðausturhlið (bakhlið) annarrar hæðar hússins á lóðinni nr. 16 við Baldursgötu. Virðingargjörð dags. 1. ágúst 1941 (allar íb.) fylgir erindinu.  Afsalsbréf dags. 6. febrúar 1998 (1. hæð), 5. september 1995 (2. hæð t.v.), 15. nóvember 1995 (2. hæð t.h.) og 28. febrúar 1973 (rishæð) fylgja erindinu. Samþykki meðeigenda á teikn. dags. 31. júlí 2001 og ljósmyndir fylgja erindinu."
26281 (01.18.450.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026281,Baldursgata 17,reyndarteikn.+ ósamþ.íb.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri stækkun bakhúss, afmörkun ósamþykktrar íbúðar í bakhúsi og sameiningu fram- og bakhúss í einn matshluta á lóð nr. 17 við Baldursgötu. Stærð: Áður gerð stækkun xxx ferm., xxx rúmm. Gjald kr. 4.800 + xxx"
26234 (01.18.520.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026234,Baldursgata 3,reyndarteikningar,Synjað. Samræmist ekki ákvæðum byggingarreglugerðar þar sem byggt hefur verið yfir lóðarmörk.,"Sótt er um samþykki fyrir áður gerðri stækkun við vesturhlið bakhúss, samþykki fyrir fimm áður gerðum íbúðum og leyfi til þess að fækka matshlutum úr fjórum í tvo vegna gerðar eignaskiptayfirlýsingar á lóð nr. 3 við Baldursgötu. Virðingagjörð dags. 14. apríl 1945 og ljósrit af samþykkt bygginga á lóð frá 1905-1914 fylgja erindinu. Gjald kr. 4.800"
25555 (01.19.640.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025555,Bergstaðastræti 79,Svalir,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,Sótt er um leyfi til þess að byggja svalir ofan á anddyri við norðvesturhlið húss á lóð nr. 79 við Bergstaðastræti. Einnig lagt fram samþykki nágranna áritað á uppdrætti  Gjald kr. 4.800
25735 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025735,"35"">Bíldshöfði 20",viðb.-áfangi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að áfangaskipta framkvæmd viðbyggingar við atvinnuhúsið á lóð nr. 20 við Bíldshöfða. Bréf hönnuðar dags. 27. nóvember 2002 fylgir erindinu. Stærð: Stærð 1. áfanga er Kjallari 71,6 ferm., 1. hæð 242 ferm., 2. hæð 247,7 ferm., 3. hæð 97,2 ferm., 4. hæð 118 ferm., samtals 776,5 ferm., 3.576 rúmm. Gjald kr. 4.800"
26297 (01.21.620.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026297,"7"">Borgartún 3",br. á 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi 1. hæðar, stækkka 1. hæð á hluta yfirbyggðrar aðkomu og byggja fram skyggni yfir inngang atvinnuhússins á lóð nr. 3 við Borgartún. Stærð: Stækkun 1. hæð xxx ferm., xxx rúmm. Gjald kr. 4.800 + xxx"
26284 (01.21.900.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026284,Borgartún 31,reyndarteikn.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í framhúsi (matshl. 05 og 06) á lóðinni nr. 31 við Borgartún vegna gerðar eignaskiptayfirlýsingar. Gjald kr. 4.800
23133 (01.21.630.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023133,Borgartún 5/Sætún 6,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir opi á innvegg á millipalli og fyrir nýrri hurð á norðurhlið matshluta 02 á lóð nr. 5 við Borgartún. Jafnframt fylgja uppdrættir af frágangi suðurhluta lóðar erindinu. Gjald kr. 4.100
26095 (01.27.021.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026095,Bólstaðarhlíð 5,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri tilfærslu kvista á norðurþekju og breytingum á innra skipulagi vegna gerðar eignaskiptayfirlýsingar á lóð nr. 5 við Bólstaðarhlíð. Gjald kr. 4.800
26269 (02.35.260.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026269,Breiðavík 81,br. einbýlishús,Frestað. Lagfæra skráningu.,Sótt er um leyfi til þess að breyta lítillega gluggum í norðurenda húss og breyta uppbyggingu þaks þannig að aðeins verði steypt loftplata yfir bílgeymslu einbýlishússins á lóð nr. 81 við Breiðuvík. Umboð umsækjanda dags. 12. nóvember 2002 og ljósrit af bréfi Sýslumanns Reykjavíkur dags. 26. júlí 2002 fylgja erindinu. Gjald kr. 4.800
26275 (04.02.840.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026275,Breiðhöfði 11A,br. innra frkml. - eldvarnir,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir eldvarnaruppdráttum og jafnframt er sótt um leyfi til þess að breyta lítillega innra fyrirkomulagi og koma fyrir innkeyrsludyrum á vesturhlið hússins á lóðinni nr. 11A við Breiðhöfða. Gjald kr. 4.800
26037 (01.70.420.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026037,Drápuhlíð 18,íbúð í kjallara,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir núverandi fyrirkomulagi og áður gerðri íbúð í kjallara hússins á lóðinni nr. 18 við Drápuhlíð. Virðingargjörð dags. 20. desember 1946 fylgir erindinu. Samþykki meðeigenda dags. 15. október 2002 fylgir erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 29. október 2002 fylgir erindinu. Gjald kr. 4.800
26283 (01.71.300.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026283,Drápuhlíð 30,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 30 við Drápuhlíð. Gerð er grein fyrir áður gerðri íbúð í kjallara hússins. Skoðunarskýrsla byggingarfulltrúa dags. 12. nóvember 2002 fylgir erindinu. Gjald kr. 4.800
25790 (01.71.300.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025790,Drápuhlíð 34,reyndarteikningar - breyting,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi á innréttingum hússins á lóðinni nr. 34 við Drápuhlíð. Fyrirkomulagi geymslurýma í kjallara er breytt. Gjald kr. 4.800
26260 (01.45.220.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026260,Dugguvogur 4,br. á brunavörnum,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að setja upp neyðarsturtu ásamt samþykki fyrir breytingu á brunavörnum 2. hæðar atvinnuhússins á lóð nr. 4 við Dugguvog. Gjald kr. 4.800
26112 (01.45.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026112,Dugguvogur 6,br. eldhús o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta snyrtingum á 1. hæð, breyta starfsmannaaðstöðu og eldhúsi á 2. hæð og hækka leyfilegan gestafjölda úr 70 í 220 gesti í afþregingu í atvinnuhúsinu á lóð nr. 6 við Dugguvog. Gjald kr. 4.800"
