nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
39562 (01.19.890.1),BN039562,Hringbraut Landsp.,breyting inni og breytt sölubúð úti,Frestað. Með vísan til umsagnar skipulagsstjóra er ekki gerð athugasemd við að umsækjandi láti vinna tillögu að breytingu á deiliskipulagi.,"Sótt er um leyfi til að byggja við úr steinsteypu og setja þar nýtt eldhús/sölubúð, fjarlægja núverandi eldhús/sölubúð og komið þar fyrir setustofu í barnaspítala á lóð Landspítalans við Hringbraut. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. mars 2009 fylgir erindinu.  Stækkun: 18,2 ferm og 82,1 rúmm.  Gjald kr. 7.700 + 6322"
39580 (01.42.260.1),BN039580,Kjalarvogur 17,niðurrif á spennistöð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að rífa spennistöð nr. 742 með fnr. 224-3941, mhl. 03 merkt 0101 á lóð nr. 17*  við Kjalarvog.  Stærð 10,9 ferm., 27 rúmm.  Gjald kr. 7.700"
39563 (01.17.311.5),BN039563,Laugavegur 60,breyting á skipulagi innanhúss,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta veitingastað á 1. hæð í húsi á lóð nr. 60 við Laugaveg.  Gjald kr. 7.700
39369 (01.18.220.8),BN039369,Njálsgata 8C,"br.á skilgreiningu íbúðar 0201, úr fl 1 í fl. 2",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að bæta inn björgunaropum og fellistiga á annari hæð í fjölbýlishúsi á lóð nr. 8C við Njálsgötu.  Meðfylgjandi er bréf lögmanns skipulags- og byggingarsviðs dags. 9. janúar 2009. Sömuleiðis bréf skipulagsstjóra dags. 6.11.2008 (""ekki gerð athugasemd við erindið"").  Erindi fylgir fyrirspurn BN039085 þar sem fylgir samþykki meðeigenda dags. 21.október 2008.   Gjald kr. 7.700."
39590 (01.13.510.8),BN039590,Ránargata 24,minnka kjallara og 1. h,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi, BN029278 samþykktu 5. apríl 2005, ný umsókn fjallar um að sleppa viðbyggingu í kjallara og á 1. hæð einbýlishúss á lóð nr. 24 við Ránargötu.  Minnkun: 8,4 ferm. og 23,6 rúmm.  Gjald kr. 7.700"
39493 (01.29.310.2),BN039493,Síðumúli 14,reyndarteikn.v.eignaskiptasamnings,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um samþykkt á reyndarteikningum vegna eignaskiptasamnings af verslunarhúsinu á lóð nr. 14 við Síðumúla.  Gjald kr. 7.700
39329 (01.83.600.3),BN039329,Skógargerði 2,reyndarteikning fyrir viðbyggingu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðri stækkun garðskála, til að útbúa hjólageymslu undir hluta útbyggingar og til að stækka sólpall við tvíbýlishúsið á lóð nr. 2 við Skógargerði.  Áður gerð stækkun:  27,2 ferm., 80,5 rúmm.  Gjald kr. 7.300 + 6.199"
39566 (01.18.030.2),BN039566,Skólavörðustígur 14,"breyting inni, veitingastaður",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta bakaríi í veitingastað með veitingaleyfi í flokki tvö í húsi á lóð nr. 14  við Skólavörðustíg.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. mars 2009 fylgir erindinu.    Gjald kr. 7.700
39588 (01.18.120.5),BN039588,Skólavörðustígur 22B,"tatto stofa,  rými 0101",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta húðflúrstofu í verslunarrými 0101á 1. hæð húss á lóð nr. 22B við Skólavörðustíg.  Sbr. fsp. BN039531 dags. 24.2. 2009  Gjald kr. 7.700
38151 (01.18.140.5),BN038151,Skólavörðustígur 42,kjallari,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja gluggalausan kjallara undir atvinnuhúsið á lóðinni nr. 42 við Skólavörðustíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 23. maí 2008 fylgir erindinu.  Stækkun:  158,1 ferm., 382,2 rúmm.  Gjald kr. 7.300 + 7.300 + 27.901"
39581 (01.22.010.6),BN039581,Skúlatún 1H,niðurrif á spennistöð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að rífa spennistöð nr. 64 með fnr. 200-9472, mhl. 01 merkt 0101 á lóð nr. 1H við Skúlatún.  Stærðir: 54 ferm., 189 rúmm.  Gjald kr. 7.700"
39507 (04.06.120.1),BN039507,Smiðshöfði 7,breyting á innra skipulagi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er leyfi til að breyta skipulagi á millilofti með því að bæta  við fundaherbergi, teikningaaðstöðu og hringstiga niður á jarðhæð í atvinnuhúsi á lóð nr. 7 við Smiðshöfða.  Gjald kr. 7.700"
39582 (01.13.911.1),BN039582,Sólvallagata 27,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi og innrétta skrifstofu og verslun í verslunarhúsnæði á 1. hæð fjölbýlishússins á lóð nr. 27 við Sólvallagötu.  Jafnframt er erindi BN039489 dregið til baka.  Gjald kr. 7.700
39591 (01.38.620.6),BN039591,Sunnuvegur 27,hækka steyptan vegg á lóðarmörkum,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að hækka núverandi og bæta við nýjum veggjum á lóðarmörkum, færa anddyri innar í húsið, koma fyrir heitum potti og koma sorptunnum fyrir í geymslu í húsi á lóð nr. 27 við Sunnuveg.  Minnkun: xx ferm., xx rúmm.  Gjald kr. 7.700"
39532 (01.45.440.1),BN039532,Súðarvogur 36,"sólskáli, viðbygging",Frestað. Grenndarkynningu ólokið.,"Sótt er um leyfi til að byggja sólskála yfir hluta svala og til að breyta gluggum á austurhlið atvinnuhússins á lóð nr. 36 við Súðarvog.  Stækkun:  13,8 ferm., 45,8 rúmm.  Gjald kr. 7.700 + 3.527"
38599 (04.05.450.1),BN038599,Sævarhöfði 2-2A,reyndarteikning,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi fyrir reyndarteikningum sem felast í breytingu á verkstæði og móttöku fyrir verkstæði í verkstæðishúsi á lóð nr. 2 A við Sævarhöfða.  Gjald kr. 7.300
39084 (01.11.820.1),BN039084,"Tryggvagata 17, Hafnarhúsið",breyting inni - 3 og 4 hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að koma fyrir nýju stigagati og stiga í því milli 3. og 4. hæðar, til að breyta brunavörnum og til ýmissa annara breytinga á innra skipulagi Hafnarhússins á lóð nr. 17 við Tryggvagötu.  Erindi fylgir yfirlýsing frá Víðsjá, sem verður burðarvirkis- og brunahönnuður dags. 20. október 2008.  Einnig fylgja brunahönnunaruppdrættir af 3. og 4. hæð dags. 10. nóvember 2008.  Gjald kr. 7.300"
39428 (01.14.042.0),BN039428,Veltusund 3B,breyting inni í veitingahús,"Synjað. Samræmist ekki þróunaráætlun miðborgar, sbr. umsögn skipulagsstjóra frá 6. mars 2009 og bréf skipulagsstjóra frá 9. mars sl.",Sótt er leyfi um að innrétta skyndibitastað í stað verslunar í atvinnuhúsi á lóð nr. 3B við Veltusund.  Bréf frá Húsafriðunarnefnd dags. 12. feb. 2009 og tölvupóstur frá Minjasafni Reykjavíkur dags. 20. feb. 2009.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. mars 2009 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 6. mars 2009.  Gjald kr. 7.700.
39501 (01.13.600.8),BN039501,Vesturgata 17,"breyting inni, starfsmannaaðstaða",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta fyrirkomulagi í gistiherbergjum og í starfsmannaaðstöðu á 1. hæð sbr. nýsamþykkt erindi BN039433 í gistiheimili á lóð nr. 17 við Vesturgötu.  Gjald kr. 7.700
39511 (01.18.350.2),BN039511,Þingholtsstræti 30,breytingar úti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta útliti glugga í stigagangi, breyta handriði svala úr steypu í gler og einangra þak og klæða með bárujárni svalaskála þakíbúða í fjölbýlishúsi á lóð nr. 30 við Þingholtsstræti.  Gjald kr. 7.700"
39311 (01.18.420.5),BN039311,Þórsgata 10,tengibygging,Frestað. Vísað til fyrri athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja tengibyggingu milli fram- og bakhúss, til að gera upp bakhús og byggja við það til suðurs og austurs að lóðamörkum og til að breyta í einbýlishús í núverandi fjölbýlishúsi á lóð nr. 10 við Þórsgötu.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 20. febrúar 2009 fylgir erindinu. Einnig lög fram umsögn skipulagsstjóra dags. 16. janúar 2009. Tillagan var grenndarkynnt frá 21. janúar til og með 18. febrúar 2009. Engar athugasemdir bárust.  Stækkun:  127,7 ferm., 454,5 rúmm.  Gjald kr. 7.300 + 34.997"
39597 (01.13.010.5),BN039597,Seljavegur 2,fellt úr gildi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Á afgreiðslufundi byggingarfulltrúa þann 31. júlí 2007 var samþykkt að breyta atvinnuhúsnæði á 5. hæð matshluta 01 í íbúð, bæta við glugga á norðvesturhlið og norðausturhlið ásamt svölum í stað áður snyrtinga á 5. hæð fjöleignahússins á lóð nr. 2 við Seljaveg.  Þá var bókað að ""Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi"". Er sú bókun hér með felld úr gildi."
39558 (01.71.301.7),BN039558,Blönduhlíð 25,(fsp) bílskúr,Jákvætt. Að uppfylltum skilyrðum og að teknu tilliti til athugasemda skipulagsstjóra skal sækja um byggingarleyfi sem grenndarkynnt verður ef berst.,Spurt er hvort leyfi fengist fyrir byggingu bílgeymslu á lóðinni nr. 25 við Blönduhlíð.   Fyrirspurn BN034882 um sama efni var samþykkt jákvæð þann 7. nóvember 2006.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. mars 2009 fylgir erindinu.
39600 (01.21.910.2),BN039600,Borgartún  35-37,(fsp) 37 - færanleg vararafstöð,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Spurt er hvort leyfi fengist til að staðsetja 20 feta gám í 24 mánuði, sem inniheldur færanlega við, húsnæði Nýherja hf á lóð nr. 35- 37 við Borgartún.  Málinu fylgir bréf frá Skyggni dags 6. mars 2009, bréf frá Eflu verkfræðistofu dags. 19. nóv. 2008. Tölvupóstur frá Jóni Fannari Karlssyni-Taylor dags 6. mars 2009."
39606 (01.27.300.6),BN039606,Bólstaðarhlíð 12,(fsp) áður gerðar framkvæmdir,Frestað. Vísað til umsagnar lögfræði- og stjórnsýslu.,"Ofanrituð spyrja hvort leyft verði að koma fyrir salerni og steypubaði í geymslurými í rými merktu 00-02 í kjallara hússins nr. 12 við Bólstaðarhlíð og jafnframt að loka innkeyrsludyrum bílgeymslu með timburvegg sem hafi sama ytra útlit og fyrri bílgeymsluhurð.  Málinu fylgir: Afrit af teikningu samþ. 5. desember 2000,  bréf umsækjenda dags. 9. mars 2009, bréf Kærunefndar fjöleignarhúsalaga dags. 20. febrúar 2009, bréf byggingarfulltrúa dags. 18. febrúar 2009, bréf Bjarna Jónsson dags. 25. september 2008 og bréf frá Rétti dags. 12. desember 2008."
39481 (01.18.551.0),BN039481,Fjólugata 25,(fsp) fá samþykkta íbúð,Frestað. Gera skal grein fyrir aldri íbúðar og eignarhaldi með afsölum,"Spurt er hvort leyfi fengist fyrir að samþykkja sem íbúð, eða til vara sem ósamþykka íbúð, áður gerða íbúð í eignarhluta 01-0001 í fjölbýlishúsinu á lóð nr. 25 við Fjólugötu.  Erindi fylgir virðingargjörð dags. 1. apríl 1951, íbúðarskoðun byggingarfulltrúa dags. 28. febrúar 2009 og afsal allrar húseignarinnar dags. 5. maí 1961."
39574 (01.19.630.6),BN039574,Fjölnisvegur 10,"(fsp) viðbygging, bílskúr o.fl.",Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Spurt er hvort leyft yrði að rífa eldri bílskúr og byggja nýjan tvöfaldan bílskúr austan megin húss með bílskýli fyrir  framan, að byggja viðbyggingu við vesturgafl, gera kvist á götuhlið, breyta inngangi, grafa frá og út úr hluta kjallara, lækka gólf þar og útbúa íbúð í einbýlishúsinu á lóð nr. 10 við Fjölnisveg."
39478 (01.19.610.2),BN039478,Freyjugata 44,(fsp) kvistir,Neikvætt. Miðað við framlögð gögn og umsögn skipulagsstjóra dags. 6 mars sl. Sjá þó leiðbeiningar í lok umsagnar.,Spurt er hvort leyft yrði að byggja kvisti á norður- og suðurhlið þaks og til að lyfta þaki á göflum eins og sýnt er á meðfylgjandi teikningum af fjölbýlishúsinu á lóð nr. 44 við Freyjugötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. mars 2009 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 6. mars 2009.
39545 (01.47.300.3),BN039545,Gnoðarvogur 84,(fsp) stækka sólstofu,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi sem verður grenndarkynnt berist það. Samþykki meðeiganda skal fylgja umsókn.,Spurt er hvort leyfi fengist til að og hversu mikið mætti  breikka  núverandi sólstofu sem ekki liggur byggingarleyfi  fyrir í fjölbýlishúsinu á lóð nr. 84 við Gnoðarvog.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. mars 2009 fylgir erindunu.
39589 (01.81.521.6),BN039589,Háagerði 31,(fsp) bílageymsla,"Jákvætt. Að byggja bílskúr í samræmi við gildandi deiliskipulag frá árinu 2004.  Mestu stærðir: breidd 4.0 metra, lengd 7.0 metrar og hæð 2,7 metrar.",Spurt er hvort leyft yrði að byggja steinsteypta bílageymslu við raðhúsið á lóð nr. 31 við Háagerði.  Erindi fylgir samþykki sumra meðlóðarhafa dags. 30. janúar 2009
39567 (01.35.421.0),BN039567,Hjallavegur 34-36,(fsp) setja niður garðhús,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyft yrði að koma fyrir garðskála úr timbri í suðvesturhorni lóðar tvíbýlishússins nr. 34-36 við Hjallaveg.
39444 (01.17.412.5),BN039444,Laugavegur 83,(fsp) ofanábygging,Nei. Samanber umsögn skipulagsstjóra er erindið ekki í samræmi við deiliskipulag.,Sótt er um leyfi til að byggja 5. hæðina ofan á íbúðar- og atvinnuhúsið á lóð nr. 83 við Laugaveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá   6. mars 2009 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 4. mars 2009.
39557 (01.87.060.1 16),BN039557,Ljósaland 6,(fsp) stækka íbúð,Neikvætt. Ekki í samræmi við deiliskipulag en unnið er að heildarendurskoðun deiliskipulags í Fossvogi og verður fyrirspurnin skoðuð í tengslum við það.,Spurt er hvort leyft yrði að byggja við til suðurs eins og sýnt er á meðfylgjandi teikningum af raðhúsi nr. 6 á lóð nr. 1-25 2-24 við Ljósaland.  Útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 6. mars 2009 fylgir erindinu.
39578 (01.13.730.1),BN039578,Marargata 7,(fsp) bilskúr,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyft yrði að byggja bílskúr með innkeyrslu frá Unnarstíg við fjölbýlishúsið á lóð nr. 7 við Marargötu
39542 (01.24.110.4),BN039542,Mjölnisholt 12-14,(fsp) hótel minnkað,Frestað. Með vísan til umsagnar skipulagsstjóra eru ekki gerðar athugasemdir við að fyrirspyrjandi láti vinna tillögu að breytingu á deiliskipulagi í samræmi við fyrirspurn.  Tillagan verður grenndarkynnt þegar hún berst.,"Spurt er hvor skipta megi framkvæmd við hótel á lóð nr. 12 - 14 við Mjölnisholt í tvo áfanga. Núverandi byggingarleyfi verði þar með fellt úr gildi og óskað er eftir nýrri meðferð gjalda. Breytingin felst í að álman við Brautarholt og bílakjallari við Stakkholt verður 1. áfangi en hótelálma við Stakkholt 2. áfangi og sleppt að sinni. Bílakjallarinn verður ekkert notaður, en bílastæði verða á þaki hans. Meðfylgjandi er bréf arkitekts og stærðarútreikningar.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. mars 2009 fylgir erindinu.  Samþykkt mannvirki: 7.538,7 ferm., 23.867,2 rúmm. - 1. áfangi samtals: 4.798,0 ferm., 15.750,0 rúmm. þar af ónotaður bílakjallari 1.531,0 ferm., 4.500,0 rúmm. - Notað rými 1. áfangi: 3.267,0 ferm., 11.250,0 rúmm."
39504 (01.13.540.8),BN039504,Stýrimannastígur 14,"(fsp) atvinnustarfsemi, veitingaþjónusta",Ekki eru gerðar athugasemdir frá skipulagslegu sjónarmiði en vísað er til athugasemda á umsóknarblaði.,Spurt er hvort leyft yrði að innrétta veislueldhús og veitingaþjónustu í kjallara einbýlishússins á lóð nr. 14 við Stýrimannastíg.  Erindi fylgir virðingargjörð dags. 2. janúar 1944.    Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 6. mars 2009 fylgir erindinu.
