nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
39295 (01.14.040.7),BN039295,Austurstræti 12,"stækkun,breyting",Frestað. Lagfæra skráningartöflu.,Sótt er um leyfi til að innrétta íbúð þar sem áður voru skrifstofur og til að  breyta eignamörkum á 5. hæð verslunar- og skrifstofuhússins á lóð nr. 12 við Austurstræti.  Gjald kr. 7.300
39413 (01.16.220.8),BN039413,Ásvallagata 21,endurnýja byggingaleyfi nr 033899 uppr. 7.11.2006,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að endurnýja byggingaleyfi BN033899 dags. 7. nóv. 2006 um að gera þaksvalir og aðkomurými úr gleri til að komast uppá svalirnar á húsinu á lóðinni nr. 21 við Ásvallagötu.  Einnig er sótt um leyfi fyrir áður gerðum breytingum innanhúss og endurnýjun á byggingarleyfi frá 25. ágúst 1998 vegna byggingar áhaldaskúrs, skv uppdr. Ragnars Birgissonar, dags. 16. nóvember 1997.   Málinu fylgir eignaskiptayfirlýsing til yfirferðar dags. 11. maí 2006 og afsal vegna séreignar í kjallara innfært 3. desember 1993.  Málinu fylgja einnig undirritaðir uppdrættir með samþykki  eigenda  Ásvallagötu 19 nema eiganda 01 0101 og 01 0201, allra eigenda Ásvallagötu 21, Blómvallagötu 10 og Blómvallagötu 10A.  Stærð: Stækkun 2,2 ferm., 1,6 rúmm.  Gjald kr. 7.700 + 123"
39344 (01.17.130.7),BN039344,Bergstaðastræti 4,breyting á geymslum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta aðgengi að efri hæð Mhl. 02 með því að byggja svalir, breytt er eignarhaldi og skráningu á geymslu og anddyri í matshluta 01, allt í húsi á lóð nr. 4 við Bergstaðastræti.  Erindi fylgir samþykki meðlóðarhafa dags. 13. janúar 2009.  Gjald kr. 7.300"
38703 (01.71.301.6),BN038703,Blönduhlíð 23,br inni og úti á rishæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka kvisti og koma fyrir svölum og til að breyta innra skipulagi risíbúðar í fjölbýlishúsi á lóð nr. 23 við Blönduhlíð.  Meðfylgjandi er samþykki meðeigenda 6.3. 2008 og staðfesting burðarvirkjahönnuðar dags. 3.11. 2008  Stækkun 20 ferm., 86 rúmm.  Gjald kr. 7.300 + 7.700 + 6.622"
39419 (02.57.600.1),BN039419,Bæjarflöt 1-3,br innra skipulag eignarhl 0102,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi eignahluta 0102 í skrifstofur, kennslustofur og þálfunaraðstöðu og bæta 4 bílastæðum við í atvinnuhúsi á lóð nr. 1 við Bæjarflöt.  Mæli- og hæðarblað fylgir málinu.  Gjald kr. 7.700"
39458 (01.41.400.4),BN039458,Drekavogur 4-4B,Sótt er um leyfi til að breyta skrifstofuhúsnæði í fjölbýlishús og byggja eina hæð ofaná þannig að íbúðirnar verða 11.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta skrifstofuhúsnæði í íbúðarhúsnæði með ellefu íbúðum, byggja við og byggja hæð (3. hæð) úr steinsteypu ofan á húsið, klæða og einangra að utan með sléttri og báraðri álklæðningu ásamt því að koma fyrir lyftu og stækka og breyta fyrirkomulagi í  kjallara hússins nr. 4 á lóðinni nr. 4, 4A og 4B við Drekavog.  Jafnframt eru erindi BN024696, BN024943 og BN034193 felld úr gildi.  Stækkun 371 ferm. og 1284,7 rúmm.  Gjald kr. 7.700 + 98.922"
39154 (01.24.720.5),BN039154,Flókagata 18,"hækka þak, kvistir",Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að hækka þak með kvistum og þakgluggum, rýmið verður stækkun á og hluti af íbúð á 2. hæð, sömuleiðis eru austursvalir á 2. hæð stækkaðar í íbúðarhúsi á lóð nr. 18 við Flókagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 9. janúar 2009 fylgir erindinu.  Tillagan var grenndarkynnt frá 20. nóvember 2008 til og með 18. desember 2008. Engar athugasemdir bárust.  Meðfylgjandi er fyrirspurn BN033012 dags. 10.1.2006,  Stækkun 54,4 ferm., 81,8 rúmm.  Gjald kr. 7.300 + 7.700 + 6.299"
39337 (01.13.652.5),BN039337,Garðastræti 17,breyta hluta í í búð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta í íbúð þeim hluta teiknistofunnar sem er á 1. hæð í íbúðar- og atvinnuhúsinu á lóð nr. 17 við Garðastræti.  Meðfylgjandi er samþykki húsfundar.  Gjald kr. 7.300
39446 (01.11.730.6),BN039446,Geirsgata 3a-7c,eldvarnarmerkingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til breytinga á eldvarnarmerkingum á fiskbúð í húsi á lóð nr. 7 við Geirsgötu.  Gjald kr. 7.700
39297 (05.11.370.2),BN039297,Gissurargata 3,einbýli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypt einbýlishús á einni og hálfri hæð með innbyggðri tvöfaldri bílgeymslu á lóð nr. 3 við Gissurargötu.  Stærð:  Kjallari íbúð 101 ferm., 2. hæð íbúð 179,3 ferm., bílgeymsla 59,2 ferm.  Samtals 339,5 ferm., 1549,2 rúmm.  Gjald kr. 7.300 + 119.288"
39436 (01.44.410.1),BN039436,Gnoðarvogur 44-46,breyting inni mth 02,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi kjallara og 1. hæðar matshluta 02 og stækka fiskbúð í verslunarhúsinu á lóð nr. 44 - 46 við Gnoðavog.  Gjald kr. 7.700
39356 (01.11.510.1),BN039356,Grandagarður 8,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningum af nýsamþykktu verslunar- og skrifstofuhúsi, BN034446 samþ. 25. september 2007,  á lóð nr. 8 við Grandagarð.  Gjald kr. 7.700"
39304 (05.13.570.3),BN039304,Gvendargeisli 96,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að taka í notkun óútgrafið rými í þegar byggðu húsi sbr. erindi BN028410 samþ. 26.10.2004 og stækka þannig einbýlishúsið á lóð nr. 96 við Gvendargeisla.  Stækkun: 18,8 ferm., 49,8rúmm.  Gjald kr. 7.300 + 7.700 + 3.834,6"
39459 (05.11.450.1),BN039459,Haukdælabraut 2-8,takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi fyrir sökklum á lóðinni nr. 2-8 við Haukdælabraut.
39066 (04.96.030.1 19),BN039066,Hjallasel 55,breytingar innanhúss.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra skipulagi norðvesturhluta  og innrétta þar einstaklings- og hjónaíbúðir og í suðausturenda að innrétta skrifstofur lækna og hjúkrunarfræðinga í heimili fyrir aldraða á lóð nr. 55 við Hjallasel.  Íbúðafjöldi er óbreyttur.  Bréf hönnuðar dagsett 14.10.2008.  Gjald kr.7.300
38176 (01.16.031.0),BN038176,Hólatorg 2,"stækka rishæð, svalir ofl.",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka rishæð með því að hækka þak viðbyggingar og breyta í mænisþak, byggja tvennar svalir á vesturhlið, koma fyrir hurð og tröppum út í garð á vesturhlið og endurbyggja skúr við tvíbýlishúsið á lóðinni nr. 2 við Hólatorg.  Erindi fylgir greinargerð eiganda, ódagsett og tíu númeruð fylgiskjöl ásamt umsögn Húsafriðunarnefndar ríkisins dags. 9. maí 2008 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 30. maí 2008.  Minnkun á geymsluskúr:  12,2 ferm.  Stækkun rishæðar:  20,8 ferm., 38 rúmm.  Gjald kr. 7.300 + 2.774"
39445 (01.86.330.1),BN039445,Kvistaland  1-7,takmarkað byggingarleyfi (hús nr. 1),Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi fyrir jarðvinnu og aðstöðugerð í húsi nr. 1 á lóð nr. 1-7 við Kvistaland.
39434 (01.32.910.1),BN039434,Köllunarklettsvegur 10,"tækjarými, símamastur",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að reisa tækjarými við norðurgafl og að auki staðsetja símamastur á norðurenda þaks núverandi iðnaðarbyggingar á lóð nr. 10 við Köllunarklettsveg.  Stækkun:. 6,8 ferm 20,8 rúmm.  Gjald kr. 7.700 + 1602"
39431 (01.83.220.8),BN039431,Langagerði 74,stækkun einbýlish.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja við úr steinsteypu og tengja bílskúr íbúðarhúsi, sameina matshluta 01 og 02, stækka svalir á austurhlið og byggja timburverönd við einbýlishús á lóð nr. 74 við Langagerði.  Stærðir stækkun: 91,6 ferm., 267,6 rúmm.  Gjald kr. 7.700 + 20.605"
39427 (01.19.720.7),BN039427,Laufásvegur 68,"breyting úti, heit pottur, hæðarlegða",Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að breyta hæðarlegu í suðvesturhorni lóðar, færa heitan pott í garði og bæta gönguhurð á bílgeymslu einbýlishúss á lóð nr. 68 við Laufásveg.  Meðfylgjandi er umboð frá Vegvísi, Helga Hrafni Hilmarssyni til Stefáns Hilmars Hilmarssonar vegna umsóknar um byggingarleyfi.  Gjald kr. 7.700"
39378 (01.24.210.2),BN039378,Laugavegur 166,innrétta tölvuherbergi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta tölvuherbergi á 1. hæð. Breytingin hefur í för með sér útlitsbreytingu þar sem setja þarf lokun fyrir gluggaop og málmgrindur yfir kæliblásara í skrifstofuhúsi á lóð nr. 166 við Laugaveg.  Meðfylgjandi er bréf frá hönnuði dags 13.jan. og 27.jan 2009 . Bréf frá Tækniþjónustunni um upplýsingar um hljóðstig og val á staðsetningu kælikerfis dags. 22. jan. 2009.  Gjald kr. 7.700
39406 (01.17.311.5),BN039406,Laugavegur 60A,viðbygging á baklóð,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi fyrir salerni í viðbyggingu úr timbri og léttan eldvarnarvegg á mörkum lóðar, gasgeymslu utanhúss á jarðhæð, sjónvarpsmóttökudisk og útloftunarháf frá eldhúsi upp úr þaki við veitingahús á lóð nr. 60A við Laugaveg.  Meðfylgjandi er samþykki eigenda húss á lóð nr. 60A dags. 21.1.2009 og samþykki meðlóðarhafa á Laugavegi 60 um aðgengi að lóð dags. 21.1.2009 og bréf frá byggingarfulltrúa varðandi óleyfisframkvæmd dags. 19. janúar 2009. Sömuleiðis er meðfylgjandi samþykki eigenda Lagavegs 60 og 60A vegna framkvæmda við Laugaveg 60A dags. 27.1.2009 og svarbréf B.R.A.S.S ehf dags. 30. janúar 2009.  Stærðir stækkunar xx ferm., xx rúmm.  Gjald kr. 7.700 + xxx"
37299 (02.87.720.3),BN037299,Logafold 96,útgröfun sökkull útigeymsl,Synjað. Ekki í samræmi við ákvæði deiliskipulags þar sem mesta brúttóflatarmál húss má vera 300 ferm.,"Sótt er um leyfi til að innrétta sem geymslu útgrafna sökkla undir bílgeymslu einbýlishússins á lóðinni nr. 96 við Logafold.  Stækkun:  57,2 ferm., 142,4 rúmm.  Gjald kr. 6.800 + 10.965"
39432 (04.32.640.2),BN039432,Lyngháls 4,breyting inni á 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta verslunarrými á 2. hæð  í skrifstofurými í atvinnuhúsi á lóð nr. 4 við Lyngháls.  Gjald kr. 7.700
