nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
39436 (01.44.410.1),BN039436,Gnoðarvogur 44-46,breyting inni mhl 02,Frestað. Vísað til athugasemda umhverfis- og heilbrigðisstofu.,Sótt er um leyfi til að breyta innra skipulagi kjallara og 1. hæðar matshluta 02 og stækka fiskbúð í verslunarhúsinu á lóð nr. 44 - 46 við Gnoðavog.  Gjald kr. 7.700 + 7.700
38857 (01.19.100.4),BN038857,Grettisgata 70,handrið á svalir,Frestað. Vísað til fyrri athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja létt handrið í stað steypts handriðs sbr. fyrirspurn BN038687 á svalir risíbúðar í húsi nr. 70 við Grettisgötu.  Meðfylgjandi er skriflegt samþykki flestra eigenda. Meðfylgjandi er bréf frá hönnuði dags. 22.9. 2008  Gjald kr. 7.300
39943 (04.06.130.6),BN039943,Hamarshöfði 1,húsvarðaríbúð,"Synjað. Með vísan til  bréfs skipulagsstjóra frá 23. febrúar, en þar kemur fram að umsóknin samræmist ekki landnotkun samkvæmt aðalskipulagi og ákvæðum deiliskipulags.",Sótt er um leyfi til að innrétta húsvarðaríbúð á 2. hæð í atvinnuhúsnæðinu á lóð nr. 1 við Hamarshöfða.  Bréf frá embættisafgreiðslufundi skipulagsstjóra frá 20. febrúar 2009 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 19. febrúar 2009.  Gjald kr. 7.700
39921 (01.81.521.6),BN039921,Háagerði 31,bílageymsla,"Synjað. Er ekki í samtæmi við ákvæði deiliskipulags, en þar má mesta  lengd bílskúrs vera 7 metrar og hæð 2,7 metrar.","Sótt er um leyft til að byggja steinsteypta bílageymslu við raðhúsið á lóð nr. 31 við Háagerði.  Erindi fylgir samþykki meðlóðarhafa dags. 30. janúar 2009.  Fyrirspurn BN039589 dags. 10. mars 2009 jákvæð  Stærð: 32 ferm.  102,7 rúmm.   Gjald kr. 7.700 + 7.908"
39940 (04.96.030.1),BN039940,Hjallasel 19-55,nr. 25 sólstofa,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja sólstofu við vesturhlið parhúss nr. 25 á lóð nr. 19-55 við Hjallasel.  Stækkun:  8,7 ferm., 19,6 rúmm.  Gjald kr. 7.700 + 1.509"
39954 (01.13.431.4),BN039954,Holtsgata 14,breyting á brunahólfun,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um breytingu á brunahólfum milli geymsla í risi sbr. nýsamþykkt erindi BN039897 sem jafnframt er felld úr gildi.  Gjald kr. 7.700
39917 (01.22.211.7),BN039917,Hverfisgata 123,endurnýjun á byggingarleyfi bn035670,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi fyrir að endurnýja byggingarleyfi BN035670 samþykkt 17. apríl 2007 um að breyta fyrrum fiskbúð í skyndibitastað með breyttu innra fyrirkomulagi á 1. hæð hússins á lóð nr. 123 við Hverfisgötu.  Gjald kr. 7.700
39928 (01.15.251.5),BN039928,Hverfisgata 61,endurnýjun á byggingarleyfi bn037817,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að  endurnýja byggingarleyfi BN037817 til að rífa fjölbýlishúsið á lóðinni nr. 61 við Hverfisgötu.  Niðurrif:  Fastanúmer 200-3352 merkt 01 0101 íbúð  48,1 ferm., fastanúmer 200-3353 merkt 01 0201íbúð 47,5 ferm. og geymsla merkt 03 0101  58,8 ferm., fastanúmer 200-3354 merkt 02 0001 vörugeymsla 126,4 ferm., og vörugeymsla merkt 02 0102  86,4 ferm., fastanúmer 200-3355 merkt 02 0101 verslun 40 ferm.  Samtals 407,2 ferm.  Var fyrst samþykkt 16.maí. 2006 og 4. mars 2008  Gjald kr. 7.700"
39927 (01.17.400.8),BN039927,Hverfisgata 92A,endurnýjun á byggingarleyfi bn037818,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um endurnýjun á byggingarleyfi BN037818 sem fjallar um niðurrif á  einbýlishúsi úr timbri og steinsteypu á einni hæð á lóð nr. 92A við Hverfisgötu.  Fastanúmer 200-5238 01 0101.  Stærð: 100,4 ferm.  Gjald 7.700"
39922 (00.02.600.2),BN039922,Í landi Fitjakots 125677,Perluhvammur einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja kúlulaga einbýlishús á þrem hæðum úr timbri á steyptum undirstöðum með torfþaki á lóð Perluhvamms úr landi Fitjakots á Álfsnesi.  Meðfylgjandi er bréf frá byggingarfulltrúa dags. 16. júlí 2008, yfirlýsing frá Einari Þorsteini 1. feb. 2006 og afsalsbréf 31. júlí 1995  Stærðir: Lagnakjallari 80 ferm., 1. hæð 125 ferm., 2. hæð 115,29 ferm., 3. hæð 41,29  Samtals: 362 ferm., 1.053,6 rúmm.  Gjald kr. 7.700 + 81.127"
39941 (34.45.200.1),BN039941,Kistufell,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir reyndarteikningum og að koma fyrir neyðarstiga með palli á austurhlið húss mhl. 01 á lóð með landnúmer 194624 á Kistufelli.  Stækkun: XXX ferm. XXX rúmm.  Gjald kr. 7.700 + xxx
39968 (04.64.520.1),BN039968,Krummahólar 2,álklæðning og endurnýja glugga,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að klæða austurgafl með sléttum, hvítum álplötum með 50 mm einangrun í grind og endurnýja glugga á austur- suður- og vesturhliðum ásamt því að fjölga póstum í gluggum á 1., 2. og efstu hæð.  Meðfylgjandi er staðfesting burðarvirkjahönnuðar vegna ástands útveggja dags. 23. maí 2009, bréf frá aðalhönnuði dags. 23. maí 2009 og byggingarlýsing dags. 25. maí 2009  Gjald kr. 7.700"
39931 (01.86.140.1 06),BN039931,Kúrland 11,breyting úti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fjarlægja yfirbyggingu á suðurhlið húss og endurheimta svalir á raðhúsi nr. 11 við Kúrland.  Meðfylgjandi er samþykki eigenda í lengjunni nr. 7, 9 og 13. dags. 12. maí 2009  Gjald kr. 7.700"
39474 (01.36.430.6),BN039474,Laugateigur 24,endurinnrétta 1. hæð og kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að grafa frá kjallara að hluta, til að lækka gólf í kjallara að hluta, til að grafa ljósagryfjur og koma fyrir nýjum gluggum og hurðum á kjallara, til að breyta innra fyrirkomulagi og innrétta sem íbúð 1. hæð og kjallara verslunar- og íbúðarhússins nr. 24 við Laugateig.  Meðfylgjandi er samþykki meðeigenda dags. 3.2.2009.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 20. febrúar 2009 fylgir erindinu ásamt umsögn skipulagssstjóra dags. 20. febrúar 2009.  Stækkun:  xx rúmm.  Gjald kr. 7.700 + xx"
39763 (01.22.212.3),BN039763,Laugavegur 141,breyting á burðarvirki,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi íbúðar í kjallara í fjölbýlishúsi á lóð nr. 141 við Laugaveg.  Umsögn burðavirkishönnuðar dags. 14. apríl 2009.  Samþykki meðeigenda í húsi dags. 14. maí 2009  Gjald kr. 7.700 + 7.700
38490 (01.17.150.1),BN038490,Laugavegur 18,skipta eign 0302 í þrjú rými,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til fjölga eignarhlutum, að færa anddyrishurð og til að opna yfir í hús nr. 18B á 1. hæð hússins á lóð nr. 18 við Laugaveg.  Erindi fylgir samþykki meðeigenda dags. 20. apríl 2009 og skýrsla um brunavarnir frá VSI dags. 9. júní 2008.  Gjald kr. 7.300"
38491 (01.17.150.2 01),BN038491,Laugavegur 18B,"opna milli húsa 18 og 18b, br 1., 2. og 4h",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að opna yfir í hús nr. 18 á 1. hæð, til að gera viðeigandi breytingar á eldvörnum, og til að breyta ""gistirými 0401"" í íbúð 0401á 4. hæð hússins á lóð nr. 18B við Laugaveg.  Gjald kr. 7.300"
33984 (01.17.302.6),BN033984,Laugavegur 49,breyta innra fyrirkomulagi ofl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi, innrétta að nýju, stækka, bæta aðgengi og gera þaksvalir við húsið á lóðinni nr. 49 við Laugaveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. maí 2006 og 23. júní 2006 fylgja erindinu   Málinu fylgir samþykki meðeigenda undirritað af formanni húsfélagsins, dags. 4. maí 2006, samþykki eigenda Laugavegs 49A, dags. 27. maí 2006 og bréf Sigurðar Halldórssonar arkitekts dags. 30. maí 2006.  Einnig fylgir umsögn varðandi burðarvirki frá verkfræðistofunni Vík dags. 19. maí 2009.  Stærð: Stækkun 2,8 ferm., 20,1 rúmm.  Gjald kr. 6.100 + 6.100 + 1.226"
39902 (01.87.420.1),BN039902,Láland  2-8,nr. 8 viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypta viðbyggingu við suðurhlið einbýlishússins á lóð nr. 8 við Láland.  Fyrirspurn BN039740 jákvæð fylgir erindinu.  Stækkun:  29,5 ferm.  87,5 rúmm.  Gjald kr. 7.700 + 6.737"
39847 (01.87.410.1),BN039847,Láland 17-23,nr. 21 breyta og byggja við,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja viðbyggingu til suðurs og til að breyta innra fyrirkomulagi og útliti einbýlishússins nr. 21 á lóð nr, 17-21 við Láland.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. maí 2009 fylgir erindinu.  Stækkun:  130,9 ferm., 502,2 rúmm.  Gjald kr. 7.700 + 38.669"
39910 (04.92.841.0),BN039910,Látrasel 9,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja viðbyggingu úr timbri á milli íbúðarhúss og bílskúrs og nota óútgrafið rými undir íbúðarherbergi og bæta við gluggum á norður- og suðurhlið íbúðarhúss á lóð nr. 9  við Látrasel.  Fyrirspurn BN036069 sem er jákvæð fyrir minni stækkun fylgir.  Stækkun: XXX ferm og XXX rúmm.  Gjald kr. 7.700 + XXX
39930 (26.00.003.0),BN039930,Leirur/Leiruvík,einbýlishús,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja nýtt steinsteypt einbýlishús með innbyggðri bílgeymslu á Leirum í Leiruvík á Álfsnesi.  Stærð:  258,5 ferm., 1082,3 rúmm.  Gjald kr. 7.700 + 83.337"
38734 (01.71.020.7),BN038734,Mávahlíð 38,svalir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að gera þaksvalir á fjölbýlishúsinu nr. 38-40 á lóð nr. 38 við Mávahlíð.  Erindi fylgir samþykki meðeigenda dags. 25. og 29. júlí 2008.  Gjald kr. 7.300 + 7.700
38733 (01.71.020.8),BN038733,Mávahlíð 40,svalir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að gera þaksvalir á fjölbýlishúsinu nr. 38-40 á lóð nr. 40 við Mávahlíð.  Erindi fylgir samþykki meðeigenda dags. 25. og 29. júlí 2008.  Gjald kr. 7.300 + 7.700
39963 (01.22.141.8),BN039963,Miðtún 21,endurnýjun á byggingaleyfi BN0035421,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra þar sem það var áður grenndarkynnt fyrir tveimur árum.,"Sótt er um endurnýjun á byggingarleyfi nr. BN035421 samþ. 30. apríl 2007, sem felst í að byggja nýja rishæð, skyggni yfir útitröppur og fyrir minni háttar áður gerðum breytingum á innra skipulagi kjallara einbýlishússins á lóðinni nr. 21 við Miðtún. Einnig er sótt um að koma fyrir auka bílastæði á lóð.  Grenndarkynning stóð yfir frá 28. febrúar til og með 28. mars 2007. Athugasemdabréf barst frá Erlu Rúriksdóttur Miðtúni 19, mótt. 5. mars 2007.  Stækkun: 46,2 ferm., 116,7 rúmm.  Gjald kr. 7.700 + 8.986"
39932 (01.53.110.1),BN039932,Nesvegur 49,breyta gluggum,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta gluggum á 1. og 2. hæð í íbúðarhúsi á lóð nr. 49 við Nesveg.  Gjald kr. 7.700
39903 (04.25.740.1),BN039903,Rafstöðvarvegur 23,niðurrif og nýbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Með vísan til athugasemda skipulagsstjóra á umsóknarblaði er ekki  gerð athugasemd við að umsækjandi láti vinna breytingu á deiliskipulagi á eigin kostnað sem grenndarkynnt verður ef berst.,"Sótt er um leyfi til að rífa íbúðarhús og til að byggja nýtt steinsteypt íbúðarhús á tveimur hæðum með innbyggðri bílgeymslu á lóð nr. 23 við Rafstöðvarveg.  Meðfylgjandi er bréf húseigenda dags. 13. maí 2009  Niðurrif:  152,2 ferm., 526,2 rúmm.  Nýbygging:  1. hæð íbúð 101,9 ferm., bílgeymsla 38,9 ferm., 2. hæð 144,4 ferm.  Samtals 285,2 ferm. 1.023,1 rúmm.  Gjald kr. 7.700 + 78.778"
39933 (04.36.020.1),BN039933,Rofabær 34,boltagerði,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að setja upp boltagerði norðanmegin á lóð Árbæjarskóla nr. 34 við Rofabæ.  Gjald kr. 7.700
39846 (01.67.130.1),BN039846,"46"">Skildinganes 20",einbýlishús,Frestað. Aðeins eru leyfð tvö bílastæði á lóð.,"Sótt er um leyfi til að byggja úr steinsteypu með flötu þaki einbýlishús á tveim hæðum með innbyggðri bílgeymslu á lóð nr. 20 við Skildinganes.  Stærð: 1. hæð 294,4 ferm.   837,5 rúmm.    2. hæð íbúð 215,6 ferm., bílgeymsla 50,1 ferm.,  Samtals 2. hæð 265,7 ferm., 1.091,5 rúmm.  Samtals allt húsið 560,1 ferm. og 1.993,1rúmm.  Gjöld kr. 7.700 + 153.469"
39850 (01.15.420.2),BN039850,Skúlagata 21,breytingar inni á 2. hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að fella út eldvarnarhurð og breyta brunamerkingum í skrifstofuhúsinu á lóð nr. 21 við Skúlagötu.  Meðfylgjandi er bréf frá Brunamálastofnun dags. 18. maí 2009  Gjald kr. 7.700
39945 (01.15.440.3),BN039945,Skúlagata 42-46,breyting á lóðarhönnun,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta skipulagi og akstursleiðum við fjölbýlishúsin á lóð nr. 42-46 við Skúlagötu.  Erindinu fylgir jákvæð fyrirspurn BN039180  Gjald kr. 7.700
39956 (01.19.740.8),BN039956,Smáragata 14,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að gera stigagat milli íbúðar á 1. hæð og kjallara í fjölbýlishúsinu á lóð nr. 14 við Smáragötu.  Erindi fylgir umsögn burðarvirkishönnuðar dags, 20. maí 2009.  Gjald kr. 7.700"
39944 (00.07.800.4),BN039944,Spilda úr Vallá 216976,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja vinnuherbergi, geymslur og bílgeymslu úr steinsteypu með torfi á þaki við sölugallerí og verslun á lóð nr. 1 á Vallá á Kjalarnesi.  Stærðir: Stækkun 1. hæð 231,1 ferm., 733,8 rúmm.  Gjald kr. 7.700 + 56.503"
39852 (01.73.330.4),BN039852,Stigahlíð 64,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta tveim gluggum ásamt  breytingum innanhúss, þar á meðal stiga milli hæða, í einbýlishúsi á lóð nr. 64 við Stigahlíð.  Gjald kr. 7.700"
39853 (01.13.201.1),BN039853,Tryggvagata  4-6,klæðning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að setja veggklæðningu úr sléttri álklæðningu og 50 mm steinullareinangrun undir klæðningu á suðurhlið fjölbýlishússins á lóð nr. 4-6 við Tryggvagötu  Umsögn burðavirkishönnuðar dags. 18. maí 2009  Gjald kr. 7.700
39743 (04.32.700.3),BN039743,Tunguháls 17,milliloft,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að setja milliloft, nýja glugga og flóttastiga á norðurhlið atvinnuhússins á lóð nr. 17 við Tunguháls  Stækkun:  240,6 ferm.  Gjald kr. 7.700"
39856 (04.32.810.1),BN039856,Tunguháls 6,endurbættar reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir reyndarteikningum af húsi á lóð nr. 6 við Tunguháls.  Gjald kr. 7.700
39925 (01.27.010.8),BN039925,Úthlíð 3,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum stækkunum á kvistum á fjölbýlishúsinu á lóð nr. 3 við Úthlíð.  Erindi fylgir samþykki meðlóðarhafa áritað á uppdrátt.  Áður gerð stækkun kvista:  xx ferm., xx rúmm.  Gjald kr. 7.700 + xx"
39884 (01.17.311.7),BN039884,Vitastígur 10,"breyting úti, loftræsirör",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðu loftræsiröri frá eldhúsi á 1. hæð í húsi á lóð nr. 10 við Vitastíg.  Gjald kr. 7.700
39347 (01.19.200.1),BN039347,Vitastígur Iðnskóli,"br inni, nýjar svalir, gluggi",Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til að byggja svalir á 1. hæð, setja glugga á jarðhæð, breyta innanhúss og koma fyrir lyftu sbr. fyrirspurn BN039221 dags. 25.11.2008 í vesturenda viðbyggingar og í tengibyggingu Tækniskólans á Skólavörðuholti á lóð við Vitastíg.  Gjald kr. 7.700"
39929 (34.16.--9.9),BN039929,Þjónustum./Esjurætur,veitingaleyfi í fl. 2,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir veitingahúsi í flokki 2 og breyta eldhúss- og starfsmannaaðstöðu í þjónustumiðstöðinni við Esjurætur.  Gjald kr. 7.700
39939 (01.18.420.5),BN039939,Þórsgata 10,"viðbygging, breyting inni",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi á 1. og 3. hæð framhúss, til að fjarlægja milliloft og byggja steinsteypta viðbyggingu við bakhús á lóð nr. 10 við Þórsgötu.  Jafnframt er erindi BN039748 dregið til baka.  Niðurrif milliloft:  10,5 ferm.  Viðbygging:  12,4 ferm., 53,9 rúmm.  Gjald kr. 7.700 + 4.150"
39915 (04.68.100.1 02),BN039915,Æsufell 4,breytingar inni - endurnýjun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir stúdíó-íbúðum nr, 0207, 0307, 0407, 0507, 0607 og 0707 á 2. - 7. hæð í  fjölbýlishúsi á lóð nr. 4 við Æsufell.  Meðfylgjandi er bréf frá hönnuði dags. 4. maí 2009  Gjald kr. 7.700"
39972 (01.22.221.2),BN039972,Skúlagata 64-80,lóðarbreyting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Lóðarmarkabreytingin tekur gildi þegar þinglýst hefur verið yfirlýsingu um breytt lóðarmörk.,"Óskað er eftir samþykki byggingarfulltrúa til að breyta mörkum lóðarinnar Skúlagata 64-80, eins og sýnt er á meðsendum uppdrætti landupplýsingadeildar dags. 25. maí 2009. Stærð lóðarinnar breytist úr 2590 ferm í 2527 ferm. Deiliskipulagsbreytingin var samþykkt í skipulagsráði 12. júlí 2006 og í borgarráði 20. júlí 2006 og var birt í B-deild Stjórnartíðinda 8. ágúst 2006."
39942 (01.52.240.2 07),BN039942,Aflagrandi 17,(fsp) þakgluggi,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi sbr. einnig athugasemdir byggingarfulltrúa á fyrirspurnarblaði.,Spurt er hvort setja megi þakglugga á risherbergi í íbúð í fjölbýlishúsinu á lóð nr. 17 við Aflagranda.
39936 (01.14.050.1),BN039936,Austurstræti 16,(fsp) útiborð,Frestað. Til unnt sé að taka afstöðu til erindisins þarf að gera grein fyrir og sýna fjölda og staðsetningu borða.,Spurt er hvort leyfi fengist til að koma fyrir borðum til útiveitinga  Pósthússtrætismegin á lóð nr.16 við   Austurstræti.
39918 (01.27.500.1),BN039918,Bólstaðarhlíð 40-44,(fsp) bílskúr,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort byggja megi bílskúr við íbúð nr. 301 í fjölbýlishúsi á lóð nr. 44 við Bólstaðarhlíð.
