nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
40223 (01.81.320.1),BN040223,Akurgerði 35,kvistir og bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja kvisti á báðar hliðar parhússins nr. 35 við Akurgerði.  Erindi fylgir fsp. BN040223 dags. 21. apríl 2009.  Stækkun húss:  6,1 ferm., 10,7 rúmm.  Gjald kr. 7.700 + 824"
40275 (01.81.320.2),BN040275,Akurgerði 37,kvistir og bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja bílskúr og til að byggja kvisti á báðar hliðar parhússins nr. 37 við Akurgerði.  Erindi fylgir fsp. BN040223 dags. 21. apríl 2009.  Stækkun húss:  6,1 ferm., 10,7 rúmm.  Bílskúr:  28 ferm. og 71,4 rúmm.  Gjald kr. 7.700 + 6.322"
40102 (04.67.07-.-),BN040102,Austurberg 28-38,38 - svalalokun,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að setja upp svalaskýli úr perlugleri með 2-4 mm raufum á milli glerflata á 2. og 3. hæð fjölbýlishússins  nr. 38 á lóð nr. 28-38 við Austurberg.  Samþykki meðeigenda dags. 23. apríl 2009 fylgir erindi ásamt úttektarskýrslu hönnuðar á brunavörnum dags. 18. júní 2009.  Stærðir: 105,5 ferm., 269,0 rúmm.  Gjald kr. 7.700 + 20.713"
40140 (04.66.370.1),BN040140,Austurberg 5,reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um samþykki fyrir reyndarteikningum af viðbyggingu við Fjölbrautarskólann í Breiðholti á lóð nr. 5 við Austurberg.  Gjald kr. 7.700
40284 (01.14.020.6),BN040284,Austurstræti 7,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um lítils háttar breytingar og tilfærslur á björgunaropum á nýsamþykktu erindi BN039832  á veitingahúsinu á lóð nr. 7 við Austurstræti.  Gjald kr. 7.700
40240 (01.18.450.8),BN040240,Baldursgata 19,þakgluggi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,Sótt er um leyfi til að koma fyrir þakglugga á norðvesturþekju tvíbýlishússins á lóð nr. 19 við Baldursgötu.  Erindi fylgir jákvæð fsp. dags. 14. júlí 2009 og bréf frá umsækjanda dags. 23. júlí 2009.  Gjald kr. 7.700
40096 (01.67.300.9),BN040096,Bauganes 29,reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi fyrir áður gerðum breytingum til að byggja sólstofu úr timbri og gleri við einbýlishúsið á lóð nr. 29 við Bauganes.  Útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 17. júlí fylgir erindinu.  Stækkun 12 ferm., 32 rúmm.  Gjald kr. 7.700 + 7.700 + 2.464"
39938 (01.18.221.9),BN039938,Bjarnarstígur 12,"br. á innra fyrirkomulagi, svalir",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir núverandi fyrirkomulagi innanhúss þar sem gerð er grein fyrir þremur íbúðum og til að koma fyrir svölum á suðurhlið rishæðar þríbýlishússins á lóð nr. 12 við Bjarnarstíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 7. ágúst fylgir erindinu.  Tillagan var grenndarkynnt frá 7. júlí til og með 5. ágúst 2009. Engar athugasemdir bárust.  Gjald kr. 7.700
40112 (01.22.010.7),BN040112,Borgartún 8-16,innrétta skrifstofu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta skrifstofur á 16. hæð í atvinnuhúsinu Höfðatún 2 á lóð nr. 8-16 við Borgartún.  Gjald kr. 7.700 + 7.700
34131 (01.13.420.6),BN034131,Brekkustígur 3,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Þinglýsa skal yfirlýsingu um samruna eigna til þess að byggingarleyfið öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir þegar gerðum breytingum s.s. breytingum á innra skipulagi, tekinn er út lítill gluggi í stigarými, og rifinn garðskúr og byggður nýr  við  húsið á lóðinni nr. 3 við Brekkustíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagstjóra frá 7. ágúst 2009 fylgir erindinu.  Tillagan var grenndarkynnt frá 6. júlí til og með 4. ágúst 2009. Engar athugasemdir bárust.  Stærð:  10,9 ferm., 27,9 rúmm.  Gjald kr. 6.100 + 1.702"
